actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-01-04T01:10:33.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-04T01:10:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-01-04T01:10:37.4Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2023-01-04T01:10:37Z,40000,False,,,0,,Jump Ball A. Horford vs. K. Williams: Tip to D. White,"[1628401, 201143, 1629026]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Horford,201143.0,Williams,1629026.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-01-04T01:10:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,89.96386333771353,50.73529411764706,1610612738,0,0,2023-01-04T01:11:23Z,70000,False,4.0,42.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2023-01-04T01:10:48.3Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,0,0,2023-01-04T01:10:51Z,80000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2023-01-04T01:10:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.521024967148489,53.18627450980392,1610612760,0,0,2023-01-04T01:11:02Z,90000,False,-16.0,9.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 1628401]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,White,1628401.0,,,,,,,,,,,,
48,PT11M35.00S,2023-01-04T01:10:57.5Z,1,REGULAR,block,,[],1628401,,,1610612760,0,0,2023-01-04T01:15:17Z,95000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
10,PT11M34.00S,2023-01-04T01:10:58.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,0,2023-01-04T01:11:02Z,100000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M28.00S,2023-01-04T01:11:04.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,93.64323258869908,50.73529411764706,1610612738,0,2,2023-01-04T01:14:54Z,110000,False,4.0,7.0,1,right,J. Tatum running Layup (2 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,2.0,D. White,1628401.0,1.0,,,,,,,,
13,PT11M05.00S,2023-01-04T01:11:28.4Z,1,REGULAR,3pt,Jump Shot,[],1631114,8.229303547963205,96.81372549019608,1610612760,0,2,2023-01-04T01:11:36Z,130000,False,-234.0,25.0,1,left,MISS J. Williams 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
14,PT11M01.00S,2023-01-04T01:11:32.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,2,2023-01-04T01:11:36Z,140000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M52.00S,2023-01-04T01:11:40.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,97.32260183968464,3.9215686274509802,1610612738,0,2,2023-01-04T01:11:46Z,150000,False,-230.0,-27.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.2,Missed,,,,,,,,,,,,,,,,,,
16,PT10M49.00S,2023-01-04T01:11:43.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,0,2,2023-01-04T01:11:46Z,160000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
