actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-06T00:10:20.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-06T00:10:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2023-03-06T00:10:56.1Z,1,REGULAR,jumpball,recovered,[],1631114,,,1610612760,0,0,2023-03-06T00:10:56Z,40000,False,,,0,,Jump Ball J. Williams vs. W. Kessler: Tip to J. Williams,"[1631114, 1631119, 1631117]",1610612760.0,OKC,startperiod,J. Williams,1631114.0,Williams,J. Williams,Williams,1631119.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2023-03-06T00:11:18.2Z,1,REGULAR,2pt,Jump Shot,[],1628983,92.59198423127464,15.441176470588236,1610612760,2,0,2023-03-06T00:11:22Z,70000,False,-173.0,17.0,1,right,S. Gilgeous-Alexander 17' turnaround fadeaway Jump Shot (2 PTS) (J. Giddey 1 AST),"[1628983, 1630581]",1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left,17.36,Made,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
9,PT11M15.00S,2023-03-06T00:11:36.4Z,1,REGULAR,3pt,Jump Shot,[],1631117,32.276609724047304,50.245098039215684,1610612762,2,0,2023-03-06T00:11:43Z,90000,False,-1.0,251.0,1,left,MISS W. Kessler 25' 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
10,PT11M10.00S,2023-03-06T00:11:41.4Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,2,0,2023-03-06T00:11:43Z,100000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M02.00S,2023-03-06T00:11:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.27792378449409,45.83333333333333,1610612760,2,0,2023-03-06T00:11:53Z,110000,False,-21.0,29.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2023-03-06T00:11:51.9Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,2,0,2023-03-06T00:11:53Z,120000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M57.00S,2023-03-06T00:11:55.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203482,27.020367936925098,82.59803921568627,1610612762,2,0,2023-03-06T00:16:55Z,130000,False,-163.0,201.0,1,left,MISS K. Olynyk 25' running pullup 3PT,[203482],1610612762.0,UTA,running pullup,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2023-03-06T00:11:59.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,2,0,2023-03-06T00:12:00Z,140000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M48.00S,2023-03-06T00:12:04.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,71.82982917214193,79.90196078431373,1610612760,2,0,2023-03-06T00:17:24Z,150000,False,150.0,212.0,1,right,MISS L. Dort 25' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
16,PT10M45.00S,2023-03-06T00:12:07.1Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,2,0,2023-03-06T00:12:08Z,160000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
