actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-26T01:10:22.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-26T01:10:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2023-01-26T01:10:26.6Z,1,REGULAR,jumpball,recovered,[],1629027,,,1610612737,0,0,2023-01-26T01:10:26Z,40000,False,,,0,,Jump Ball C. Capela vs. K. Williams: Tip to T. Young,"[1629027, 203991, 1629026]",1610612737.0,ATL,startperiod,T. Young,1629027.0,Young,T. Young,Capela,203991.0,Williams,1629026.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-01-26T01:10:38.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.26215505913272,43.13725490196079,1610612737,0,2,2023-01-26T01:10:44Z,70000,False,-34.0,105.0,1,right,T. Young 11' driving floating Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,11.03,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M24.00S,2023-01-26T01:10:57.2Z,1,REGULAR,3pt,Jump Shot,[],1629026,27.283180026281208,19.852941176470587,1610612760,3,2,2023-01-26T01:11:02Z,80000,False,151.0,204.0,1,left,K. Williams 25' 3PT  (3 PTS) (J. Williams 1 AST),"[1629026, 1631114]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,25.36,Made,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
10,PT11M09.00S,2023-01-26T01:11:12.2Z,1,REGULAR,3pt,Jump Shot,[],1629027,61.3173455978975,40.19607843137255,1610612737,3,2,2023-01-26T01:11:17Z,100000,False,-49.0,311.0,1,right,MISS T. Young 31' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,31.49,Missed,,,,,,,,,,,,,,,,,,
11,PT11M06.00S,2023-01-26T01:11:15.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,3,2,2023-01-26T01:11:17Z,110000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M03.00S,2023-01-26T01:11:18.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630581,10.200394218134035,49.754901960784316,1610612760,5,2,2023-01-26T01:11:45Z,120000,False,1.0,43.0,1,left,J. Giddey driving floating Jump Shot (2 PTS),[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,4.34,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M47.00S,2023-01-26T01:11:34.3Z,1,REGULAR,2pt,Jump Shot,[],1627749,79.05716162943496,38.23529411764706,1610612737,5,4,2023-01-26T01:11:38Z,130000,False,-59.0,144.0,1,right,D. Murray 15' pullup Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,15.59,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M32.00S,2023-01-26T01:11:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,7.966491458607096,57.107843137254896,1610612760,7,4,2023-01-26T01:11:54Z,140000,False,-36.0,22.0,1,left,K. Williams cutting Layup (5 PTS) (S. Gilgeous-Alexander 1 AST),"[1629026, 1628983]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,4.2,Made,5.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
16,PT10M17.00S,2023-01-26T01:12:03.7Z,1,REGULAR,3pt,Jump Shot,[],1628381,94.1688567674113,0.49019607843137253,1610612737,7,4,2023-01-26T01:12:09Z,160000,False,-248.0,2.0,1,right,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,24.75,Missed,,,,,,,,,,,,,,,,,,
