actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M24.00S,2022-12-22T01:13:05.3Z,1,REGULAR,steal,,[],1629652,,,1610612760,0,3,2022-12-22T01:13:06Z,170000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
18,PT10M20.00S,2022-12-22T01:13:09.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,6.258212877792378,54.166666666666664,1610612760,2,3,2022-12-22T01:13:14Z,180000,False,-21.0,6.0,1,left,J. Giddey running Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.17,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
20,PT10M08.00S,2022-12-22T01:13:21.0Z,1,REGULAR,3pt,Jump Shot,[],1629014,66.04796320630749,45.83333333333333,1610612757,2,3,2022-12-22T01:13:26Z,200000,False,-21.0,267.0,1,right,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.74,Missed,,,,,,,,,,,,,,,,,,
21,PT10M05.00S,2022-12-22T01:13:24.0Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,2,3,2022-12-22T01:13:26Z,210000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,
22,PT09M56.00S,2022-12-22T01:13:32.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,11.908672798948752,48.03921568627451,1610612760,4,3,2022-12-22T01:13:37Z,220000,False,10.0,59.0,1,left,J. Giddey 6' driving floating Jump Shot (4 PTS),[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.02,Made,4.0,,,,,,,,,,,,,,,,,
23,PT09M34.00S,2022-12-22T01:13:55.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,87.86136662286465,44.36274509803921,1610612757,4,5,2022-12-22T01:13:58Z,230000,False,-28.0,62.0,1,right,J. Nurkic 6' Hook (2 PTS) (J. Grant 1 AST),"[203994, 203924]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.77,Made,2.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
25,PT09M25.00S,2022-12-22T01:14:04.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,8.09789750328515,44.6078431372549,1610612760,6,5,2022-12-22T01:14:08Z,250000,False,27.0,24.0,1,left,S. Gilgeous-Alexander cutting DUNK (2 PTS) (J. Giddey 1 AST),"[1628983, 1630581]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.59,Made,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
27,PT09M02.00S,2022-12-22T01:14:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.11760840998686,53.67647058823529,1610612757,6,7,2022-12-22T01:14:30Z,270000,False,18.0,12.0,1,right,J. Hart cutting Layup (2 PTS) (J. Nurkic 1 AST),"[1628404, 203994]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.21,Made,2.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
29,PT08M51.00S,2022-12-22T01:14:38.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.783837056504599,53.92156862745098,1610612760,6,7,2022-12-22T01:14:42Z,290000,False,-20.0,11.0,1,left,MISS A. Pokusevski cutting Layup,[1630197],1610612760.0,OKC,cutting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
30,PT08M49.00S,2022-12-22T01:14:40.4Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,6,7,2022-12-22T01:14:42Z,300000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,
31,PT08M32.00S,2022-12-22T01:14:57.4Z,1,REGULAR,3pt,Jump Shot,[],1628404,76.95466491458606,10.784313725490197,1610612757,6,10,2022-12-22T01:15:02Z,310000,False,-196.0,164.0,1,right,J. Hart 25' 3PT  (5 PTS) (A. Simons 2 AST),"[1628404, 1629014]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.57,Made,5.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,,
33,PT08M08.00S,2022-12-22T01:15:20.8Z,1,REGULAR,turnover,lost ball,[],1629652,,,1610612760,6,10,2022-12-22T01:15:23Z,330000,False,,,0,,L. Dort lost ball TURNOVER (1 TO),"[1629652, 203994]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Nurkic,203994.0,,,,,,,,,,
34,PT08M08.00S,2022-12-22T01:15:20.8Z,1,REGULAR,steal,,[],203994,,,1610612757,6,10,2022-12-22T01:15:22Z,340000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
35,PT08M06.00S,2022-12-22T01:15:26.6Z,1,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612757,6,10,2022-12-22T01:15:30Z,350000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Grant 2 FT),"[1631114, 203924]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,,,,,,,,1.0,0.0,Grant,203924.0,,
37,PT08M06.00S,2022-12-22T01:15:54.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203924,,,1610612757,6,10,2022-12-22T01:15:54Z,370000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
38,PT08M06.00S,2022-12-22T01:15:54.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,6,10,2022-12-22T01:15:54Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,
39,PT08M06.00S,2022-12-22T01:15:56.3Z,1,REGULAR,substitution,out,[],203994,,,1610612757,6,10,2022-12-22T01:15:59Z,390000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M06.00S,2022-12-22T01:15:56.3Z,1,REGULAR,substitution,in,[],1629234,,,1610612757,6,10,2022-12-22T01:15:59Z,400000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M06.00S,2022-12-22T01:16:22.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203924,,,1610612757,6,11,2022-12-22T01:16:22Z,410000,False,,,0,,J. Grant Free Throw 2 of 2 (4 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
42,PT07M49.00S,2022-12-22T01:16:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,8.623521681997373,40.68627450980392,1610612760,6,11,2022-12-22T01:18:48Z,420000,False,47.0,29.0,1,left,MISS A. Pokusevski driving Layup,[1630197],1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
43,PT07M47.00S,2022-12-22T01:16:42.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,6,11,2022-12-22T01:16:47Z,430000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,42.0,,,,,,,,,
45,PT07M30.00S,2022-12-22T01:17:06.6Z,1,REGULAR,3pt,Jump Shot,[],1629014,72.48685939553219,14.705882352941178,1610612757,6,11,2022-12-22T01:17:12Z,450000,False,-176.0,206.0,1,right,MISS A. Simons 27' 3PT - blocked,"[1629014, 1628983]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
46,PT07M30.00S,2022-12-22T01:17:06.6Z,1,REGULAR,block,,[],1628983,,,1610612757,6,11,2022-12-22T01:17:10Z,460000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
47,PT07M26.00S,2022-12-22T01:17:10.6Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,6,11,2022-12-22T01:17:12Z,470000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,
48,PT07M15.00S,2022-12-22T01:17:23.4Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612760,6,11,2022-12-22T01:17:33Z,480000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629014, 1628983]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,
50,PT07M15.00S,2022-12-22T01:17:51.6Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,7,11,2022-12-22T01:17:51Z,500000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
51,PT07M15.00S,2022-12-22T01:18:07.0Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,8,11,2022-12-22T01:18:07Z,510000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
52,PT06M58.00S,2022-12-22T01:18:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.85479632063075,52.20588235294118,1610612757,8,13,2022-12-22T01:18:31Z,520000,False,11.0,15.0,1,right,J. Hart cutting Layup (7 PTS) (D. Eubanks 1 AST),"[1628404, 1629234]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.84,Made,7.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,
54,PT06M46.00S,2022-12-22T01:18:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,13.091327201051248,43.13725490196079,1610612760,8,13,2022-12-22T01:18:45Z,540000,False,34.0,71.0,1,left,MISS S. Gilgeous-Alexander 7' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.85,Missed,,,,,,,,,,,,,,,,,,
55,PT06M45.00S,2022-12-22T01:18:41.1Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,8,13,2022-12-22T01:18:45Z,550000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,
56,PT06M41.00S,2022-12-22T01:18:46.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,93.11760840998686,3.9215686274509802,1610612757,8,16,2022-12-22T01:18:52Z,560000,False,-230.0,12.0,1,right,A. Simons 3PT  (3 PTS) (J. Grant 2 AST),"[1629014, 203924]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.07,Made,3.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,,
58,PT06M40.00S,2022-12-22T01:18:50.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,8,16,2022-12-22T01:18:50Z,580000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M21.00S,2022-12-22T01:22:03.8Z,1,REGULAR,turnover,lost ball,[],1631114,,,1610612760,8,16,2022-12-22T01:22:07Z,590000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631114, 1629234]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,Eubanks,1629234.0,,,,,,,,,,
60,PT06M21.00S,2022-12-22T01:22:03.8Z,1,REGULAR,steal,,[],1629234,,,1610612757,8,16,2022-12-22T01:22:05Z,600000,False,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M11.00S,2022-12-22T01:22:14.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203081,74.06373193166885,12.254901960784313,1610612757,8,16,2022-12-22T01:22:20Z,610000,False,-189.0,191.0,1,right,MISS D. Lillard 26' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
62,PT06M08.00S,2022-12-22T01:22:17.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,8,16,2022-12-22T01:22:20Z,620000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,61.0,,,,,,,,,
64,PT05M56.00S,2022-12-22T01:22:35.8Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612760,8,16,2022-12-22T01:22:40Z,640000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Williams 2 FT),"[1628404, 1631114]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,,,,,,,,1.0,0.0,Williams,1631114.0,,
66,PT05M56.00S,2022-12-22T01:23:00.7Z,1,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,9,16,2022-12-22T01:23:00Z,660000,False,,,0,,J. Williams Free Throw 1 of 2 (1 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
67,PT05M56.00S,2022-12-22T01:23:01.3Z,1,REGULAR,substitution,out,[],1629014,,,1610612760,9,16,2022-12-22T01:23:07Z,670000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M56.00S,2022-12-22T01:23:01.3Z,1,REGULAR,substitution,out,[],203924,,,1610612760,9,16,2022-12-22T01:23:07Z,680000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M56.00S,2022-12-22T01:23:01.3Z,1,REGULAR,substitution,in,[],1626159,,,1610612760,9,16,2022-12-22T01:23:07Z,690000,False,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M56.00S,2022-12-22T01:23:01.3Z,1,REGULAR,substitution,in,[],1631101,,,1610612760,9,16,2022-12-22T01:23:07Z,700000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M56.00S,2022-12-22T01:23:23.7Z,1,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,10,16,2022-12-22T01:23:23Z,710000,False,,,0,,J. Williams Free Throw 2 of 2 (2 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
72,PT05M45.00S,2022-12-22T01:23:36.2Z,1,REGULAR,3pt,Jump Shot,[],203081,75.90341655716163,10.784313725490197,1610612757,10,16,2022-12-22T01:23:40Z,720000,False,-196.0,174.0,1,right,MISS D. Lillard 26' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
73,PT05M42.00S,2022-12-22T01:23:39.2Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,10,16,2022-12-22T01:23:40Z,730000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,72.0,2.0,2.0,0.0,,,,,,
74,PT05M36.00S,2022-12-22T01:24:00.7Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,10,16,2022-12-22T01:24:17Z,740000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M36.00S,2022-12-22T01:24:00.7Z,1,REGULAR,substitution,out,[],1630197,,,1610612760,10,16,2022-12-22T01:24:17Z,750000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2022-12-22T01:24:00.7Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,10,16,2022-12-22T01:24:17Z,760000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M36.00S,2022-12-22T01:24:00.7Z,1,REGULAR,substitution,in,[],203488,,,1610612760,10,16,2022-12-22T01:24:17Z,770000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M33.00S,2022-12-22T01:24:27.3Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612760,10,16,2022-12-22T01:24:27Z,780000,False,,,0,,Jump Ball D. Eubanks vs. J. Giddey: Tip to J. Hart,"[1628404, 1629234, 1630581]",1610612757.0,POR,heldball,J. Hart,1628404.0,Hart,J. Hart,Eubanks,1629234.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,,,,,,
81,PT05M33.00S,2022-12-22T01:24:27.3Z,1,REGULAR,turnover,lost ball,[],1630581,,,1610612760,10,16,2022-12-22T01:24:27Z,810000,False,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 1629234]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,1.0,Eubanks,1629234.0,,,,,,,,,,
82,PT05M33.00S,2022-12-22T01:24:27.3Z,1,REGULAR,steal,,[],1629234,,,1610612757,10,16,2022-12-22T01:24:27Z,820000,False,,,0,,D. Eubanks STEAL (2 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M25.00S,2022-12-22T01:24:35.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203081,66.04796320630749,26.715686274509803,1610612757,10,16,2022-12-22T01:24:40Z,830000,False,-116.0,267.0,1,right,MISS D. Lillard 29' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,29.09,Missed,,,,,,,,,,,,,,,,,,
84,PT05M21.00S,2022-12-22T01:24:39.2Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,10,16,2022-12-22T01:24:39Z,840000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,83.0,2.0,1.0,1.0,,,,,,
85,PT05M18.00S,2022-12-22T01:24:42.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628404,92.72339027595268,45.09803921568628,1610612757,10,18,2022-12-22T01:24:46Z,850000,False,-25.0,16.0,1,right,J. Hart driving Layup (9 PTS),[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.92,Made,9.0,,,,,,,,,,,,,,,,,
86,PT05M07.00S,2022-12-22T01:24:56.8Z,1,REGULAR,turnover,traveling,[],1630581,,,1610612760,10,18,2022-12-22T01:25:03Z,860000,False,,,0,,J. Giddey traveling TURNOVER (2 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,1179.0,2.0,,,,,,,,,,,,
87,PT05M07.00S,2022-12-22T01:24:59.5Z,1,REGULAR,substitution,out,[],1630581,,,1610612757,10,18,2022-12-22T01:25:01Z,870000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M07.00S,2022-12-22T01:24:59.5Z,1,REGULAR,substitution,in,[],1630322,,,1610612757,10,18,2022-12-22T01:25:01Z,880000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
