actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-01T01:10:20.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-01T01:10:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-01T01:10:23.2Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612760,0,0,2023-03-01T01:10:23Z,40000,False,,,0,,Jump Ball J. Williams vs. D. Sabonis: Tip to J. Giddey,"[1630581, 1631119, 1627734]",1610612760.0,OKC,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Williams,1631119.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-03-01T01:10:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,5.995400788436268,53.67647058823529,1610612760,2,0,2023-03-01T01:10:47Z,70000,False,-18.0,4.0,1,left,J. Williams cutting Layup (2 PTS) (J. Giddey 1 AST),"[1631119, 1630581]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.88,Made,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-03-01T01:11:00.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.5407358738502,47.794117647058826,1610612758,2,2,2023-03-01T01:11:04Z,90000,False,-11.0,27.0,1,right,D. Sabonis Layup (2 PTS) (K. Huerter 1 AST),"[1627734, 1628989]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.92,Made,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
11,PT11M22.00S,2023-03-01T01:11:02.4Z,1,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612758,2,2,2023-03-01T01:11:09Z,110000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1629652, 1627734]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
13,PT11M22.00S,2023-03-01T01:11:28.0Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,2,2,2023-03-01T01:11:28Z,130000,False,,,0,,MISS D. Sabonis Free Throw 1 of 1,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M18.00S,2023-03-01T01:11:30.0Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,2,2,2023-03-01T01:11:30Z,140000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT11M03.00S,2023-03-01T01:11:45.0Z,1,REGULAR,2pt,Jump Shot,[],1631119,5.732588699080158,22.30392156862745,1610612760,2,2,2023-03-01T01:11:50Z,150000,False,138.0,1.0,1,left,MISS J. Williams 13' Jump Shot,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,13.85,Missed,,,,,,,,,,,,,,,,,,
16,PT11M01.00S,2023-03-01T01:11:47.0Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,2,2,2023-03-01T01:11:50Z,160000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,
17,PT10M54.00S,2023-03-01T01:11:54.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,86.02168199737189,65.19607843137256,1610612758,2,4,2023-03-01T01:11:59Z,170000,False,76.0,79.0,1,right,K. Huerter 10' Jump Shot (2 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Right,10.96,Made,2.0,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
19,PT10M33.00S,2023-03-01T01:12:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,4.944152431011826,51.470588235294116,1610612760,4,4,2023-03-01T01:12:22Z,190000,False,-7.0,-6.0,1,left,J. Williams cutting Layup (2 PTS) (L. Dort 1 AST),"[1631114, 1629652]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,
21,PT10M24.00S,2023-03-01T01:12:24.3Z,1,REGULAR,3pt,Jump Shot,[],1630558,72.35545335085413,20.34313725490196,1610612758,4,7,2023-03-01T01:12:28Z,210000,False,-148.0,207.0,1,right,D. Mitchell 25' 3PT  (3 PTS) (D. Sabonis 1 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.5,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
23,PT09M57.00S,2023-03-01T01:12:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.863994743758213,55.88235294117647,1610612760,4,7,2023-03-01T01:12:55Z,230000,False,-29.0,3.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
