actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M13.00S,2023-01-01T01:12:32.2Z,1,REGULAR,steal,,[],1629001,,,1610612755,2,7,2023-01-01T01:12:34Z,190000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M02.00S,2023-01-01T01:12:44.2Z,1,REGULAR,turnover,bad pass,[],1629003,,,1610612755,2,7,2023-01-01T01:12:49Z,200000,False,,,0,,S. Milton bad pass TURNOVER (1 TO),"[1629003, 1631114]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Williams,1631114.0,,
21,PT10M02.00S,2023-01-01T01:12:44.2Z,1,REGULAR,steal,,[],1631114,,,1610612760,2,7,2023-01-01T01:12:47Z,210000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
22,PT09M58.00S,2023-01-01T01:12:48.3Z,1,REGULAR,turnover,bad pass,[],1631119,,,1610612760,2,7,2023-01-01T01:12:52Z,220000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631119, 1629001]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Melton,1629001.0,,
23,PT09M58.00S,2023-01-01T01:12:48.3Z,1,REGULAR,steal,,[],1629001,,,1610612755,2,7,2023-01-01T01:12:50Z,230000,False,,,0,,D. Melton STEAL (2 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
24,PT09M52.00S,2023-01-01T01:12:53.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,95.48291721419186,4.901960784313726,1610612755,2,10,2023-01-01T01:12:58Z,240000,False,-225.0,-10.0,1,right,M. Thybulle 3PT  (3 PTS) (J. Embiid 1 AST),"[1629680, 203954]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,,,,,,22.57,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,
26,PT09M37.00S,2023-01-01T01:13:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,5.469776609724048,38.48039215686275,1610612760,4,10,2023-01-01T01:13:13Z,260000,False,58.0,-1.0,1,left,J. Giddey driving floating bank Jump Shot (4 PTS),[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.76,Made,4.0,,,,,,,,,,,,
27,PT09M27.00S,2023-01-01T01:13:18.9Z,1,REGULAR,3pt,Jump Shot,[],1629001,68.01905387647832,22.794117647058822,1610612755,4,13,2023-01-01T01:13:23Z,270000,False,-136.0,248.0,1,right,D. Melton 28' 3PT  (3 PTS) (S. Milton 1 AST),"[1629001, 1629003]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,28.29,Made,3.0,S. Milton,1629003.0,1.0,,,,,,,,,
29,PT09M13.00S,2023-01-01T01:13:37.4Z,1,REGULAR,foul,personal,[],1629003,,,1610612760,4,13,2023-01-01T01:13:44Z,290000,False,,,0,,S. Milton personal FOUL (1 PF),"[1629003, 1631114]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Left Center,2005.0,1.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
32,PT08M59.00S,2023-01-01T01:14:19.2Z,1,REGULAR,3pt,Jump Shot,[],1629652,28.86005256241787,21.323529411764707,1610612760,4,13,2023-01-01T01:14:24Z,320000,False,143.0,219.0,1,left,MISS L. Dort 26' step back 3PT,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,26.16,Missed,,,,,,,,,,,,,
33,PT08M55.00S,2023-01-01T01:14:22.3Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612755,4,13,2023-01-01T01:14:22Z,330000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,
34,PT08M49.00S,2023-01-01T01:14:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.9862023653088,52.450980392156865,1610612755,4,15,2023-01-01T01:14:35Z,340000,False,12.0,13.0,1,right,T. Harris Layup (4 PTS) (D. Melton 3 AST),"[202699, 1629001]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,1.82,Made,4.0,D. Melton,1629001.0,3.0,,,,,,,,,
36,PT08M49.00S,2023-01-01T01:14:32.4Z,1,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612755,4,15,2023-01-01T01:14:39Z,360000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Harris 1 FT),"[1629652, 202699]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2005.0,1.0,0.0,Harris,202699.0,,,,,,,,,,,,,,,
38,PT08M49.00S,2023-01-01T01:14:51.6Z,1,REGULAR,freethrow,1 of 1,[],202699,,,1610612755,4,16,2023-01-01T01:14:51Z,380000,False,,,0,,T. Harris Free Throw 1 of 1 (5 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
39,PT08M41.00S,2023-01-01T01:15:00.4Z,1,REGULAR,3pt,Jump Shot,[],1629652,27.808804204993432,76.22549019607843,1610612760,4,16,2023-01-01T01:15:05Z,390000,False,-131.0,209.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,24.66,Missed,,,,,,,,,,,,,
40,PT08M38.00S,2023-01-01T01:15:03.4Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,4,16,2023-01-01T01:15:05Z,400000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,
41,PT08M32.00S,2023-01-01T01:15:10.1Z,1,REGULAR,3pt,Jump Shot,[],1629003,79.31997371879106,8.088235294117647,1610612755,4,16,2023-01-01T01:15:14Z,410000,False,-210.0,142.0,1,right,MISS S. Milton 25' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,25.31,Missed,,,,,,,,,,,,,
42,PT08M28.00S,2023-01-01T01:15:14.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,4,16,2023-01-01T01:15:14Z,420000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,
43,PT08M20.00S,2023-01-01T01:15:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,14.4053876478318,39.21568627450981,1610612760,4,16,2023-01-01T01:15:33Z,430000,False,54.0,83.0,1,left,MISS J. Giddey 9' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,9.89,Missed,,,,,,,,,,,,,
44,PT08M16.00S,2023-01-01T01:15:25.4Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,4,16,2023-01-01T01:15:26Z,440000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,43.0,2.0,1.0,1.0,,,,,
45,PT08M16.00S,2023-01-01T01:15:25.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,5.338370565045992,48.529411764705884,1610612760,6,16,2023-01-01T01:15:28Z,450000,False,7.0,-2.0,1,left,J. Giddey putback Layup (6 PTS),[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,0.77,Made,6.0,,,,,,,,,,,,
46,PT08M01.00S,2023-01-01T01:15:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,87.99277266754271,63.970588235294116,1610612755,6,18,2023-01-01T01:15:44Z,460000,False,70.0,60.0,1,right,T. Harris 9' pullup Jump Shot (7 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,9.24,Made,7.0,,,,,,,,,,,,
47,PT07M52.00S,2023-01-01T01:15:51.8Z,1,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,6,18,2023-01-01T01:16:00Z,470000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (2 TO),[1631114],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,1830.0,,,,,,,,,,,,,,,2.0,,,,
48,PT07M42.00S,2023-01-01T01:16:10.2Z,1,REGULAR,foul,personal,[],1628983,,,1610612755,6,18,2023-01-01T01:16:18Z,480000,False,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF),"[1628983, 1629001]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,1830.0,2.0,0.0,Melton,1629001.0,,,,,,,,,,,,,,,
50,PT07M32.00S,2023-01-01T01:16:32.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629003,90.09526938239159,52.20588235294118,1610612755,6,18,2023-01-01T01:17:48Z,500000,False,11.0,41.0,1,right,MISS S. Milton driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,4.21,Missed,,,,,,,,,,,,,
51,PT07M31.00S,2023-01-01T01:16:33.3Z,1,REGULAR,rebound,offensive,[],1629003,,,1610612755,6,18,2023-01-01T01:17:48Z,510000,False,,,0,,S. Milton REBOUND (Off:1 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,50.0,2.0,1.0,1.0,,,,,
52,PT07M30.00S,2023-01-01T01:16:34.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629003,94.30026281208936,51.225490196078425,1610612755,6,20,2023-01-01T01:16:40Z,520000,False,6.0,1.0,1,right,S. Milton putback Layup (5 PTS),[1629003],1610612755.0,PHI,putback,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,0.62,Made,5.0,,,,,,,,,,,,
53,PT07M30.00S,2023-01-01T01:16:38.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,6,20,2023-01-01T01:16:38Z,530000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M15.00S,2023-01-01T01:19:41.7Z,1,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612760,6,20,2023-01-01T01:19:49Z,540000,False,,,0,,D. Melton shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629001, 1628983]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,2005.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
56,PT07M15.00S,2023-01-01T01:20:03.5Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,6,20,2023-01-01T01:20:03Z,560000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
57,PT07M15.00S,2023-01-01T01:20:03.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,6,20,2023-01-01T01:20:03Z,570000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,
58,PT07M15.00S,2023-01-01T01:20:14.8Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,7,20,2023-01-01T01:20:14Z,580000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (1 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
59,PT06M53.00S,2023-01-01T01:20:38.0Z,1,REGULAR,2pt,Jump Shot,[],203954,73.40670170827858,66.17647058823529,1610612755,7,22,2023-01-01T01:20:43Z,590000,False,81.0,197.0,1,right,J. Embiid 21' pullup Jump Shot (4 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,,,,21.34,Made,4.0,T. Harris,202699.0,2.0,,,,,,,,,
61,PT06M39.00S,2023-01-01T01:20:51.4Z,1,REGULAR,3pt,Jump Shot,[],1631119,26.757555847568987,18.38235294117647,1610612760,7,22,2023-01-01T01:20:57Z,610000,False,158.0,199.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,25.42,Missed,,,,,,,,,,,,,
62,PT06M36.00S,2023-01-01T01:20:54.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,7,22,2023-01-01T01:20:57Z,620000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,
63,PT06M27.00S,2023-01-01T01:21:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,92.59198423127464,51.9607843137255,1610612755,7,24,2023-01-01T01:21:30Z,630000,False,10.0,17.0,1,right,D. Melton driving Layup (5 PTS),[1629001],1610612755.0,PHI,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,1.97,Made,5.0,,,,,,,,,,,,
64,PT06M22.00S,2023-01-01T01:21:12.4Z,1,REGULAR,foul,personal,[],1629680,,,1610612760,7,24,2023-01-01T01:21:19Z,640000,False,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1628983]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Left Center,2005.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
66,PT06M16.00S,2023-01-01T01:21:38.0Z,1,REGULAR,2pt,Jump Shot,[],1631114,10.988830486202366,68.38235294117648,1610612760,9,24,2023-01-01T01:21:46Z,660000,False,-92.0,51.0,1,left,J. Williams 10' pullup Jump Shot (2 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,10.5,Made,2.0,,,,,,,,,,,,
67,PT06M00.00S,2023-01-01T01:21:53.3Z,1,REGULAR,3pt,Jump Shot,[],1629680,96.00854139290408,2.941176470588235,1610612755,9,27,2023-01-01T01:21:57Z,670000,False,-235.0,-15.0,1,right,M. Thybulle 3PT  (6 PTS) (T. Harris 3 AST),"[1629680, 202699]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,,,,,,23.58,Made,6.0,T. Harris,202699.0,3.0,,,,,,,,,
69,PT05M42.00S,2023-01-01T01:22:14.0Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612760,9,27,2023-01-01T01:22:19Z,690000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Dort 2 FT),"[202699, 1629652]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,1830.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
71,PT05M42.00S,2023-01-01T01:22:37.6Z,1,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,10,27,2023-01-01T01:23:07Z,710000,False,,,0,,L. Dort Free Throw 1 of 2 (1 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
72,PT05M42.00S,2023-01-01T01:22:38.4Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,10,27,2023-01-01T01:22:47Z,720000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M42.00S,2023-01-01T01:22:38.4Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,10,27,2023-01-01T01:22:47Z,730000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M42.00S,2023-01-01T01:22:38.4Z,1,REGULAR,substitution,out,[],1629003,,,1610612760,10,27,2023-01-01T01:22:47Z,740000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2023-01-01T01:22:38.4Z,1,REGULAR,substitution,in,[],203488,,,1610612760,10,27,2023-01-01T01:22:47Z,750000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M42.00S,2023-01-01T01:22:38.4Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,10,27,2023-01-01T01:22:47Z,760000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M42.00S,2023-01-01T01:22:38.4Z,1,REGULAR,substitution,in,[],1627788,,,1610612760,10,27,2023-01-01T01:22:47Z,770000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M42.00S,2023-01-01T01:22:37.6Z,1,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,10,27,2023-01-01T01:23:07Z,780000,False,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
79,PT05M40.00S,2023-01-01T01:22:39.6Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,10,27,2023-01-01T01:23:07Z,790000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,78.0,2.0,2.0,0.0,,,,,
80,PT05M25.00S,2023-01-01T01:23:20.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,86.67871222076215,52.20588235294118,1610612755,10,27,2023-01-01T01:26:53Z,800000,False,11.0,73.0,1,right,MISS J. Embiid 7' driving floating Shot,[203954],1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.35,Missed,,,,,,,,,,,,,
81,PT05M21.00S,2023-01-01T01:23:24.8Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,10,27,2023-01-01T01:23:27Z,810000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,80.0,3.0,2.0,1.0,,,,,
82,PT05M16.00S,2023-01-01T01:23:31.3Z,1,REGULAR,foul,offensive,[],203954,,,1610612755,10,27,2023-01-01T01:23:37Z,820000,False,,,0,,J. Embiid offensive FOUL (1 PF),"[203954, 1630198]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,2005.0,1.0,0.0,Joe,1630198.0,,,,,,,,,,,,,,,
84,PT05M16.00S,2023-01-01T01:23:31.3Z,1,REGULAR,turnover,offensive foul,[],203954,,,1610612755,10,27,2023-01-01T01:23:31Z,840000,False,,,0,,J. Embiid offensive foul TURNOVER (1 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,2005.0,,,,,,,,,,,,,,,1.0,,,,
85,PT04M58.00S,2023-01-01T01:24:03.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203488,21.23850197109067,10.53921568627451,1610612760,10,27,2023-01-01T01:24:07Z,850000,False,197.0,147.0,1,left,MISS M. Muscala 24' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,,,,,,24.61,Missed,,,,,,,,,,,,,
86,PT04M55.00S,2023-01-01T01:24:06.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,10,27,2023-01-01T01:24:07Z,860000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,85.0,2.0,2.0,0.0,,,,,
87,PT04M47.00S,2023-01-01T01:24:15.4Z,1,REGULAR,3pt,Jump Shot,[],1629001,67.23061760840999,30.88235294117647,1610612755,10,27,2023-01-01T01:24:19Z,870000,False,-96.0,256.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,27.28,Missed,,,,,,,,,,,,,
