actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
20,PT10M56.00S,2023-03-29T00:12:31.7Z,1,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612766,2,3,2023-03-29T00:12:40Z,200000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Richards 2 FT),"[1631114, 1630208]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,1.0,0.0,Richards,1630208.0,,,,,,,,,
22,PT10M56.00S,2023-03-29T00:13:00.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630208,,,1610612766,2,3,2023-03-29T00:13:00Z,220000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
23,PT10M56.00S,2023-03-29T00:13:00.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,2,3,2023-03-29T00:13:00Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,
24,PT10M56.00S,2023-03-29T00:13:20.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630208,,,1610612766,2,4,2023-03-29T00:13:20Z,240000,False,,,0,,N. Richards Free Throw 2 of 2 (2 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
25,PT10M37.00S,2023-03-29T00:13:39.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,11.514454664914586,48.77450980392157,1610612760,4,4,2023-03-29T00:13:44Z,250000,False,6.0,56.0,1,left,J. Giddey turnaround Jump Shot (2 PTS),[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,2.0,,,,,,,,,,,,,,,,,
26,PT10M23.00S,2023-03-29T00:13:53.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,92.19776609724047,58.82352941176471,1610612766,4,6,2023-03-29T00:13:59Z,260000,False,44.0,21.0,1,right,P. Washington driving floating bank Jump Shot (4 PTS),[1629023],1610612766.0,CHA,driving floating bank,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,4.0,,,,,,,,,,,,,,,,,
27,PT10M06.00S,2023-03-29T00:14:10.4Z,1,REGULAR,turnover,lost ball,[],1630198,,,1610612760,4,6,2023-03-29T00:14:13Z,270000,False,,,0,,I. Joe lost ball TURNOVER (1 TO),"[1630198, 1631121]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,McGowens,1631121.0,,,,,
28,PT10M06.00S,2023-03-29T00:14:10.4Z,1,REGULAR,steal,,[],1631121,,,1610612766,4,6,2023-03-29T00:14:12Z,280000,False,,,0,,B. McGowens STEAL (1 STL),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT10M02.00S,2023-03-29T00:14:14.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630177,91.67214191852825,54.166666666666664,1610612766,4,8,2023-03-29T00:14:20Z,290000,False,21.0,26.0,1,right,T. Maledon running Layup (2 PTS),[1630177],1610612766.0,CHA,running,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,3.31,Made,2.0,,,,,,,,,,,,,,,,,
30,PT09M49.00S,2023-03-29T00:14:28.0Z,1,REGULAR,3pt,Jump Shot,[],1630581,29.38567674113009,22.794117647058822,1610612760,7,8,2023-03-29T00:14:32Z,300000,False,136.0,224.0,1,left,J. Giddey 26' 3PT  (5 PTS) (J. Williams 2 AST),"[1630581, 1631119]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,26.18,Made,5.0,J. Williams,1631119.0,2.0,,,,,,,,,,,,,,
32,PT09M35.00S,2023-03-29T00:14:41.4Z,1,REGULAR,3pt,Jump Shot,[],1629004,71.56701708278581,20.833333333333336,1610612766,7,8,2023-03-29T00:14:45Z,320000,False,-146.0,215.0,1,right,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
33,PT09M33.00S,2023-03-29T00:14:43.4Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,7,8,2023-03-29T00:14:45Z,330000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,32.0,,,,1.0,1.0,0.0,,
34,PT09M22.00S,2023-03-29T00:14:55.6Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,7,8,2023-03-29T00:14:58Z,340000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1629004]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2.0,Mykhailiuk,1629004.0,,,,,
35,PT09M22.00S,2023-03-29T00:14:55.6Z,1,REGULAR,steal,,[],1629004,,,1610612766,7,8,2023-03-29T00:14:57Z,350000,False,,,0,,S. Mykhailiuk STEAL (2 STL),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
36,PT09M15.00S,2023-03-29T00:15:02.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631121,79.97700394218134,3.6764705882352944,1610612766,7,11,2023-03-29T00:15:10Z,360000,False,-232.0,136.0,1,right,B. McGowens 26' 3PT step back (3 PTS) (S. Mykhailiuk 1 AST),"[1631121, 1629004]",1610612766.0,CHA,step back,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,26.84,Made,3.0,S. Mykhailiuk,1629004.0,1.0,,,,,,,,,,,,,,
38,PT09M00.00S,2023-03-29T00:15:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.30946123521682,45.34313725490196,1610612760,7,11,2023-03-29T00:15:20Z,380000,False,23.0,16.0,1,left,MISS J. Giddey cutting Layup - blocked,"[1630581, 1629004]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,Mykhailiuk,1629004.0
39,PT09M00.00S,2023-03-29T00:15:16.1Z,1,REGULAR,block,,[],1629004,,,1610612760,7,11,2023-03-29T00:15:17Z,390000,False,,,0,,S. Mykhailiuk BLOCK (1 BLK),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M59.00S,2023-03-29T00:15:17.1Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,7,11,2023-03-29T00:15:20Z,400000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,38.0,,,,1.0,1.0,0.0,,
41,PT08M52.00S,2023-03-29T00:15:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629004,88.64980289093299,43.872549019607845,1610612766,7,11,2023-03-29T00:15:28Z,410000,False,-31.0,54.0,1,right,MISS S. Mykhailiuk 6' pullup Shot,[1629004],1610612766.0,CHA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
42,PT08M50.00S,2023-03-29T00:15:27.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,7,11,2023-03-29T00:15:28Z,420000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,41.0,,,,1.0,1.0,0.0,,
43,PT08M42.00S,2023-03-29T00:15:35.3Z,1,REGULAR,3pt,Jump Shot,[],1630198,31.35676741130092,24.509803921568626,1610612760,10,11,2023-03-29T00:15:40Z,430000,False,127.0,242.0,1,left,I. Joe 27' 3PT  (3 PTS) (J. Giddey 1 AST),"[1630198, 1630581]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,27.38,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
45,PT08M22.00S,2023-03-29T00:15:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,90.75229960578186,59.55882352941176,1610612766,10,11,2023-03-29T00:15:59Z,450000,False,48.0,34.0,1,right,MISS P. Washington pullup Shot,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
46,PT08M21.00S,2023-03-29T00:15:55.1Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,10,11,2023-03-29T00:15:59Z,460000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,45.0,,,,2.0,2.0,0.0,,
47,PT08M15.00S,2023-03-29T00:16:04.1Z,1,REGULAR,foul,personal,[],1631121,,,1610612760,10,11,2023-03-29T00:16:10Z,470000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1629652]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628954.0,1.0,0.0,Dort,1629652.0,,,,,,,,,
128,PT08M01.00S,2023-03-29T00:16:24.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,9.904730617608408,64.4607843137255,1610612760,10,11,2023-03-29T00:27:00Z,495000,False,-72.0,41.0,1,left,MISS J. Giddey 8' driving floating Shot - blocked,"[1630581, 1629004]",1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,8.29,Missed,,,,,,,,,,,,,,,,,Mykhailiuk,1629004.0
129,PT08M01.00S,2023-03-29T00:16:24.2Z,1,REGULAR,block,,[],1629004,,,1610612760,10,11,2023-03-29T00:27:00Z,502500,False,,,0,,S. Mykhailiuk BLOCK (2 BLK),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
130,PT08M01.00S,2023-03-29T00:16:24.2Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,10,11,2023-03-29T00:27:00Z,506250,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,128.0,,,,1.0,1.0,0.0,,
51,PT07M51.00S,2023-03-29T00:16:44.4Z,1,REGULAR,3pt,Jump Shot,[],1631121,82.86793692509855,4.901960784313726,1610612766,10,11,2023-03-29T00:26:37Z,510000,False,-225.0,109.0,1,right,MISS B. McGowens 25' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
52,PT07M49.00S,2023-03-29T00:16:46.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,10,11,2023-03-29T00:16:48Z,520000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,51.0,,,,2.0,2.0,0.0,,
53,PT07M43.00S,2023-03-29T00:16:52.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,23.47240473061761,92.40196078431373,1610612760,10,11,2023-03-29T00:20:16Z,530000,False,-212.0,168.0,1,left,MISS I. Joe 27' running 3PT,[1630198],1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
54,PT07M42.00S,2023-03-29T00:16:54.2Z,1,REGULAR,rebound,offensive,[],1631119,,,1610612760,10,11,2023-03-29T00:16:54Z,540000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,53.0,,,,3.0,2.0,1.0,,
55,PT07M41.00S,2023-03-29T00:16:56.7Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,10,11,2023-03-29T00:17:06Z,550000,False,,,0,,J. Giddey lost ball out-of-bounds TURNOVER (3 TO),[1630581],1610612760.0,OKC,lost ball,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,1151.0,,,,,,3.0,,,,,,,
56,PT07M30.00S,2023-03-29T00:17:14.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631121,94.56307490144546,95.34313725490196,1610612766,10,11,2023-03-29T00:17:20Z,560000,False,227.0,-1.0,1,right,MISS B. McGowens 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
57,PT07M25.00S,2023-03-29T00:17:19.7Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,10,11,2023-03-29T00:17:20Z,570000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,56.0,,,,1.0,1.0,0.0,,
58,PT07M13.00S,2023-03-29T00:17:33.5Z,1,REGULAR,foul,personal,[],1629004,,,1610612760,10,11,2023-03-29T00:17:44Z,580000,False,,,0,,S. Mykhailiuk personal FOUL (1 PF),"[1629004, 1630198]",1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,1.0,0.0,Joe,1630198.0,,,,,,,,,
60,PT07M04.00S,2023-03-29T00:18:00.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630198,10.33180026281209,63.48039215686274,1610612760,12,11,2023-03-29T00:18:03Z,600000,False,-67.0,45.0,1,left,I. Joe 8' pullup Jump Shot (5 PTS) (J. Williams 3 AST),"[1630198, 1631119]",1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Left,8.08,Made,5.0,J. Williams,1631119.0,3.0,,,,,,,,,,,,,,
62,PT06M49.00S,2023-03-29T00:18:16.3Z,1,REGULAR,turnover,bad pass,[],1630177,,,1610612766,12,11,2023-03-29T00:27:34Z,620000,False,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 1631114]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,Williams,1631114.0,,,,,
63,PT06M49.00S,2023-03-29T00:18:16.3Z,1,REGULAR,steal,,[],1631114,,,1610612760,12,11,2023-03-29T00:18:18Z,630000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
64,PT06M42.00S,2023-03-29T00:18:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,6.783837056504599,61.51960784313726,1610612760,14,11,2023-03-29T00:24:26Z,640000,False,-58.0,11.0,1,left,J. Giddey running Layup (7 PTS) (J. Williams 1 AST),"[1630581, 1631114]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,7.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
66,PT06M26.00S,2023-03-29T00:18:38.0Z,1,REGULAR,turnover,lost ball,[],1629023,,,1610612766,14,11,2023-03-29T00:18:41Z,660000,False,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 1631114]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Williams,1631114.0,,,,,
67,PT06M26.00S,2023-03-29T00:18:38.0Z,1,REGULAR,steal,,[],1631114,,,1610612760,14,11,2023-03-29T00:18:40Z,670000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
68,PT06M24.00S,2023-03-29T00:18:43.2Z,1,REGULAR,foul,personal,[],1630208,,,1610612760,14,11,2023-03-29T00:18:52Z,680000,False,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 1630581]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200834.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,
70,PT06M24.00S,2023-03-29T00:18:53.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,14,11,2023-03-29T00:18:53Z,700000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M24.00S,2023-03-29T00:20:33.2Z,1,REGULAR,substitution,out,[],1629023,,,1610612760,14,11,2023-03-29T00:21:25Z,710000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M24.00S,2023-03-29T00:20:33.2Z,1,REGULAR,substitution,out,[],1629004,,,1610612760,14,11,2023-03-29T00:21:25Z,720000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M24.00S,2023-03-29T00:20:33.2Z,1,REGULAR,substitution,in,[],1630550,,,1610612760,14,11,2023-03-29T00:21:25Z,730000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M24.00S,2023-03-29T00:20:33.2Z,1,REGULAR,substitution,in,[],1630547,,,1610612760,14,11,2023-03-29T00:21:25Z,740000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M13.00S,2023-03-29T00:21:49.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,11.383048620236531,3.431372549019608,1610612760,14,11,2023-03-29T00:21:53Z,750000,False,233.0,55.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
76,PT06M11.00S,2023-03-29T00:21:51.6Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,14,11,2023-03-29T00:21:53Z,760000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,75.0,,,,1.0,1.0,0.0,,
77,PT05M59.00S,2023-03-29T00:22:03.6Z,1,REGULAR,3pt,Jump Shot,[],1630547,65.25952693823915,54.90196078431373,1610612766,14,11,2023-03-29T00:22:09Z,770000,False,25.0,274.0,1,right,MISS J. Bouknight 27' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,27.52,Missed,,,,,,,,,,,,,,,,,,
78,PT05M55.00S,2023-03-29T00:22:07.6Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,14,11,2023-03-29T00:22:09Z,780000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,77.0,,,,1.0,0.0,1.0,,
79,PT05M52.00S,2023-03-29T00:22:10.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,89.17542706964521,52.450980392156865,1610612766,14,11,2023-03-29T00:29:27Z,790000,False,12.0,49.0,1,right,MISS N. Richards putback Layup,[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
80,PT05M49.00S,2023-03-29T00:22:13.1Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,14,11,2023-03-29T00:22:14Z,800000,False,,,0,,N. Richards REBOUND (Off:2 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,79.0,,,,2.0,0.0,2.0,,
81,PT05M49.00S,2023-03-29T00:22:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,94.40999984741211,50.0,1610612766,14,13,2023-03-29T00:22:12Z,810000,False,0.0,0.0,1,right,N. Richards tip Layup (4 PTS),[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
82,PT05M34.00S,2023-03-29T00:22:27.9Z,1,REGULAR,3pt,Jump Shot,[],1630198,28.728646517739815,74.75490196078431,1610612760,14,13,2023-03-29T00:22:32Z,820000,False,-124.0,218.0,1,left,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
83,PT05M32.00S,2023-03-29T00:22:29.9Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,14,13,2023-03-29T00:22:32Z,830000,False,,,0,,N. Richards REBOUND (Off:2 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,82.0,,,,3.0,1.0,2.0,,
