actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2022-12-17T01:10:13.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-17T01:10:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2022-12-17T01:10:15.8Z,1,REGULAR,jumpball,recovered,[],203085,,,1610612750,0,0,2022-12-17T01:10:15Z,40000,False,,,0,,Jump Ball N. Reid vs. A. Pokusevski: Tip to A. Rivers,"[203085, 1629675, 1630197]",1610612750.0,MIN,startperiod,A. Rivers,203085.0,Rivers,A. Rivers,Reid,1629675.0,Pokusevski,1630197.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2022-12-17T01:10:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.9060446780552,45.34313725490196,1610612750,0,2,2022-12-17T01:11:17Z,70000,False,-23.0,5.0,1,right,N. Reid driving Layup (2 PTS) (J. McDaniels 1 AST),"[1629675, 1630183]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.38,Made,2.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,
9,PT11M17.00S,2022-12-17T01:10:55.1Z,1,REGULAR,3pt,Jump Shot,[],1628983,16.376478318002626,94.6078431372549,1610612760,0,2,2022-12-17T01:11:00Z,90000,False,-223.0,101.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,24.5,Missed,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2022-12-17T01:10:57.1Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,0,2,2022-12-17T01:11:00Z,100000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:0),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M11.00S,2022-12-17T01:11:01.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,6.389618922470433,96.32352941176471,1610612760,3,2,2022-12-17T01:11:06Z,110000,False,-232.0,8.0,1,left,S. Gilgeous-Alexander 3PT  (3 PTS) (A. Pokusevski 1 AST),"[1628983, 1630197]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,23.17,Made,3.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,
13,PT10M56.00S,2022-12-17T01:11:16.4Z,1,REGULAR,3pt,Jump Shot,[],203085,96.00854139290408,4.411764705882353,1610612750,3,5,2022-12-17T01:11:22Z,130000,False,-228.0,-15.0,1,right,A. Rivers 3PT  (3 PTS) (A. Edwards 1 AST),"[203085, 1630162]",1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,22.84,Made,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
15,PT10M46.00S,2022-12-17T01:11:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.469776609724048,52.450980392156865,1610612760,3,5,2022-12-17T01:12:25Z,150000,False,-12.0,-1.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1630183]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,McDaniels,1630183.0,,,,,,,,
16,PT10M46.00S,2022-12-17T01:11:26.8Z,1,REGULAR,block,,[],1630183,,,1610612760,3,5,2022-12-17T01:11:28Z,160000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M46.00S,2022-12-17T01:11:26.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,3,5,2022-12-17T01:11:33Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,15.0,,,,,,,,,,,,,
