actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
24,PT09M48.00S,2022-11-22T01:13:04.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203944,73.9323258869908,17.15686274509804,1610612752,6,7,2022-11-22T01:13:33Z,240000,False,-164.0,193.0,1,right,J. Randle 25' 3PT pullup (3 PTS) (M. Robinson 1 AST),"[203944, 1629011]",1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,25.3,Made,3.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,
26,PT09M27.00S,2022-11-22T01:13:23.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,13.748357424441524,36.029411764705884,1610612760,8,7,2022-11-22T01:14:45Z,260000,False,70.0,77.0,1,left,L. Dort 10' driving floating bank Jump Shot (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,driving floating bank,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,,10.38,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,
28,PT09M18.00S,2022-11-22T01:13:33.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,92.19776609724047,65.44117647058823,1610612752,8,9,2022-11-22T01:13:36Z,280000,False,77.0,21.0,1,right,J. Brunson 8' pullup Jump Shot (4 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,8.0,Made,4.0,,,,,,,,,,,,,,
29,PT09M03.00S,2022-11-22T01:13:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,20.05584756898817,46.32352941176471,1610612760,8,9,2022-11-22T01:13:53Z,290000,False,18.0,136.0,1,left,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,13.72,Missed,,,,,,,,,,,,,,,
30,PT09M00.00S,2022-11-22T01:13:51.5Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,8,9,2022-11-22T01:13:53Z,300000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,
31,PT08M55.00S,2022-11-22T01:13:56.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629628,92.85479632063075,48.529411764705884,1610612752,8,11,2022-11-22T01:14:03Z,310000,False,-7.0,15.0,1,right,R. Barrett running DUNK (4 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,1.65,Made,4.0,,,,,,,,,,,,,,
32,PT08M41.00S,2022-11-22T01:14:10.8Z,1,REGULAR,turnover,bad pass,[],1630526,,,1610612760,8,11,2022-11-22T01:14:16Z,320000,False,,,0,,J. Robinson-Earl bad pass TURNOVER (1 TO),"[1630526, 1629656]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,1.0,Grimes,1629656.0,,,,,,,,,,,,,,,,,
33,PT08M41.00S,2022-11-22T01:14:10.8Z,1,REGULAR,steal,,[],1629656,,,1610612752,8,11,2022-11-22T01:14:14Z,330000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
34,PT08M36.00S,2022-11-22T01:14:15.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,93.9060446780552,49.50980392156863,1610612752,8,13,2022-11-22T01:14:25Z,340000,False,-2.0,5.0,1,right,Q. Grimes running Layup (2 PTS),[1629656],1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,0.54,Made,2.0,,,,,,,,,,,,,,
35,PT08M25.00S,2022-11-22T01:14:26.7Z,1,REGULAR,turnover,bad pass,[],1629026,,,1610612760,8,13,2022-11-22T01:14:35Z,350000,False,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 1629011]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,1.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,
36,PT08M25.00S,2022-11-22T01:14:26.7Z,1,REGULAR,steal,,[],1629011,,,1610612752,8,13,2022-11-22T01:14:30Z,360000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
37,PT08M18.00S,2022-11-22T01:14:34.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203944,64.20827858081472,49.754901960784316,1610612752,8,13,2022-11-22T01:14:39Z,370000,False,-1.0,284.0,1,right,MISS J. Randle 28' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,28.39,Missed,,,,,,,,,,,,,,,
38,PT08M16.00S,2022-11-22T01:14:36.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,8,13,2022-11-22T01:14:39Z,380000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,37.0,,,,,
40,PT07M55.00S,2022-11-22T01:15:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.30946123521682,59.068627450980394,1610612760,10,13,2022-11-22T01:15:07Z,400000,False,-45.0,16.0,1,left,S. Gilgeous-Alexander Layup (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,4.81,Made,4.0,,,,,,,,,,,,,,
41,PT07M45.00S,2022-11-22T01:15:16.6Z,1,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612752,10,13,2022-11-22T01:15:24Z,410000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Robinson 2 FT),"[1629026, 1629011]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,1.0,0.0,Robinson,1629011.0,,,,,,
43,PT07M45.00S,2022-11-22T01:15:45.2Z,1,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,10,14,2022-11-22T01:16:06Z,430000,False,,,0,,M. Robinson Free Throw 1 of 2 (1 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
44,PT07M45.00S,2022-11-22T01:15:45.2Z,1,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,10,14,2022-11-22T01:16:06Z,440000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
45,PT07M44.00S,2022-11-22T01:15:46.2Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,10,14,2022-11-22T01:16:06Z,450000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,44.0,1.0,1.0,0.0,,
46,PT07M33.00S,2022-11-22T01:16:14.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,27.94021024967148,21.568627450980394,1610612760,13,14,2022-11-22T01:16:21Z,460000,False,142.0,210.0,1,left,L. Dort 25' 3PT  (5 PTS) (J. Giddey 2 AST),"[1629652, 1630581]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,25.37,Made,5.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,
48,PT07M13.00S,2022-11-22T01:16:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.46057818659659,48.77450980392157,1610612752,13,16,2022-11-22T01:16:38Z,480000,False,-6.0,18.0,1,right,J. Randle Layup (5 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,1.94,Made,5.0,,,,,,,,,,,,,,
49,PT07M05.00S,2022-11-22T01:16:46.7Z,1,REGULAR,foul,personal,[],1629656,,,1610612760,13,16,2022-11-22T01:16:56Z,490000,False,,,0,,Q. Grimes personal FOUL (2 PF),"[1629656, 1629026]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2882.0,2.0,0.0,Williams,1629026.0,,,,,,
51,PT07M05.00S,2022-11-22T01:16:57.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,13,16,2022-11-22T01:16:57Z,510000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M05.00S,2022-11-22T01:19:17.5Z,1,REGULAR,substitution,out,[],1629656,,,1610612760,13,16,2022-11-22T01:19:24Z,520000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M05.00S,2022-11-22T01:19:17.5Z,1,REGULAR,substitution,in,[],1630193,,,1610612760,13,16,2022-11-22T01:19:24Z,530000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M49.00S,2022-11-22T01:19:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,5.469776609724048,56.372549019607845,1610612760,13,16,2022-11-22T01:20:40Z,540000,False,-32.0,-1.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,3.19,Missed,,,,,,,,,,,,,,,
55,PT06M46.00S,2022-11-22T01:20:02.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,13,16,2022-11-22T01:20:06Z,550000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,54.0,2.0,2.0,0.0,,
58,PT06M43.00S,2022-11-22T01:20:14.8Z,1,REGULAR,foul,offensive,[],1628973,,,1610612752,13,16,2022-11-22T01:20:18Z,580000,False,,,0,,J. Brunson offensive FOUL (1 PF),"[1628973, 1629652]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628954.0,1.0,0.0,Dort,1629652.0,,,,,,
60,PT06M43.00S,2022-11-22T01:20:14.8Z,1,REGULAR,turnover,offensive foul,[],1628973,,,1610612752,13,16,2022-11-22T01:20:14Z,600000,False,,,0,,J. Brunson offensive foul TURNOVER (1 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,1628954.0,,,,,,,,,,
61,PT06M33.00S,2022-11-22T01:20:34.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,5.863994743758213,96.32352941176471,1610612760,13,16,2022-11-22T01:20:59Z,610000,False,-232.0,3.0,1,left,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
62,PT06M29.00S,2022-11-22T01:20:37.1Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,13,16,2022-11-22T01:20:37Z,620000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,61.0,2.0,1.0,1.0,,
63,PT06M28.00S,2022-11-22T01:20:38.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629026,8.14717477003942,66.85814950980392,1610612760,15,16,2022-11-22T01:21:11Z,630000,False,-84.0,24.0,1,left,K. Williams 8' Jump Shot (2 PTS) (J. Robinson-Earl 1 AST),"[1629026, 1630526]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,,8.77,Made,2.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,
65,PT06M17.00S,2022-11-22T01:21:15.1Z,1,REGULAR,2pt,Jump Shot,[],1628973,78.9257555847569,33.82352941176471,1610612752,15,18,2022-11-22T01:21:50Z,650000,False,-81.0,146.0,1,right,J. Brunson 16' driving floating Jump Shot (6 PTS) (I. Quickley 1 AST),"[1628973, 1630193]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,16.66,Made,6.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,
66,PT06M17.00S,2022-11-22T01:21:18.8Z,1,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612752,15,18,2022-11-22T01:21:35Z,660000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Brunson 1 FT),"[1629652, 1628973]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1628954.0,1.0,0.0,Brunson,1628973.0,,,,,,
68,PT06M17.00S,2022-11-22T01:21:44.0Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,15,19,2022-11-22T01:21:44Z,680000,False,,,0,,J. Brunson Free Throw 1 of 1 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
69,PT06M08.00S,2022-11-22T01:21:53.1Z,1,REGULAR,3pt,Jump Shot,[],1630526,27.94021024967148,23.03921568627451,1610612760,18,19,2022-11-22T01:21:57Z,690000,False,135.0,210.0,1,left,J. Robinson-Earl 24' 3PT  (5 PTS) (S. Gilgeous-Alexander 2 AST),"[1630526, 1628983]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,24.96,Made,5.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,
71,PT05M55.00S,2022-11-22T01:22:07.9Z,1,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,18,19,2022-11-22T01:22:16Z,710000,False,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (2 TO),[1629628],1610612752.0,NYK,lost ball,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,1626302.0,,,,,,,,,,
72,PT05M55.00S,2022-11-22T01:22:10.9Z,1,REGULAR,substitution,out,[],1629011,,,1610612760,18,19,2022-11-22T01:22:17Z,720000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M55.00S,2022-11-22T01:22:10.9Z,1,REGULAR,substitution,in,[],1628392,,,1610612760,18,19,2022-11-22T01:22:17Z,730000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M41.00S,2022-11-22T01:22:33.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,9.674770039421814,43.13725490196079,1610612760,18,19,2022-11-22T01:22:43Z,740000,False,34.0,38.0,1,left,MISS J. Giddey turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,5.15,Missed,,,,,,,,,,,,,,,
75,PT05M37.00S,2022-11-22T01:22:37.5Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,18,19,2022-11-22T01:22:43Z,750000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,74.0,1.0,0.0,1.0,,
76,PT05M37.00S,2022-11-22T01:22:37.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629652,5.590000152587891,50.0,1610612760,20,19,2022-11-22T01:22:37Z,760000,False,0.0,0.0,1,left,L. Dort tip Layup (7 PTS),[1629652],1610612760.0,OKC,tip,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,0.0,Made,7.0,,,,,,,,,,,,,,
77,PT05M20.00S,2022-11-22T01:22:54.2Z,1,REGULAR,3pt,Jump Shot,[],1628973,76.82325886990802,86.27450980392157,1610612752,20,19,2022-11-22T01:23:00Z,770000,False,181.0,165.0,1,right,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,24.55,Missed,,,,,,,,,,,,,,,
78,PT05M20.00S,2022-11-22T01:22:54.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,20,19,2022-11-22T01:23:00Z,780000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,77.0,,,,,
81,PT05M05.00S,2022-11-22T01:23:17.1Z,1,REGULAR,3pt,Jump Shot,[],1629026,20.71287779237845,87.74509803921569,1610612760,20,19,2022-11-22T01:23:28Z,800000,False,-189.0,142.0,1,left,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,16-24 Left Center,,,,23.63,Missed,,,,,,,,,,,,,,,
82,PT05M04.00S,2022-11-22T01:23:18.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,20,19,2022-11-22T01:23:28Z,810000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,81.0,,,,,
84,PT05M04.00S,2022-11-22T01:23:23.0Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,20,19,2022-11-22T01:23:28Z,830000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M04.00S,2022-11-22T01:23:23.0Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,20,19,2022-11-22T01:23:28Z,840000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M49.00S,2022-11-22T01:23:49.2Z,1,REGULAR,3pt,Jump Shot,[],203944,94.69448094612353,3.9215686274509802,1610612752,20,19,2022-11-22T01:23:53Z,850000,False,-230.0,-3.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,23.04,Missed,,,,,,,,,,,,,,,
87,PT04M46.00S,2022-11-22T01:23:52.5Z,1,REGULAR,rebound,offensive,[],1630193,,,1610612752,20,19,2022-11-22T01:23:52Z,860000,False,,,0,,I. Quickley REBOUND (Off:1 Def:0),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,86.0,1.0,0.0,1.0,,
88,PT04M44.00S,2022-11-22T01:23:53.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630193,89.30683311432325,52.20588235294118,1610612752,20,21,2022-11-22T01:23:58Z,870000,False,11.0,48.0,1,right,I. Quickley floating Jump Shot (2 PTS),[1630193],1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,4.92,Made,2.0,,,,,,,,,,,,,,
