actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT10M36.00S,2023-01-31T01:12:47.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,6.258212877792378,64.95098039215686,1610612760,2,5,2023-01-31T01:12:50Z,170000,False,-75.0,6.0,1,left,J. Giddey 7' driving floating Jump Shot (2 PTS),[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.51,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2023-01-31T01:12:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.1688567674113,55.63725490196079,1610612744,2,5,2023-01-31T01:13:01Z,180000,False,28.0,2.0,1,right,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
19,PT10M24.00S,2023-01-31T01:12:58.9Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,2,5,2023-01-31T01:13:01Z,190000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M17.00S,2023-01-31T01:13:06.5Z,1,REGULAR,2pt,Jump Shot,[],1629026,5.863994743758213,22.058823529411764,1610612760,4,5,2023-01-31T01:13:10Z,200000,False,140.0,3.0,1,left,K. Williams 13' Jump Shot (2 PTS) (J. Giddey 1 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Right,13.97,Made,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
23,PT10M01.00S,2023-01-31T01:13:42.3Z,1,REGULAR,turnover,traveling,[],202691,,,1610612744,4,5,2023-01-31T01:13:50Z,230000,False,,,0,,K. Thompson traveling TURNOVER (1 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,1.0,,,,,,,,
24,PT09M44.00S,2023-01-31T01:14:08.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,16.770696452036795,61.51960784313726,1610612760,4,5,2023-01-31T01:14:12Z,240000,False,-58.0,105.0,1,left,MISS S. Gilgeous-Alexander 11' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.98,Missed,,,,,,,,,,,,,,,,,,
25,PT09M41.00S,2023-01-31T01:14:11.7Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,4,5,2023-01-31T01:14:12Z,250000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,
26,PT09M37.00S,2023-01-31T01:14:15.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203110,93.38042049934296,44.11764705882353,1610612744,4,7,2023-01-31T01:14:23Z,260000,False,-29.0,10.0,1,right,D. Green running reverse Layup (2 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,running reverse,,,Green,D. Green,,,,,Restricted Area,0-8 Center,3.1,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
28,PT09M30.00S,2023-01-31T01:14:22.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,5.469776609724048,47.30392156862745,1610612760,6,7,2023-01-31T01:14:27Z,280000,False,13.0,-1.0,1,left,K. Williams cutting DUNK (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1629026, 1628983]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1.35,Made,4.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
30,PT09M20.00S,2023-01-31T01:14:32.4Z,1,REGULAR,3pt,Jump Shot,[],203952,64.07687253613666,44.11764705882353,1610612744,6,7,2023-01-31T01:14:36Z,300000,False,-29.0,285.0,1,right,MISS A. Wiggins 28' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,28.67,Missed,,,,,,,,,,,,,,,,,,
31,PT09M16.00S,2023-01-31T01:14:36.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,6,7,2023-01-31T01:14:36Z,310000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,
32,PT09M01.00S,2023-01-31T01:14:51.0Z,1,REGULAR,3pt,Jump Shot,[],1629026,30.436925098554536,25.98039215686275,1610612760,6,7,2023-01-31T01:14:56Z,320000,False,120.0,234.0,1,left,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
33,PT08M58.00S,2023-01-31T01:14:54.0Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,6,7,2023-01-31T01:14:56Z,330000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT08M53.00S,2023-01-31T01:14:59.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,68.54467805519053,11.519607843137255,1610612744,6,7,2023-01-31T01:15:21Z,340000,False,-192.0,243.0,1,right,MISS J. Poole 31' running 3PT,[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,31.01,Missed,,,,,,,,,,,,,,,,,,
35,PT08M51.00S,2023-01-31T01:15:01.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,6,7,2023-01-31T01:15:07Z,350000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,34.0,,,,,,,,,,,,,
37,PT08M35.00S,2023-01-31T01:15:22.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,11.251642575558476,41.66666666666667,1610612760,8,7,2023-01-31T01:15:26Z,370000,False,42.0,53.0,1,left,J. Giddey 6' driving Layup (4 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.77,Made,4.0,,,,,,,,,,,,,,,,,
38,PT08M28.00S,2023-01-31T01:15:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,93.11760840998686,45.34313725490196,1610612744,8,9,2023-01-31T01:15:35Z,380000,False,-23.0,12.0,1,right,K. Thompson driving Layup (2 PTS) (S. Curry 2 AST),"[202691, 201939]",1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.63,Made,2.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
39,PT08M22.00S,2023-01-31T01:15:37.3Z,1,REGULAR,foul,personal,[],1629673,,,1610612760,8,9,2023-01-31T01:15:45Z,390000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1629026]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202007.0,,1.0,0.0,Williams,1629026.0,,,,
43,PT08M16.00S,2023-01-31T01:16:35.4Z,1,REGULAR,2pt,Jump Shot,[],1631114,23.209592641261498,32.35294117647059,1610612760,8,9,2023-01-31T01:16:41Z,420000,False,88.0,166.0,1,left,MISS J. Williams 18' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,18.77,Missed,,,,,,,,,,,,,,,,,,
44,PT08M11.00S,2023-01-31T01:16:40.4Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,8,9,2023-01-31T01:16:41Z,430000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,
45,PT08M07.00S,2023-01-31T01:16:44.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202691,92.9862023653088,50.73529411764706,1610612744,8,11,2023-01-31T01:17:26Z,440000,False,4.0,13.0,1,right,K. Thompson running reverse Layup (4 PTS) (D. Green 2 AST),"[202691, 203110]",1610612744.0,GSW,running reverse,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,
47,PT07M47.00S,2023-01-31T01:17:05.3Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612760,8,11,2023-01-31T01:17:15Z,460000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[202691, 1628983]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
49,PT07M47.00S,2023-01-31T01:17:28.7Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,9,11,2023-01-31T01:17:28Z,480000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
50,PT07M47.00S,2023-01-31T01:17:43.5Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,10,11,2023-01-31T01:17:43Z,490000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (2 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M31.00S,2023-01-31T01:18:01.3Z,1,REGULAR,3pt,Jump Shot,[],201939,66.04796320630749,50.49019607843137,1610612744,10,14,2023-01-31T01:18:05Z,500000,False,2.0,267.0,1,right,S. Curry 26' 3PT  (5 PTS) (J. Poole 1 AST),"[201939, 1629673]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.66,Made,5.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
53,PT07M18.00S,2023-01-31T01:18:14.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630598,12.565703022339028,51.71568627450981,1610612760,10,14,2023-01-31T01:19:16Z,520000,False,-9.0,66.0,1,left,MISS A. Wiggins 6' driving Hook,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
54,PT07M15.00S,2023-01-31T01:18:17.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,10,14,2023-01-31T01:18:20Z,530000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,
55,PT07M10.00S,2023-01-31T01:18:22.4Z,1,REGULAR,3pt,Jump Shot,[],202691,70.25295663600527,78.43137254901961,1610612744,10,17,2023-01-31T01:19:41Z,540000,False,142.0,227.0,1,right,K. Thompson 26' 3PT  (7 PTS) (D. Green 3 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.79,Made,7.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,
57,PT07M01.00S,2023-01-31T01:18:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.09789750328515,49.50980392156863,1610612760,10,17,2023-01-31T01:18:36Z,560000,False,2.0,24.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 203952]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,Wiggins,203952.0,,
58,PT07M01.00S,2023-01-31T01:18:31.7Z,1,REGULAR,block,,[],203952,,,1610612760,10,17,2023-01-31T01:18:33Z,570000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT06M58.00S,2023-01-31T01:18:34.7Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,10,17,2023-01-31T01:21:51Z,580000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,
60,PT06M56.00S,2023-01-31T01:18:36.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,77.7431011826544,90.68627450980392,1610612744,10,17,2023-01-31T01:22:24Z,590000,False,203.0,157.0,1,right,MISS K. Thompson 25' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
61,PT06M51.00S,2023-01-31T01:18:41.7Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,10,17,2023-01-31T01:18:42Z,600000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
62,PT06M48.00S,2023-01-31T01:18:45.2Z,1,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,10,17,2023-01-31T01:19:02Z,610000,False,,,0,,S. Gilgeous-Alexander step out-of-bounds TURNOVER (1 TO),[1628983],1610612760.0,OKC,step,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,,,,,,202007.0,1.0,,,,,,,,
63,PT06M48.00S,2023-01-31T01:19:02.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,10,17,2023-01-31T01:19:02Z,620000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT06M37.00S,2023-01-31T01:20:31.3Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,10,17,2023-01-31T01:29:06Z,625000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1630581]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Giddey,1630581.0
111,PT06M37.00S,2023-01-31T01:20:31.3Z,1,REGULAR,steal,,[],1630581,,,1610612760,10,17,2023-01-31T01:29:06Z,627500,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M24.00S,2023-01-31T01:22:13.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,32.53942181340342,66.17647058823529,1610612760,10,17,2023-01-31T01:29:24Z,670000,False,-81.0,253.0,1,left,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
69,PT06M20.00S,2023-01-31T01:22:16.3Z,1,REGULAR,rebound,offensive,[],1629026,,,1610612760,10,17,2023-01-31T01:22:16Z,680000,False,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,
70,PT06M16.00S,2023-01-31T01:22:20.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance', 'fromturnover']",1629026,9.937582128777924,47.794117647058826,1610612760,10,17,2023-01-31T01:29:24Z,690000,False,11.0,41.0,1,left,MISS K. Williams Hook,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,,
71,PT06M14.00S,2023-01-31T01:22:22.5Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,10,17,2023-01-31T01:22:24Z,700000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,
72,PT06M02.00S,2023-01-31T01:22:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.46057818659659,53.431372549019606,1610612744,10,19,2023-01-31T01:22:38Z,710000,False,17.0,18.0,1,right,S. Curry cutting Layup (7 PTS) (D. Green 4 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.52,Made,7.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
74,PT05M41.00S,2023-01-31T01:22:56.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,11.777266754270697,42.64705882352941,1610612760,10,19,2023-01-31T01:26:13Z,730000,False,37.0,58.0,1,left,MISS J. Giddey 6' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.89,Missed,,,,,,,,,,,,,,,,,,
75,PT05M37.00S,2023-01-31T01:23:00.5Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,10,19,2023-01-31T01:26:13Z,740000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,74.0,4.0,4.0,0.0,,,,,,,,,,
76,PT05M23.00S,2023-01-31T01:23:13.6Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,10,19,2023-01-31T01:23:16Z,750000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1629026]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,,,Williams,1629026.0
77,PT05M23.00S,2023-01-31T01:23:13.6Z,1,REGULAR,steal,,[],1629026,,,1610612760,10,19,2023-01-31T01:23:14Z,760000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
78,PT05M19.00S,2023-01-31T01:23:17.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630598,14.14257555847569,96.07843137254902,1610612760,13,19,2023-01-31T01:29:50Z,770000,False,-230.0,80.0,1,left,A. Wiggins 24' 3PT running pullup (3 PTS) (K. Williams 1 AST),"[1630598, 1629026]",1610612760.0,OKC,running pullup,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,24.4,Made,3.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,,,
80,PT05M02.00S,2023-01-31T01:23:34.9Z,1,REGULAR,3pt,Jump Shot,[],202691,92.32917214191852,3.9215686274509802,1610612744,13,22,2023-01-31T01:23:38Z,790000,False,-230.0,20.0,1,right,K. Thompson 3PT  (10 PTS) (D. Green 5 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,23.12,Made,10.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,
82,PT04M42.00S,2023-01-31T01:23:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.783837056504599,55.14705882352941,1610612760,15,22,2023-01-31T01:23:59Z,810000,False,-26.0,11.0,1,left,J. Giddey driving reverse Layup (6 PTS),[1630581],1610612760.0,OKC,driving reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.81,Made,6.0,,,,,,,,,,,,,,,,,
83,PT04M31.00S,2023-01-31T01:24:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.24901445466492,54.166666666666664,1610612744,15,24,2023-01-31T01:30:39Z,820000,False,21.0,11.0,1,right,J. Poole driving finger roll Layup (2 PTS) (S. Curry 3 AST),"[1629673, 201939]",1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.35,Made,2.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
85,PT04M31.00S,2023-01-31T01:24:10.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,15,24,2023-01-31T01:24:10Z,840000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M31.00S,2023-01-31T01:25:38.5Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,15,24,2023-01-31T01:26:38Z,850000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M31.00S,2023-01-31T01:25:38.5Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,15,24,2023-01-31T01:26:38Z,860000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M31.00S,2023-01-31T01:25:38.5Z,1,REGULAR,substitution,out,[],1629026,,,1610612760,15,24,2023-01-31T01:26:38Z,870000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
