actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
82,PT04M28.00S,2022-11-04T00:25:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,91.80354796320631,46.568627450980394,1610612743,16,24,2022-11-04T00:25:29Z,820000,-17.0,25.0,1,right,MISS J. Murray driving reverse Layup,[1627750],1610612743.0,DEN,driving reverse,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
83,PT04M27.00S,2022-11-04T00:25:26.1Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,16,24,2022-11-04T00:25:29Z,830000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,
84,PT04M26.00S,2022-11-04T00:25:30.9Z,1,REGULAR,foul,offensive,[],1630581,,,1610612760,16,24,2022-11-04T00:28:47Z,840000,,,0,,J. Giddey offensive FOUL (1 PF),"[1630581, 203484]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1198.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,
86,PT04M26.00S,2022-11-04T00:25:30.9Z,1,REGULAR,turnover,offensive foul,[],1630581,,,1610612760,16,24,2022-11-04T00:25:30Z,860000,,,0,,J. Giddey offensive foul TURNOVER (1 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1198.0,,,,,1.0,,,,
87,PT04M26.00S,2022-11-04T00:25:45.4Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,16,24,2022-11-04T00:25:55Z,870000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M26.00S,2022-11-04T00:25:45.4Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,16,24,2022-11-04T00:25:55Z,880000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M13.00S,2022-11-04T00:26:07.4Z,1,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612743,16,24,2022-11-04T00:26:31Z,890000,,,0,,K. Williams shooting personal FOUL (1 PF) (Gordon 2 FT),"[1629026, 203932]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,203177.0,1.0,0.0,Gordon,203932.0,,,,,
91,PT04M13.00S,2022-11-04T00:26:34.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203932,,,1610612743,16,25,2022-11-04T00:26:34Z,910000,,,0,,A. Gordon Free Throw 1 of 2 (11 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
92,PT04M13.00S,2022-11-04T00:26:44.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203932,,,1610612743,16,26,2022-11-04T00:26:44Z,920000,,,0,,A. Gordon Free Throw 2 of 2 (12 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
93,PT04M05.00S,2022-11-04T00:26:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,4.812746386333772,51.225490196078425,1610612760,18,26,2022-11-04T00:26:58Z,930000,-6.0,-7.0,1,left,J. Williams cutting Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1631114, 1628983]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
95,PT03M52.00S,2022-11-04T00:27:04.8Z,1,REGULAR,3pt,Jump Shot,[],203484,78.0059132720105,11.519607843137255,1610612743,18,29,2022-11-04T00:27:11Z,950000,-192.0,154.0,1,right,K. Caldwell-Pope 24' 3PT  (6 PTS) (B. Brown 1 AST),"[203484, 1628971]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,24.66,Made,6.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
97,PT03M45.00S,2022-11-04T00:27:14.6Z,1,REGULAR,turnover,palming,[],1628983,,,1610612760,18,29,2022-11-04T00:27:24Z,970000,,,0,,S. Gilgeous-Alexander palming TURNOVER (2 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1662.0,,,,,2.0,,,,
98,PT03M36.00S,2022-11-04T00:27:34.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,96.7969776609724,96.81372549019608,1610612743,18,32,2022-11-04T00:27:38Z,980000,234.0,-22.0,1,right,B. Brown 3PT  (6 PTS) (N. Jokic 6 AST),"[1628971, 203999]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.52,Made,6.0,N. Jokic,203999.0,6.0,,,,,,,,,,,,,,
100,PT03M25.00S,2022-11-04T00:27:44.1Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,18,32,2022-11-04T00:28:25Z,1000000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (3 TO),"[1628983, 203999]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,3.0,,,Jokic,203999.0
101,PT03M25.00S,2022-11-04T00:27:44.1Z,1,REGULAR,steal,,[],203999,,,1610612743,18,32,2022-11-04T00:27:46Z,1010000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
102,PT03M20.00S,2022-11-04T00:27:49.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203932,80.1084099868594,92.40196078431373,1610612743,18,35,2022-11-04T00:27:56Z,1020000,212.0,134.0,1,right,A. Gordon 25' 3PT  (15 PTS) (C. Braun 1 AST),"[203932, 1631128]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,25.11,Made,15.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
104,PT03M18.00S,2022-11-04T00:27:54.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612760,18,35,2022-11-04T00:27:54Z,1040000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M18.00S,2022-11-04T00:28:59.9Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,18,35,2022-11-04T00:29:21Z,1050000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M18.00S,2022-11-04T00:28:59.9Z,1,REGULAR,substitution,out,[],1630526,,,1610612760,18,35,2022-11-04T00:29:21Z,1060000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M18.00S,2022-11-04T00:28:59.9Z,1,REGULAR,substitution,out,[],203999,,,1610612760,18,35,2022-11-04T00:29:21Z,1070000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M18.00S,2022-11-04T00:28:59.9Z,1,REGULAR,substitution,in,[],1629647,,,1610612760,18,35,2022-11-04T00:29:21Z,1080000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M18.00S,2022-11-04T00:28:59.9Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,18,35,2022-11-04T00:29:21Z,1090000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M18.00S,2022-11-04T00:28:59.9Z,1,REGULAR,substitution,in,[],201145,,,1610612760,18,35,2022-11-04T00:29:21Z,1100000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M56.00S,2022-11-04T00:29:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,18.347568988173457,58.82352941176471,1610612760,18,35,2022-11-04T00:29:57Z,1110000,-44.0,120.0,1,left,MISS D. Bazley 12' pullup Shot - blocked,"[1629647, 1628971]",1610612760.0,OKC,pullup,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,,,,,,,,,,,,,,,Brown,1628971.0,,
112,PT02M56.00S,2022-11-04T00:29:51.4Z,1,REGULAR,block,,[],1628971,,,1610612760,18,35,2022-11-04T00:29:54Z,1120000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
113,PT02M52.00S,2022-11-04T00:29:55.4Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,18,35,2022-11-04T00:29:57Z,1130000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,
114,PT02M41.00S,2022-11-04T00:30:06.2Z,1,REGULAR,turnover,bad pass,[],201145,,,1610612743,18,35,2022-11-04T00:32:04Z,1140000,,,0,,J. Green bad pass TURNOVER (1 TO),"[201145, 1629647]",1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Bazley,1629647.0
115,PT02M41.00S,2022-11-04T00:30:06.2Z,1,REGULAR,steal,,[],1629647,,,1610612760,18,35,2022-11-04T00:30:08Z,1150000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
116,PT02M37.00S,2022-11-04T00:30:10.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,4.5499342969776615,49.50980392156863,1610612760,20,35,2022-11-04T00:30:17Z,1160000,2.0,-10.0,1,left,S. Gilgeous-Alexander running Layup (8 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.0,Made,8.0,,,,,,,,,,,,,,,,,
117,PT02M19.00S,2022-11-04T00:30:26.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.9862023653088,50.73529411764706,1610612743,20,35,2022-11-04T00:30:32Z,1170000,4.0,13.0,1,right,MISS A. Gordon cutting DUNK,[203932],1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
119,PT02M17.00S,2022-11-04T00:30:28.7Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,20,35,2022-11-04T00:30:32Z,1190000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,
120,PT02M14.00S,2022-11-04T00:30:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.075558475689881,52.450980392156865,1610612760,22,35,2022-11-04T00:30:41Z,1200000,-12.0,-5.0,1,left,S. Gilgeous-Alexander driving Layup (10 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.32,Made,10.0,,,,,,,,,,,,,,,,,
121,PT02M14.00S,2022-11-04T00:30:37.7Z,1,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612760,22,35,2022-11-04T00:30:55Z,1210000,,,0,,B. Brown shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1628971, 1628983]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
123,PT02M14.00S,2022-11-04T00:30:44.0Z,1,REGULAR,substitution,out,[],203484,,,1610612760,22,35,2022-11-04T00:30:54Z,1230000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M14.00S,2022-11-04T00:30:44.0Z,1,REGULAR,substitution,out,[],203932,,,1610612760,22,35,2022-11-04T00:30:54Z,1240000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M14.00S,2022-11-04T00:30:44.0Z,1,REGULAR,substitution,in,[],1629008,,,1610612760,22,35,2022-11-04T00:30:54Z,1250000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M14.00S,2022-11-04T00:30:44.0Z,1,REGULAR,substitution,in,[],1630192,,,1610612760,22,35,2022-11-04T00:30:54Z,1260000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M14.00S,2022-11-04T00:31:10.0Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,23,35,2022-11-04T00:31:10Z,1270000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
128,PT02M02.00S,2022-11-04T00:31:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,81.15965834428384,64.4607843137255,1610612743,23,37,2022-11-04T00:34:14Z,1280000,72.0,125.0,1,right,B. Brown 14' pullup Jump Shot (8 PTS),[1628971],1610612743.0,DEN,pullup,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Right,14.41,Made,8.0,,,,,,,,,,,,,,,,,
129,PT01M48.00S,2022-11-04T00:31:41.0Z,1,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612760,23,37,2022-11-04T00:31:46Z,1290000,,,0,,C. Braun shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1631128, 1628983]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1662.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
131,PT01M48.00S,2022-11-04T00:32:04.1Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,24,37,2022-11-04T00:32:04Z,1310000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
132,PT01M48.00S,2022-11-04T00:32:17.0Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,25,37,2022-11-04T00:32:17Z,1320000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
133,PT01M35.00S,2022-11-04T00:32:31.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,80.3712220762155,92.64705882352942,1610612743,25,40,2022-11-04T00:32:37Z,1330000,213.0,132.0,1,right,M. Porter Jr. 25' 3PT step back (8 PTS) (B. Brown 2 AST),"[1629008, 1628971]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.08,Made,8.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,
135,PT01M22.00S,2022-11-04T00:32:43.7Z,1,REGULAR,3pt,Jump Shot,[],1629647,31.882391590013142,37.99019607843137,1610612760,25,40,2022-11-04T00:32:48Z,1350000,60.0,247.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
136,PT01M19.00S,2022-11-04T00:32:47.0Z,1,REGULAR,rebound,offensive,[],1629026,,,1610612760,25,40,2022-11-04T00:32:46Z,1360000,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,
137,PT01M10.00S,2022-11-04T00:32:58.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612760,25,40,2022-11-04T00:33:03Z,1370000,,,0,,B. Brown shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1628971, 1628983]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1662.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
139,PT01M10.00S,2022-11-04T00:33:24.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628983,,,1610612760,26,40,2022-11-04T00:33:24Z,1390000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
140,PT01M10.00S,2022-11-04T00:33:29.1Z,1,REGULAR,substitution,out,[],1628971,,,1610612760,26,40,2022-11-04T00:33:33Z,1400000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M10.00S,2022-11-04T00:33:29.1Z,1,REGULAR,substitution,in,[],1627750,,,1610612760,26,40,2022-11-04T00:33:33Z,1410000,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M10.00S,2022-11-04T00:33:46.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628983,,,1610612760,27,40,2022-11-04T00:33:46Z,1420000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
143,PT00M54.10S,2022-11-04T00:34:06.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201145,80.23981603153744,51.470588235294116,1610612743,27,42,2022-11-04T00:34:12Z,1430000,7.0,133.0,1,right,J. Green 13' turnaround Hook (2 PTS),[201145],1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,13.34,Made,2.0,,,,,,,,,,,,,,,,,
145,PT00M38.30S,2022-11-04T00:34:28.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612760,27,42,2022-11-04T00:34:35Z,1450000,,,0,,C. Braun personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1631128, 1628983]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1198.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
147,PT00M38.30S,2022-11-04T00:34:46.1Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,28,42,2022-11-04T00:34:46Z,1470000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
148,PT00M38.30S,2022-11-04T00:34:48.4Z,1,REGULAR,substitution,out,[],1631128,,,1610612760,28,42,2022-11-04T00:34:53Z,1480000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M38.30S,2022-11-04T00:34:48.4Z,1,REGULAR,substitution,in,[],1628432,,,1610612760,28,42,2022-11-04T00:34:53Z,1490000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M38.30S,2022-11-04T00:35:06.4Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,29,42,2022-11-04T00:35:06Z,1500000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
151,PT00M28.60S,2022-11-04T00:35:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.51182654402102,41.911764705882355,1610612743,29,42,2022-11-04T00:35:27Z,1510000,-40.0,8.0,1,right,MISS J. Murray driving Layup - blocked,"[1627750, 1630544]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,Mann,1630544.0,,
152,PT00M28.60S,2022-11-04T00:35:19.1Z,1,REGULAR,block,,[],1630544,,,1610612743,29,42,2022-11-04T00:35:21Z,1520000,,,0,,T. Mann BLOCK (1 BLK),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M25.70S,2022-11-04T00:35:22.0Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,29,42,2022-11-04T00:35:27Z,1530000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,
154,PT00M23.10S,2022-11-04T00:35:24.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629647,5.469776609724048,54.166666666666664,1610612760,29,42,2022-11-04T00:35:31Z,1540000,-21.0,-1.0,1,left,MISS D. Bazley alley-oop DUNK,[1629647],1610612760.0,OKC,alley-oop,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
155,PT00M23.10S,2022-11-04T00:35:24.7Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,29,42,2022-11-04T00:35:31Z,1550000,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,
156,PT00M06.20S,2022-11-04T00:35:44.6Z,1,REGULAR,foul,personal,[],1628983,,,1610612743,29,42,2022-11-04T00:35:53Z,1560000,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1627750]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1662.0,1.0,0.0,Murray,1627750.0,,,,,
158,PT00M06.20S,2022-11-04T00:35:53.9Z,1,REGULAR,substitution,out,[],1630544,,,1610612743,29,42,2022-11-04T00:35:59Z,1580000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M06.20S,2022-11-04T00:35:53.9Z,1,REGULAR,substitution,in,[],1629652,,,1610612743,29,42,2022-11-04T00:35:59Z,1590000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M00.80S,2022-11-04T00:36:16.5Z,1,REGULAR,turnover,traveling,[],1627750,,,1610612743,29,42,2022-11-04T00:36:23Z,1600000,,,0,,J. Murray traveling TURNOVER (2 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1662.0,,,,,2.0,,,,
161,PT00M00.10S,2022-11-04T00:36:35.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,56.45532194480947,61.51960784313726,1610612760,29,42,2022-11-04T00:36:46Z,1610000,-58.0,478.0,1,left,MISS L. Dort 48' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,48.17,Missed,,,,,,,,,,,,,,,,,,
162,PT00M00.10S,2022-11-04T00:36:35.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,29,42,2022-11-04T00:36:46Z,1620000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,161.0,,,,,,,,,,,,,
163,PT00M00.00S,2022-11-04T00:36:52.1Z,1,REGULAR,period,end,[],0,,,1610612760,29,42,2022-11-04T00:36:52Z,1630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-11-04T00:36:55.6Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,29,42,2022-11-04T00:39:00Z,1640000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-11-04T00:36:55.6Z,2,REGULAR,substitution,out,['startperiod'],1629647,,,1610612760,29,42,2022-11-04T00:39:00Z,1650000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-11-04T00:36:55.6Z,2,REGULAR,substitution,in,['startperiod'],1630544,,,1610612760,29,42,2022-11-04T00:39:00Z,1660000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-04T00:36:55.6Z,2,REGULAR,substitution,in,['startperiod'],1631172,,,1610612760,29,42,2022-11-04T00:39:00Z,1670000,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
