actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT10M09.00S,2023-04-02T23:40:29.3Z,2,REGULAR,3pt,Jump Shot,[],203967,67.7562417871222,34.31372549019608,1610612760,32,31,2023-04-02T23:40:34Z,1710000,False,-78.0,251.0,1,right,D. Saric 26' 3PT  (8 PTS) (I. Joe 1 AST),"[203967, 1630198]",1610612760.0,OKC,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,26.26,Made,,,,,8.0,,,,I. Joe,1630198.0,1.0,,,,,,,
175,PT09M53.00S,2023-04-02T23:40:49.0Z,2,REGULAR,foul,technical,['1freethrow'],1631172,,,1610612756,32,31,2023-04-02T23:41:02Z,1730000,False,,,0,,O. Dieng defensive-3-second technical FOUL (1 Tech),[1631172],1610612760.0,OKC,defensive-3-second,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,0.0,1.0,,
176,PT09M53.00S,2023-04-02T23:41:10.7Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612756,32,32,2023-04-02T23:41:10Z,1740000,False,,,0,,C. Paul technical Free Throw 1 of 1 (1 PTS),[101108],1610612756.0,PHX,technical,,,Paul,C. Paul,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
177,PT09M53.00S,2023-04-02T23:41:12.6Z,2,REGULAR,substitution,out,[],1630198,,,1610612756,32,32,2023-04-02T23:41:19Z,1750000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M53.00S,2023-04-02T23:41:12.6Z,2,REGULAR,substitution,in,[],1630581,,,1610612756,32,32,2023-04-02T23:41:19Z,1760000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M49.00S,2023-04-02T23:41:31.6Z,2,REGULAR,3pt,Jump Shot,[],101108,30.042706964520367,27.941176470588236,1610612756,32,35,2023-04-02T23:41:37Z,1770000,False,110.0,230.0,1,left,C. Paul 25' 3PT pullup (4 PTS) (K. Durant 3 AST),"[101108, 201142]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,25.5,Made,,,,,4.0,,,,K. Durant,201142.0,3.0,,,,,,,
181,PT09M39.00S,2023-04-02T23:41:41.0Z,2,REGULAR,3pt,Jump Shot,[],1631114,67.88764783180025,24.264705882352942,1610612760,32,35,2023-04-02T23:41:48Z,1790000,False,-129.0,249.0,1,right,MISS J. Williams 28' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
182,PT09M38.00S,2023-04-02T23:41:42.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,32,35,2023-04-02T23:41:48Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,181.0,,,,,,,,,,,,,,,,,
184,PT09M25.00S,2023-04-02T23:42:15.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630598,92.9862023653088,54.65686274509803,1610612760,34,35,2023-04-02T23:42:20Z,1820000,False,23.0,13.0,1,right,A. Wiggins driving Layup (5 PTS) (J. Giddey 3 AST),"[1630598, 1630581]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,5.0,,,,J. Giddey,1630581.0,3.0,,,,,,,
186,PT09M13.00S,2023-04-02T23:42:27.6Z,2,REGULAR,3pt,Jump Shot,[],201142,33.85348226018397,48.529411764705884,1610612756,34,35,2023-04-02T23:42:34Z,1840000,False,7.0,266.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
187,PT09M08.00S,2023-04-02T23:42:32.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,34,35,2023-04-03T00:00:13Z,1850000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT09M04.00S,2023-04-02T23:42:36.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631172,80.50262812089356,8.088235294117647,1610612760,34,35,2023-04-03T00:00:26Z,1880000,False,-210.0,131.0,1,right,MISS O. Dieng 24' running 3PT,[1631172],1610612760.0,OKC,running,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
191,PT09M01.00S,2023-04-02T23:42:39.9Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,34,35,2023-04-02T23:42:42Z,1890000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,,
192,PT08M58.00S,2023-04-02T23:42:45.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628470,6.521024967148489,48.529411764705884,1610612756,34,37,2023-04-02T23:46:49Z,1900000,False,7.0,9.0,1,left,T. Craig running Layup (7 PTS) (K. Durant 4 AST),"[1628470, 201142]",1610612756.0,PHX,running,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,7.0,,,,K. Durant,201142.0,4.0,,,,,,,
194,PT08M58.00S,2023-04-02T23:42:47.4Z,2,REGULAR,foul,personal,['1freethrow'],1631172,,,1610612756,34,37,2023-04-02T23:42:56Z,1920000,False,,,0,,O. Dieng shooting personal FOUL (1 PF) (Craig 1 FT),"[1631172, 1628470]",1610612760.0,OKC,shooting,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,1.0,Craig,1628470.0
196,PT08M58.00S,2023-04-02T23:43:13.2Z,2,REGULAR,freethrow,1 of 1,[],1628470,,,1610612756,34,38,2023-04-02T23:43:13Z,1940000,False,,,0,,T. Craig Free Throw 1 of 1 (8 PTS),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
197,PT08M40.00S,2023-04-02T23:43:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.64323258869908,44.11764705882353,1610612760,34,38,2023-04-02T23:43:37Z,1950000,False,-29.0,7.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
198,PT08M38.00S,2023-04-02T23:43:34.8Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,34,38,2023-04-02T23:43:37Z,1960000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,197.0,3.0,3.0,0.0,,,,,,,,,,,,,,
199,PT08M23.00S,2023-04-02T23:43:55.8Z,2,REGULAR,foul,personal,[],1631114,,,1610612756,34,38,2023-04-02T23:44:00Z,1970000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 201142]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Durant,201142.0
201,PT08M15.00S,2023-04-02T23:44:20.6Z,2,REGULAR,2pt,Jump Shot,[],201142,5.732588699080158,16.911764705882355,1610612756,34,40,2023-04-02T23:44:30Z,1990000,False,165.0,1.0,1,left,K. Durant 16' pullup Jump Shot (8 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,16.54,Made,,,,,8.0,,,,,,,,,,,,,
202,PT08M15.00S,2023-04-02T23:44:25.0Z,2,REGULAR,foul,personal,['1freethrow'],203967,,,1610612756,34,40,2023-04-02T23:44:30Z,2000000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Durant 1 FT),"[203967, 201142]",1610612760.0,OKC,shooting,,,Saric,D. Saric,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Durant,201142.0
204,PT08M15.00S,2023-04-02T23:44:47.1Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,34,41,2023-04-02T23:44:47Z,2020000,False,,,0,,K. Durant Free Throw 1 of 1 (9 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
205,PT08M03.00S,2023-04-02T23:45:04.6Z,2,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,34,41,2023-04-02T23:45:12Z,2030000,False,,,0,,J. Williams step out-of-bounds TURNOVER (2 TO),[1631114],1610612760.0,OKC,step,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,204058.0,,,,
206,PT07M58.00S,2023-04-02T23:45:15.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],101108,15.456636005256241,23.03921568627451,1610612756,34,41,2023-04-02T23:49:22Z,2040000,False,135.0,93.0,1,left,MISS C. Paul 16' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right,16.37,Missed,,,,,,,,,,,,,,,,,,
207,PT07M54.00S,2023-04-02T23:45:19.9Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,34,41,2023-04-02T23:45:22Z,2050000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right,,,206.0,3.0,3.0,0.0,,,,,,,,,,,,,,
208,PT07M38.00S,2023-04-02T23:45:34.6Z,2,REGULAR,3pt,Jump Shot,[],1630581,89.56964520367937,95.09803921568627,1610612760,34,41,2023-04-02T23:45:40Z,2060000,False,225.0,46.0,1,right,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
209,PT07M36.00S,2023-04-02T23:45:36.6Z,2,REGULAR,rebound,offensive,[],203967,,,1610612760,34,41,2023-04-02T23:45:40Z,2070000,False,,,0,,D. Saric REBOUND (Off:1 Def:0),[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,Right Corner 3,24+ Right,,,208.0,1.0,0.0,1.0,,,,,,,,,,,,,,
210,PT07M33.00S,2023-04-02T23:45:40.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631114,68.41327201051249,63.970588235294116,1610612760,37,41,2023-04-02T23:45:44Z,2080000,False,70.0,244.0,1,right,J. Williams 25' 3PT  (5 PTS) (J. Giddey 4 AST),"[1631114, 1630581]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.42,Made,,,,,5.0,,,,J. Giddey,1630581.0,4.0,,,,,,,
212,PT07M25.00S,2023-04-02T23:45:52.4Z,2,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612756,37,41,2023-04-02T23:46:00Z,2100000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Durant 2 FT),"[1630598, 201142]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Durant,201142.0
214,PT07M25.00S,2023-04-02T23:46:18.6Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,37,42,2023-04-02T23:46:18Z,2120000,False,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
215,PT07M25.00S,2023-04-02T23:46:19.2Z,2,REGULAR,substitution,out,[],1628470,,,1610612756,37,42,2023-04-02T23:46:25Z,2130000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M25.00S,2023-04-02T23:46:19.2Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,37,42,2023-04-02T23:46:25Z,2140000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M25.00S,2023-04-02T23:46:42.6Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,37,43,2023-04-02T23:46:42Z,2150000,False,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
218,PT07M03.00S,2023-04-02T23:47:05.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,91.59001314060447,57.081035539215684,1610612760,37,43,2023-04-02T23:50:39Z,2160000,False,35.0,27.0,1,right,MISS J. Giddey driving bank Hook,[1630581],1610612760.0,OKC,driving bank,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
219,PT07M01.00S,2023-04-02T23:47:07.1Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,37,43,2023-04-02T23:47:13Z,2170000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,218.0,3.0,3.0,0.0,,,,,,,,,,,,,,
220,PT06M56.00S,2023-04-02T23:47:16.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203967,,,1610612756,37,43,2023-04-02T23:50:08Z,2180000,False,,,0,,D. Saric personal FOUL (2 PF) (Paul 2 FT),"[203967, 101108]",1610612760.0,OKC,,,,Saric,D. Saric,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Paul,101108.0
222,PT06M56.00S,2023-04-02T23:47:28.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,37,43,2023-04-02T23:47:28Z,2200000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M56.00S,2023-04-02T23:49:42.2Z,2,REGULAR,substitution,out,[],203967,,,1610612756,37,43,2023-04-02T23:50:04Z,2210000,False,,,0,,SUB out: D. Saric,[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M56.00S,2023-04-02T23:49:42.2Z,2,REGULAR,substitution,out,[],1631172,,,1610612756,37,43,2023-04-02T23:50:04Z,2220000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M56.00S,2023-04-02T23:49:42.2Z,2,REGULAR,substitution,in,[],1630322,,,1610612756,37,43,2023-04-02T23:50:04Z,2230000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M56.00S,2023-04-02T23:49:42.2Z,2,REGULAR,substitution,in,[],1628983,,,1610612756,37,43,2023-04-02T23:50:04Z,2240000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M56.00S,2023-04-02T23:50:32.4Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,37,44,2023-04-02T23:50:32Z,2250000,False,,,0,,C. Paul Free Throw 1 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
228,PT06M56.00S,2023-04-02T23:50:41.2Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,37,45,2023-04-02T23:50:41Z,2260000,False,,,0,,C. Paul Free Throw 2 of 2 (6 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
229,PT06M45.00S,2023-04-02T23:50:53.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,87.86136662286465,35.78431372549019,1610612760,39,45,2023-04-02T23:52:49Z,2270000,False,-71.0,62.0,1,right,J. Williams 9' driving floating Jump Shot (7 PTS),[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,9.41,Made,,,,,7.0,,,,,,,,,,,,,
230,PT06M21.00S,2023-04-02T23:51:20.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202687,10.068988173455978,48.77450980392157,1610612756,39,47,2023-04-02T23:51:24Z,2280000,False,6.0,42.0,1,left,B. Biyombo Hook (2 PTS) (J. Okogie 2 AST),"[202687, 1629006]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,4.25,Made,,,,,2.0,,,,J. Okogie,1629006.0,2.0,,,,,,,
231,PT06M21.00S,2023-04-02T23:51:23.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630598,,,1610612756,39,47,2023-04-02T23:52:00Z,2290000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Biyombo 1 FT),"[1630598, 202687]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Biyombo,202687.0
233,PT06M21.00S,2023-04-02T23:51:28.9Z,2,REGULAR,substitution,out,[],1630581,,,1610612756,39,47,2023-04-02T23:52:18Z,2310000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M21.00S,2023-04-02T23:51:28.9Z,2,REGULAR,substitution,out,[],203082,,,1610612756,39,47,2023-04-02T23:52:18Z,2320000,False,,,0,,SUB out: T. Ross,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M21.00S,2023-04-02T23:51:28.9Z,2,REGULAR,substitution,in,[],1629652,,,1610612756,39,47,2023-04-02T23:52:18Z,2330000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M21.00S,2023-04-02T23:51:28.9Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,39,47,2023-04-02T23:52:18Z,2340000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M21.00S,2023-04-02T23:52:03.4Z,2,REGULAR,freethrow,1 of 1,[],202687,,,1610612756,39,48,2023-04-02T23:52:03Z,2350000,False,,,0,,B. Biyombo Free Throw 1 of 1 (3 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
238,PT06M10.00S,2023-04-02T23:52:15.7Z,2,REGULAR,3pt,Jump Shot,[],1630322,71.04139290407359,78.18627450980392,1610612760,39,48,2023-04-02T23:52:48Z,2360000,False,141.0,220.0,1,right,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
239,PT06M07.00S,2023-04-02T23:52:18.7Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,39,48,2023-04-02T23:52:18Z,2370000,False,,,0,,J. Okogie REBOUND (Off:0 Def:3),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,238.0,3.0,3.0,0.0,,,,,,,,,,,,,,
240,PT05M55.00S,2023-04-02T23:52:30.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,10.5946123521682,43.13725490196079,1610612756,39,48,2023-04-02T23:55:13Z,2380000,False,34.0,47.0,1,left,MISS K. Durant turnaround Shot,[201142],1610612756.0,PHX,turnaround,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
242,PT05M52.00S,2023-04-02T23:52:33.6Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,39,48,2023-04-02T23:52:53Z,2400000,False,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,240.0,1.0,1.0,0.0,,,,,,,,,,,,,,
243,PT05M50.00S,2023-04-02T23:52:40.4Z,2,REGULAR,foul,personal,[],101108,,,1610612760,39,48,2023-04-02T23:52:58Z,2410000,False,,,0,,C. Paul personal FOUL (2 PF),"[101108, 1629652]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Dort,1629652.0
245,PT05M50.00S,2023-04-02T23:52:56.1Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,39,48,2023-04-02T23:53:11Z,2430000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M50.00S,2023-04-02T23:52:56.1Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,39,48,2023-04-02T23:53:11Z,2440000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M50.00S,2023-04-02T23:52:56.1Z,2,REGULAR,substitution,out,[],101108,,,1610612760,39,48,2023-04-02T23:53:11Z,2450000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M50.00S,2023-04-02T23:52:56.1Z,2,REGULAR,substitution,out,[],202687,,,1610612760,39,48,2023-04-02T23:53:11Z,2460000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M50.00S,2023-04-02T23:52:56.1Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,39,48,2023-04-02T23:53:11Z,2470000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M50.00S,2023-04-02T23:52:56.1Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,39,48,2023-04-02T23:53:11Z,2480000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M50.00S,2023-04-02T23:52:56.1Z,2,REGULAR,substitution,in,[],1629028,,,1610612760,39,48,2023-04-02T23:53:11Z,2490000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M50.00S,2023-04-02T23:52:56.1Z,2,REGULAR,substitution,in,[],1626166,,,1610612760,39,48,2023-04-02T23:53:11Z,2500000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M39.00S,2023-04-02T23:53:31.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630198,81.15965834428384,38.23529411764706,1610612760,41,48,2023-04-02T23:53:37Z,2510000,False,-59.0,125.0,1,right,I. Joe 13' pullup Jump Shot (4 PTS) (J. Williams 2 AST),"[1630198, 1631119]",1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,13.78,Made,,,,,4.0,,,,J. Williams,1631119.0,2.0,,,,,,,
255,PT05M21.00S,2023-04-02T23:53:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,7.5722733245729295,49.01960784313725,1610612756,41,50,2023-04-03T00:00:53Z,2530000,False,5.0,19.0,1,left,D. Ayton cutting finger roll Layup (6 PTS) (D. Booker 2 AST),"[1629028, 1626164]",1610612756.0,PHX,cutting finger roll,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,6.0,,,,D. Booker,1626164.0,2.0,,,,,,,
257,PT05M07.00S,2023-04-02T23:54:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,91.67214191852825,58.08823529411765,1610612760,43,50,2023-04-03T00:01:15Z,2550000,False,40.0,26.0,1,right,J. Williams driving Layup (9 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,,,,,9.0,,,,,,,,,,,,,
258,PT05M05.00S,2023-04-02T23:54:15.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,43,50,2023-04-02T23:54:39Z,2560000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,1627529.0,,,,
259,PT04M51.00S,2023-04-02T23:54:33.9Z,2,REGULAR,2pt,Jump Shot,[],201142,19.267411300919843,33.088235294117645,1610612756,43,52,2023-04-02T23:54:42Z,2570000,False,85.0,129.0,1,left,K. Durant 15' pullup Jump Shot (13 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,15.39,Made,,,,,13.0,,,,,,,,,,,,,
260,PT04M42.00S,2023-04-02T23:54:47.0Z,2,REGULAR,foul,offensive,['inpenalty'],1631119,,,1610612760,43,52,2023-04-02T23:55:10Z,2580000,False,,,0,,J. Williams offensive FOUL (1 PF),"[1631119, 1629006]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Okogie,1629006.0
262,PT04M42.00S,2023-04-02T23:54:47.0Z,2,REGULAR,turnover,offensive foul,[],1631119,,,1610612760,43,52,2023-04-02T23:54:47Z,2600000,False,,,0,,J. Williams offensive foul TURNOVER (1 TO),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,,,,204058.0,,,,
263,PT04M42.00S,2023-04-02T23:54:58.6Z,2,REGULAR,substitution,out,[],1631114,,,1610612756,43,52,2023-04-02T23:55:09Z,2610000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
