actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-08T01:10:35.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-08T01:10:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-03-08T01:10:37.4Z,1,REGULAR,jumpball,recovered,[],1628983,,,1610612760,0,0,2023-03-08T01:10:37Z,40000,False,,,0,,Jump Ball J. Williams vs. J. Kuminga: Tip to S. Gilgeous-Alexander,"[1628983, 1631119, 1630228]",1610612760.0,OKC,startperiod,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Williams,1631119.0,Kuminga,1630228.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-03-08T01:10:49.9Z,1,REGULAR,3pt,Jump Shot,[],1631119,18.084756898817346,4.901960784313726,1610612760,3,0,2023-03-08T01:10:54Z,70000,False,225.0,117.0,1,left,J. Williams 25' 3PT  (3 PTS) (J. Giddey 1 AST),"[1631119, 1630581]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.43,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2023-03-08T01:11:04.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,88.91261498028909,55.14705882352941,1610612744,3,2,2023-03-08T01:11:08Z,90000,False,26.0,52.0,1,right,D. Green driving Layup (2 PTS) (D. DiVincenzo 1 AST),"[203110, 1628978]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.77,Made,2.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
11,PT11M16.00S,2023-03-08T01:11:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.338370565045992,55.14705882352941,1610612760,5,2,2023-03-08T01:11:21Z,110000,False,-26.0,-2.0,1,left,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.58,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M57.00S,2023-03-08T01:11:37.1Z,1,REGULAR,3pt,Jump Shot,[],202691,76.82325886990802,86.76470588235294,1610612744,5,2,2023-03-08T01:12:11Z,120000,False,184.0,165.0,1,right,MISS K. Thompson 24' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
13,PT10M54.00S,2023-03-08T01:11:40.1Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,5,2,2023-03-08T01:11:41Z,130000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M47.00S,2023-03-08T01:11:47.2Z,1,REGULAR,3pt,Jump Shot,[],1628983,30.17411300919842,71.56862745098039,1610612760,5,2,2023-03-08T01:11:51Z,140000,False,-108.0,231.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
15,PT10M43.00S,2023-03-08T01:11:51.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,5,2,2023-03-08T01:11:51Z,150000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M32.00S,2023-03-08T01:12:02.4Z,1,REGULAR,3pt,Jump Shot,[],1628978,81.8166885676741,4.6568627450980395,1610612744,5,2,2023-03-08T01:12:07Z,160000,False,-227.0,118.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
17,PT10M28.00S,2023-03-08T01:12:06.4Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,5,2,2023-03-08T01:12:07Z,170000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M19.00S,2023-03-08T01:12:14.7Z,1,REGULAR,2pt,Jump Shot,[],1631119,28.597240473061763,38.48039215686275,1610612760,5,2,2023-03-08T01:12:20Z,180000,False,58.0,216.0,1,left,MISS J. Williams 22' Jump Shot,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,22.38,Missed,,,,,,,,,,,,,,,,,,
19,PT10M17.00S,2023-03-08T01:12:16.7Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,5,2,2023-03-08T01:12:20Z,190000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,
20,PT10M12.00S,2023-03-08T01:12:25.6Z,1,REGULAR,turnover,traveling,[],203110,,,1610612744,5,2,2023-03-08T01:12:32Z,200000,False,,,0,,D. Green traveling TURNOVER (1 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,1.0,,,,,,,,
21,PT10M02.00S,2023-03-08T01:12:44.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629652,27.020367936925098,58.82352941176471,1610612760,7,2,2023-03-08T01:12:53Z,210000,False,-44.0,201.0,1,left,L. Dort 20' step back Jump Shot (2 PTS),[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,20.63,Made,2.0,,,,,,,,,,,,,,,,,
