actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-05T01:12:15.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-05T01:12:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-02-05T01:12:18.0Z,1,REGULAR,jumpball,recovered,[],1630227,,,1610612745,0,0,2023-02-05T01:12:18Z,40000,False,,,0,,Jump Ball J. Smith Jr. vs. M. Muscala: Tip to D. Nix,"[1630227, 1631095, 203488]",1610612745.0,HOU,startperiod,D. Nix,1630227.0,Nix,D. Nix,Smith Jr.,1631095.0,Muscala,203488.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2023-02-05T01:12:27.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,92.9862023653088,94.85294117647058,1610612745,0,0,2023-02-05T01:12:34Z,70000,False,224.0,13.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.47,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-02-05T01:12:31.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,0,0,2023-02-05T01:12:34Z,80000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M39.00S,2023-02-05T01:12:35.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,5.863994743758213,50.245098039215684,1610612760,2,0,2023-02-05T01:12:55Z,90000,False,-1.0,3.0,1,left,S. Gilgeous-Alexander running Layup (2 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M21.00S,2023-02-05T01:12:53.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,94.1688567674113,50.49019607843137,1610612745,2,2,2023-02-05T01:12:57Z,100000,False,2.0,2.0,1,right,A. Sengun cutting DUNK (2 PTS) (D. Nix 1 AST),"[1630578, 1630227]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,2.0,D. Nix,1630227.0,1.0,,,,,,,,,,
12,PT11M11.00S,2023-02-05T01:13:03.8Z,1,REGULAR,3pt,Jump Shot,[],203488,24.392247043363994,15.686274509803921,1610612760,5,2,2023-02-05T01:13:08Z,120000,False,172.0,177.0,1,left,M. Muscala 24' 3PT  (3 PTS) (J. Giddey 1 AST),"[203488, 1630581]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,24.64,Made,,,,,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,
14,PT10M59.00S,2023-02-05T01:13:15.5Z,1,REGULAR,2pt,Jump Shot,[],1630224,78.66294349540078,55.88235294117647,1610612745,5,2,2023-02-05T01:13:22Z,140000,False,29.0,148.0,1,right,MISS J. Green 15' pullup bank Shot,[1630224],1610612745.0,HOU,pullup bank,,,Green,J. Green,,,,,Mid-Range,8-16 Center,15.1,Missed,,,,,,,,,,,,,,,,,,
15,PT10M57.00S,2023-02-05T01:13:17.5Z,1,REGULAR,rebound,defensive,[],203488,,,1610612760,5,2,2023-02-05T01:13:22Z,150000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Mid-Range,8-16 Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M51.00S,2023-02-05T01:13:24.5Z,1,REGULAR,3pt,Jump Shot,[],1630598,10.988830486202366,94.85294117647058,1610612760,5,2,2023-02-05T01:13:29Z,160000,False,-224.0,51.0,1,left,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.0,Missed,,,,,,,,,,,,,,,,,,
