actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
81,PT05M23.00S,2023-02-14T01:23:29.0Z,1,REGULAR,2pt,Jump Shot,[],1626196,26.10052562417871,59.068627450980394,1610612740,11,19,2023-02-14T01:23:33Z,810000,False,-45.0,193.0,1,left,J. Richardson 19' pullup Jump Shot (2 PTS) (L. Nance Jr. 1 AST),"[1626196, 1626204]",1610612740.0,NOP,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Center,19.81,Made,2.0,,,,,,,,,,,,,,,L. Nance Jr.,1626204.0,1.0
83,PT05M07.00S,2023-02-14T01:23:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,91.5407358738502,47.30392156862745,1610612760,11,19,2023-02-14T01:23:56Z,830000,False,-13.0,27.0,1,right,MISS J. Giddey cutting Layup - blocked,"[1630581, 1630530]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,Murphy III,1630530.0,,,,,,,,,,,
84,PT05M07.00S,2023-02-14T01:23:45.0Z,1,REGULAR,block,,[],1630530,,,1610612760,11,19,2023-02-14T01:23:47Z,840000,False,,,0,,T. Murphy III BLOCK (2 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M05.00S,2023-02-14T01:23:47.0Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,11,19,2023-02-14T01:23:48Z,850000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,
86,PT05M04.00S,2023-02-14T01:23:48.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,93.38042049934296,49.50980392156863,1610612760,13,19,2023-02-14T01:23:52Z,860000,False,-2.0,10.0,1,right,J. Giddey putback Layup (2 PTS),[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.0,Made,2.0,,,,,,,,,,,,,,,,,
87,PT04M53.00S,2023-02-14T01:24:01.3Z,1,REGULAR,foul,personal,[],1629652,,,1610612740,13,19,2023-02-14T01:24:08Z,870000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1630631]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628171.0,,1.0,0.0,Alvarado,1630631.0,,,,,
89,PT04M53.00S,2023-02-14T01:24:07.4Z,1,REGULAR,substitution,out,[],1630581,,,1610612740,13,19,2023-02-14T01:24:22Z,890000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M53.00S,2023-02-14T01:24:07.4Z,1,REGULAR,substitution,out,[],1629652,,,1610612740,13,19,2023-02-14T01:24:22Z,900000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M53.00S,2023-02-14T01:24:07.4Z,1,REGULAR,substitution,out,[],1631119,,,1610612740,13,19,2023-02-14T01:24:22Z,910000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M53.00S,2023-02-14T01:24:07.4Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,13,19,2023-02-14T01:24:22Z,920000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M53.00S,2023-02-14T01:24:07.4Z,1,REGULAR,substitution,in,[],1630198,,,1610612740,13,19,2023-02-14T01:24:22Z,930000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M53.00S,2023-02-14T01:24:07.4Z,1,REGULAR,substitution,in,[],1630526,,,1610612740,13,19,2023-02-14T01:24:22Z,940000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M53.00S,2023-02-14T01:24:07.4Z,1,REGULAR,substitution,in,[],1629026,,,1610612740,13,19,2023-02-14T01:24:22Z,950000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M53.00S,2023-02-14T01:24:07.4Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,13,19,2023-02-14T01:24:22Z,960000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M49.00S,2023-02-14T01:24:29.9Z,1,REGULAR,3pt,Jump Shot,[],1630631,30.436925098554536,31.61764705882353,1610612740,13,22,2023-02-14T01:25:14Z,970000,False,92.0,234.0,1,left,J. Alvarado 25' 3PT pullup (3 PTS) (L. Nance Jr. 2 AST),"[1630631, 1626204]",1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.1,Made,3.0,,,,,,,,,,,,,,,L. Nance Jr.,1626204.0,2.0
99,PT04M35.00S,2023-02-14T01:24:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,91.27792378449409,49.754901960784316,1610612760,15,22,2023-02-14T01:24:45Z,990000,False,-1.0,29.0,1,right,J. Williams driving finger roll Layup (5 PTS),[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.95,Made,5.0,,,,,,,,,,,,,,,,,
100,PT04M19.00S,2023-02-14T01:24:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,8.754927726675426,38.23529411764706,1610612740,15,24,2023-02-14T01:25:02Z,1000000,False,59.0,30.0,1,left,J. Alvarado 6' driving Layup (5 PTS),[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,5.0,,,,,,,,,,,,,,,,,
101,PT04M01.00S,2023-02-14T01:25:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.59198423127464,57.107843137254896,1610612760,15,24,2023-02-14T01:25:21Z,1010000,False,36.0,17.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2023-02-14T01:25:19.3Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612740,15,24,2023-02-14T01:25:21Z,1020000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,
103,PT03M54.00S,2023-02-14T01:25:25.9Z,1,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612740,15,24,2023-02-14T01:25:31Z,1030000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Ingram 2 FT),"[1629026, 1627742]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628171.0,,1.0,0.0,Ingram,1627742.0,,,,,
105,PT03M54.00S,2023-02-14T01:25:52.9Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,15,25,2023-02-14T01:25:52Z,1050000,False,,,0,,B. Ingram Free Throw 1 of 2 (15 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
106,PT03M54.00S,2023-02-14T01:26:10.2Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,15,26,2023-02-14T01:26:10Z,1060000,False,,,0,,B. Ingram Free Throw 2 of 2 (16 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
107,PT03M39.00S,2023-02-14T01:26:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,88.64980289093299,39.950980392156865,1610612760,15,26,2023-02-14T01:26:45Z,1070000,False,-50.0,54.0,1,right,MISS J. Williams 7' driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
108,PT03M36.00S,2023-02-14T01:26:31.1Z,1,REGULAR,rebound,offensive,[],1631114,,,1610612760,15,26,2023-02-14T01:26:45Z,1080000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,107.0,1.0,0.0,1.0,,,,,,,,,,,,,
109,PT03M36.00S,2023-02-14T01:26:30.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631114,94.40999984741211,50.0,1610612760,17,26,2023-02-14T01:28:26Z,1090000,False,0.0,0.0,1,right,J. Williams tip Layup (7 PTS),[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
110,PT03M26.00S,2023-02-14T01:26:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,15.850854139290407,59.80392156862745,1610612740,17,28,2023-02-14T01:28:30Z,1100000,False,-49.0,96.0,1,left,J. Alvarado 10' driving floating Jump Shot (7 PTS) (B. Ingram 1 AST),"[1630631, 1627742]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,10.82,Made,7.0,,,,,,,,,,,,,,,B. Ingram,1627742.0,1.0
112,PT03M26.00S,2023-02-14T01:26:46.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,17,28,2023-02-14T01:26:46Z,1110000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M13.00S,2023-02-14T01:29:45.1Z,1,REGULAR,3pt,Jump Shot,[],1630526,82.86793692509855,94.85294117647058,1610612760,17,28,2023-02-14T01:29:49Z,1120000,False,224.0,109.0,1,right,MISS J. Robinson-Earl 24' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
115,PT03M09.00S,2023-02-14T01:29:49.1Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,17,28,2023-02-14T01:29:49Z,1130000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,
116,PT02M58.00S,2023-02-14T01:30:03.4Z,1,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612740,17,28,2023-02-14T01:30:09Z,1140000,False,,,0,,N. Marshall bad pass out-of-bounds TURNOVER (1 TO),[1630230],1610612740.0,NOP,bad pass,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,101283.0,1.0,,,,,,,,,
117,PT02M58.00S,2023-02-14T01:30:05.5Z,1,REGULAR,substitution,out,[],1630631,,,1610612760,17,28,2023-02-14T01:30:14Z,1150000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M58.00S,2023-02-14T01:30:05.5Z,1,REGULAR,substitution,in,[],1630184,,,1610612760,17,28,2023-02-14T01:30:14Z,1160000,False,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M38.00S,2023-02-14T01:30:37.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629026,89.17542706964521,43.627450980392155,1610612760,17,28,2023-02-14T01:30:41Z,1170000,False,-32.0,49.0,1,right,MISS K. Williams driving Layup - blocked,"[1629026, 1626204]",1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,Nance Jr.,1626204.0,,,,,,,,,,,
120,PT02M38.00S,2023-02-14T01:30:37.3Z,1,REGULAR,block,,[],1626204,,,1610612760,17,28,2023-02-14T01:30:39Z,1180000,False,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT02M35.00S,2023-02-14T01:30:40.3Z,1,REGULAR,rebound,offensive,[],1630198,,,1610612760,17,28,2023-02-14T01:30:41Z,1190000,False,,,0,,I. Joe REBOUND (Off:1 Def:0),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,119.0,1.0,0.0,1.0,,,,,,,,,,,,,
122,PT02M30.00S,2023-02-14T01:30:44.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630198,93.64323258869908,22.54901960784314,1610612760,19,28,2023-02-14T01:30:49Z,1200000,False,-137.0,7.0,1,right,I. Joe 13' pullup Jump Shot (2 PTS),[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,13.75,Made,2.0,,,,,,,,,,,,,,,,,
124,PT02M12.00S,2023-02-14T01:31:06.4Z,1,REGULAR,substitution,out,[],1631114,,,1610612740,19,28,2023-02-14T01:31:13Z,1220000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M12.00S,2023-02-14T01:31:06.4Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,19,28,2023-02-14T01:31:13Z,1230000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M12.00S,2023-02-14T01:31:06.4Z,1,REGULAR,substitution,in,[],1630322,,,1610612740,19,28,2023-02-14T01:31:13Z,1240000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M12.00S,2023-02-14T01:31:06.4Z,1,REGULAR,substitution,in,[],1630530,,,1610612740,19,28,2023-02-14T01:31:13Z,1250000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M08.00S,2023-02-14T01:31:30.6Z,1,REGULAR,3pt,Jump Shot,[],1630184,5.338370565045992,95.34313725490196,1610612740,19,31,2023-02-14T01:31:35Z,1260000,False,-227.0,-2.0,1,left,K. Lewis Jr. 3PT  (3 PTS) (J. Richardson 1 AST),"[1630184, 1626196]",1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,Left Corner 3,24+ Left,22.67,Made,3.0,,,,,,,,,,,,,,,J. Richardson,1626196.0,1.0
130,PT01M55.00S,2023-02-14T01:31:42.6Z,1,REGULAR,3pt,Jump Shot,[],1630198,73.01248357424441,84.80392156862744,1610612760,22,31,2023-02-14T01:31:48Z,1280000,False,174.0,201.0,1,right,I. Joe 26' 3PT  (5 PTS) (S. Gilgeous-Alexander 1 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.6,Made,5.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,1.0
132,PT01M30.00S,2023-02-14T01:32:07.0Z,1,REGULAR,3pt,Jump Shot,[],1630184,26.10052562417871,17.15686274509804,1610612740,22,31,2023-02-14T01:32:17Z,1300000,False,164.0,193.0,1,left,MISS K. Lewis Jr. 25' step back 3PT,[1630184],1610612740.0,NOP,step back,,,Lewis Jr.,K. Lewis Jr.,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
133,PT01M27.00S,2023-02-14T01:32:10.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,22,31,2023-02-14T01:32:17Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,132.0,,,,,,,,,,,,,,,,
134,PT01M27.00S,2023-02-14T01:32:14.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,22,31,2023-02-14T01:32:21Z,1320000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,101283.0,,,,,,,,,,
135,PT01M15.00S,2023-02-14T01:32:38.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630322,72.7496714848883,17.401960784313726,1610612760,22,31,2023-02-14T01:32:43Z,1330000,False,-163.0,204.0,1,right,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
136,PT01M12.00S,2023-02-14T01:32:41.7Z,1,REGULAR,rebound,defensive,[],1630184,,,1610612740,22,31,2023-02-14T01:32:43Z,1340000,False,,,0,,K. Lewis Jr. REBOUND (Off:0 Def:1),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,Above the Break 3,24+ Left Center,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,
137,PT00M59.80S,2023-02-14T01:32:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,7.966491458607096,41.66666666666667,1610612740,22,33,2023-02-14T01:32:59Z,1350000,False,42.0,22.0,1,left,L. Nance Jr. Layup (2 PTS) (N. Marshall 1 AST),"[1626204, 1630230]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.73,Made,2.0,,,,,,,,,,,,,,,N. Marshall,1630230.0,1.0
139,PT00M42.30S,2023-02-14T01:33:14.7Z,1,REGULAR,3pt,Jump Shot,[],1630198,69.07030223390277,20.098039215686274,1610612760,25,33,2023-02-14T01:33:19Z,1370000,False,-150.0,238.0,1,right,I. Joe 28' 3PT  (8 PTS) (S. Gilgeous-Alexander 2 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,28.12,Made,8.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,2.0
141,PT00M20.90S,2023-02-14T01:33:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,9.543363994743759,38.48039215686275,1610612740,25,33,2023-02-14T01:33:43Z,1390000,False,58.0,37.0,1,left,MISS T. Murphy III 6' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
142,PT00M20.40S,2023-02-14T01:33:40.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,25,33,2023-02-14T01:33:40Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,141.0,,,,,,,,,,,,,,,,
144,PT00M19.10S,2023-02-14T01:34:00.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626204,27.414586070959263,76.9607843137255,1610612740,25,33,2023-02-14T01:34:05Z,1420000,False,-135.0,205.0,1,left,MISS L. Nance Jr. 24' 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
145,PT00M15.70S,2023-02-14T01:34:03.8Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,25,33,2023-02-14T01:34:05Z,1430000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,144.0,2.0,1.0,1.0,,,,,,,,,,,,,
146,PT00M01.30S,2023-02-14T01:34:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.64323258869908,46.568627450980394,1610612760,25,33,2023-02-14T01:34:22Z,1440000,False,-17.0,7.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
147,PT00M01.30S,2023-02-14T01:34:18.2Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,25,33,2023-02-14T01:34:22Z,1450000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,
148,PT00M00.00S,2023-02-14T01:34:34.8Z,1,REGULAR,period,end,[],0,,,1610612740,25,33,2023-02-14T01:34:34Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-02-14T01:34:38.4Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612740,25,33,2023-02-14T01:36:57Z,1470000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-02-14T01:34:38.4Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,25,33,2023-02-14T01:36:57Z,1480000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-02-14T01:34:38.4Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612740,25,33,2023-02-14T01:36:57Z,1490000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-02-14T01:34:38.4Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,25,33,2023-02-14T01:36:57Z,1500000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-02-14T01:37:00.7Z,2,REGULAR,period,start,[],0,,,1610612760,25,33,2023-02-14T01:37:00Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M49.00S,2023-02-14T01:37:23.1Z,2,REGULAR,3pt,Jump Shot,[],1630198,85.3646517739816,94.85294117647058,1610612760,25,33,2023-02-14T01:37:27Z,1530000,False,224.0,85.0,1,right,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
156,PT11M47.00S,2023-02-14T01:37:25.1Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,25,33,2023-02-14T01:37:27Z,1540000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,155.0,2.0,2.0,0.0,,,,,,,,,,,,,
157,PT11M39.00S,2023-02-14T01:37:33.0Z,2,REGULAR,3pt,Jump Shot,[],1626196,20.97568988173456,90.44117647058823,1610612740,25,33,2023-02-14T01:37:39Z,1550000,False,-202.0,145.0,1,left,MISS J. Richardson 24' 3PT,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
158,PT11M34.00S,2023-02-14T01:37:38.0Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,25,33,2023-02-14T01:39:08Z,1560000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,157.0,3.0,2.0,1.0,,,,,,,,,,,,,
171,PT11M34.00S,2023-02-14T01:37:38.0Z,2,REGULAR,turnover,bad pass,[],202685,,,1610612740,25,33,2023-02-14T01:39:16Z,1565000,False,,,0,,J. Valanciunas bad pass TURNOVER (1 TO),"[202685, 1630526]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,Robinson-Earl,1630526.0,,,
172,PT11M34.00S,2023-02-14T01:37:38.0Z,2,REGULAR,steal,,[],1630526,,,1610612760,25,33,2023-02-14T01:38:59Z,1567500,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
159,PT11M29.00S,2023-02-14T01:37:43.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630322,97.84822601839684,3.9215686274509802,1610612760,28,33,2023-02-14T01:39:41Z,1570000,False,-230.0,-32.0,1,right,L. Waters III 3PT running (3 PTS) (K. Williams 1 AST),"[1630322, 1629026]",1610612760.0,OKC,running,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,23.27,Made,3.0,,,,,,,,,,,,,,,K. Williams,1629026.0,1.0
161,PT11M07.00S,2023-02-14T01:38:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,15.325229960578188,36.51960784313725,1610612740,28,35,2023-02-14T01:38:19Z,1590000,False,67.0,92.0,1,left,N. Marshall 11' floating Jump Shot (2 PTS),[1630230],1610612740.0,NOP,floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,11.37,Made,2.0,,,,,,,,,,,,,,,,,
