actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
21,PT11M25.00S,2024-03-10T23:11:34.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631096,67.09921156373193,59.80392156862745,1610612760,0,0,2024-03-10T23:11:51Z,210000,False,49.0,257.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,26.14,Missed,,,,,,,,,,,,,,,,,,
22,PT11M21.00S,2024-03-10T23:11:38.3Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,0,0,2024-03-10T23:11:51Z,220000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT11M12.00S,2024-03-10T23:11:46.1Z,1,REGULAR,turnover,bad pass,[],1628379,,,1610612763,0,0,2024-03-10T23:14:42Z,230000,False,,,0,,L. Kennard bad pass TURNOVER (1 TO),"[1628379, 1630581]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Giddey,1630581.0,,,,,,,,,
24,PT11M12.00S,2024-03-10T23:11:46.1Z,1,REGULAR,steal,,[],1630581,,,1610612760,0,0,2024-03-10T23:11:47Z,240000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
25,PT11M09.00S,2024-03-10T23:11:50.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,91.80354796320631,52.450980392156865,1610612760,2,0,2024-03-10T23:12:00Z,250000,False,12.0,25.0,1,right,J. Giddey running Layup (2 PTS),[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,,,,,,2.0,,,,,,,,
26,PT11M09.00S,2024-03-10T23:11:55.2Z,1,REGULAR,foul,personal,['1freethrow'],1631222,,,1610612760,2,0,2024-03-10T23:12:06Z,260000,False,,,0,,J. LaRavia shooting personal FOUL (1 PF) (Giddey 1 FT),"[1631222, 1630581]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Giddey,1630581.0,,,
28,PT11M09.00S,2024-03-10T23:12:15.1Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630581,,,1610612760,3,0,2024-03-10T23:12:15Z,280000,False,,,0,,J. Giddey Free Throw 1 of 1 (3 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
29,PT10M59.00S,2024-03-10T23:12:26.5Z,1,REGULAR,3pt,Jump Shot,[],1628379,28.86005256241787,19.362745098039216,1610612763,3,0,2024-03-10T23:12:42Z,290000,False,153.0,219.0,1,left,MISS L. Kennard 26' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
30,PT10M52.00S,2024-03-10T23:12:33.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,3,0,2024-03-10T23:12:42Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,29.0,,,,,,,,,,,,,,,,,
32,PT10M50.00S,2024-03-10T23:13:03.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,33.98488830486202,23.03921568627451,1610612763,3,0,2024-03-10T23:13:08Z,320000,False,135.0,267.0,1,left,MISS S. Aldama 29' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,29.91,Missed,,,,,,,,,,,,,,,,,,
33,PT10M46.00S,2024-03-10T23:13:06.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,3,0,2024-03-10T23:13:06Z,330000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT10M32.00S,2024-03-10T23:13:21.0Z,1,REGULAR,3pt,Jump Shot,[],1631114,70.38436268068331,23.03921568627451,1610612760,6,0,2024-03-10T23:13:26Z,340000,False,-135.0,226.0,1,right,J. Williams 26' 3PT  (3 PTS) (J. Giddey 1 AST),"[1631114, 1630581]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,26.31,Made,,,,,,,,,,3.0,,,,,,J. Giddey,1630581.0,1.0
36,PT10M16.00S,2024-03-10T23:13:36.3Z,1,REGULAR,3pt,Jump Shot,[],1628991,11.12023653088042,4.166666666666666,1610612763,6,0,2024-03-10T23:13:42Z,360000,False,229.0,52.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,,
37,PT10M14.00S,2024-03-10T23:13:38.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,6,0,2024-03-10T23:13:42Z,370000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT09M53.00S,2024-03-10T23:14:16.7Z,1,REGULAR,3pt,Jump Shot,[],1631114,67.09921156373193,64.2156862745098,1610612760,6,0,2024-03-10T23:14:22Z,390000,False,71.0,257.0,1,right,MISS J. Williams 26' step back 3PT,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
40,PT09M49.00S,2024-03-10T23:14:20.7Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,6,0,2024-03-10T23:14:22Z,400000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT09M29.00S,2024-03-10T23:14:40.7Z,1,REGULAR,3pt,Jump Shot,[],1631222,29.911300919842315,29.166666666666668,1610612763,6,3,2024-03-10T23:17:33Z,420000,False,104.0,229.0,1,left,J. LaRavia 25' 3PT step back (3 PTS),[1631222],1610612763.0,MEM,step back,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,25.13,Made,,,,,,,,,,3.0,,,,,,,,
43,PT09M10.00S,2024-03-10T23:14:59.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,93.51182654402102,50.0,1610612760,8,3,2024-03-10T23:15:05Z,430000,False,0.0,8.0,1,right,J. Williams cutting DUNK (5 PTS) (J. Giddey 2 AST),"[1631114, 1630581]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,,5.0,,,,,,J. Giddey,1630581.0,2.0
45,PT08M51.00S,2024-03-10T23:15:17.6Z,1,REGULAR,3pt,Jump Shot,[],1628379,35.8245729303548,42.64705882352941,1610612763,8,3,2024-03-10T23:15:31Z,450000,False,37.0,284.0,1,left,MISS L. Kennard 28' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,28.67,Missed,,,,,,,,,,,,,,,,,,
46,PT08M48.00S,2024-03-10T23:15:20.7Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,8,3,2024-03-10T23:15:20Z,460000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,45.0,3.0,3.0,0.0,,,,,,,,,,,,,,
47,PT08M40.00S,2024-03-10T23:15:28.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,88.78120893561103,41.17647058823529,1610612760,10,3,2024-03-10T23:15:34Z,470000,False,-44.0,53.0,1,right,J. Giddey 6' Hook (5 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.89,Made,,,,,,,,,,5.0,,,,,,,,
48,PT08M21.00S,2024-03-10T23:15:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,13.091327201051248,54.65686274509803,1610612763,10,3,2024-03-10T23:15:51Z,480000,False,-23.0,71.0,1,left,MISS S. Aldama 7' turnaround Shot,[1630583],1610612763.0,MEM,turnaround,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
49,PT08M19.00S,2024-03-10T23:15:49.5Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,10,3,2024-03-10T23:15:51Z,490000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,48.0,2.0,1.0,1.0,,,,,,,,,,,,,,
50,PT08M08.00S,2024-03-10T23:16:00.8Z,1,REGULAR,3pt,Jump Shot,[],1628983,66.44218134034165,49.01960784313725,1610612760,13,3,2024-03-10T23:16:07Z,500000,False,-5.0,263.0,1,right,S. Gilgeous-Alexander 26' 3PT  (3 PTS) (J. Williams 1 AST),"[1628983, 1631114]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,26.29,Made,,,,,,,,,,3.0,,,,,,J. Williams,1631114.0,1.0
52,PT08M06.00S,2024-03-10T23:16:12.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,13,3,2024-03-10T23:16:12Z,520000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M51.00S,2024-03-10T23:19:10.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,16.113666228646515,59.068627450980394,1610612763,13,3,2024-03-10T23:19:16Z,530000,False,-45.0,99.0,1,left,MISS J. Jackson Jr. 10' Hook - blocked,"[1628991, 1631114]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.89,Missed,,,,,Williams,1631114.0,,,,,,,,,,,,
54,PT07M51.00S,2024-03-10T23:19:10.9Z,1,REGULAR,block,,[],1631114,,,1610612763,13,3,2024-03-10T23:19:13Z,540000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M47.00S,2024-03-10T23:19:14.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,13,3,2024-03-10T23:19:16Z,550000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,53.0,3.0,2.0,1.0,,,,,,,,,,,,,,
56,PT07M41.00S,2024-03-10T23:19:20.3Z,1,REGULAR,3pt,Jump Shot,[],1628983,78.53153745072274,10.294117647058822,1610612760,13,3,2024-03-10T23:19:24Z,560000,False,-199.0,149.0,1,right,MISS S. Gilgeous-Alexander 24' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
57,PT07M38.00S,2024-03-10T23:19:23.3Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,13,3,2024-03-10T23:19:24Z,570000,False,,,0,,G. Jackson II REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson II,,,,,Above the Break 3,24+ Left Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M23.00S,2024-03-10T23:19:39.9Z,1,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612763,13,3,2024-03-10T23:19:52Z,580000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Jackson 2 FT),"[1630581, 1641713]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Jackson,1641713.0,,,
60,PT07M23.00S,2024-03-10T23:20:11.9Z,1,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,13,4,2024-03-10T23:20:11Z,600000,False,,,0,,G. Jackson II Free Throw 1 of 2 (1 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson II,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
61,PT07M23.00S,2024-03-10T23:20:30.3Z,1,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,13,5,2024-03-10T23:20:30Z,610000,False,,,0,,G. Jackson II Free Throw 2 of 2 (2 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson II,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
62,PT07M09.00S,2024-03-10T23:20:44.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,72.48685939553219,82.84313725490196,1610612760,16,5,2024-03-10T23:20:50Z,620000,False,164.0,206.0,1,right,L. Dort 26' 3PT  (3 PTS) (J. Williams 2 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.35,Made,,,,,,,,,,3.0,,,,,,J. Williams,1631114.0,2.0
64,PT06M49.00S,2024-03-10T23:21:04.1Z,1,REGULAR,3pt,Jump Shot,[],1628991,11.645860709592641,5.88235294117647,1610612763,16,8,2024-03-10T23:21:09Z,640000,False,221.0,57.0,1,left,J. Jackson Jr. 3PT  (3 PTS) (G. Jackson II 1 AST),"[1628991, 1641713]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,22.78,Made,,,,,,,,,,3.0,,,,,,G. Jackson II,1641713.0,1.0
66,PT06M35.00S,2024-03-10T23:21:17.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.07293035479631,36.76470588235294,1610612760,18,8,2024-03-10T23:21:26Z,660000,False,-66.0,69.0,1,right,J. Giddey 9' driving floating bank Jump Shot (7 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,9.56,Made,,,,,,,,,,7.0,,,,,,S. Gilgeous-Alexander,1628983.0,1.0
68,PT06M21.00S,2024-03-10T23:21:32.4Z,1,REGULAR,3pt,Jump Shot,[],1641713,23.340998685939553,10.784313725490197,1610612763,18,8,2024-03-10T23:21:47Z,680000,False,196.0,167.0,1,left,MISS G. Jackson II 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson II,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
69,PT06M18.00S,2024-03-10T23:21:35.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,18,8,2024-03-10T23:21:47Z,690000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,68.0,4.0,3.0,1.0,,,,,,,,,,,,,,
70,PT06M10.00S,2024-03-10T23:21:43.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,90.48948751642575,51.470588235294116,1610612760,20,8,2024-03-10T23:21:50Z,700000,False,7.0,37.0,1,right,J. Giddey floating Jump Shot (9 PTS) (S. Gilgeous-Alexander 2 AST),"[1630581, 1628983]",1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.76,Made,,,,,,,,,,9.0,,,,,,S. Gilgeous-Alexander,1628983.0,2.0
72,PT05M55.00S,2024-03-10T23:21:58.6Z,1,REGULAR,turnover,lost ball,[],1628991,,,1610612763,20,8,2024-03-10T23:22:03Z,720000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1631114]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,Williams,1631114.0,,,,,,,,,
73,PT05M55.00S,2024-03-10T23:21:58.6Z,1,REGULAR,steal,,[],1631114,,,1610612760,20,8,2024-03-10T23:22:28Z,730000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
74,PT05M51.00S,2024-03-10T23:22:02.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,93.9060446780552,51.9607843137255,1610612760,22,8,2024-03-10T23:22:10Z,740000,False,10.0,5.0,1,right,J. Giddey running Layup (11 PTS) (J. Williams 3 AST),"[1630581, 1631114]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,11.0,,,,,,J. Williams,1631114.0,3.0
76,PT05M51.00S,2024-03-10T23:22:13.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,22,8,2024-03-10T23:22:13Z,760000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M51.00S,2024-03-10T23:23:00.0Z,1,REGULAR,substitution,out,[],1631096,,,1610612763,22,8,2024-03-10T23:24:46Z,770000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M51.00S,2024-03-10T23:23:00.0Z,1,REGULAR,substitution,out,[],1631114,,,1610612763,22,8,2024-03-10T23:24:46Z,780000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M51.00S,2024-03-10T23:23:00.0Z,1,REGULAR,substitution,out,[],1631222,,,1610612763,22,8,2024-03-10T23:24:46Z,790000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M51.00S,2024-03-10T23:23:00.0Z,1,REGULAR,substitution,out,[],1628379,,,1610612763,22,8,2024-03-10T23:24:46Z,800000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M51.00S,2024-03-10T23:23:00.0Z,1,REGULAR,substitution,in,[],1629026,,,1610612763,22,8,2024-03-10T23:24:46Z,810000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M51.00S,2024-03-10T23:23:00.0Z,1,REGULAR,substitution,in,[],202330,,,1610612763,22,8,2024-03-10T23:24:46Z,820000,False,,,0,,SUB in: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M51.00S,2024-03-10T23:23:00.0Z,1,REGULAR,substitution,in,[],1630205,,,1610612763,22,8,2024-03-10T23:24:46Z,830000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M51.00S,2024-03-10T23:23:00.0Z,1,REGULAR,substitution,in,[],1630610,,,1610612763,22,8,2024-03-10T23:24:46Z,840000,False,,,0,,SUB in: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M31.00S,2024-03-10T23:25:20.8Z,1,REGULAR,3pt,Jump Shot,[],1630610,33.065045992115635,51.470588235294116,1610612763,22,11,2024-03-10T23:25:27Z,850000,False,-7.0,258.0,1,left,D. Jarreau 25' 3PT  (3 PTS) (G. Jackson II 2 AST),"[1630610, 1641713]",1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,Above the Break 3,24+ Center,25.84,Made,,,,,,,,,,3.0,,,,,,G. Jackson II,1641713.0,2.0
87,PT05M11.00S,2024-03-10T23:25:41.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,81.8166885676741,42.15686274509804,1610612760,24,11,2024-03-10T23:25:45Z,870000,False,-39.0,118.0,1,right,S. Gilgeous-Alexander 12' pullup Jump Shot (5 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.47,Made,,,,,,,,,,5.0,,,,,,,,
89,PT04M54.00S,2024-03-10T23:25:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,13.748357424441524,64.95098039215686,1610612763,24,13,2024-03-10T23:26:04Z,890000,False,-75.0,77.0,1,left,L. Stevens 10' driving bank Jump Shot (2 PTS) (J. Jackson Jr. 1 AST),"[1630205, 1628991]",1610612763.0,MEM,driving bank,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Left,10.71,Made,,,,,,,,,,2.0,,,,,,J. Jackson Jr.,1628991.0,1.0
91,PT04M43.00S,2024-03-10T23:26:11.4Z,1,REGULAR,foul,personal,[],1628991,,,1610612760,24,13,2024-03-10T23:26:29Z,910000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1628983]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
