actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-10-29T19:41:12.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-10-29T19:41:12Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-10-29T19:41:13.6Z,1,REGULAR,jumpball,recovered,[],1627750,,,1610612743,0,0,2023-10-29T19:41:13Z,40000,False,,,0,,Jump Ball N. Jokic vs. C. Holmgren: Tip to J. Murray,"[1627750, 203999, 1631096]",1610612743.0,DEN,startperiod,J. Murray,1627750.0,Murray,J. Murray,Jokic,203999.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-10-29T19:41:30.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,90.48948751642575,49.26470588235294,1610612743,0,2,2023-10-29T19:41:36Z,70000,False,-4.0,37.0,1,right,N. Jokic Layup (2 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.71,Made,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-10-29T19:41:49.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,17.69053876478318,46.07843137254902,1610612760,0,2,2023-10-29T19:41:55Z,90000,False,20.0,114.0,1,left,MISS J. Giddey 11' turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,11.55,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2023-10-29T19:41:52.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,2,2023-10-29T19:41:55Z,100000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M08.00S,2023-10-29T19:42:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.24901445466492,48.03921568627451,1610612743,0,4,2023-10-29T19:42:08Z,110000,False,-10.0,11.0,1,right,N. Jokic Layup (4 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.47,Made,4.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,,,
13,PT10M56.00S,2023-10-29T19:42:15.1Z,1,REGULAR,3pt,Jump Shot,[],1631096,32.013797634691194,35.78431372549019,1610612760,3,4,2023-10-29T19:42:20Z,130000,False,71.0,248.0,1,left,C. Holmgren 25' 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.84,Made,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
15,PT10M28.00S,2023-10-29T19:42:43.2Z,1,REGULAR,2pt,Jump Shot,[],1627750,90.62089356110381,19.852941176470587,1610612743,3,4,2023-10-29T19:43:39Z,150000,False,-151.0,36.0,1,right,MISS J. Murray 15' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,15.49,Missed,,,,,,,,,,,,,,,,,,
16,PT10M23.00S,2023-10-29T19:42:48.2Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,3,4,2023-10-29T19:45:37Z,160000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M19.00S,2023-10-29T19:42:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.338370565045992,48.529411764705884,1610612760,3,4,2023-10-29T19:45:46Z,190000,False,7.0,-2.0,1,left,MISS J. Giddey cutting Layup - blocked,"[1630581, 203932]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,Gordon,203932.0,,,,,,,,
