actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT06M16.00S,2024-01-12T01:22:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,92.59198423127464,51.225490196078425,1610612757,20,7,2024-01-12T01:26:02Z,850000,False,6.0,17.0,1,right,MISS D. Reath putback Layup - blocked,"[1641871, 1629652]",1610612757.0,POR,putback,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,1.82,Missed,,,,,,,,,,,,,,Dort,1629652.0
88,PT06M16.00S,2024-01-12T01:22:14.1Z,1,REGULAR,block,,[],1629652,,,1610612757,20,7,2024-01-12T01:25:05Z,860000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT06M14.00S,2024-01-12T01:22:16.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,20,7,2024-01-12T01:25:47Z,870000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,87.0,5.0,5.0,0.0,,,,,,,,,,
90,PT06M05.00S,2024-01-12T01:22:18.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631114,6.1268068331143235,49.01960784313725,1610612760,22,7,2024-01-12T01:22:26Z,880000,False,5.0,5.0,1,left,J. Williams cutting Layup (8 PTS) (J. Giddey 3 AST),"[1631114, 1630581]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,0.71,Made,8.0,,,,,J. Giddey,1630581.0,3.0,,,,,,,
92,PT05M51.00S,2024-01-12T01:22:32.5Z,1,REGULAR,2pt,Jump Shot,[],203924,78.0059132720105,65.44117647058823,1610612757,22,9,2024-01-12T01:22:37Z,900000,False,77.0,154.0,1,right,J. Grant 17' pullup Jump Shot (2 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,17.24,Made,2.0,,,,,,,,,,,,,,
93,PT05M33.00S,2024-01-12T01:22:50.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,19.92444152431012,49.01960784313725,1610612760,22,9,2024-01-12T01:22:54Z,910000,False,5.0,135.0,1,left,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,13.49,Missed,,,,,,,,,,,,,,,
94,PT05M30.00S,2024-01-12T01:22:53.7Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,22,9,2024-01-12T01:22:54Z,920000,False,,,0,,S. Henderson REBOUND (Off:1 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,93.0,3.0,2.0,1.0,,,,,,,,,,
95,PT05M22.00S,2024-01-12T01:23:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,91.80354796320631,51.9607843137255,1610612757,22,9,2024-01-12T01:23:07Z,930000,False,10.0,25.0,1,right,MISS D. Reath cutting Layup - blocked,"[1641871, 1631114]",1610612757.0,POR,cutting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,2.64,Missed,,,,,,,,,,,,,,Williams,1631114.0
96,PT05M22.00S,2024-01-12T01:23:01.8Z,1,REGULAR,block,,[],1631114,,,1610612757,22,9,2024-01-12T01:23:04Z,940000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT05M20.00S,2024-01-12T01:23:03.8Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,22,9,2024-01-12T01:23:07Z,950000,False,,,0,,J. Williams REBOUND (Off:2 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,95.0,4.0,2.0,2.0,,,,,,,,,,
98,PT05M10.00S,2024-01-12T01:23:14.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,6.258212877792378,50.73529411764706,1610612760,24,9,2024-01-12T01:23:19Z,960000,False,-4.0,6.0,1,left,J. Williams cutting DUNK (10 PTS) (J. Giddey 4 AST),"[1631114, 1630581]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,0.73,Made,10.0,,,,,J. Giddey,1630581.0,4.0,,,,,,,
100,PT04M58.00S,2024-01-12T01:23:36.3Z,1,REGULAR,substitution,out,[],1631114,,,1610612757,24,9,2024-01-12T01:23:43Z,980000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M58.00S,2024-01-12T01:23:36.3Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,24,9,2024-01-12T01:23:43Z,990000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M58.00S,2024-01-12T01:23:36.3Z,1,REGULAR,substitution,in,[],1631172,,,1610612757,24,9,2024-01-12T01:23:43Z,1000000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M58.00S,2024-01-12T01:23:36.3Z,1,REGULAR,substitution,in,[],1629680,,,1610612757,24,9,2024-01-12T01:23:43Z,1010000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT04M58.00S,2024-01-12T01:23:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.85479632063075,50.49019607843137,1610612757,24,9,2024-01-12T01:49:35Z,1015000,False,2.0,15.0,1,right,MISS J. Grant driving Layup - blocked,"[203924, 1630581]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,1.49,Missed,,,,,,,,,,,,,,Giddey,1630581.0
148,PT04M58.00S,2024-01-12T01:23:46.1Z,1,REGULAR,block,,[],1630581,,,1610612757,24,9,2024-01-12T01:32:06Z,1017500,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT04M58.00S,2024-01-12T01:23:46.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,24,9,2024-01-12T01:32:06Z,1018750,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,147.0,,,,,,,,,,,,,
104,PT04M58.00S,2024-01-12T01:23:55.9Z,1,REGULAR,jumpball,recovered,[],1641871,,,1610612757,24,9,2024-01-12T01:28:10Z,1020000,False,,,0,,Jump Ball J. Grant vs. J. Giddey: Tip to D. Reath,"[1641871, 203924, 1630581]",1610612757.0,POR,heldball,D. Reath,1641871.0,Reath,D. Reath,Grant,203924.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,,,,,,
107,PT04M51.00S,2024-01-12T01:24:00.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203924,71.43561103810775,76.9607843137255,1610612757,24,12,2024-01-12T01:32:06Z,1050000,False,135.0,216.0,1,right,J. Grant 25' 3PT  (5 PTS) (D. Reath 1 AST),"[203924, 1641871]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,25.46,Made,5.0,,,,,D. Reath,1641871.0,1.0,,,,,,,
109,PT04M35.00S,2024-01-12T01:24:17.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612760,24,12,2024-01-12T01:24:23Z,1070000,False,,,0,,S. Sharpe personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1631101, 1628983]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
111,PT04M35.00S,2024-01-12T01:24:41.3Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,25,12,2024-01-12T01:24:41Z,1090000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
112,PT04M35.00S,2024-01-12T01:24:41.8Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,25,12,2024-01-12T01:24:45Z,1100000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M35.00S,2024-01-12T01:24:41.8Z,1,REGULAR,substitution,in,[],1641717,,,1610612760,25,12,2024-01-12T01:24:45Z,1110000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M35.00S,2024-01-12T01:24:57.0Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,26,12,2024-01-12T01:24:57Z,1120000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (6 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
115,PT04M21.00S,2024-01-12T01:25:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,93.11760840998686,53.67647058823529,1610612757,26,12,2024-01-12T01:25:15Z,1130000,False,18.0,12.0,1,right,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,2.21,Missed,,,,,,,,,,,,,,,
116,PT04M19.00S,2024-01-12T01:25:13.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,26,12,2024-01-12T01:25:15Z,1140000,False,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,115.0,6.0,6.0,0.0,,,,,,,,,,
117,PT03M58.00S,2024-01-12T01:25:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,4.944152431011826,47.05882352941176,1610612760,28,12,2024-01-12T01:25:38Z,1150000,False,15.0,-6.0,1,left,S. Gilgeous-Alexander driving reverse Layup (8 PTS) (J. Giddey 5 AST),"[1628983, 1630581]",1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,1.59,Made,8.0,,,,,J. Giddey,1630581.0,5.0,,,,,,,
119,PT03M50.00S,2024-01-12T01:25:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,91.93495400788436,47.30392156862745,1610612757,28,12,2024-01-12T01:25:46Z,1170000,False,-13.0,23.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,2.69,Missed,,,,,,,,,,,,,,,
120,PT03M49.00S,2024-01-12T01:25:43.1Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,28,12,2024-01-12T01:25:43Z,1180000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:0),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,119.0,1.0,0.0,1.0,,,,,,,,,,
121,PT03M47.00S,2024-01-12T01:25:45.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641871,67.88764783180025,32.84313725490196,1610612757,28,15,2024-01-12T01:25:51Z,1190000,False,-86.0,249.0,1,right,D. Reath 26' 3PT  (5 PTS) (J. Grant 2 AST),"[1641871, 203924]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,,,,26.37,Made,5.0,,,,,J. Grant,203924.0,2.0,,,,,,,
123,PT03M46.00S,2024-01-12T01:25:52.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,28,15,2024-01-12T01:25:52Z,1210000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M46.00S,2024-01-12T01:28:13.4Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,28,15,2024-01-12T01:28:23Z,1220000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M46.00S,2024-01-12T01:28:13.4Z,1,REGULAR,substitution,out,[],1641871,,,1610612760,28,15,2024-01-12T01:28:23Z,1230000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M46.00S,2024-01-12T01:28:13.4Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,28,15,2024-01-12T01:28:23Z,1240000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M46.00S,2024-01-12T01:28:13.4Z,1,REGULAR,substitution,in,[],1630641,,,1610612760,28,15,2024-01-12T01:28:23Z,1250000,False,,,0,,SUB in: I. Badji,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M32.00S,2024-01-12T01:28:52.4Z,1,REGULAR,3pt,Jump Shot,[],1629026,32.14520367936925,44.85294117647059,1610612760,28,15,2024-01-12T01:28:56Z,1260000,False,26.0,250.0,1,left,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,25.1,Missed,,,,,,,,,,,,,,,
129,PT03M28.00S,2024-01-12T01:28:56.4Z,1,REGULAR,rebound,offensive,[],1641717,,,1610612760,28,15,2024-01-12T01:28:56Z,1270000,False,,,0,,C. Wallace REBOUND (Off:1 Def:0),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,,,
130,PT03M19.00S,2024-01-12T01:29:06.8Z,1,REGULAR,turnover,traveling,[],1628983,,,1610612760,28,15,2024-01-12T01:29:12Z,1280000,False,,,0,,S. Gilgeous-Alexander traveling TURNOVER (2 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,2.0,,,,,,,,,,,,,202035.0,,,,,,
131,PT03M10.00S,2024-01-12T01:29:28.0Z,1,REGULAR,foul,personal,[],1631172,,,1610612757,28,15,2024-01-12T01:29:44Z,1290000,False,,,0,,O. Dieng personal FOUL (1 PF),"[1631172, 1631101]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,1.0,0.0,Sharpe,1631101.0,,
133,PT03M03.00S,2024-01-12T01:29:53.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630703,76.2976346911958,14.460784313725492,1610612757,28,15,2024-01-12T01:30:09Z,1310000,False,-178.0,170.0,1,right,MISS S. Henderson 24' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,24.61,Missed,,,,,,,,,,,,,,,
134,PT03M01.00S,2024-01-12T01:29:55.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,28,15,2024-01-12T01:30:09Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,133.0,,,,,,,,,,,,,
135,PT03M01.00S,2024-01-12T01:30:02.9Z,1,REGULAR,foul,personal,[],1631172,,,1610612757,28,15,2024-01-12T01:30:07Z,1330000,False,,,0,,O. Dieng loose ball personal FOUL (2 PF),"[1631172, 1630641]",1610612760.0,OKC,loose ball,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202035.0,2.0,0.0,Badji,1630641.0,,
137,PT02M50.00S,2024-01-12T01:30:27.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630703,93.38042049934296,46.568627450980394,1610612757,28,17,2024-01-12T01:30:33Z,1350000,False,-17.0,10.0,1,right,S. Henderson driving reverse Layup (7 PTS),[1630703],1610612757.0,POR,driving reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,1.97,Made,7.0,,,,,,,,,,,,,,
138,PT02M37.00S,2024-01-12T01:30:39.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.258212877792378,46.81372549019608,1610612760,30,17,2024-01-12T01:30:43Z,1360000,False,16.0,6.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (10 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,1.71,Made,10.0,,,,,,,,,,,,,,
139,PT02M26.00S,2024-01-12T01:30:50.0Z,1,REGULAR,3pt,Jump Shot,[],1631101,69.46452036793693,21.323529411764707,1610612757,30,20,2024-01-12T01:30:55Z,1370000,False,-143.0,235.0,1,right,S. Sharpe 27' 3PT step back (3 PTS) (S. Henderson 1 AST),"[1631101, 1630703]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,27.49,Made,3.0,,,,,S. Henderson,1630703.0,1.0,,,,,,,
141,PT02M12.00S,2024-01-12T01:31:07.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612760,30,20,2024-01-12T01:31:12Z,1390000,False,,,0,,S. Sharpe personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1631101, 1628983]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,200832.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,
143,PT02M12.00S,2024-01-12T01:31:31.6Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,31,20,2024-01-12T01:31:31Z,1410000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
144,PT02M12.00S,2024-01-12T01:31:32.1Z,1,REGULAR,substitution,out,[],1629026,,,1610612760,31,20,2024-01-12T01:31:38Z,1420000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M12.00S,2024-01-12T01:31:32.1Z,1,REGULAR,substitution,in,[],1631096,,,1610612760,31,20,2024-01-12T01:31:38Z,1430000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M12.00S,2024-01-12T01:31:52.4Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,32,20,2024-01-12T01:31:52Z,1440000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
150,PT02M03.00S,2024-01-12T01:32:05.9Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612757,32,20,2024-01-12T01:32:11Z,1450000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Henderson 2 FT),"[1628983, 1630703]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,1.0,0.0,Henderson,1630703.0,,
152,PT02M03.00S,2024-01-12T01:32:21.8Z,1,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,32,21,2024-01-12T01:32:21Z,1470000,False,,,0,,S. Henderson Free Throw 1 of 2 (8 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
153,PT02M03.00S,2024-01-12T01:32:22.4Z,1,REGULAR,substitution,out,[],1628983,,,1610612757,32,21,2024-01-12T01:32:27Z,1480000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M03.00S,2024-01-12T01:32:22.4Z,1,REGULAR,substitution,in,[],203995,,,1610612757,32,21,2024-01-12T01:32:27Z,1490000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT02M03.00S,2024-01-12T01:32:44.6Z,1,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,32,22,2024-01-12T01:32:44Z,1500000,False,,,0,,S. Henderson Free Throw 2 of 2 (9 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
156,PT01M43.00S,2024-01-12T01:33:00.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,7.703679369250986,36.76470588235294,1610612760,34,22,2024-01-12T01:33:06Z,1510000,False,66.0,20.0,1,left,C. Holmgren 6' driving Layup (8 PTS) (I. Joe 1 AST),"[1631096, 1630198]",1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,6.91,Made,8.0,,,,,I. Joe,1630198.0,1.0,,,,,,,
157,PT01M34.00S,2024-01-12T01:33:13.2Z,1,REGULAR,foul,personal,[],1631096,,,1610612757,34,22,2024-01-12T01:33:33Z,1520000,False,,,0,,C. Holmgren personal FOUL (1 PF),"[1631096, 1630703]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1626301.0,1.0,0.0,Henderson,1630703.0,,
160,PT01M26.00S,2024-01-12T01:33:41.1Z,1,REGULAR,3pt,Jump Shot,[],203924,88.38699080157687,95.83333333333334,1610612757,34,22,2024-01-12T01:33:46Z,1540000,False,229.0,57.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,23.61,Missed,,,,,,,,,,,,,,,
161,PT01M22.00S,2024-01-12T01:33:45.1Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,34,22,2024-01-12T01:33:46Z,1550000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,
162,PT01M12.00S,2024-01-12T01:34:01.2Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630641,,,1610612760,34,22,2024-01-12T01:34:06Z,1560000,False,,,0,,I. Badji defensive-3-second technical FOUL (1 Tech),[1630641],1610612757.0,POR,defensive-3-second,,,Badji,I. Badji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,0.0,1.0,,,,
163,PT01M12.00S,2024-01-12T01:34:21.7Z,1,REGULAR,freethrow,1 of 1,[],1631096,,,1610612760,34,22,2024-01-12T01:34:21Z,1570000,False,,,0,,MISS C. Holmgren technical Free Throw 1 of 1,[1631096],1610612760.0,OKC,technical,,,Holmgren,C. Holmgren,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
164,PT01M12.00S,2024-01-12T01:34:21.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,34,22,2024-01-12T01:34:21Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,163.0,,,,,,,,,,,,,
165,PT01M03.00S,2024-01-12T01:34:46.6Z,1,REGULAR,3pt,Jump Shot,[],1631172,9.017739816031538,3.6764705882352944,1610612760,34,22,2024-01-12T01:34:53Z,1590000,False,232.0,32.0,1,left,MISS O. Dieng 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,,,,23.38,Missed,,,,,,,,,,,,,,,
166,PT00M57.80S,2024-01-12T01:34:51.8Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,34,22,2024-01-12T01:34:53Z,1600000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,165.0,2.0,1.0,1.0,,,,,,,,,,
167,PT00M54.80S,2024-01-12T01:34:55.6Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,34,22,2024-01-12T01:34:59Z,1610000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1630198]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.0,Joe,1630198.0,,,,,,,,,,,,,,,,,
168,PT00M54.80S,2024-01-12T01:34:55.6Z,1,REGULAR,steal,,[],1630198,,,1610612760,34,22,2024-01-12T01:34:57Z,1620000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
169,PT00M49.00S,2024-01-12T01:35:03.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641717,6.652431011826544,51.225490196078425,1610612760,34,22,2024-01-12T01:39:24Z,1630000,False,-6.0,10.0,1,left,MISS C. Wallace floating Shot,[1641717],1610612760.0,OKC,floating,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,1.17,Missed,,,,,,,,,,,,,,,
170,PT00M47.50S,2024-01-12T01:35:05.0Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,34,22,2024-01-12T01:39:24Z,1640000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,169.0,2.0,1.0,1.0,,,,,,,,,,
