actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-04-13T00:12:41.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-13T00:12:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-04-13T00:13:30.0Z,1,REGULAR,jumpball,recovered,[],1626171,,,1610612749,0,0,2024-04-13T00:13:30Z,40000,False,,,0,,Jump Ball B. Lopez vs. C. Holmgren: Tip to B. Portis,"[1626171, 201572, 1631096]",1610612749.0,MIL,startperiod,B. Portis,1626171.0,Portis,B. Portis,Lopez,201572.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-04-13T00:13:44.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,86.15308804204993,42.64705882352941,1610612749,0,2,2024-04-13T00:14:16Z,70000,False,-37.0,78.0,1,right,B. Portis 8' turnaround Hook (2 PTS) (P. Beverley 1 AST),"[1626171, 201976]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,8.6,Made,2.0,P. Beverley,201976.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2024-04-13T00:13:58.8Z,1,REGULAR,3pt,Jump Shot,[],1631096,32.276609724047304,48.77450980392157,1610612760,0,2,2024-04-13T00:14:03Z,90000,False,6.0,251.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2024-04-13T00:14:00.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,0,2,2024-04-13T00:14:03Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,9.0,,,,,,,,,,,,,
12,PT11M18.00S,2024-04-13T00:14:33.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,10.988830486202366,72.79411764705883,1610612760,2,2,2024-04-13T00:14:43Z,120000,False,-114.0,51.0,1,left,S. Gilgeous-Alexander 12' turnaround fadeaway Jump Shot (2 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,12.48,Made,2.0,,,,,,,,,,,,,,,,,
13,PT11M02.00S,2024-04-13T00:14:49.8Z,1,REGULAR,3pt,Jump Shot,[],201572,67.7562417871222,67.8921568627451,1610612749,2,2,2024-04-13T00:14:54Z,130000,False,89.0,251.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
14,PT11M00.00S,2024-04-13T00:14:51.8Z,1,REGULAR,rebound,defensive,[],202330,,,1610612760,2,2,2024-04-13T00:14:54Z,140000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M48.00S,2024-04-13T00:15:19.1Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612760,2,2,2024-04-13T00:15:25Z,160000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Holmgren 2 FT),"[201572, 1631096]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202056.0,1.0,0.0,Holmgren,1631096.0,,,,,
18,PT10M48.00S,2024-04-13T00:15:35.0Z,1,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,3,2,2024-04-13T00:15:35Z,180000,False,,,0,,C. Holmgren Free Throw 1 of 2 (1 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
