actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-05T00:10:32.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-05T00:10:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-02-05T00:10:36.5Z,1,REGULAR,jumpball,recovered,[],1628983,,,1610612760,0,0,2024-02-05T00:10:36Z,40000,False,,,0,,Jump Ball C. Holmgren vs. J. Poeltl: Tip to S. Gilgeous-Alexander,"[1628983, 1631096, 1627751]",1610612760.0,OKC,startperiod,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Holmgren,1631096.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-02-05T00:10:47.8Z,1,REGULAR,3pt,Jump Shot,[],1629652,72.22404730617609,22.54901960784314,1610612760,0,0,2024-02-05T00:10:52Z,70000,False,-137.0,209.0,1,right,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-02-05T00:10:49.8Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,0,0,2024-02-05T00:10:52Z,80000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2024-02-05T00:11:01.5Z,1,REGULAR,3pt,Jump Shot,[],1629018,28.07161629434954,78.92156862745098,1610612761,0,3,2024-02-05T00:11:07Z,90000,False,-145.0,211.0,1,left,G. Trent Jr. 25' 3PT  (3 PTS) (R. Barrett 1 AST),"[1629018, 1629628]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.61,Made,,,,,3.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
11,PT11M20.00S,2024-02-05T00:11:11.2Z,1,REGULAR,3pt,Jump Shot,[],1631096,68.54467805519053,72.79411764705883,1610612760,0,3,2024-02-05T00:11:15Z,110000,False,114.0,243.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
12,PT11M17.00S,2024-02-05T00:11:14.2Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,0,3,2024-02-05T00:11:15Z,120000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M12.00S,2024-02-05T00:11:20.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,10.463206307490145,54.90196078431373,1610612761,0,3,2024-02-05T00:12:30Z,130000,False,-25.0,46.0,1,left,MISS R. Barrett running Layup,[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2024-02-05T00:11:24.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,0,3,2024-02-05T00:11:30Z,140000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M50.00S,2024-02-05T00:11:42.1Z,1,REGULAR,3pt,Jump Shot,[],1641717,91.27792378449409,4.166666666666666,1610612760,3,3,2024-02-05T00:11:48Z,150000,False,-229.0,29.0,1,right,C. Wallace 3PT step back (3 PTS) (J. Giddey 1 AST),"[1641717, 1630581]",1610612760.0,OKC,step back,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,23.11,Made,,,,,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,
17,PT10M29.00S,2024-02-05T00:12:02.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,9.937582128777924,60.29411764705882,1610612761,3,3,2024-02-05T00:12:09Z,170000,False,-51.0,41.0,1,left,MISS I. Quickley 6' driving floating bank Shot,[1630193],1610612761.0,TOR,driving floating bank,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2024-02-05T00:12:05.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,3,3,2024-02-05T00:12:09Z,180000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M21.00S,2024-02-05T00:12:09.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641717,79.71419185282524,8.088235294117647,1610612760,6,3,2024-02-05T00:13:16Z,190000,False,-210.0,138.0,1,right,C. Wallace 25' 3PT running (6 PTS) (L. Dort 1 AST),"[1641717, 1629652]",1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,25.11,Made,,,,,6.0,L. Dort,1629652.0,1.0,,,,,,,,,,
21,PT10M10.00S,2024-02-05T00:12:21.4Z,1,REGULAR,3pt,Jump Shot,[],1629018,26.62614980289093,23.03921568627451,1610612761,6,3,2024-02-05T00:12:26Z,210000,False,135.0,198.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,23.94,Missed,,,,,,,,,,,,,,,,,,
22,PT10M07.00S,2024-02-05T00:12:24.3Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,6,3,2024-02-05T00:12:24Z,220000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,21.0,1.0,0.0,1.0,,,,,,,,,,,,,,
23,PT10M03.00S,2024-02-05T00:12:28.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,31.750985545335087,47.30392156862745,1610612761,6,6,2024-02-05T00:12:33Z,230000,False,13.0,246.0,1,left,S. Barnes 24' 3PT  (3 PTS) (I. Quickley 1 AST),"[1630567, 1630193]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,24.64,Made,,,,,3.0,I. Quickley,1630193.0,1.0,,,,,,,,,,
25,PT09M51.00S,2024-02-05T00:12:39.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,86.94152431011827,45.83333333333333,1610612760,8,6,2024-02-05T00:14:11Z,250000,False,-21.0,70.0,1,right,C. Holmgren 7' driving floating Jump Shot (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1631096, 1628983]",1610612760.0,OKC,driving floating,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
