actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M54.00S,2024-02-11T20:11:54.0Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1631099,75.3777923784494,53.18627450980392,1610612758,0,4,2024-02-11T20:11:59Z,180000,False,16.0,179.0,1,right,K. Murray 17' pullup Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,17.96,Made,,,,,2.0,,,,,,D. Sabonis,1627734.0,1.0,,,,,
20,PT10M42.00S,2024-02-11T20:12:06.0Z,1,REGULAR,3pt,Jump Shot,[],1628983,23.99802890932983,15.196078431372548,1610612760,3,4,2024-02-11T20:12:10Z,200000,False,174.0,173.0,1,left,S. Gilgeous-Alexander 24' 3PT  (3 PTS) (J. Giddey 1 AST),"[1628983, 1630581]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,24.54,Made,,,,,3.0,,,,,,J. Giddey,1630581.0,1.0,,,,,
22,PT10M32.00S,2024-02-11T20:12:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,93.38042049934296,41.17647058823529,1610612758,3,4,2024-02-11T20:13:15Z,220000,False,-44.0,10.0,1,right,MISS K. Huerter driving Layup - blocked,"[1628989, 1630581]",1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,Giddey,1630581.0,,,,,,,,,,,
23,PT10M32.00S,2024-02-11T20:12:17.8Z,1,REGULAR,block,,[],1630581,,,1610612758,3,4,2024-02-11T20:12:22Z,230000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M32.00S,2024-02-11T20:12:17.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,3,4,2024-02-11T20:12:25Z,240000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,,,,,,,,,,,,,,,,,
26,PT10M25.00S,2024-02-11T20:12:39.4Z,1,REGULAR,turnover,traveling,[],1627734,,,1610612758,3,4,2024-02-11T20:12:46Z,260000,False,,,0,,D. Sabonis traveling TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,,,,202053.0,,,,
27,PT10M04.00S,2024-02-11T20:13:11.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,27.54599211563732,79.65686274509804,1610612760,6,4,2024-02-11T20:13:17Z,270000,False,-148.0,206.0,1,left,J. Williams 25' 3PT  (3 PTS) (J. Giddey 2 AST),"[1631114, 1630581]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,3.0,,,,,,J. Giddey,1630581.0,2.0,,,,,
29,PT10M01.00S,2024-02-11T20:13:19.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,6,4,2024-02-11T20:13:19Z,290000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M53.00S,2024-02-11T20:16:17.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,96.7969776609724,3.9215686274509802,1610612758,6,4,2024-02-11T20:16:24Z,300000,False,-230.0,-22.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
31,PT09M50.00S,2024-02-11T20:16:20.6Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,6,4,2024-02-11T20:16:24Z,310000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M38.00S,2024-02-11T20:16:32.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,4.812746386333772,49.754901960784316,1610612760,8,4,2024-02-11T20:17:02Z,320000,False,1.0,-7.0,1,left,C. Holmgren cutting DUNK (2 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,2.0,,,,,,J. Williams,1631114.0,1.0,,,,,
34,PT09M23.00S,2024-02-11T20:16:53.9Z,1,REGULAR,foul,personal,[],1630581,,,1610612758,8,4,2024-02-11T20:17:01Z,340000,False,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 1628989]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Huerter,1628989.0
36,PT09M18.00S,2024-02-11T20:17:14.3Z,1,REGULAR,foul,offensive,[],1627734,,,1610612758,8,4,2024-02-11T20:17:20Z,360000,False,,,0,,D. Sabonis offensive FOUL (1 PF),"[1627734, 1629652]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Dort,1629652.0
38,PT09M18.00S,2024-02-11T20:17:14.3Z,1,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,8,4,2024-02-11T20:17:14Z,380000,False,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2.0,,,,,,202053.0,,,,
39,PT09M08.00S,2024-02-11T20:17:34.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628983,5.469776609724048,51.71568627450981,1610612760,10,4,2024-02-11T20:17:40Z,390000,False,-9.0,-1.0,1,left,S. Gilgeous-Alexander cutting DUNK (5 PTS) (J. Williams 2 AST),"[1628983, 1631114]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,5.0,,,,,,J. Williams,1631114.0,2.0,,,,,
41,PT08M55.00S,2024-02-11T20:17:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,92.32917214191852,49.01960784313725,1610612758,10,4,2024-02-11T20:18:38Z,410000,False,-5.0,20.0,1,right,MISS K. Huerter driving Layup - blocked,"[1628989, 1631096]",1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,Holmgren,1631096.0,,,,,,,,,,,
42,PT08M55.00S,2024-02-11T20:17:49.2Z,1,REGULAR,block,,[],1631096,,,1610612758,10,4,2024-02-11T20:17:51Z,420000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M54.00S,2024-02-11T20:17:50.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,10,4,2024-02-11T20:18:38Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,41.0,,,,,,,,,,,,,,,,,
45,PT08M42.00S,2024-02-11T20:18:18.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,70.12155059132719,17.401960784313726,1610612758,10,4,2024-02-11T20:18:26Z,450000,False,-163.0,228.0,1,right,MISS H. Barnes 28' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
46,PT08M38.00S,2024-02-11T20:18:22.9Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,10,4,2024-02-11T20:18:26Z,460000,False,,,0,,K. Murray REBOUND (Off:2 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,45.0,2.0,0.0,2.0,,,,,,,,,,,,,,
47,PT08M33.00S,2024-02-11T20:18:28.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,83.26215505913272,94.11764705882352,1610612758,10,4,2024-02-11T20:18:33Z,470000,False,221.0,105.0,1,right,MISS K. Huerter 24' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,24.42,Missed,,,,,,,,,,,,,,,,,,
48,PT08M29.00S,2024-02-11T20:18:32.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,10,4,2024-02-11T20:18:33Z,480000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT08M22.00S,2024-02-11T20:18:38.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,17.69053876478318,37.00980392156863,1610612760,12,4,2024-02-11T20:18:45Z,490000,False,65.0,114.0,1,left,S. Gilgeous-Alexander 13' fadeaway Jump Shot (7 PTS) (J. Giddey 3 AST),"[1628983, 1630581]",1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.11,Made,,,,,7.0,,,,,,J. Giddey,1630581.0,3.0,,,,,
51,PT08M11.00S,2024-02-11T20:18:49.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631099,92.32917214191852,49.01960784313725,1610612758,12,6,2024-02-11T20:18:53Z,510000,False,-5.0,20.0,1,right,K. Murray cutting DUNK (4 PTS) (D. Sabonis 2 AST),"[1631099, 1627734]",1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,4.0,,,,,,D. Sabonis,1627734.0,2.0,,,,,
53,PT07M54.00S,2024-02-11T20:19:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,6.783837056504599,52.450980392156865,1610612760,14,6,2024-02-11T20:19:11Z,530000,False,-12.0,11.0,1,left,L. Dort driving Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,2.0,,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
55,PT07M44.00S,2024-02-11T20:19:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,94.03745072273325,48.77450980392157,1610612758,14,8,2024-02-11T20:19:20Z,550000,False,-6.0,4.0,1,right,K. Huerter cutting Layup (2 PTS) (D. Sabonis 3 AST),"[1628989, 1627734]",1610612758.0,SAC,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,2.0,,,,,,D. Sabonis,1627734.0,3.0,,,,,
57,PT07M30.00S,2024-02-11T20:19:30.8Z,1,REGULAR,3pt,Jump Shot,[],1630581,2.0532194480946124,95.34313725490196,1610612760,14,8,2024-02-11T20:19:35Z,570000,False,-227.0,-33.0,1,left,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,22.91,Missed,,,,,,,,,,,,,,,,,,
58,PT07M27.00S,2024-02-11T20:19:33.8Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,14,8,2024-02-11T20:19:35Z,580000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT07M19.00S,2024-02-11T20:19:44.4Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,14,8,2024-02-11T20:19:53Z,600000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M19.00S,2024-02-11T20:19:44.4Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,14,8,2024-02-11T20:19:53Z,610000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M11.00S,2024-02-11T20:20:06.1Z,1,REGULAR,3pt,Jump Shot,[],1631099,66.17936925098554,53.92156862745098,1610612758,14,8,2024-02-11T20:20:10Z,620000,False,20.0,265.0,1,right,MISS K. Murray 26' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
63,PT07M08.00S,2024-02-11T20:20:09.1Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,14,8,2024-02-11T20:20:10Z,630000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT07M01.00S,2024-02-11T20:20:15.9Z,1,REGULAR,2pt,Jump Shot,[],1628983,9.017739816031538,72.79411764705883,1610612760,14,8,2024-02-11T20:28:10Z,640000,False,-114.0,32.0,1,left,MISS S. Gilgeous-Alexander 11' driving floating bank Shot,[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,11.85,Missed,,,,,,,,,,,,,,,,,,
65,PT06M59.00S,2024-02-11T20:20:17.9Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,14,8,2024-02-11T20:28:10Z,650000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,64.0,2.0,1.0,1.0,,,,,,,,,,,,,,
66,PT06M58.00S,2024-02-11T20:20:20.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631096,32.013797634691194,49.50980392156863,1610612760,14,8,2024-02-11T20:20:24Z,660000,False,2.0,248.0,1,left,MISS C. Holmgren 24' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
67,PT06M54.00S,2024-02-11T20:20:23.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,14,8,2024-02-11T20:20:23Z,670000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,66.0,2.0,1.0,1.0,,,,,,,,,,,,,,
68,PT06M41.00S,2024-02-11T20:20:36.0Z,1,REGULAR,3pt,Jump Shot,[],203084,73.9323258869908,82.35294117647058,1610612758,14,8,2024-02-11T20:20:45Z,680000,False,162.0,193.0,1,right,MISS H. Barnes 25' pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
69,PT06M39.00S,2024-02-11T20:20:38.0Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,14,8,2024-02-11T20:20:40Z,690000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,
70,PT06M27.00S,2024-02-11T20:20:53.2Z,1,REGULAR,foul,personal,['2freethrow'],203084,,,1610612760,14,8,2024-02-11T20:21:07Z,700000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Dort 2 FT),"[203084, 1629652]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Dort,1629652.0
72,PT06M27.00S,2024-02-11T20:21:20.1Z,1,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,15,8,2024-02-11T20:21:20Z,720000,False,,,0,,L. Dort Free Throw 1 of 2 (3 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
73,PT06M27.00S,2024-02-11T20:21:42.4Z,1,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,16,8,2024-02-11T20:21:42Z,730000,False,,,0,,L. Dort Free Throw 2 of 2 (4 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
74,PT06M13.00S,2024-02-11T20:22:00.6Z,1,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612758,16,8,2024-02-11T20:22:07Z,740000,False,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (1 TO),[1628989],1610612758.0,SAC,bad pass,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,,,,,,202041.0,,,,
75,PT06M13.00S,2024-02-11T20:22:03.0Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,16,8,2024-02-11T20:22:07Z,750000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M13.00S,2024-02-11T20:22:03.0Z,1,REGULAR,substitution,in,[],1641717,,,1610612760,16,8,2024-02-11T20:22:07Z,760000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M54.00S,2024-02-11T20:22:31.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631114,9.937582128777924,50.49019607843137,1610612760,18,8,2024-02-11T20:22:36Z,770000,False,-2.0,41.0,1,left,J. Williams driving floating Jump Shot (5 PTS) (S. Gilgeous-Alexander 2 AST),"[1631114, 1628983]",1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,5.0,,,,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,,
79,PT05M36.00S,2024-02-11T20:22:49.2Z,1,REGULAR,3pt,Jump Shot,[],1628989,65.1281208935611,47.794117647058826,1610612758,18,8,2024-02-11T20:22:53Z,790000,False,-11.0,275.0,1,right,MISS K. Huerter 27' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,27.55,Missed,,,,,,,,,,,,,,,,,,
80,PT05M34.00S,2024-02-11T20:22:51.2Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,18,8,2024-02-11T20:22:53Z,800000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,79.0,3.0,1.0,2.0,,,,,,,,,,,,,,
81,PT05M34.00S,2024-02-11T20:22:53.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.03745072273325,49.26470588235294,1610612758,18,10,2024-02-11T20:22:57Z,810000,False,-4.0,4.0,1,right,D. Sabonis putback Layup (4 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,4.0,,,,,,,,,,,,,
82,PT05M34.00S,2024-02-11T20:22:55.6Z,1,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612758,18,10,2024-02-11T20:23:38Z,820000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Sabonis 1 FT),"[1630581, 1627734]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Sabonis,1627734.0
84,PT05M34.00S,2024-02-11T20:23:02.2Z,1,REGULAR,substitution,out,[],1630581,,,1610612758,18,10,2024-02-11T20:23:32Z,840000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M34.00S,2024-02-11T20:23:02.2Z,1,REGULAR,substitution,out,[],1631096,,,1610612758,18,10,2024-02-11T20:23:32Z,850000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M34.00S,2024-02-11T20:23:02.2Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,18,10,2024-02-11T20:23:32Z,860000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M34.00S,2024-02-11T20:23:02.2Z,1,REGULAR,substitution,out,[],203084,,,1610612758,18,10,2024-02-11T20:23:32Z,870000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M34.00S,2024-02-11T20:23:02.2Z,1,REGULAR,substitution,in,[],1631119,,,1610612758,18,10,2024-02-11T20:23:32Z,880000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
