actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-09T01:10:29.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-09T01:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-12-09T01:10:31.8Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2023-12-09T01:10:31Z,40000,False,,,0,,Jump Ball K. Looney vs. C. Holmgren: Tip to D. Green,"[203110, 1626172, 1631096]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Looney,1626172.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-12-09T01:10:44.7Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612744,0,0,2023-12-09T01:10:48Z,70000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1630581]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,1.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2023-12-09T01:10:44.7Z,1,REGULAR,steal,,[],1630581,,,1610612760,0,0,2023-12-09T01:10:46Z,80000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
9,PT11M36.00S,2023-12-09T01:10:53.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,71.96123521681997,77.94117647058823,1610612760,0,0,2023-12-09T01:10:57Z,90000,False,140.0,211.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,25.31,Missed,,,,,,,,,,,,,,,
10,PT11M32.00S,2023-12-09T01:10:57.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,0,0,2023-12-09T01:10:57Z,100000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M22.00S,2023-12-09T01:11:06.7Z,1,REGULAR,3pt,Jump Shot,[],203952,6.521024967148489,96.56862745098039,1610612744,0,0,2023-12-09T01:11:11Z,110000,False,-233.0,9.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,23.3,Missed,,,,,,,,,,,,,,,
12,PT11M19.00S,2023-12-09T01:11:09.7Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,0,0,2023-12-09T01:11:11Z,120000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT11M09.00S,2023-12-09T01:11:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.24901445466492,49.01960784313725,1610612760,2,0,2023-12-09T01:11:23Z,130000,False,-5.0,11.0,1,right,J. Giddey cutting Layup (2 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,1.2,Made,,,,,2.0,L. Dort,1629652.0,1.0,,,,,,,
15,PT10M50.00S,2023-12-09T01:11:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,5.601182654402102,46.07843137254902,1610612744,2,2,2023-12-09T01:11:42Z,150000,False,20.0,0.0,1,left,D. Green cutting Layup (2 PTS) (K. Looney 1 AST),"[203110, 1626172]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,1.96,Made,,,,,2.0,K. Looney,1626172.0,1.0,,,,,,,
