actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
22,PT09M38.00S,2023-12-22T01:12:50.8Z,1,REGULAR,turnover,bad pass,[],1631096,,,1610612760,10,6,2023-12-22T01:12:54Z,220000,False,,,0,,C. Holmgren bad pass TURNOVER (1 TO),"[1631096, 201935]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Harden,201935.0,,,,,,,
23,PT09M38.00S,2023-12-22T01:12:50.8Z,1,REGULAR,steal,,[],201935,,,1610612746,10,6,2023-12-22T01:12:52Z,230000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
24,PT09M34.00S,2023-12-22T01:12:55.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629611,2.9730617608409986,95.58823529411765,1610612746,10,6,2023-12-22T01:13:31Z,240000,False,-228.0,-25.0,1,left,MISS T. Mann running 3PT,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
25,PT09M31.00S,2023-12-22T01:12:58.6Z,1,REGULAR,rebound,offensive,[],1629599,,,1610612746,10,6,2023-12-22T01:12:58Z,250000,False,,,0,,A. Coffey REBOUND (Off:1 Def:0),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,
26,PT09M25.00S,2023-12-22T01:13:04.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629611,5.338370565045992,48.529411764705884,1610612746,10,6,2023-12-22T01:13:10Z,260000,False,7.0,-2.0,1,left,MISS T. Mann driving Layup,[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
27,PT09M22.00S,2023-12-22T01:13:07.5Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,10,6,2023-12-22T01:13:10Z,270000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M11.00S,2023-12-22T01:13:18.2Z,1,REGULAR,3pt,Jump Shot,[],1628983,96.40275952693824,95.58823529411765,1610612760,10,6,2023-12-22T01:13:25Z,280000,False,228.0,-19.0,1,right,MISS S. Gilgeous-Alexander 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
29,PT09M09.00S,2023-12-22T01:13:20.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,10,6,2023-12-22T01:13:25Z,290000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,28.0,,,,,,,,,,,,,
31,PT09M00.00S,2023-12-22T01:13:39.8Z,1,REGULAR,3pt,Jump Shot,[],202331,20.45006570302234,6.127450980392156,1610612746,10,9,2023-12-22T01:13:44Z,310000,False,219.0,140.0,1,left,P. George 26' 3PT  (3 PTS) (J. Harden 3 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.01,Made,3.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
33,PT08M49.00S,2023-12-22T01:13:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,94.1688567674113,61.51960784313726,1610612760,10,9,2023-12-22T01:13:55Z,330000,False,58.0,2.0,1,right,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1629611]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,Mann,1629611.0,,,,,
34,PT08M49.00S,2023-12-22T01:13:51.1Z,1,REGULAR,block,,[],1629611,,,1610612760,10,9,2023-12-22T01:13:53Z,340000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M49.00S,2023-12-22T01:13:51.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,10,9,2023-12-22T01:13:55Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,33.0,,,,,,,,,,,,,
37,PT08M44.00S,2023-12-22T01:14:06.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,96.00854139290408,3.9215686274509802,1610612760,13,9,2023-12-22T01:14:13Z,370000,False,-230.0,-15.0,1,right,J. Giddey 3PT  (6 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.09,Made,6.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,
39,PT08M29.00S,2023-12-22T01:14:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,19.793035479632064,47.30392156862745,1610612746,13,9,2023-12-22T01:14:27Z,390000,False,13.0,134.0,1,left,MISS J. Harden 13' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,13.43,Missed,,,,,,,,,,,,,,,,,,
40,PT08M27.00S,2023-12-22T01:14:22.6Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,13,9,2023-12-22T01:14:27Z,400000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,
41,PT08M20.00S,2023-12-22T01:14:30.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631096,92.9862023653088,55.63725490196079,1610612760,15,9,2023-12-22T01:15:49Z,410000,False,28.0,13.0,1,right,C. Holmgren driving Hook (7 PTS),[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.12,Made,7.0,,,,,,,,,,,,,,,,,
42,PT08M19.00S,2023-12-22T01:14:35.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,15,9,2023-12-22T03:05:23Z,420000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M07.00S,2023-12-22T01:17:42.2Z,1,REGULAR,3pt,Jump Shot,[],1629599,29.122864651773984,79.16666666666666,1610612746,15,9,2023-12-22T01:18:09Z,430000,False,-146.0,221.0,1,left,MISS A. Coffey 26' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
44,PT08M06.00S,2023-12-22T01:17:43.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,15,9,2023-12-22T01:22:57Z,440000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,43.0,,,,,,,,,,,,,
45,PT08M06.00S,2023-12-22T01:18:09.0Z,1,REGULAR,jumpball,recovered,[],0,,,1610612746,15,9,2023-12-22T01:20:53Z,450000,False,,,0,,Jump Ball I. Zubac vs. C. Holmgren: Tip to Team (LAC),"[1627826, 1631096]",1610612746.0,LAC,heldball,Team (LAC),,,,Zubac,1627826.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
48,PT07M57.00S,2023-12-22T01:18:14.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202331,9.937582128777924,3.9215686274509802,1610612746,15,9,2023-12-22T01:18:22Z,480000,False,230.0,41.0,1,left,MISS P. George step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
49,PT07M52.00S,2023-12-22T01:18:19.6Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,15,9,2023-12-22T01:24:52Z,490000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M46.00S,2023-12-22T01:18:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,92.46057818659659,50.98039215686274,1610612760,15,9,2023-12-22T01:18:29Z,500000,False,5.0,18.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
51,PT07M44.00S,2023-12-22T01:18:27.5Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,15,9,2023-12-22T01:18:29Z,510000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,
52,PT07M37.00S,2023-12-22T01:18:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.908672798948752,38.23529411764706,1610612746,15,9,2023-12-22T01:25:05Z,520000,False,59.0,59.0,1,left,MISS J. Harden 8' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Right,8.36,Missed,,,,,,,,,,,,,,,,,,
53,PT07M35.00S,2023-12-22T01:18:35.8Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,15,9,2023-12-22T01:25:05Z,530000,False,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,52.0,1.0,0.0,1.0,,,,,,,,,,
54,PT07M21.00S,2023-12-22T01:18:50.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202331,32.670827858081466,60.5392156862745,1610612746,15,9,2023-12-22T01:25:49Z,540000,False,-53.0,255.0,1,left,MISS P. George 26' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
55,PT07M19.00S,2023-12-22T01:18:52.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,15,9,2023-12-22T01:25:49Z,550000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,
56,PT07M16.00S,2023-12-22T01:18:57.9Z,1,REGULAR,foul,personal,[],1629611,,,1610612760,15,9,2023-12-22T01:19:09Z,560000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1628983]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Gilgeous-Alexander,1628983.0
58,PT07M11.00S,2023-12-22T01:19:23.0Z,1,REGULAR,3pt,Jump Shot,[],1629652,95.74572930354796,95.09803921568627,1610612760,18,9,2023-12-22T01:19:28Z,580000,False,225.0,-13.0,1,right,L. Dort 3PT  (3 PTS) (J. Williams 3 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,22.58,Made,3.0,J. Williams,1631114.0,3.0,,,,,,,,,,,,,,
60,PT06M52.00S,2023-12-22T01:19:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,7.835085413929041,41.66666666666667,1610612746,18,9,2023-12-22T01:26:34Z,600000,False,42.0,21.0,1,left,MISS I. Zubac driving Layup - blocked,"[1627826, 1629652]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,Dort,1629652.0,,,,,
61,PT06M52.00S,2023-12-22T01:19:41.8Z,1,REGULAR,block,,[],1629652,,,1610612746,18,9,2023-12-22T01:19:43Z,610000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2023-12-22T01:19:42.8Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,18,9,2023-12-22T01:19:45Z,620000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
63,PT06M51.00S,2023-12-22T01:19:46.4Z,1,REGULAR,foul,personal,[],202331,,,1610612760,18,9,2023-12-22T01:19:52Z,630000,False,,,0,,P. George personal FOUL (1 PF),"[202331, 1631114]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Williams,1631114.0
66,PT06M51.00S,2023-12-22T01:21:36.5Z,1,REGULAR,substitution,out,[],1627826,,,1610612760,18,9,2023-12-22T01:21:46Z,660000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M51.00S,2023-12-22T01:21:36.5Z,1,REGULAR,substitution,in,[],201566,,,1610612760,18,9,2023-12-22T01:21:46Z,670000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2023-12-22T01:22:04.7Z,1,REGULAR,2pt,Jump Shot,[],1628983,79.58278580814718,63.23529411764706,1610612760,18,9,2023-12-22T01:22:13Z,680000,False,66.0,139.0,1,right,MISS S. Gilgeous-Alexander 15' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,15.43,Missed,,,,,,,,,,,,,,,,,,
69,PT06M35.00S,2023-12-22T01:22:08.7Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,18,9,2023-12-22T01:22:13Z,690000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,
70,PT06M31.00S,2023-12-22T01:22:13.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",201566,5.206964520367937,48.03921568627451,1610612746,18,11,2023-12-22T01:27:18Z,700000,False,10.0,-4.0,1,left,R. Westbrook running Layup (2 PTS),[201566],1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,,,,,,,,,,
71,PT06M31.00S,2023-12-22T01:22:18.7Z,1,REGULAR,violation,defensive goaltending,[],1631114,,,1610612746,18,11,2023-12-22T01:22:29Z,710000,False,,,0,,J. Williams defensive goaltending VIOLATION,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,
72,PT06M19.00S,2023-12-22T01:22:40.7Z,1,REGULAR,3pt,Jump Shot,[],1630581,67.62483574244416,40.931372549019606,1610612760,21,11,2023-12-22T01:22:46Z,720000,False,-45.0,252.0,1,right,J. Giddey 25' 3PT  (9 PTS) (J. Williams 4 AST),"[1630581, 1631114]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,25.58,Made,9.0,J. Williams,1631114.0,4.0,,,,,,,,,,,,,,
74,PT06M05.00S,2023-12-22T01:22:55.1Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,21,11,2023-12-22T01:23:02Z,740000,False,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 1628983]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,
75,PT06M05.00S,2023-12-22T01:22:55.1Z,1,REGULAR,steal,,[],1628983,,,1610612760,21,11,2023-12-22T01:29:10Z,750000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT06M00.00S,2023-12-22T01:23:00.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631096,92.46057818659659,54.65686274509803,1610612760,21,11,2023-12-22T01:28:45Z,760000,False,23.0,18.0,1,right,MISS C. Holmgren running DUNK - blocked,"[1631096, 202331]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,George,202331.0,,,,,
77,PT06M00.00S,2023-12-22T01:23:00.1Z,1,REGULAR,block,,[],202331,,,1610612760,21,11,2023-12-22T01:23:02Z,770000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M57.00S,2023-12-22T01:23:03.1Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,21,11,2023-12-22T01:23:07Z,780000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,76.0,2.0,1.0,1.0,,,,,,,,,,
79,PT05M56.00S,2023-12-22T01:23:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628983,93.77463863337714,49.26470588235294,1610612760,23,11,2023-12-22T01:29:14Z,790000,False,-4.0,6.0,1,right,S. Gilgeous-Alexander cutting Layup (4 PTS) (J. Giddey 2 AST),"[1628983, 1630581]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.7,Made,4.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
81,PT05M31.00S,2023-12-22T01:23:28.5Z,1,REGULAR,3pt,Jump Shot,[],201935,7.30946123521682,3.1862745098039214,1610612746,23,14,2023-12-22T01:23:32Z,810000,False,234.0,16.0,1,left,J. Harden 3PT  (3 PTS) (A. Coffey 1 AST),"[201935, 1629599]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,23.47,Made,3.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,,,,
83,PT05M23.00S,2023-12-22T01:23:40.0Z,1,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612760,23,14,2023-12-22T01:24:06Z,830000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629599, 1628983]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Gilgeous-Alexander,1628983.0
85,PT05M23.00S,2023-12-22T01:24:06.9Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,24,14,2023-12-22T01:24:27Z,850000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
86,PT05M23.00S,2023-12-22T01:24:08.5Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,24,14,2023-12-22T01:24:14Z,860000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M23.00S,2023-12-22T01:24:08.5Z,1,REGULAR,substitution,out,[],1629611,,,1610612760,24,14,2023-12-22T01:24:14Z,870000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M23.00S,2023-12-22T01:24:08.5Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,24,14,2023-12-22T01:24:14Z,880000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M23.00S,2023-12-22T01:24:08.5Z,1,REGULAR,substitution,in,[],1626181,,,1610612760,24,14,2023-12-22T01:24:14Z,890000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
