actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT10M38.00S,2024-02-24T01:12:56.7Z,1,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,0,2,2024-02-24T01:12:56Z,190000,False,,,0,,MISS C. Holmgren Free Throw 1 of 2,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
20,PT10M38.00S,2024-02-24T01:12:56.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,0,2,2024-02-24T01:12:56Z,200000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,
21,PT10M38.00S,2024-02-24T01:13:17.3Z,1,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,1,2,2024-02-24T01:13:17Z,210000,False,,,0,,C. Holmgren Free Throw 2 of 2 (1 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
22,PT10M32.00S,2024-02-24T01:13:25.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.9993429697766,51.225490196078425,1610612764,1,4,2024-02-24T01:15:01Z,220000,False,6.0,107.0,1,right,T. Jones 10' driving floating Jump Shot (2 PTS),[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,10.75,Made,2.0,,,,,,,,,,,,,,,
23,PT10M20.00S,2024-02-24T01:13:36.5Z,1,REGULAR,3pt,Jump Shot,[],1631114,3.7614980289093296,97.30392156862744,1610612760,4,4,2024-02-24T01:13:41Z,230000,False,-237.0,-17.0,1,left,J. Williams 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,23.71,Made,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,
25,PT10M07.00S,2024-02-24T01:13:49.0Z,1,REGULAR,3pt,Jump Shot,[],1629013,90.88370565045992,93.87254901960785,1610612764,4,4,2024-02-24T01:13:53Z,250000,False,219.0,33.0,1,right,MISS L. Shamet pullup 3PT - blocked,"[1629013, 1631114]",1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,22.19,Missed,,,,,,,,,,,,,Williams,1631114.0,,
26,PT10M07.00S,2024-02-24T01:13:49.0Z,1,REGULAR,block,,[],1631114,,,1610612764,4,4,2024-02-24T01:13:52Z,260000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
27,PT10M03.00S,2024-02-24T01:13:53.0Z,1,REGULAR,rebound,offensive,[],1629013,,,1610612764,4,4,2024-02-24T01:18:40Z,270000,False,,,0,,L. Shamet REBOUND (Off:1 Def:0),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,
28,PT09M55.00S,2024-02-24T01:14:01.8Z,1,REGULAR,2pt,Hook,['2ndchance'],1628963,94.82588699080158,29.901960784313726,1610612764,4,4,2024-02-24T01:14:12Z,280000,False,-100.0,-4.0,1,right,MISS M. Bagley III 10' turnaround Hook,[1628963],1610612764.0,WAS,turnaround,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,10.06,Missed,,,,,,,,,,,,,,,,
29,PT09M53.00S,2024-02-24T01:14:03.8Z,1,REGULAR,rebound,offensive,[],1641731,,,1610612764,4,4,2024-02-24T01:14:12Z,290000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:0),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,,,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,
30,PT09M45.00S,2024-02-24T01:14:11.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641731,96.66557161629436,3.1862745098039214,1610612764,4,4,2024-02-24T01:14:16Z,300000,False,-234.0,-21.0,1,right,MISS B. Coulibaly 3PT - blocked,"[1641731, 1630581]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,23.51,Missed,,,,,,,,,,,,,Giddey,1630581.0,,
31,PT09M45.00S,2024-02-24T01:14:11.5Z,1,REGULAR,block,,[],1630581,,,1610612764,4,4,2024-02-24T01:14:14Z,310000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
32,PT09M45.00S,2024-02-24T01:14:11.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,4,4,2024-02-24T01:14:16Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,30.0,,,,,,,,,,,
34,PT09M39.00S,2024-02-24T01:14:33.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612764,4,4,2024-02-24T01:14:43Z,340000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,,,,,,,,,,
35,PT09M29.00S,2024-02-24T01:14:59.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,18.74178712220762,63.970588235294116,1610612760,6,4,2024-02-24T01:15:03Z,350000,False,-70.0,124.0,1,left,S. Gilgeous-Alexander 14' pullup Jump Shot (2 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,14.21,Made,2.0,,,,,,,,,,,,,,,
36,PT09M09.00S,2024-02-24T01:15:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,89.04402102496715,40.931372549019606,1610612764,6,4,2024-02-24T01:20:52Z,360000,False,-45.0,50.0,1,right,MISS M. Bagley III 6' floating Shot,[1628963],1610612764.0,WAS,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,6.78,Missed,,,,,,,,,,,,,,,,
37,PT09M07.00S,2024-02-24T01:15:20.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,6,4,2024-02-24T01:15:22Z,370000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,
38,PT08M50.00S,2024-02-24T01:15:37.2Z,1,REGULAR,turnover,lost ball,[],1630581,,,1610612760,6,4,2024-02-24T01:15:40Z,380000,False,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 1628963]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Bagley III,1628963.0
39,PT08M50.00S,2024-02-24T01:15:37.2Z,1,REGULAR,steal,,[],1628963,,,1610612764,6,4,2024-02-24T01:20:40Z,390000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M46.00S,2024-02-24T01:15:41.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,92.06636005256242,50.49019607843137,1610612764,6,6,2024-02-24T01:15:47Z,400000,False,2.0,22.0,1,right,K. Kuzma cutting DUNK (4 PTS) (T. Jones 1 AST),"[1628398, 1626145]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,2.22,Made,4.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,
42,PT08M36.00S,2024-02-24T01:15:52.2Z,1,REGULAR,2pt,Jump Shot,[],1628983,6.1268068331143235,70.34313725490196,1610612760,8,6,2024-02-24T01:15:58Z,420000,False,-102.0,5.0,1,left,S. Gilgeous-Alexander 10' pullup Jump Shot (4 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,10.18,Made,4.0,,,,,,,,,,,,,,,
43,PT08M20.00S,2024-02-24T01:16:08.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,92.72339027595268,51.225490196078425,1610612764,8,8,2024-02-24T02:14:47Z,430000,False,6.0,16.0,1,right,K. Kuzma driving floating Jump Shot (6 PTS) (B. Coulibaly 1 AST),"[1628398, 1641731]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,1.7,Made,6.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,
44,PT08M09.00S,2024-02-24T01:16:18.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,5.206964520367937,46.32352941176471,1610612760,10,8,2024-02-24T01:16:22Z,440000,False,18.0,-4.0,1,left,C. Holmgren alley-oop DUNK (3 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,alley-oop,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,1.87,Made,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,
46,PT07M57.00S,2024-02-24T01:16:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,93.11760840998686,46.32352941176471,1610612764,10,8,2024-02-24T01:16:34Z,460000,False,-18.0,12.0,1,right,MISS T. Jones driving Layup,[1626145],1610612764.0,WAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,2.21,Missed,,,,,,,,,,,,,,,,
47,PT07M55.00S,2024-02-24T01:16:33.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,10,8,2024-02-24T01:16:34Z,470000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,46.0,3.0,3.0,0.0,,,,,,,,
48,PT07M50.00S,2024-02-24T01:16:37.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631096,6.258212877792378,49.26470588235294,1610612760,12,8,2024-02-24T01:16:44Z,480000,False,4.0,6.0,1,left,C. Holmgren running DUNK (5 PTS),[1631096],1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,0.73,Made,5.0,,,,,,,,,,,,,,,
49,PT07M29.00S,2024-02-24T01:17:00.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,92.59198423127464,47.05882352941176,1610612764,12,8,2024-02-24T01:23:43Z,490000,False,-15.0,17.0,1,right,MISS T. Jones driving floating Shot,[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,2.25,Missed,,,,,,,,,,,,,,,,
50,PT07M27.00S,2024-02-24T01:17:02.8Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612764,12,8,2024-02-24T01:23:43Z,500000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,49.0,1.0,0.0,1.0,,,,,,,,
51,PT07M27.00S,2024-02-24T01:17:06.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628963,94.40999984741211,50.0,1610612764,12,10,2024-02-24T01:23:53Z,510000,False,0.0,0.0,1,right,M. Bagley III tip DUNK (2 PTS),[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,0.0,Made,2.0,,,,,,,,,,,,,,,
52,PT07M14.00S,2024-02-24T01:17:13.0Z,1,REGULAR,2pt,Jump Shot,[],1628983,4.418528252299605,20.34313725490196,1610612760,12,10,2024-02-24T01:17:17Z,520000,False,148.0,-11.0,1,left,MISS S. Gilgeous-Alexander 14' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,14.87,Missed,,,,,,,,,,,,,,,,
53,PT07M12.00S,2024-02-24T01:17:15.0Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612764,12,10,2024-02-24T01:17:17Z,530000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Right,,,,,,,,,52.0,2.0,1.0,1.0,,,,,,,,
54,PT07M01.00S,2024-02-24T01:17:26.9Z,1,REGULAR,3pt,Jump Shot,[],1628398,61.84296977660972,54.166666666666664,1610612764,12,10,2024-02-24T01:17:32Z,540000,False,21.0,306.0,1,right,MISS K. Kuzma 30' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,30.69,Missed,,,,,,,,,,,,,,,,
55,PT06M57.00S,2024-02-24T01:17:30.9Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,12,10,2024-02-24T01:17:32Z,550000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,,,54.0,4.0,4.0,0.0,,,,,,,,
56,PT06M50.00S,2024-02-24T01:17:40.0Z,1,REGULAR,foul,personal,[],1629013,,,1610612760,12,10,2024-02-24T01:17:50Z,560000,False,,,0,,L. Shamet personal FOUL (2 PF),"[1629013, 1628983]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,
58,PT06M50.00S,2024-02-24T01:17:49.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,12,10,2024-02-24T01:17:49Z,580000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M50.00S,2024-02-24T01:20:13.7Z,1,REGULAR,substitution,out,[],1629013,,,1610612760,12,10,2024-02-24T01:20:41Z,590000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2024-02-24T01:20:13.7Z,1,REGULAR,substitution,out,[],1628963,,,1610612760,12,10,2024-02-24T01:20:41Z,600000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M50.00S,2024-02-24T01:20:13.7Z,1,REGULAR,substitution,in,[],1630557,,,1610612760,12,10,2024-02-24T01:20:41Z,610000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M50.00S,2024-02-24T01:20:13.7Z,1,REGULAR,substitution,in,[],1629673,,,1610612760,12,10,2024-02-24T01:20:41Z,620000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M41.00S,2024-02-24T01:20:51.6Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,12,10,2024-02-24T01:26:38Z,630000,False,,,0,,J. Giddey lost ball out-of-bounds TURNOVER (2 TO),[1630581],1610612760.0,OKC,lost ball,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,1155.0,2.0,,,,,,,,,,,,,,,,,,
64,PT06M26.00S,2024-02-24T01:21:08.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,78.26872536136662,89.70588235294117,1610612764,12,10,2024-02-24T01:21:15Z,640000,False,199.0,152.0,1,right,MISS J. Poole 24' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,24.99,Missed,,,,,,,,,,,,,,,,
65,PT06M23.00S,2024-02-24T01:21:11.1Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,12,10,2024-02-24T01:21:15Z,650000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,64.0,5.0,5.0,0.0,,,,,,,,
66,PT06M15.00S,2024-02-24T01:21:18.5Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,12,10,2024-02-24T01:21:23Z,660000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1641731]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,,,,,,,,,,,Coulibaly,1641731.0
67,PT06M15.00S,2024-02-24T01:21:18.5Z,1,REGULAR,steal,,[],1641731,,,1610612764,12,10,2024-02-24T01:21:20Z,670000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M07.00S,2024-02-24T01:21:26.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,74.06373193166885,89.2156862745098,1610612764,12,10,2024-02-24T01:21:31Z,680000,False,196.0,191.0,1,right,MISS J. Poole 27' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,27.4,Missed,,,,,,,,,,,,,,,,
69,PT06M03.00S,2024-02-24T01:21:30.2Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,12,10,2024-02-24T01:21:31Z,690000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,
70,PT05M56.00S,2024-02-24T01:21:37.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,13.485545335085414,64.2156862745098,1610612760,12,10,2024-02-24T01:21:41Z,700000,False,-71.0,74.0,1,left,MISS S. Gilgeous-Alexander 10' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,10.28,Missed,,,,,,,,,,,,,,,,
71,PT05M54.00S,2024-02-24T01:21:39.4Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,12,10,2024-02-24T01:21:41Z,710000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,
72,PT05M50.00S,2024-02-24T01:21:47.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630557,92.59198423127464,48.529411764705884,1610612764,12,12,2024-02-24T01:27:35Z,720000,False,-7.0,17.0,1,right,C. Kispert running finger roll Layup (2 PTS),[1630557],1610612764.0,WAS,running finger roll,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,1.86,Made,2.0,,,,,,,,,,,,,,,
73,PT05M50.00S,2024-02-24T01:21:49.4Z,1,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612764,12,12,2024-02-24T01:22:01Z,730000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Kispert 1 FT),"[1628983, 1630557]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,1.0,0.0,Kispert,1630557.0,,,,
75,PT05M50.00S,2024-02-24T01:21:57.0Z,1,REGULAR,substitution,out,[],1631096,,,1610612764,12,12,2024-02-24T01:22:00Z,750000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M50.00S,2024-02-24T01:21:57.0Z,1,REGULAR,substitution,in,[],1631119,,,1610612764,12,12,2024-02-24T01:22:00Z,760000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M50.00S,2024-02-24T01:22:26.6Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630557,,,1610612764,12,13,2024-02-24T01:22:26Z,770000,False,,,0,,C. Kispert Free Throw 1 of 1 (3 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
78,PT05M39.00S,2024-02-24T01:22:39.5Z,1,REGULAR,3pt,Jump Shot,[],1630581,2.447437582128778,95.58823529411765,1610612760,15,13,2024-02-24T01:22:44Z,780000,False,-228.0,-29.0,1,left,J. Giddey 3PT  (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,22.98,Made,3.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,
80,PT05M22.00S,2024-02-24T01:22:55.0Z,1,REGULAR,3pt,Jump Shot,[],1641731,96.27135348226018,96.07843137254902,1610612764,15,13,2024-02-24T01:22:59Z,800000,False,230.0,-17.0,1,right,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,23.11,Missed,,,,,,,,,,,,,,,,
