actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
15,PT10M43.00S,2024-03-09T01:12:17.8Z,1,REGULAR,3pt,Jump Shot,[],1631096,28.86005256241787,72.30392156862744,1610612760,0,0,2024-03-09T01:12:22Z,150000,False,-112.0,219.0,1,left,MISS C. Holmgren 24' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
16,PT10M40.00S,2024-03-09T01:12:20.8Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,0,0,2024-03-09T01:12:20Z,160000,False,,,0,,N. Jovic REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M20.00S,2024-03-09T01:12:41.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631107,89.70105124835742,49.01960784313725,1610612748,0,0,2024-03-09T01:13:11Z,170000,False,-5.0,44.0,1,right,MISS N. Jovic driving Hook,[1631107],1610612748.0,MIA,driving,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
18,PT10M18.00S,2024-03-09T01:12:43.0Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,0,0,2024-03-09T01:12:47Z,180000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M11.00S,2024-03-09T01:12:50.8Z,1,REGULAR,3pt,Jump Shot,[],1629652,17.821944809461236,92.64705882352942,1610612760,0,0,2024-03-09T01:12:56Z,190000,False,-213.0,115.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,24.22,Missed,,,,,,,,,,,,,,,,,,
20,PT10M06.00S,2024-03-09T01:12:55.8Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,0,0,2024-03-09T01:12:56Z,200000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M03.00S,2024-03-09T01:12:59.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202710,92.32917214191852,51.71568627450981,1610612748,0,2,2024-03-09T01:13:43Z,210000,False,9.0,20.0,1,right,J. Butler driving floating Jump Shot (2 PTS),[202710],1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,2.0,,,,,,,,,,,,,
22,PT09M46.00S,2024-03-09T01:13:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,6.1268068331143235,48.28431372549019,1610612760,2,2,2024-03-09T01:14:27Z,220000,False,9.0,5.0,1,left,J. Williams cutting Layup (2 PTS) (J. Giddey 1 AST),"[1631114, 1630581]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,
24,PT09M28.00S,2024-03-09T01:13:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.38042049934296,51.225490196078425,1610612748,2,4,2024-03-09T01:13:38Z,240000,False,6.0,10.0,1,right,J. Butler cutting Layup (4 PTS) (B. Adebayo 1 AST),"[202710, 1628389]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,4.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,
26,PT09M17.00S,2024-03-09T01:13:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,9.937582128777924,44.6078431372549,1610612760,4,4,2024-03-09T01:14:52Z,260000,False,27.0,41.0,1,left,J. Giddey cutting finger roll Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting finger roll,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
28,PT09M05.00S,2024-03-09T01:13:55.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,86.28449408672799,54.41176470588235,1610612748,4,4,2024-03-09T01:15:22Z,280000,False,22.0,76.0,1,right,MISS J. Butler 7' driving floating Shot,[202710],1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
29,PT09M03.00S,2024-03-09T01:13:57.5Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,4,4,2024-03-09T01:14:00Z,290000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT08M53.00S,2024-03-09T01:14:08.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.2161629434954,43.13725490196079,1610612760,4,4,2024-03-09T01:16:09Z,300000,False,34.0,119.0,1,left,MISS S. Gilgeous-Alexander 12' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.36,Missed,,,,,,,,,,,,,,,,,,
31,PT08M49.00S,2024-03-09T01:14:12.4Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,4,4,2024-03-09T01:17:27Z,310000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT08M47.00S,2024-03-09T01:14:14.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",202710,93.11760840998686,49.50980392156863,1610612748,4,6,2024-03-09T01:18:34Z,320000,False,-2.0,12.0,1,right,J. Butler running DUNK (6 PTS) (T. Rozier 1 AST),"[202710, 1626179]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,6.0,T. Rozier,1626179.0,1.0,,,,,,,,,,
35,PT08M39.00S,2024-03-09T01:14:22.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.258212877792378,49.26470588235294,1610612760,4,6,2024-03-09T01:14:28Z,350000,False,4.0,6.0,1,left,MISS J. Giddey cutting Layup,[1630581],1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.73,Missed,,,,,,,,,,,,,,,,,,
36,PT08M39.00S,2024-03-09T01:14:22.4Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,4,6,2024-03-09T01:14:28Z,360000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,35.0,2.0,1.0,1.0,,,,,,,,,,,,,,
38,PT08M25.00S,2024-03-09T01:14:54.4Z,1,REGULAR,foul,personal,[],1629130,,,1610612760,4,6,2024-03-09T01:15:05Z,380000,False,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1629652]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1199.0,1.0,0.0,Dort,1629652.0,,,,,
40,PT08M23.00S,2024-03-09T01:15:11.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628983,5.601182654402102,50.49019607843137,1610612760,6,6,2024-03-09T01:15:15Z,400000,False,-2.0,0.0,1,left,S. Gilgeous-Alexander cutting DUNK (2 PTS) (J. Giddey 2 AST),"[1628983, 1630581]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,2.0,J. Giddey,1630581.0,2.0,,,,,,,,,,
42,PT08M11.00S,2024-03-09T01:15:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,88.25558475689881,43.627450980392155,1610612748,6,8,2024-03-09T01:15:32Z,420000,False,-32.0,58.0,1,right,T. Rozier 6' driving finger roll Layup (2 PTS),[1626179],1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.61,Made,,,,,2.0,,,,,,,,,,,,,
43,PT08M03.00S,2024-03-09T01:15:32.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,24.26084099868594,11.27450980392157,1610612760,6,8,2024-03-09T01:15:39Z,430000,False,194.0,176.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
44,PT07M58.00S,2024-03-09T01:15:37.3Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,6,8,2024-03-09T01:15:39Z,440000,False,,,0,,N. Jovic REBOUND (Off:0 Def:3),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,,,
45,PT07M47.00S,2024-03-09T01:15:46.7Z,1,REGULAR,2pt,Jump Shot,[],1628389,94.30026281208936,21.323529411764707,1610612748,6,8,2024-03-09T01:18:49Z,450000,False,-143.0,1.0,1,right,MISS B. Adebayo 14' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,14.34,Missed,,,,,,,,,,,,,,,,,,
46,PT07M45.00S,2024-03-09T01:15:48.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,6,8,2024-03-09T01:15:52Z,460000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT07M41.00S,2024-03-09T01:15:53.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628983,5.863994743758213,64.70588235294117,1610612760,8,8,2024-03-09T01:16:01Z,470000,False,-74.0,3.0,1,left,S. Gilgeous-Alexander 7' fadeaway Jump Shot (4 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,,,,,4.0,,,,,,,,,,,,,
48,PT07M25.00S,2024-03-09T01:16:09.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626179,89.04402102496715,50.49019607843137,1610612748,8,10,2024-03-09T01:16:13Z,480000,False,2.0,50.0,1,right,T. Rozier Hook (4 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,4.0,,,,,,,,,,,,,
49,PT07M11.00S,2024-03-09T01:16:22.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,11.777266754270697,54.65686274509803,1610612760,8,10,2024-03-09T01:16:33Z,490000,False,-23.0,58.0,1,left,MISS C. Holmgren 6' driving Layup,[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,,
50,PT07M09.00S,2024-03-09T01:16:24.4Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,8,10,2024-03-09T01:16:33Z,500000,False,,,0,,N. Jovic REBOUND (Off:0 Def:4),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,4.0,4.0,0.0,,,,,,,,,,,,,,
51,PT07M06.00S,2024-03-09T01:16:28.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,69.20170827858082,68.87254901960785,1610612748,8,10,2024-03-09T01:20:05Z,510000,False,94.0,237.0,1,right,MISS D. Robinson 25' running pullup 3PT,[1629130],1610612748.0,MIA,running pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
52,PT07M02.00S,2024-03-09T01:16:32.3Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,8,10,2024-03-09T01:16:38Z,520000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,
53,PT06M57.00S,2024-03-09T01:16:37.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,9.017739816031538,42.64705882352941,1610612760,10,10,2024-03-09T01:20:29Z,530000,False,37.0,32.0,1,left,S. Gilgeous-Alexander running finger roll Layup (6 PTS) (J. Giddey 3 AST),"[1628983, 1630581]",1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,,,,,6.0,J. Giddey,1630581.0,3.0,,,,,,,,,,
55,PT06M29.00S,2024-03-09T01:17:05.0Z,1,REGULAR,3pt,Jump Shot,[],202710,69.33311432325887,21.323529411764707,1610612748,10,10,2024-03-09T01:17:14Z,550000,False,-143.0,236.0,1,right,MISS J. Butler 27' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,27.6,Missed,,,,,,,,,,,,,,,,,,
56,PT06M29.00S,2024-03-09T01:17:05.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,10,10,2024-03-09T01:17:14Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,55.0,,,,,,,,,,,,,,,,,
57,PT06M29.00S,2024-03-09T01:17:51.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,10,10,2024-03-09T01:17:51Z,570000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M17.00S,2024-03-09T01:20:23.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,5.732588699080158,51.225490196078425,1610612760,12,10,2024-03-09T01:20:30Z,580000,False,-6.0,1.0,1,left,C. Holmgren alley-oop DUNK (2 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,alley-oop,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,
60,PT06M02.00S,2024-03-09T01:20:38.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.89684625492772,54.65686274509803,1610612748,12,12,2024-03-09T01:21:09Z,600000,False,23.0,127.0,1,right,B. Adebayo 12' Jump Shot (2 PTS) (T. Rozier 2 AST),"[1628389, 1626179]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.92,Made,,,,,2.0,T. Rozier,1626179.0,2.0,,,,,,,,,,
62,PT05M44.00S,2024-03-09T01:20:59.9Z,1,REGULAR,turnover,traveling,[],1631114,,,1610612760,12,12,2024-03-09T01:21:19Z,620000,False,,,0,,J. Williams traveling TURNOVER (1 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,,,,,1.0,,,,
63,PT05M44.00S,2024-03-09T01:21:04.7Z,1,REGULAR,substitution,out,[],1631107,,,1610612748,12,12,2024-03-09T01:21:19Z,630000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M44.00S,2024-03-09T01:21:04.7Z,1,REGULAR,substitution,out,[],202710,,,1610612748,12,12,2024-03-09T01:21:19Z,640000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M44.00S,2024-03-09T01:21:04.7Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,12,12,2024-03-09T01:21:19Z,650000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M44.00S,2024-03-09T01:21:04.7Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,12,12,2024-03-09T01:21:19Z,660000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M31.00S,2024-03-09T01:21:41.5Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612748,12,12,2024-03-09T01:21:53Z,670000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Jaquez Jr. 2 FT),"[1631096, 1631170]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,
69,PT05M31.00S,2024-03-09T01:22:06.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631170,,,1610612748,12,13,2024-03-09T01:22:06Z,690000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (1 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
70,PT05M31.00S,2024-03-09T01:22:06.7Z,1,REGULAR,substitution,out,[],1631114,,,1610612748,12,13,2024-03-09T01:22:10Z,700000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M31.00S,2024-03-09T01:22:06.7Z,1,REGULAR,substitution,in,[],202330,,,1610612748,12,13,2024-03-09T01:22:10Z,710000,False,,,0,,SUB in: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M31.00S,2024-03-09T01:22:27.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631170,,,1610612748,12,14,2024-03-09T01:22:27Z,720000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (2 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
73,PT05M19.00S,2024-03-09T01:22:41.8Z,1,REGULAR,foul,personal,[],1631170,,,1610612760,12,14,2024-03-09T01:22:47Z,730000,False,,,0,,J. Jaquez Jr. personal FOUL (1 PF),"[1631170, 1628983]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1146.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
75,PT05M19.00S,2024-03-09T01:22:46.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,12,14,2024-03-09T01:22:50Z,750000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M19.00S,2024-03-09T01:22:46.8Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,12,14,2024-03-09T01:22:50Z,760000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M11.00S,2024-03-09T01:23:10.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,27.020367936925098,76.7156862745098,1610612760,15,14,2024-03-09T01:23:15Z,770000,False,-134.0,201.0,1,left,L. Dort 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,24.18,Made,,,,,3.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,
79,PT04M56.00S,2024-03-09T01:23:23.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,92.9862023653088,55.392156862745104,1610612748,15,16,2024-03-09T01:23:53Z,790000,False,27.0,13.0,1,right,J. Jaquez Jr. driving bank Hook (4 PTS),[1631170],1610612748.0,MIA,driving bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,4.0,,,,,,,,,,,,,
80,PT04M47.00S,2024-03-09T01:23:36.2Z,1,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612760,15,16,2024-03-09T01:24:06Z,800000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1631170, 1628983]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
82,PT04M47.00S,2024-03-09T01:24:06.7Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,16,16,2024-03-09T01:24:24Z,820000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
83,PT04M47.00S,2024-03-09T01:24:07.3Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,16,16,2024-03-09T01:24:11Z,830000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
