actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M52.00S,2023-12-12T01:11:58.8Z,1,REGULAR,steal,,[],1630534,,,1610612762,3,0,2023-12-12T01:12:00Z,170000,False,,,0,,O. Agbaji STEAL (2 STL),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2023-12-12T01:12:11.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203482,5.732588699080158,45.588235294117645,1610612762,3,0,2023-12-12T01:12:16Z,180000,False,22.0,1.0,1,left,MISS K. Olynyk driving Layup - blocked,"[203482, 1631096]",1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,2.21,Missed,,,,,,,,,Holmgren,1631096.0,,,,,
19,PT10M40.00S,2023-12-12T01:12:11.4Z,1,REGULAR,block,,[],1631096,,,1610612762,3,0,2023-12-12T01:12:13Z,190000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M37.00S,2023-12-12T01:12:14.4Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,3,0,2023-12-12T01:12:16Z,200000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M34.00S,2023-12-12T01:12:17.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631114,94.95729303547962,95.83333333333334,1610612760,6,0,2023-12-12T01:14:22Z,210000,False,229.0,-5.0,1,right,J. Williams 3PT running (3 PTS) (C. Wallace 1 AST),"[1631114, 1641717]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,22.93,Made,,,,,3.0,C. Wallace,1641717.0,1.0,,,,,,,
23,PT10M18.00S,2023-12-12T01:12:33.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,5.863994743758213,58.08823529411765,1610612762,6,0,2023-12-12T01:12:37Z,230000,False,-40.0,3.0,1,left,MISS S. Fontecchio driving Layup,[1631323],1610612762.0,UTA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,4.05,Missed,,,,,,,,,,,,,,,
24,PT10M16.00S,2023-12-12T01:12:35.5Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,6,0,2023-12-12T01:12:37Z,240000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,
25,PT10M09.00S,2023-12-12T01:12:41.7Z,1,REGULAR,turnover,bad pass,[],1631096,,,1610612760,6,0,2023-12-12T01:12:46Z,250000,False,,,0,,C. Holmgren bad pass TURNOVER (1 TO),"[1631096, 203903]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,1.0,Clarkson,203903.0,,,,,,,,,,,,,,,,,
26,PT10M09.00S,2023-12-12T01:12:41.7Z,1,REGULAR,steal,,[],203903,,,1610612762,6,0,2023-12-12T01:12:43Z,260000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
27,PT10M01.00S,2023-12-12T01:12:50.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203903,9.937582128777924,68.62745098039215,1610612762,6,0,2023-12-12T01:15:16Z,270000,False,-93.0,41.0,1,left,MISS J. Clarkson 10' turnaround Shot - blocked,"[203903, 1641717]",1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,10.17,Missed,,,,,,,,,Wallace,1641717.0,,,,,
28,PT10M01.00S,2023-12-12T01:12:50.0Z,1,REGULAR,block,,[],1641717,,,1610612762,6,0,2023-12-12T01:12:52Z,280000,False,,,0,,C. Wallace BLOCK (1 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
29,PT09M58.00S,2023-12-12T01:12:53.0Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,6,0,2023-12-12T01:12:54Z,290000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,27.0,3.0,3.0,0.0,,,,,,,,,,,
30,PT09M52.00S,2023-12-12T01:12:59.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,89.70105124835742,35.53921568627451,1610612760,8,0,2023-12-12T01:15:54Z,300000,False,-72.0,44.0,1,right,S. Gilgeous-Alexander 8' step back bank Jump Shot (2 PTS) (J. Giddey 1 AST),"[1628983, 1630581]",1610612760.0,OKC,step back bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,,8.48,Made,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,
32,PT09M31.00S,2023-12-12T01:13:20.2Z,1,REGULAR,3pt,Jump Shot,[],1641718,6.652431011826544,95.09803921568627,1610612762,8,0,2023-12-12T01:13:25Z,320000,False,-225.0,10.0,1,left,MISS K. George 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,22.57,Missed,,,,,,,,,,,,,,,
33,PT09M27.00S,2023-12-12T01:13:24.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,8,0,2023-12-12T01:13:25Z,330000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,32.0,4.0,4.0,0.0,,,,,,,,,,,
35,PT09M21.00S,2023-12-12T01:13:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,92.06636005256242,51.225490196078425,1610612760,8,0,2023-12-12T01:13:37Z,350000,False,6.0,22.0,1,right,MISS S. Gilgeous-Alexander running reverse Layup,[1628983],1610612760.0,OKC,running reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,2.29,Missed,,,,,,,,,,,,,,,
36,PT09M19.00S,2023-12-12T01:13:32.5Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,8,0,2023-12-12T01:13:32Z,360000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,
37,PT09M05.00S,2023-12-12T01:13:46.6Z,1,REGULAR,3pt,Jump Shot,[],1631323,6.652431011826544,3.6764705882352944,1610612762,8,3,2023-12-12T01:13:50Z,370000,False,232.0,10.0,1,left,S. Fontecchio 3PT  (3 PTS) (K. Olynyk 1 AST),"[1631323, 203482]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,23.18,Made,,,,,3.0,K. Olynyk,203482.0,1.0,,,,,,,
39,PT08M47.00S,2023-12-12T01:14:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,90.09526938239159,53.67647058823529,1610612760,8,3,2023-12-12T01:17:05Z,390000,False,18.0,41.0,1,right,MISS S. Gilgeous-Alexander floating Shot,[1628983],1610612760.0,OKC,floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,4.46,Missed,,,,,,,,,,,,,,,
40,PT08M44.00S,2023-12-12T01:14:07.4Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,8,3,2023-12-12T01:14:08Z,400000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,
41,PT08M43.00S,2023-12-12T01:14:11.6Z,1,REGULAR,foul,personal,[],1631114,,,1610612762,8,3,2023-12-12T01:14:17Z,410000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 203903]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Clarkson,203903.0
43,PT08M32.00S,2023-12-12T01:14:41.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631323,5.732588699080158,51.71568627450981,1610612762,8,5,2023-12-12T01:14:45Z,430000,False,-9.0,1.0,1,left,S. Fontecchio DUNK (5 PTS) (J. Clarkson 1 AST),"[1631323, 203903]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,0.87,Made,,,,,5.0,J. Clarkson,203903.0,1.0,,,,,,,
45,PT08M22.00S,2023-12-12T01:14:53.3Z,1,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612760,8,5,2023-12-12T01:14:58Z,450000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Williams 2 FT),"[1630534, 1631114]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Williams,1631114.0
47,PT08M22.00S,2023-12-12T01:15:21.0Z,1,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,9,5,2023-12-12T01:15:21Z,470000,False,,,0,,J. Williams Free Throw 1 of 2 (4 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
48,PT08M22.00S,2023-12-12T01:15:36.5Z,1,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,10,5,2023-12-12T01:15:36Z,480000,False,,,0,,J. Williams Free Throw 2 of 2 (5 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
49,PT08M07.00S,2023-12-12T01:15:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,7.835085413929041,50.0,1610612762,10,7,2023-12-12T01:16:00Z,490000,False,0.0,21.0,1,left,S. Fontecchio driving Layup (7 PTS) (O. Agbaji 1 AST),"[1631323, 1630534]",1610612762.0,UTA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,2.11,Made,,,,,7.0,O. Agbaji,1630534.0,1.0,,,,,,,
51,PT07M59.00S,2023-12-12T01:16:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,96.13994743758212,35.78431372549019,1610612760,10,7,2023-12-12T01:19:11Z,510000,False,-71.0,-16.0,1,right,MISS J. Williams 7' fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,7.29,Missed,,,,,,,,,,,,,,,
52,PT07M55.00S,2023-12-12T01:16:07.2Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,10,7,2023-12-12T01:16:17Z,520000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,51.0,5.0,4.0,1.0,,,,,,,,,,,
53,PT07M55.00S,2023-12-12T01:16:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,94.40999984741211,50.0,1610612760,10,7,2023-12-12T01:16:07Z,530000,False,0.0,0.0,1,right,MISS J. Giddey tip Layup,[1630581],1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
54,PT07M53.00S,2023-12-12T01:16:08.2Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,10,7,2023-12-12T01:16:08Z,540000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,
55,PT07M51.00S,2023-12-12T01:16:11.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,26.49474375821288,15.931372549019606,1610612762,10,7,2023-12-12T05:06:49Z,550000,False,170.0,197.0,1,left,MISS J. Clarkson 26' running 3PT,[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,26.01,Missed,,,,,,,,,,,,,,,
56,PT07M51.00S,2023-12-12T01:16:11.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,10,7,2023-12-12T01:16:21Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,55.0,,,,,,,,,,,,,,
57,PT07M50.00S,2023-12-12T01:16:19.7Z,1,REGULAR,foul,personal,[],1631323,,,1610612760,10,7,2023-12-12T01:19:51Z,570000,False,,,0,,S. Fontecchio loose ball personal FOUL (1 PF),"[1631323, 1630581]",1610612762.0,UTA,loose ball,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Giddey,1630581.0
59,PT07M35.00S,2023-12-12T01:16:42.2Z,1,REGULAR,3pt,Jump Shot,[],1630581,81.553876478318,7.598039215686274,1610612760,10,7,2023-12-12T01:16:49Z,590000,False,-212.0,121.0,1,right,MISS J. Giddey 24' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,24.41,Missed,,,,,,,,,,,,,,,
60,PT07M32.00S,2023-12-12T01:16:45.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,10,7,2023-12-12T01:16:49Z,600000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,59.0,,,,,,,,,,,,,,
62,PT07M24.00S,2023-12-12T01:17:10.2Z,1,REGULAR,3pt,Jump Shot,[],203903,28.33442838370565,18.872549019607842,1610612762,10,7,2023-12-12T01:17:13Z,620000,False,156.0,214.0,1,left,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,26.44,Missed,,,,,,,,,,,,,,,
63,PT07M20.00S,2023-12-12T01:17:14.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,10,7,2023-12-12T01:17:13Z,630000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,
64,PT07M11.00S,2023-12-12T01:17:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,91.40932982917214,50.49019607843137,1610612760,12,7,2023-12-12T01:17:26Z,640000,False,2.0,28.0,1,right,C. Holmgren finger roll Layup (2 PTS),[1631096],1610612760.0,OKC,finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,2.84,Made,,,,,2.0,,,,,,,,,,
65,PT06M59.00S,2023-12-12T01:17:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630534,5.995400788436268,41.42156862745098,1610612762,12,9,2023-12-12T01:17:41Z,650000,False,43.0,4.0,1,left,O. Agbaji driving floating bank Jump Shot (2 PTS) (K. George 1 AST),"[1630534, 1641718]",1610612762.0,UTA,driving floating bank,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,4.31,Made,,,,,2.0,K. George,1641718.0,1.0,,,,,,,
66,PT06M47.00S,2023-12-12T01:17:48.5Z,1,REGULAR,turnover,traveling,[],1630581,,,1610612760,12,9,2023-12-12T01:17:54Z,660000,False,,,0,,J. Giddey traveling TURNOVER (1 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,,,,,,1628487.0,,,,
67,PT06M47.00S,2023-12-12T01:17:52.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,12,9,2023-12-12T01:17:52Z,670000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M25.00S,2023-12-12T01:21:06.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641718,19.530223390275953,46.568627450980394,1610612762,12,11,2023-12-12T01:22:20Z,680000,False,17.0,131.0,1,left,K. George 13' driving floating Jump Shot (2 PTS),[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,13.22,Made,,,,,2.0,,,,,,,,,,
69,PT06M08.00S,2023-12-12T01:21:23.2Z,1,REGULAR,3pt,Jump Shot,[],1631096,67.49342969776609,64.70588235294117,1610612760,12,11,2023-12-12T01:21:28Z,690000,False,74.0,253.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,26.36,Missed,,,,,,,,,,,,,,,
70,PT06M04.00S,2023-12-12T01:21:27.2Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,12,11,2023-12-12T01:21:28Z,700000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,
71,PT05M58.00S,2023-12-12T01:21:33.2Z,1,REGULAR,3pt,Jump Shot,[],203482,29.122864651773984,18.872549019607842,1610612762,12,11,2023-12-12T01:21:37Z,710000,False,156.0,221.0,1,left,MISS K. Olynyk 27' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,27.05,Missed,,,,,,,,,,,,,,,
72,PT05M55.00S,2023-12-12T01:21:36.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,12,11,2023-12-12T01:21:37Z,720000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,,
73,PT05M44.00S,2023-12-12T01:21:52.6Z,1,REGULAR,foul,technical,['1freethrow'],203482,,,1610612760,12,11,2023-12-12T01:22:10Z,730000,False,,,0,,K. Olynyk defensive-3-second technical FOUL (1 Tech),[203482],1610612762.0,UTA,defensive-3-second,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,0.0,1.0,,
74,PT05M44.00S,2023-12-12T01:22:13.8Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,13,11,2023-12-12T01:22:13Z,740000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (3 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
76,PT05M42.00S,2023-12-12T01:22:23.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,93.38042049934296,49.26470588235294,1610612760,15,11,2023-12-12T01:22:28Z,750000,False,-4.0,10.0,1,right,S. Gilgeous-Alexander cutting DUNK (5 PTS) (J. Giddey 2 AST),"[1628983, 1630581]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,1.04,Made,,,,,5.0,J. Giddey,1630581.0,2.0,,,,,,,
78,PT05M18.00S,2023-12-12T01:22:46.7Z,1,REGULAR,3pt,Jump Shot,[],1631323,6.1268068331143235,96.32352941176471,1610612762,15,14,2023-12-12T01:22:50Z,770000,False,-232.0,5.0,1,left,S. Fontecchio 3PT  (10 PTS) (J. Clarkson 2 AST),"[1631323, 203903]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,,,,23.17,Made,,,,,10.0,J. Clarkson,203903.0,2.0,,,,,,,
80,PT05M07.00S,2023-12-12T01:22:57.7Z,1,REGULAR,3pt,Jump Shot,[],1631096,75.90341655716163,11.029411764705882,1610612760,18,14,2023-12-12T01:23:01Z,790000,False,-195.0,174.0,1,right,C. Holmgren 26' 3PT  (5 PTS) (J. Giddey 3 AST),"[1631096, 1630581]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,26.13,Made,,,,,5.0,J. Giddey,1630581.0,3.0,,,,,,,
82,PT04M55.00S,2023-12-12T01:23:09.8Z,1,REGULAR,3pt,Jump Shot,[],1630534,26.363337713534822,19.11764705882353,1610612762,18,14,2023-12-12T01:23:14Z,810000,False,154.0,195.0,1,left,MISS O. Agbaji 24' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,24.9,Missed,,,,,,,,,,,,,,,
83,PT04M53.00S,2023-12-12T01:23:11.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,18,14,2023-12-12T01:23:14Z,820000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,82.0,6.0,5.0,1.0,,,,,,,,,,,
84,PT04M40.00S,2023-12-12T01:23:29.0Z,1,REGULAR,foul,offensive,[],1631096,,,1610612760,18,14,2023-12-12T01:23:35Z,830000,False,,,0,,C. Holmgren offensive FOUL (1 PF),"[1631096, 1641718]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,202027.0,1.0,0.0,George,1641718.0
