actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
36,PT09M35.00S,2024-03-28T00:17:36.9Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,2,9,2024-03-28T00:17:38Z,360000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,
37,PT09M29.00S,2024-03-28T00:17:43.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641708,4.944152431011826,46.568627450980394,1610612745,2,11,2024-03-28T00:20:25Z,370000,False,17.0,-6.0,1,left,A. Thompson running finger roll Layup (4 PTS) (F. VanVleet 1 AST),"[1641708, 1627832]",1610612745.0,HOU,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,1.82,Made,4.0,F. VanVleet,1627832.0,1.0,,,,,,,,
39,PT09M12.00S,2024-03-28T00:17:59.1Z,1,REGULAR,3pt,Jump Shot,[],1631096,96.7969776609724,3.6764705882352944,1610612760,2,11,2024-03-28T00:18:04Z,390000,False,-232.0,-22.0,1,right,MISS C. Holmgren 3PT - blocked,"[1631096, 1628415]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,,,23.27,Missed,,,,,,,,,,,Brooks,1628415.0
40,PT09M12.00S,2024-03-28T00:17:59.1Z,1,REGULAR,block,,[],1628415,,,1610612760,2,11,2024-03-28T00:18:03Z,400000,False,,,0,,D. Brooks BLOCK (1 BLK),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
41,PT09M08.00S,2024-03-28T00:18:03.1Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,2,11,2024-03-28T00:18:04Z,410000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,
42,PT09M00.00S,2024-03-28T00:18:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.863994743758213,48.77450980392157,1610612745,2,11,2024-03-28T00:18:16Z,420000,False,6.0,3.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1631096]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,0.66,Missed,,,,,,,,,,,Holmgren,1631096.0
43,PT09M00.00S,2024-03-28T00:18:11.9Z,1,REGULAR,block,,[],1631096,,,1610612745,2,11,2024-03-28T00:18:14Z,430000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M58.00S,2024-03-28T00:18:13.9Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,2,11,2024-03-28T00:18:16Z,440000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,
45,PT08M46.00S,2024-03-28T00:18:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,93.51182654402102,55.14705882352941,1610612760,2,11,2024-03-28T00:21:36Z,450000,False,26.0,8.0,1,right,MISS J. Williams driving finger roll Layup,[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,2.71,Missed,,,,,,,,,,,,
46,PT08M44.00S,2024-03-28T00:18:27.8Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,2,11,2024-03-28T00:18:31Z,460000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,
47,PT08M39.00S,2024-03-28T00:18:32.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630256,5.338370565045992,55.14705882352941,1610612745,2,11,2024-03-28T00:22:17Z,470000,False,-26.0,-2.0,1,left,MISS J. Tate running Layup - blocked,"[1630256, 1631096]",1610612745.0,HOU,running,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,2.58,Missed,,,,,,,,,,,Holmgren,1631096.0
48,PT08M39.00S,2024-03-28T00:18:32.7Z,1,REGULAR,block,,[],1631096,,,1610612745,2,11,2024-03-28T00:18:35Z,480000,False,,,0,,C. Holmgren BLOCK (2 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT08M36.00S,2024-03-28T00:18:35.7Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,2,11,2024-03-28T00:18:37Z,490000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,
50,PT08M33.00S,2024-03-28T00:18:39.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,65.25952693823915,45.83333333333333,1610612760,2,11,2024-03-28T00:22:36Z,500000,False,-21.0,274.0,1,right,MISS L. Dort 27' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,27.49,Missed,,,,,,,,,,,,
51,PT08M30.00S,2024-03-28T00:18:42.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,2,11,2024-03-28T00:18:44Z,510000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,50.0,2.0,2.0,0.0,,,,
52,PT08M17.00S,2024-03-28T00:18:59.6Z,1,REGULAR,foul,personal,[],1631114,,,1610612745,2,11,2024-03-28T00:19:15Z,520000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1627832]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,101283.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,,
54,PT08M17.00S,2024-03-28T00:19:06.0Z,1,REGULAR,substitution,out,[],1629652,,,1610612745,2,11,2024-03-28T00:19:13Z,540000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M17.00S,2024-03-28T00:19:06.0Z,1,REGULAR,substitution,out,[],1631114,,,1610612745,2,11,2024-03-28T00:19:13Z,550000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M17.00S,2024-03-28T00:19:06.0Z,1,REGULAR,substitution,in,[],202330,,,1610612745,2,11,2024-03-28T00:19:13Z,560000,False,,,0,,SUB in: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M17.00S,2024-03-28T00:19:06.0Z,1,REGULAR,substitution,in,[],1630598,,,1610612745,2,11,2024-03-28T00:19:13Z,570000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT08M05.00S,2024-03-28T00:19:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,5.601182654402102,55.14705882352941,1610612745,2,13,2024-03-28T00:23:04Z,580000,False,-26.0,0.0,1,left,F. VanVleet driving Layup (5 PTS),[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,2.57,Made,5.0,,,,,,,,,,,
59,PT07M55.00S,2024-03-28T00:19:47.0Z,1,REGULAR,turnover,lost ball,[],1631096,,,1610612760,2,13,2024-03-28T00:23:24Z,590000,False,,,0,,C. Holmgren lost ball TURNOVER (3 TO),"[1631096, 1627832]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,3.0,,,,,,,,,,,VanVleet,1627832.0,,
60,PT07M55.00S,2024-03-28T00:19:47.0Z,1,REGULAR,steal,,[],1627832,,,1610612745,2,13,2024-03-28T00:19:48Z,600000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
61,PT07M54.00S,2024-03-28T00:19:52.0Z,1,REGULAR,foul,personal,[],1631096,,,1610612745,2,13,2024-03-28T00:22:08Z,610000,False,,,0,,C. Holmgren personal FOUL (1 PF),"[1631096, 1627832]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,1627519.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,,
63,PT07M54.00S,2024-03-28T00:20:24.0Z,1,REGULAR,substitution,out,[],1631096,,,1610612745,2,13,2024-03-28T00:20:29Z,630000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M54.00S,2024-03-28T00:20:24.0Z,1,REGULAR,substitution,in,[],1631119,,,1610612745,2,13,2024-03-28T00:20:29Z,640000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M34.00S,2024-03-28T00:21:00.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641708,17.95335085413929,36.029411764705884,1610612745,2,15,2024-03-28T00:25:29Z,650000,False,70.0,116.0,1,left,A. Thompson 13' turnaround fadeaway Jump Shot (6 PTS),[1641708],1610612745.0,HOU,turnaround fadeaway,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,13.57,Made,6.0,,,,,,,,,,,
66,PT07M12.00S,2024-03-28T00:21:23.9Z,1,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612760,2,15,2024-03-28T00:21:30Z,660000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Hayward 2 FT),"[1641708, 202330]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,1.0,0.0,Hayward,202330.0,,,,,,,,,,,,,,,
68,PT07M12.00S,2024-03-28T00:21:46.7Z,1,REGULAR,freethrow,1 of 2,[],202330,,,1610612760,2,15,2024-03-28T00:21:46Z,680000,False,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
69,PT07M12.00S,2024-03-28T00:21:46.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,2,15,2024-03-28T00:21:46Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,
70,PT07M12.00S,2024-03-28T00:22:01.3Z,1,REGULAR,freethrow,2 of 2,[],202330,,,1610612760,3,15,2024-03-28T00:22:01Z,700000,False,,,0,,G. Hayward Free Throw 2 of 2 (1 PTS),[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
71,PT06M50.00S,2024-03-28T00:22:26.1Z,1,REGULAR,3pt,Jump Shot,[],1641708,27.020367936925098,18.38235294117647,1610612745,3,15,2024-03-28T00:22:32Z,710000,False,158.0,201.0,1,left,MISS A. Thompson 25' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,25.61,Missed,,,,,,,,,,,,
72,PT06M45.00S,2024-03-28T00:22:31.1Z,1,REGULAR,rebound,defensive,[],202330,,,1610612760,3,15,2024-03-28T00:22:32Z,720000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,71.0,1.0,1.0,0.0,,,,
73,PT06M40.00S,2024-03-28T00:22:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,89.56964520367937,50.73529411764706,1610612760,3,15,2024-03-28T00:50:19Z,730000,False,4.0,46.0,1,right,MISS J. Giddey driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.57,Missed,,,,,,,,,,,,
74,PT06M38.00S,2024-03-28T00:22:39.7Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,3,15,2024-03-28T00:50:19Z,740000,False,,,0,,J. Giddey REBOUND (Off:2 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,73.0,2.0,0.0,2.0,,,,
117,PT06M37.00S,2024-03-28T00:22:39.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,95.22010512483574,46.568627450980394,1610612760,3,15,2024-03-28T00:50:35Z,745000,False,-17.0,-8.0,1,right,MISS J. Giddey putback Layup,[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,1.88,Missed,,,,,,,,,,,,
118,PT06M36.00S,2024-03-28T00:22:40.0Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,3,15,2024-03-28T00:50:35Z,747500,False,,,0,,J. Giddey REBOUND (Off:3 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,117.0,3.0,0.0,3.0,,,,
75,PT06M36.00S,2024-03-28T00:22:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,89.70105124835742,48.77450980392157,1610612760,3,15,2024-03-28T00:50:50Z,750000,False,-6.0,44.0,1,right,MISS J. Giddey tip Layup,[1630581],1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.47,Missed,,,,,,,,,,,,
76,PT06M35.00S,2024-03-28T00:22:41.4Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,3,15,2024-03-28T00:50:50Z,760000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,75.0,2.0,2.0,0.0,,,,
77,PT06M29.00S,2024-03-28T00:22:46.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,30.699737187910642,16.42156862745098,1610612745,3,15,2024-03-28T00:28:09Z,770000,False,168.0,236.0,1,left,MISS F. VanVleet 28' running 3PT,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,28.97,Missed,,,,,,,,,,,,
78,PT06M26.00S,2024-03-28T00:22:49.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,3,15,2024-03-28T00:22:53Z,780000,False,,,0,,J. Giddey REBOUND (Off:3 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,77.0,4.0,1.0,3.0,,,,
79,PT06M08.00S,2024-03-28T00:23:07.6Z,1,REGULAR,3pt,Jump Shot,[],202330,75.1149802890933,84.55882352941177,1610612760,6,15,2024-03-28T00:23:12Z,790000,False,173.0,181.0,1,right,G. Hayward 25' 3PT  (4 PTS) (J. Giddey 1 AST),"[202330, 1630581]",1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,25.05,Made,4.0,J. Giddey,1630581.0,1.0,,,,,,,,
