actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT10M16.00S,2024-01-03T01:12:43.0Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612738,6,3,2024-01-03T01:12:43Z,190000,False,,,0,,J. Holiday Free Throw 1 of 2 (1 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
20,PT10M16.00S,2024-01-03T01:12:43.0Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612738,6,3,2024-01-03T01:13:01Z,200000,False,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
21,PT10M12.00S,2024-01-03T01:12:47.0Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,6,3,2024-01-03T01:13:01Z,210000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:0),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M07.00S,2024-01-03T01:13:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,8.492115637319317,49.754901960784316,1610612738,6,3,2024-01-03T01:13:45Z,220000,False,1.0,27.0,1,left,MISS J. Tatum cutting Layup,[1628369],1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,,,,,
23,PT10M04.00S,2024-01-03T01:13:09.5Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,6,3,2024-01-03T01:13:29Z,230000,False,,,0,,J. Tatum REBOUND (Off:1 Def:0),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT09M58.00S,2024-01-03T01:13:14.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,26.363337713534822,81.12745098039215,1610612738,6,6,2024-01-03T01:13:24Z,240000,False,-156.0,195.0,1,left,D. White 24' 3PT  (3 PTS) (J. Holiday 1 AST),"[1628401, 201950]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,24.97,Made,,,,,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,
26,PT09M41.00S,2024-01-03T01:13:32.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,86.94152431011827,50.245098039215684,1610612760,6,6,2024-01-03T01:13:39Z,260000,False,1.0,70.0,1,right,MISS J. Giddey 7' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
27,PT09M39.00S,2024-01-03T01:13:34.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,6,6,2024-01-03T01:13:39Z,270000,False,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M39.00S,2024-01-03T01:13:36.9Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,6,6,2024-01-03T01:13:46Z,280000,False,,,0,,J. Tatum step out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,step,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202049.0,2.0,,,,,,,,
29,PT09M27.00S,2024-01-03T01:14:03.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,93.38042049934296,96.07843137254902,1610612760,9,6,2024-01-03T01:14:07Z,290000,False,230.0,10.0,1,right,J. Giddey 3PT  (3 PTS) (C. Holmgren 2 AST),"[1630581, 1631096]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,23.06,Made,,,,,3.0,C. Holmgren,1631096.0,2.0,,,,,,,,,,
31,PT09M20.00S,2024-01-03T01:14:16.4Z,1,REGULAR,foul,personal,[],1631114,,,1610612738,9,6,2024-01-03T01:14:23Z,310000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1627759]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628951.0,,1.0,0.0,Brown,1627759.0,,,,
33,PT09M17.00S,2024-01-03T01:14:36.9Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612738,9,6,2024-01-03T01:14:45Z,330000,False,,,0,,J. Holiday step out-of-bounds TURNOVER (1 TO),[201950],1610612738.0,BOS,step,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202049.0,1.0,,,,,,,,
34,PT09M01.00S,2024-01-03T01:14:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,93.64323258869908,45.588235294117645,1610612760,9,6,2024-01-03T01:15:00Z,340000,False,-22.0,7.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
35,PT08M59.00S,2024-01-03T01:14:58.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,9,6,2024-01-03T01:15:00Z,350000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,34.0,3.0,2.0,1.0,,,,,,,,,,,,,,
36,PT08M56.00S,2024-01-03T01:15:01.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,27.283180026281208,19.11764705882353,1610612738,9,6,2024-01-03T01:18:00Z,360000,False,154.0,204.0,1,left,MISS D. White 25' running pullup 3PT,[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
37,PT08M52.00S,2024-01-03T01:15:05.9Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,9,6,2024-01-03T01:15:13Z,370000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:0),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,36.0,2.0,0.0,2.0,,,,,,,,,,,,,,
38,PT08M50.00S,2024-01-03T01:15:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,5.995400788436268,48.28431372549019,1610612738,9,8,2024-01-03T01:15:18Z,380000,False,9.0,4.0,1,left,K. Porzingis putback Layup (4 PTS),[204001],1610612738.0,BOS,putback,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,4.0,,,,,,,,,,,,,
39,PT08M38.00S,2024-01-03T01:15:19.3Z,1,REGULAR,3pt,Jump Shot,[],1628983,71.69842312746385,18.872549019607842,1610612760,12,8,2024-01-03T01:15:24Z,390000,False,-156.0,214.0,1,right,S. Gilgeous-Alexander 26' 3PT step back (5 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,26.42,Made,,,,,5.0,,,,,,,,,,,,,
40,PT08M23.00S,2024-01-03T01:15:33.7Z,1,REGULAR,3pt,Jump Shot,[],204001,34.11629434954008,48.77450980392157,1610612738,12,11,2024-01-03T01:15:38Z,400000,False,6.0,268.0,1,left,K. Porzingis 26' 3PT  (7 PTS) (J. Tatum 1 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.83,Made,,,,,7.0,J. Tatum,1628369.0,1.0,,,,,,,,,,
42,PT08M07.00S,2024-01-03T01:15:49.3Z,1,REGULAR,3pt,Jump Shot,[],1630581,98.11103810775296,3.1862745098039214,1610612760,15,11,2024-01-03T01:15:53Z,420000,False,-234.0,-35.0,1,right,J. Giddey 3PT  (6 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.67,Made,,,,,6.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
44,PT07M43.00S,2024-01-03T01:16:14.3Z,1,REGULAR,3pt,Jump Shot,[],204001,25.969119579500656,16.176470588235293,1610612738,15,14,2024-01-03T01:16:18Z,440000,False,169.0,192.0,1,left,K. Porzingis 25' 3PT  (10 PTS) (J. Tatum 2 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,25.55,Made,,,,,10.0,J. Tatum,1628369.0,2.0,,,,,,,,,,
46,PT07M34.00S,2024-01-03T01:16:27.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,15,14,2024-01-03T01:16:27Z,460000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M22.00S,2024-01-03T01:19:36.0Z,1,REGULAR,3pt,Jump Shot,[],1630581,90.88370565045992,2.696078431372549,1610612760,15,14,2024-01-03T01:19:41Z,470000,False,-237.0,33.0,1,right,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
48,PT07M18.00S,2024-01-03T01:19:40.0Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,15,14,2024-01-03T01:19:41Z,480000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT07M11.00S,2024-01-03T01:19:46.2Z,1,REGULAR,3pt,Jump Shot,[],201950,6.521024967148489,3.1862745098039214,1610612738,15,14,2024-01-03T01:19:50Z,490000,False,234.0,9.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
50,PT07M08.00S,2024-01-03T01:19:49.2Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,15,14,2024-01-03T01:19:50Z,500000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M03.00S,2024-01-03T01:19:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.24901445466492,47.30392156862745,1610612760,17,14,2024-01-03T01:20:00Z,510000,False,-13.0,11.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (7 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,7.0,,,,,,,,,,,,,
52,PT07M03.00S,2024-01-03T01:19:58.6Z,1,REGULAR,foul,personal,['1freethrow'],201950,,,1610612760,17,14,2024-01-03T01:20:15Z,520000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[201950, 1628983]",1610612738.0,BOS,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202049.0,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
54,PT07M03.00S,2024-01-03T01:20:09.8Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,17,14,2024-01-03T01:20:24Z,540000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M03.00S,2024-01-03T01:20:09.8Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,17,14,2024-01-03T01:20:24Z,550000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M03.00S,2024-01-03T01:20:22.7Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,17,14,2024-01-03T01:20:34Z,560000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 1,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT07M00.00S,2024-01-03T01:20:25.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,17,14,2024-01-03T01:20:34Z,570000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,56.0,4.0,3.0,1.0,,,,,,,,,,,,,,
58,PT06M52.00S,2024-01-03T01:20:32.3Z,1,REGULAR,3pt,Jump Shot,[],201950,13.354139290407357,3.6764705882352944,1610612738,17,17,2024-01-03T01:20:38Z,580000,False,232.0,73.0,1,left,J. Holiday 24' 3PT  (4 PTS) (K. Porzingis 1 AST),"[201950, 204001]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,24.28,Made,,,,,4.0,K. Porzingis,204001.0,1.0,,,,,,,,,,
60,PT06M40.00S,2024-01-03T01:20:44.0Z,1,REGULAR,2pt,Jump Shot,[],1628983,96.7969776609724,77.94117647058823,1610612760,17,17,2024-01-03T01:21:13Z,600000,False,140.0,-22.0,1,right,MISS S. Gilgeous-Alexander 14' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,14.15,Missed,,,,,,,,,,,,,,,,,,
61,PT06M40.00S,2024-01-03T01:20:44.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,17,17,2024-01-03T01:20:52Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Right,,,60.0,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2024-01-03T01:20:48.6Z,1,REGULAR,foul,personal,[],1627759,,,1610612760,17,17,2024-01-03T01:20:56Z,620000,False,,,0,,J. Brown loose ball personal FOUL (1 PF),"[1627759, 1629026]",1610612738.0,BOS,loose ball,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,,1.0,0.0,Williams,1629026.0,,,,
64,PT06M40.00S,2024-01-03T01:20:54.7Z,1,REGULAR,substitution,out,[],1628369,,,1610612760,17,17,2024-01-03T01:21:05Z,640000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M40.00S,2024-01-03T01:20:54.7Z,1,REGULAR,substitution,out,[],201950,,,1610612760,17,17,2024-01-03T01:21:05Z,650000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M40.00S,2024-01-03T01:20:54.7Z,1,REGULAR,substitution,in,[],1630573,,,1610612760,17,17,2024-01-03T01:21:05Z,660000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M40.00S,2024-01-03T01:20:54.7Z,1,REGULAR,substitution,in,[],201143,,,1610612760,17,17,2024-01-03T01:21:05Z,670000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M32.00S,2024-01-03T01:21:17.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,75.77201051248358,10.784313725490197,1610612760,17,17,2024-01-03T01:21:21Z,680000,False,-196.0,175.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
69,PT06M30.00S,2024-01-03T01:21:19.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,17,17,2024-01-03T01:21:21Z,690000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT06M21.00S,2024-01-03T01:21:29.6Z,1,REGULAR,foul,personal,[],1629026,,,1610612738,17,17,2024-01-03T01:21:39Z,700000,False,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 204001]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628951.0,,1.0,0.0,Porzingis,204001.0,,,,
72,PT06M07.00S,2024-01-03T01:22:01.7Z,1,REGULAR,3pt,Jump Shot,[],204001,26.888961892247043,81.37254901960785,1610612738,17,17,2024-01-03T01:22:11Z,720000,False,-157.0,200.0,1,left,MISS K. Porzingis 25' pullup 3PT,[204001],1610612738.0,BOS,pullup,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
73,PT06M04.00S,2024-01-03T01:22:04.7Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,17,17,2024-01-03T01:22:08Z,730000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT05M59.00S,2024-01-03T01:22:10.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630581,88.25558475689881,58.08823529411765,1610612760,17,17,2024-01-03T01:23:38Z,740000,False,40.0,58.0,1,right,MISS J. Giddey 7' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,,,,,,,,,,
75,PT05M55.00S,2024-01-03T01:22:14.3Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,17,17,2024-01-03T01:22:17Z,750000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,
76,PT05M51.00S,2024-01-03T01:22:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,7.703679369250986,50.0,1610612738,17,17,2024-01-03T01:22:30Z,760000,False,0.0,20.0,1,left,MISS K. Porzingis Layup - blocked,"[204001, 1629652]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,Dort,1629652.0,,
77,PT05M51.00S,2024-01-03T01:22:20.0Z,1,REGULAR,block,,[],1629652,,,1610612738,17,17,2024-01-03T01:22:22Z,770000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M51.00S,2024-01-03T01:22:20.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,17,17,2024-01-03T01:22:30Z,780000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,76.0,,,,,,,,,,,,,,,,,
80,PT05M41.00S,2024-01-03T01:22:44.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,6.258212877792378,60.049019607843135,1610612738,17,17,2024-01-03T01:25:35Z,800000,False,-50.0,6.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1631114]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,Williams,1631114.0,,
157,PT05M41.00S,2024-01-03T01:22:44.0Z,1,REGULAR,block,,[],1631114,,,1610612738,17,17,2024-01-03T01:38:25Z,805000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M38.00S,2024-01-03T01:22:47.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,17,17,2024-01-03T01:22:49Z,810000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,,
82,PT05M33.00S,2024-01-03T01:22:51.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,95.0886990801577,2.941176470588235,1610612760,17,17,2024-01-03T01:25:55Z,820000,False,-235.0,-6.0,1,right,MISS L. Dort running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
83,PT05M31.00S,2024-01-03T01:22:55.0Z,1,REGULAR,rebound,offensive,[],1629026,,,1610612760,17,17,2024-01-03T01:22:55Z,830000,False,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,,,
