actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
21,PT09M55.00S,2024-03-13T00:12:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,94.1688567674113,52.69607843137255,1610612760,2,6,2024-03-13T00:12:22Z,210000,False,13.0,2.0,1,right,MISS S. Gilgeous-Alexander cutting Layup,[1628983],1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
22,PT09M53.00S,2024-03-13T00:12:20.2Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,2,6,2024-03-13T00:12:22Z,220000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
23,PT09M39.00S,2024-03-13T00:12:35.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,10.5946123521682,1.9607843137254901,1610612754,2,9,2024-03-13T00:12:47Z,230000,False,240.0,47.0,1,left,M. Turner 24' 3PT  (7 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,24.48,Made,7.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,
25,PT09M21.00S,2024-03-13T00:12:52.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,81.94809461235218,43.13725490196079,1610612760,2,9,2024-03-13T00:12:56Z,250000,False,-34.0,117.0,1,right,MISS S. Gilgeous-Alexander 12' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.21,Missed,,,,,,,,,,,,,,,,,,
26,PT09M18.00S,2024-03-13T00:12:55.3Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,2,9,2024-03-13T00:12:56Z,260000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,
27,PT09M13.00S,2024-03-13T00:13:01.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,6.652431011826544,50.49019607843137,1610612754,2,11,2024-03-13T00:14:04Z,270000,False,-2.0,10.0,1,left,P. Siakam running Layup (2 PTS),[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.03,Made,2.0,,,,,,,,,,,,,,,,,
28,PT09M13.00S,2024-03-13T00:13:08.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,2,11,2024-03-13T00:13:08Z,280000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT08M56.00S,2024-03-13T00:16:08.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,89.96386333771353,44.36274509803921,1610612760,2,11,2024-03-13T00:16:14Z,290000,False,-28.0,42.0,1,right,MISS J. Giddey driving floating bank Shot,[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
30,PT08M53.00S,2024-03-13T00:16:11.5Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,2,11,2024-03-13T00:16:14Z,300000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,
31,PT08M43.00S,2024-03-13T00:16:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,15.982260183968464,40.44117647058824,1610612754,2,11,2024-03-13T00:16:49Z,310000,False,48.0,98.0,1,left,MISS A. Nesmith 10' driving floating Shot,[1630174],1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,10.88,Missed,,,,,,,,,,,,,,,,,,
32,PT08M40.00S,2024-03-13T00:16:24.1Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,2,11,2024-03-13T00:16:49Z,320000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,
33,PT08M28.00S,2024-03-13T00:16:35.9Z,1,REGULAR,2pt,Jump Shot,[],1628983,78.53153745072274,62.745098039215684,1610612760,4,11,2024-03-13T00:16:39Z,330000,False,64.0,149.0,1,right,S. Gilgeous-Alexander 16' pullup Jump Shot (2 PTS) (C. Holmgren 1 AST),"[1628983, 1631096]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,16.23,Made,2.0,C. Holmgren,1631096.0,1.0,,,,,,,,,,,,,,
34,PT08M10.00S,2024-03-13T00:16:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.258212877792378,47.30392156862745,1610612754,4,13,2024-03-13T00:18:07Z,340000,False,13.0,6.0,1,left,P. Siakam driving Layup (4 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.49,Made,4.0,,,,,,,,,,,,,,,,,
35,PT07M56.00S,2024-03-13T00:17:07.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,89.17542706964521,3.431372549019608,1610612760,4,13,2024-03-13T00:17:12Z,350000,False,-233.0,49.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
36,PT07M53.00S,2024-03-13T00:17:10.3Z,1,REGULAR,rebound,offensive,[],202330,,,1610612760,4,13,2024-03-13T00:17:12Z,360000,False,,,0,,G. Hayward REBOUND (Off:1 Def:0),[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,,,,,,,,,35.0,1.0,0.0,1.0,,,,,,,,
37,PT07M45.00S,2024-03-13T00:17:21.9Z,1,REGULAR,turnover,out-of-bounds,[],202330,,,1610612760,4,13,2024-03-13T00:17:33Z,370000,False,,,0,,G. Hayward step out-of-bounds TURNOVER (1 TO),[202330],1610612760.0,OKC,step,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1830.0,1.0,,,,,,
38,PT07M42.00S,2024-03-13T00:17:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626167,7.178055190538765,44.11764705882353,1610612754,4,13,2024-03-13T00:19:21Z,380000,False,29.0,15.0,1,left,MISS M. Turner Layup - blocked,"[1626167, 1631096]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,Holmgren,1631096.0,,,,,,,,,,,,
39,PT07M42.00S,2024-03-13T00:17:31.2Z,1,REGULAR,block,,[],1631096,,,1610612754,4,13,2024-03-13T00:17:33Z,390000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT07M39.00S,2024-03-13T00:17:34.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,4,13,2024-03-13T00:21:20Z,400000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,
42,PT07M28.00S,2024-03-13T00:17:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,88.91261498028909,43.13725490196079,1610612760,4,13,2024-03-13T00:17:50Z,410000,False,-34.0,52.0,1,right,MISS C. Holmgren 6' finger roll Layup,[1631096],1610612760.0,OKC,finger roll,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,,,,,,,,,,,,
43,PT07M26.00S,2024-03-13T00:17:46.4Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,4,13,2024-03-13T00:17:50Z,420000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,
44,PT07M20.00S,2024-03-13T00:17:52.1Z,1,REGULAR,3pt,Jump Shot,[],1630174,28.465834428383708,22.30392156862745,1610612754,4,13,2024-03-13T00:17:55Z,430000,False,138.0,215.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
45,PT07M18.00S,2024-03-13T00:17:54.1Z,1,REGULAR,rebound,defensive,[],202330,,,1610612760,4,13,2024-03-13T00:17:55Z,440000,False,,,0,,G. Hayward REBOUND (Off:1 Def:1),[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,44.0,2.0,1.0,1.0,,,,,,,,
46,PT07M09.00S,2024-03-13T00:18:03.8Z,1,REGULAR,3pt,Jump Shot,[],1631096,73.01248357424441,18.627450980392158,1610612760,7,13,2024-03-13T00:18:07Z,450000,False,-157.0,201.0,1,right,C. Holmgren 25' 3PT  (3 PTS) (J. Giddey 1 AST),"[1631096, 1630581]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.51,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
50,PT06M58.00S,2024-03-13T00:18:15.5Z,1,REGULAR,violation,kicked ball,[],1631096,,,1610612754,7,13,2024-03-13T00:18:33Z,490000,False,,,0,,C. Holmgren kicked ball VIOLATION,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
51,PT06M51.00S,2024-03-13T00:18:37.2Z,1,REGULAR,2pt,Jump Shot,[],1627783,11.12023653088042,28.186274509803923,1610612754,7,13,2024-03-13T00:18:44Z,500000,False,109.0,52.0,1,left,MISS P. Siakam 12' fadeaway Shot,[1627783],1610612754.0,IND,fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,12.09,Missed,,,,,,,,,,,,,,,,,,
52,PT06M47.00S,2024-03-13T00:18:41.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,7,13,2024-03-13T00:18:44Z,510000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,
53,PT06M39.00S,2024-03-13T00:18:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,87.33574244415243,54.90196078431373,1610612760,7,13,2024-03-13T00:18:54Z,520000,False,25.0,67.0,1,right,MISS C. Holmgren 7' driving floating Shot,[1631096],1610612760.0,OKC,driving floating,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,,,,
54,PT06M36.00S,2024-03-13T00:18:52.1Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,7,13,2024-03-13T00:18:54Z,530000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,
55,PT06M31.00S,2024-03-13T00:18:56.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626167,5.338370565045992,50.98039215686274,1610612754,7,15,2024-03-13T00:22:50Z,540000,False,-5.0,-2.0,1,left,M. Turner running DUNK (9 PTS) (P. Siakam 1 AST),"[1626167, 1627783]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.54,Made,9.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
57,PT06M12.00S,2024-03-13T00:19:15.0Z,1,REGULAR,2pt,Jump Shot,[],1630581,92.59198423127464,67.64705882352942,1610612760,7,15,2024-03-13T00:19:21Z,560000,False,88.0,17.0,1,right,MISS J. Giddey 8' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,8.98,Missed,,,,,,,,,,,,,,,,,,
58,PT06M11.00S,2024-03-13T00:19:16.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,7,15,2024-03-13T00:19:21Z,570000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,57.0,4.0,4.0,0.0,,,,,,,,
59,PT06M02.00S,2024-03-13T00:19:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,9.017739816031538,39.46078431372549,1610612754,7,15,2024-03-13T00:19:29Z,580000,False,53.0,32.0,1,left,MISS P. Siakam 6' turnaround Shot,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
60,PT06M00.00S,2024-03-13T00:19:27.6Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,7,15,2024-03-13T00:19:29Z,590000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,
61,PT05M53.00S,2024-03-13T00:19:34.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,90.3580814717477,3.9215686274509802,1610612760,10,15,2024-03-13T00:19:38Z,600000,False,-230.0,38.0,1,right,L. Dort 3PT  (3 PTS) (G. Hayward 1 AST),"[1629652, 202330]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.35,Made,3.0,G. Hayward,202330.0,1.0,,,,,,,,,,,,,,
63,PT05M52.00S,2024-03-13T00:19:44.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,10,15,2024-03-13T00:19:44Z,620000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M52.00S,2024-03-13T00:21:56.9Z,1,REGULAR,substitution,out,[],1630581,,,1610612754,10,15,2024-03-13T00:22:09Z,630000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M52.00S,2024-03-13T00:21:56.9Z,1,REGULAR,substitution,out,[],202330,,,1610612754,10,15,2024-03-13T00:22:09Z,640000,False,,,0,,SUB out: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M52.00S,2024-03-13T00:21:56.9Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,10,15,2024-03-13T00:22:09Z,650000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M52.00S,2024-03-13T00:21:56.9Z,1,REGULAR,substitution,in,[],1629026,,,1610612754,10,15,2024-03-13T00:22:09Z,660000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M52.00S,2024-03-13T00:21:56.9Z,1,REGULAR,substitution,in,[],1641717,,,1610612754,10,15,2024-03-13T00:22:09Z,670000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M52.00S,2024-03-13T00:21:56.9Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,10,15,2024-03-13T00:22:09Z,680000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M31.00S,2024-03-13T00:22:51.7Z,1,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,10,15,2024-03-13T00:22:56Z,690000,False,,,0,,A. Nembhard lost ball out-of-bounds TURNOVER (1 TO),[1629614],1610612754.0,IND,lost ball,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,202035.0,1.0,,,,,,
113,PT05M16.00S,2024-03-13T00:23:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,93.24901445466492,47.30392156862745,1610612760,10,15,2024-03-13T00:29:09Z,695000,False,-13.0,11.0,1,right,MISS S. Gilgeous-Alexander Layup - blocked,"[1628983, 1626167]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,Turner,1626167.0,,,,,,,,,,,,
114,PT05M16.00S,2024-03-13T00:23:04.1Z,1,REGULAR,block,,[],1626167,,,1610612760,10,15,2024-03-13T00:29:09Z,697500,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT05M16.00S,2024-03-13T00:23:04.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,10,15,2024-03-13T00:29:09Z,698750,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,113.0,,,,,,,,,,,
72,PT05M16.00S,2024-03-13T00:23:18.0Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,10,15,2024-03-13T00:23:20Z,710000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M16.00S,2024-03-13T00:23:18.0Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,10,15,2024-03-13T00:23:20Z,720000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M06.00S,2024-03-13T00:23:40.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612760,10,15,2024-03-13T00:23:45Z,730000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1830.0,,,,,,,
75,PT04M57.00S,2024-03-13T00:24:01.7Z,1,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612754,10,15,2024-03-13T00:24:15Z,740000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Toppin 2 FT),"[1629026, 1630167]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202035.0,,1.0,0.0,Toppin,1630167.0,,
77,PT04M57.00S,2024-03-13T00:24:32.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630167,,,1610612754,10,16,2024-03-13T00:25:00Z,760000,False,,,0,,O. Toppin Free Throw 1 of 2 (1 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
78,PT04M57.00S,2024-03-13T00:24:33.0Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,10,16,2024-03-13T00:24:39Z,770000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M57.00S,2024-03-13T00:24:33.0Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,10,16,2024-03-13T00:24:39Z,780000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M57.00S,2024-03-13T00:24:32.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630167,,,1610612754,10,16,2024-03-13T00:25:00Z,790000,False,,,0,,MISS O. Toppin Free Throw 2 of 2,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT04M56.00S,2024-03-13T00:24:33.4Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,10,16,2024-03-13T00:25:00Z,800000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,
