actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-04-11T00:10:36.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-11T00:10:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-04-11T00:10:39.3Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612760,0,0,2024-04-11T00:10:39Z,40000,False,,,0,,Jump Ball C. Holmgren vs. Z. Collins: Tip to J. Giddey,"[1630581, 1631096, 1628380]",1610612760.0,OKC,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Holmgren,1631096.0,Collins,1628380.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-04-11T00:10:50.3Z,1,REGULAR,2pt,Jump Shot,[],1628983,83.78777923784494,25.98039215686275,1610612760,2,0,2024-04-11T00:10:55Z,70000,False,-120.0,100.0,1,right,S. Gilgeous-Alexander 15' pullup Jump Shot (2 PTS) (J. Giddey 1 AST),"[1628983, 1630581]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,15.62,Made,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2024-04-11T00:11:07.4Z,1,REGULAR,2pt,Jump Shot,[],1628380,12.434296977660972,73.52941176470588,1610612759,2,0,2024-04-11T00:11:20Z,90000,False,-118.0,64.0,1,left,MISS Z. Collins 13' bank Shot,[1628380],1610612759.0,SAS,bank,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,13.41,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2024-04-11T00:11:11.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,2,0,2024-04-11T00:11:13Z,100000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M19.00S,2024-04-11T00:11:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.27792378449409,44.6078431372549,1610612760,2,0,2024-04-11T00:11:53Z,110000,False,-27.0,29.0,1,right,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1630577]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,Champagnie,1630577.0,,,,,,,,
12,PT11M19.00S,2024-04-11T00:11:16.9Z,1,REGULAR,block,,[],1630577,,,1610612760,2,0,2024-04-11T00:11:19Z,120000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M16.00S,2024-04-11T00:11:19.9Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,2,0,2024-04-11T00:11:31Z,130000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M07.00S,2024-04-11T00:11:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,15.588042049934298,44.85294117647059,1610612759,2,0,2024-04-11T00:12:15Z,140000,False,26.0,94.0,1,left,MISS T. Jones 9' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,9.74,Missed,,,,,,,,,,,,,,,,,,
15,PT11M05.00S,2024-04-11T00:11:31.1Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,2,0,2024-04-11T00:11:45Z,150000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
