actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M46.00S,2023-11-07T01:11:54.5Z,1,REGULAR,block,,[],203991,,,1610612760,2,0,2023-11-07T01:11:58Z,160000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M42.00S,2023-11-07T01:11:58.5Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,2,0,2023-11-07T01:12:02Z,170000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
18,PT10M35.00S,2023-11-07T01:12:04.8Z,1,REGULAR,3pt,Jump Shot,[],1627749,95.6143232588699,94.85294117647058,1610612737,2,0,2023-11-07T01:12:09Z,180000,False,224.0,-11.0,1,right,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,22.46,Missed,,,,,,,,,,,,,,,,,,
19,PT10M31.00S,2023-11-07T01:12:08.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,2,0,2023-11-07T01:12:09Z,190000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,
20,PT10M27.00S,2023-11-07T01:12:12.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,12.828515111695138,3.6764705882352944,1610612760,5,0,2023-11-07T01:14:10Z,200000,False,232.0,68.0,1,left,L. Dort 24' 3PT running (3 PTS) (J. Giddey 1 AST),"[1629652, 1630581]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,24.14,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
22,PT10M09.00S,2023-11-07T01:12:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.19776609724047,39.950980392156865,1610612737,5,2,2023-11-07T01:14:35Z,220000,False,-50.0,21.0,1,right,T. Young driving finger roll Layup (2 PTS) (J. Johnson 1 AST),"[1629027, 1630552]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.43,Made,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
24,PT09M57.00S,2023-11-07T01:12:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,8.492115637319317,44.11764705882353,1610612760,5,2,2023-11-07T01:12:45Z,240000,False,29.0,27.0,1,left,MISS C. Holmgren driving finger roll Layup,[1631096],1610612760.0,OKC,driving finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,,
25,PT09M56.00S,2023-11-07T01:12:43.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,5,2,2023-11-07T01:12:45Z,250000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,
26,PT09M51.00S,2023-11-07T01:12:48.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,64.47109067017082,72.30392156862744,1610612737,5,2,2023-11-07T01:15:27Z,260000,False,112.0,281.0,1,right,MISS T. Young 30' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,30.28,Missed,,,,,,,,,,,,,,,,,,
27,PT09M47.00S,2023-11-07T01:12:52.3Z,1,REGULAR,rebound,offensive,[],1629027,,,1610612737,5,2,2023-11-07T01:12:56Z,270000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,26.0,2.0,1.0,1.0,,,,,,,
29,PT09M37.00S,2023-11-07T01:13:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.9060446780552,47.794117647058826,1610612737,5,2,2023-11-07T01:13:39Z,290000,False,-11.0,5.0,1,right,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
30,PT09M36.00S,2023-11-07T01:13:33.9Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,5,2,2023-11-07T01:13:39Z,300000,False,,,0,,J. Johnson REBOUND (Off:1 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,29.0,2.0,1.0,1.0,,,,,,,
31,PT09M36.00S,2023-11-07T01:13:37.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,94.40999984741211,50.0,1610612737,5,2,2023-11-07T01:13:37Z,310000,False,0.0,0.0,1,right,MISS J. Johnson tip Layup,[1630552],1610612737.0,ATL,tip,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
32,PT09M36.00S,2023-11-07T01:13:38.4Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,5,2,2023-11-07T01:13:38Z,320000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,,,,,31.0,2.0,1.0,1.0,,,,,,,
33,PT09M36.00S,2023-11-07T01:13:40.1Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612737,5,2,2023-11-07T01:13:52Z,330000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Capela 2 FT),"[1628983, 203991]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Capela,203991.0
35,PT09M36.00S,2023-11-07T01:14:00.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,5,3,2023-11-07T01:14:00Z,350000,False,,,0,,C. Capela Free Throw 1 of 2 (1 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
38,PT09M36.00S,2023-11-07T01:14:00.3Z,1,REGULAR,violation,lane,[],1631096,,,1610612737,5,3,2023-11-07T01:14:32Z,355000,False,,,0,,C. Holmgren lane VIOLATION,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M36.00S,2023-11-07T01:14:00.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,5,3,2023-11-07T01:14:32Z,360000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT09M36.00S,2023-11-07T01:14:00.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,5,3,2023-11-07T01:14:42Z,370000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,
39,PT09M31.00S,2023-11-07T01:14:42.0Z,1,REGULAR,violation,kicked ball,[],203991,,,1610612760,5,3,2023-11-07T01:16:55Z,380000,False,,,0,,C. Capela kicked ball VIOLATION,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,1628159.0,,,,
40,PT09M24.00S,2023-11-07T01:15:01.0Z,1,REGULAR,3pt,Jump Shot,[],1631114,4.681340341655716,95.58823529411765,1610612760,8,3,2023-11-07T01:15:07Z,390000,False,-228.0,-8.0,1,left,J. Williams 3PT step back (3 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,22.81,Made,3.0,,,,,,,,,,,,,,,,,
41,PT09M09.00S,2023-11-07T01:15:14.7Z,1,REGULAR,2pt,Jump Shot,[],1629631,77.87450722733246,64.4607843137255,1610612737,8,3,2023-11-07T01:15:19Z,400000,False,72.0,155.0,1,right,MISS D. Hunter 17' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,17.15,Missed,,,,,,,,,,,,,,,,,,
42,PT09M07.00S,2023-11-07T01:15:16.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,8,3,2023-11-07T01:15:19Z,410000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,
43,PT08M56.00S,2023-11-07T01:15:28.8Z,1,REGULAR,3pt,Jump Shot,[],1629652,24.78646517739816,16.176470588235293,1610612760,11,3,2023-11-07T01:15:32Z,420000,False,169.0,180.0,1,left,L. Dort 24' 3PT  (6 PTS) (C. Holmgren 1 AST),"[1629652, 1631096]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,24.73,Made,6.0,C. Holmgren,1631096.0,1.0,,,,,,,,,,,,,,
45,PT08M36.00S,2023-11-07T01:15:50.6Z,1,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612737,11,3,2023-11-07T01:16:02Z,440000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Murray 2 FT),"[1631114, 1627749]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Murray,1627749.0
47,PT08M36.00S,2023-11-07T01:16:13.2Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,11,4,2023-11-07T01:16:13Z,460000,False,,,0,,D. Murray Free Throw 1 of 2 (1 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
48,PT08M36.00S,2023-11-07T01:16:16.1Z,1,REGULAR,substitution,out,[],1631114,,,1610612737,11,4,2023-11-07T01:16:19Z,470000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M36.00S,2023-11-07T01:16:16.1Z,1,REGULAR,substitution,in,[],1630598,,,1610612737,11,4,2023-11-07T01:16:19Z,480000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M36.00S,2023-11-07T01:16:35.2Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,11,5,2023-11-07T01:16:35Z,490000,False,,,0,,D. Murray Free Throw 2 of 2 (2 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
51,PT08M13.00S,2023-11-07T01:16:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,9.017739816031538,51.470588235294116,1610612760,11,5,2023-11-07T01:17:04Z,500000,False,-7.0,32.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 1630552]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,Johnson,1630552.0,,,,,
52,PT08M13.00S,2023-11-07T01:16:59.6Z,1,REGULAR,block,,[],1630552,,,1610612760,11,5,2023-11-07T01:17:02Z,510000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT08M13.00S,2023-11-07T01:16:59.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,11,5,2023-11-07T01:17:04Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,51.0,,,,,,,,,,
55,PT08M13.00S,2023-11-07T01:17:13.4Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,11,5,2023-11-07T01:17:16Z,540000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M13.00S,2023-11-07T01:17:13.4Z,1,REGULAR,substitution,in,[],1631114,,,1610612760,11,5,2023-11-07T01:17:16Z,550000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M11.00S,2023-11-07T01:17:25.3Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,11,5,2023-11-07T01:17:28Z,560000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 203991]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Capela,203991.0,,,,,,,,,,,
58,PT08M11.00S,2023-11-07T01:17:25.3Z,1,REGULAR,steal,,[],203991,,,1610612737,11,5,2023-11-07T01:17:27Z,570000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
59,PT08M06.00S,2023-11-07T01:17:30.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1627749,79.58278580814718,31.862745098039213,1610612737,11,5,2023-11-07T01:20:32Z,580000,False,-91.0,139.0,1,right,MISS D. Murray 16' running pullup Shot,[1627749],1610612737.0,ATL,running pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,16.63,Missed,,,,,,,,,,,,,,,,,,
60,PT08M04.00S,2023-11-07T01:17:32.9Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,11,5,2023-11-07T01:17:36Z,590000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,59.0,2.0,2.0,0.0,,,,,,,
61,PT07M57.00S,2023-11-07T01:17:39.6Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,11,5,2023-11-07T01:17:42Z,600000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1627749]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Murray,1627749.0,,,,,,,,,,,
62,PT07M57.00S,2023-11-07T01:17:39.6Z,1,REGULAR,steal,,[],1627749,,,1610612737,11,5,2023-11-07T01:17:41Z,610000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
63,PT07M51.00S,2023-11-07T01:17:45.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,92.19776609724047,60.78431372549019,1610612737,11,5,2023-11-07T01:20:53Z,620000,False,54.0,21.0,1,right,MISS D. Murray running Layup,[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,,,,,
65,PT07M45.00S,2023-11-07T01:17:51.2Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,11,5,2023-11-07T01:25:48Z,640000,False,,,0,,J. Johnson REBOUND (Off:2 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,63.0,3.0,1.0,2.0,,,,,,,
66,PT07M43.00S,2023-11-07T01:17:52.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630552,90.75229960578186,56.61764705882353,1610612737,11,5,2023-11-07T01:26:01Z,650000,False,33.0,34.0,1,right,MISS J. Johnson Layup - blocked,"[1630552, 1631096]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.77,Missed,,,,,,,,,,,,Holmgren,1631096.0,,,,,
67,PT07M43.00S,2023-11-07T01:17:52.9Z,1,REGULAR,block,,[],1631096,,,1610612737,11,5,2023-11-07T01:17:54Z,660000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT07M40.00S,2023-11-07T01:17:55.9Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,11,5,2023-11-07T01:26:12Z,670000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,66.0,3.0,3.0,0.0,,,,,,,
69,PT07M38.00S,2023-11-07T01:17:58.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,7.178055190538765,46.32352941176471,1610612760,13,5,2023-11-07T01:20:43Z,680000,False,18.0,15.0,1,left,J. Giddey running Layup (2 PTS) (J. Williams 1 AST),"[1630581, 1631114]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.37,Made,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
71,PT07M26.00S,2023-11-07T01:18:09.4Z,1,REGULAR,3pt,Jump Shot,[],1629631,95.48291721419186,96.32352941176471,1610612737,13,5,2023-11-07T01:18:14Z,700000,False,232.0,-10.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
72,PT07M23.00S,2023-11-07T01:18:12.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,13,5,2023-11-07T01:18:14Z,710000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,,,,71.0,1.0,1.0,0.0,,,,,,,
73,PT07M01.00S,2023-11-07T01:18:34.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,12.302890932982917,50.73529411764706,1610612760,13,5,2023-11-07T01:24:22Z,720000,False,-4.0,63.0,1,left,MISS J. Giddey 6' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,,
74,PT06M59.00S,2023-11-07T01:18:36.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,13,5,2023-11-07T01:18:39Z,730000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,73.0,3.0,2.0,1.0,,,,,,,
75,PT06M52.00S,2023-11-07T01:18:44.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,96.66557161629436,96.32352941176471,1610612737,13,8,2023-11-07T01:18:53Z,740000,False,232.0,-21.0,1,right,D. Murray 3PT  (5 PTS) (T. Young 1 AST),"[1627749, 1629027]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,23.26,Made,5.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
77,PT06M33.00S,2023-11-07T01:19:03.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,5.732588699080158,52.450980392156865,1610612760,15,8,2023-11-07T01:19:29Z,760000,False,-12.0,1.0,1,left,J. Williams alley-oop DUNK (5 PTS) (J. Giddey 2 AST),"[1631114, 1630581]",1610612760.0,OKC,alley-oop,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.24,Made,5.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
79,PT06M17.00S,2023-11-07T01:19:30.2Z,1,REGULAR,3pt,Jump Shot,[],1630552,97.19119579500656,96.56862745098039,1610612737,15,8,2023-11-07T01:19:36Z,780000,False,233.0,-26.0,1,right,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
80,PT06M14.00S,2023-11-07T01:19:33.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,15,8,2023-11-07T01:19:36Z,790000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,,,,,,,,79.0,3.0,3.0,0.0,,,,,,,
81,PT06M09.00S,2023-11-07T01:19:38.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631096,8.360709592641262,53.431372549019606,1610612760,15,8,2023-11-07T01:25:21Z,800000,False,-17.0,26.0,1,left,MISS C. Holmgren running Layup - blocked,"[1631096, 203991]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,Capela,203991.0,,,,,
82,PT06M09.00S,2023-11-07T01:19:38.0Z,1,REGULAR,block,,[],203991,,,1610612760,15,8,2023-11-07T01:19:39Z,810000,False,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
