actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
40,PT10M40.00S,2024-01-14T01:12:05.2Z,1,REGULAR,block,,[],1629652,,,1610612753,2,0,2024-01-14T01:15:23Z,137500,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
41,PT10M40.00S,2024-01-14T01:12:05.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,2,0,2024-01-14T01:15:23Z,138750,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M37.00S,2024-01-14T01:12:20.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,5.863994743758213,48.28431372549019,1610612760,4,0,2024-01-14T01:15:28Z,160000,False,9.0,3.0,1,left,S. Gilgeous-Alexander running Layup (4 PTS) (L. Dort 1 AST),"[1628983, 1629652]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,4.0,,,L. Dort,1629652.0,1.0,,,,,,,,
18,PT10M17.00S,2024-01-14T01:12:40.1Z,1,REGULAR,2pt,Jump Shot,[],1631094,94.95729303547962,71.56862745098039,1610612753,4,0,2024-01-14T01:12:44Z,180000,False,108.0,-5.0,1,right,MISS P. Banchero 10' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,10.79,Missed,,,,,,,,,,,,,,,,,,
19,PT10M13.00S,2024-01-14T01:12:44.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,4,0,2024-01-14T01:12:44Z,190000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M07.00S,2024-01-14T01:12:49.6Z,1,REGULAR,3pt,Jump Shot,[],1629652,9.149145860709593,94.6078431372549,1610612760,4,0,2024-01-14T01:12:54Z,200000,False,-223.0,34.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
21,PT10M03.00S,2024-01-14T01:12:53.6Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,4,0,2024-01-14T01:12:54Z,210000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,20.0,2.0,1.0,1.0,,,,,,,,,,,,,,
22,PT09M39.00S,2024-01-14T01:13:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,93.77463863337714,58.08823529411765,1610612753,4,2,2024-01-14T01:13:19Z,220000,False,40.0,6.0,1,right,J. Suggs driving Layup (2 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,4.08,Made,,,,,2.0,,,,,,,,,,,,,
23,PT09M29.00S,2024-01-14T01:13:27.4Z,1,REGULAR,3pt,Jump Shot,[],1631096,30.17411300919842,69.36274509803921,1610612760,4,2,2024-01-14T01:13:31Z,230000,False,-97.0,231.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
24,PT09M25.00S,2024-01-14T01:13:31.4Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,4,2,2024-01-14T01:13:31Z,240000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,23.0,3.0,2.0,1.0,,,,,,,,,,,,,,
25,PT09M10.00S,2024-01-14T01:13:46.0Z,1,REGULAR,3pt,Jump Shot,[],1631216,83.26215505913272,3.9215686274509802,1610612753,4,2,2024-01-14T01:13:50Z,250000,False,-230.0,105.0,1,right,MISS C. Houstan 25' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
26,PT09M07.00S,2024-01-14T01:13:49.0Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,4,2,2024-01-14T01:13:50Z,260000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M03.00S,2024-01-14T01:13:53.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,7.178055190538765,59.068627450980394,1610612760,6,2,2024-01-14T01:13:57Z,270000,False,-45.0,15.0,1,left,J. Giddey running Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.77,Made,,,,,2.0,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,
29,PT08M45.00S,2024-01-14T01:14:10.7Z,1,REGULAR,3pt,Jump Shot,[],1629643,71.56701708278581,78.67647058823529,1610612753,6,2,2024-01-14T01:14:14Z,290000,False,143.0,215.0,1,right,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
30,PT08M42.00S,2024-01-14T01:14:13.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,6,2,2024-01-14T01:14:14Z,300000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT08M36.00S,2024-01-14T01:14:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,9.017739816031538,50.0,1610612760,8,2,2024-01-14T01:14:23Z,310000,False,0.0,32.0,1,left,C. Holmgren driving floating Jump Shot (2 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,driving floating,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,2.0,,,J. Williams,1631114.0,1.0,,,,,,,,
33,PT08M17.00S,2024-01-14T01:14:39.1Z,1,REGULAR,3pt,Jump Shot,[],1629048,70.25295663600527,75.24509803921569,1610612753,8,2,2024-01-14T01:14:43Z,330000,False,126.0,227.0,1,right,MISS G. Bitadze 25' 3PT,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
34,PT08M14.00S,2024-01-14T01:14:42.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,8,2,2024-01-14T01:14:43Z,340000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT08M07.00S,2024-01-14T01:14:49.3Z,1,REGULAR,3pt,Jump Shot,[],1630581,31.35676741130092,38.23529411764706,1610612760,8,2,2024-01-14T01:14:54Z,350000,False,59.0,242.0,1,left,MISS J. Giddey 24' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
36,PT08M03.00S,2024-01-14T01:14:53.3Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,8,2,2024-01-14T01:14:54Z,360000,False,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT07M50.00S,2024-01-14T01:15:06.7Z,1,REGULAR,3pt,Jump Shot,[],1629643,85.3646517739816,3.9215686274509802,1610612753,8,5,2024-01-14T01:15:10Z,370000,False,-230.0,85.0,1,right,C. Okeke 24' 3PT  (3 PTS) (C. Houstan 1 AST),"[1629643, 1631216]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,24.56,Made,,,,,3.0,,,C. Houstan,1631216.0,1.0,,,,,,,,
42,PT07M32.00S,2024-01-14T01:15:24.2Z,1,REGULAR,turnover,bad pass,[],1631114,,,1610612760,8,5,2024-01-14T01:15:28Z,390000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1631216]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Houstan,1631216.0,,,,,
43,PT07M32.00S,2024-01-14T01:15:24.2Z,1,REGULAR,steal,,[],1631216,,,1610612753,8,5,2024-01-14T01:15:25Z,400000,False,,,0,,C. Houstan STEAL (1 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
44,PT07M27.00S,2024-01-14T01:15:32.0Z,1,REGULAR,foul,personal,[],1631114,,,1610612753,8,5,2024-01-14T01:15:40Z,410000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1631094]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Banchero,1631094.0
46,PT07M24.00S,2024-01-14T01:15:58.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631216,65.91655716162943,56.86274509803921,1610612753,8,5,2024-01-14T01:16:02Z,430000,False,34.0,268.0,1,right,MISS C. Houstan 27' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,27.01,Missed,,,,,,,,,,,,,,,,,,
47,PT07M21.00S,2024-01-14T01:16:01.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,8,5,2024-01-14T01:16:02Z,440000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M02.00S,2024-01-14T01:16:20.2Z,1,REGULAR,3pt,Jump Shot,[],1631114,27.94021024967148,77.45098039215686,1610612760,8,5,2024-01-14T01:16:24Z,450000,False,-137.0,210.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
49,PT06M59.00S,2024-01-14T01:16:23.2Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,8,5,2024-01-14T01:16:24Z,460000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,48.0,4.0,3.0,1.0,,,,,,,,,,,,,,
50,PT06M52.00S,2024-01-14T01:16:30.5Z,1,REGULAR,2pt,Jump Shot,[],1631094,91.40932982917214,74.50980392156863,1610612753,8,7,2024-01-14T01:16:33Z,470000,False,123.0,28.0,1,right,P. Banchero 12' turnaround fadeaway Jump Shot (2 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,12.57,Made,,,,,2.0,,,,,,,,,,,,,
51,PT06M37.00S,2024-01-14T01:16:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.995400788436268,52.20588235294118,1610612760,10,7,2024-01-14T01:16:47Z,480000,False,-11.0,4.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (6 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,6.0,,,,,,,,,,,,,
52,PT06M27.00S,2024-01-14T01:16:54.8Z,1,REGULAR,3pt,Jump Shot,[],1629643,82.47371879106439,94.6078431372549,1610612753,10,7,2024-01-14T01:16:58Z,490000,False,223.0,112.0,1,right,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
53,PT06M25.00S,2024-01-14T01:16:56.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,10,7,2024-01-14T01:16:58Z,500000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,52.0,3.0,3.0,0.0,,,,,,,,,,,,,,
54,PT06M20.00S,2024-01-14T01:17:04.1Z,1,REGULAR,foul,personal,[],1631094,,,1610612760,10,7,2024-01-14T01:17:25Z,510000,False,,,0,,P. Banchero personal FOUL (1 PF),"[1631094, 1629652]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Dort,1629652.0
56,PT06M20.00S,2024-01-14T01:17:22.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,10,7,2024-01-14T01:17:22Z,530000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M20.00S,2024-01-14T01:18:23.2Z,1,REGULAR,substitution,out,[],1629643,,,1610612760,10,7,2024-01-14T01:19:56Z,540000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M20.00S,2024-01-14T01:18:23.2Z,1,REGULAR,substitution,out,[],1630591,,,1610612760,10,7,2024-01-14T01:19:56Z,550000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M20.00S,2024-01-14T01:18:23.2Z,1,REGULAR,substitution,in,[],1641710,,,1610612760,10,7,2024-01-14T01:19:56Z,560000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M20.00S,2024-01-14T01:18:23.2Z,1,REGULAR,substitution,in,[],1630243,,,1610612760,10,7,2024-01-14T01:19:56Z,570000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M13.00S,2024-01-14T01:20:21.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,31.882391590013142,60.5392156862745,1610612760,13,7,2024-01-14T01:20:25Z,580000,False,-53.0,247.0,1,left,L. Dort 25' 3PT  (3 PTS) (C. Holmgren 1 AST),"[1629652, 1631096]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,25.28,Made,,,,,3.0,,,C. Holmgren,1631096.0,1.0,,,,,,,,
63,PT05M47.00S,2024-01-14T01:20:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,93.24901445466492,46.568627450980394,1610612753,13,9,2024-01-14T01:20:51Z,600000,False,-17.0,11.0,1,right,G. Bitadze Layup (2 PTS) (A. Black 1 AST),"[1629048, 1641710]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.04,Made,,,,,2.0,,,A. Black,1641710.0,1.0,,,,,,,,
65,PT05M35.00S,2024-01-14T01:20:58.8Z,1,REGULAR,2pt,Jump Shot,[],1628983,22.683968462549277,50.49019607843137,1610612760,13,9,2024-01-14T01:21:03Z,620000,False,-2.0,161.0,1,left,MISS S. Gilgeous-Alexander 16' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,16.07,Missed,,,,,,,,,,,,,,,,,,
66,PT05M31.00S,2024-01-14T01:21:02.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,13,9,2024-01-14T01:21:03Z,630000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
68,PT05M25.00S,2024-01-14T01:21:12.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612753,13,9,2024-01-14T01:21:22Z,650000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M25.00S,2024-01-14T01:21:12.8Z,1,REGULAR,substitution,out,[],1631114,,,1610612753,13,9,2024-01-14T01:21:22Z,660000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M25.00S,2024-01-14T01:21:12.8Z,1,REGULAR,substitution,in,[],1631172,,,1610612753,13,9,2024-01-14T01:21:22Z,670000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M25.00S,2024-01-14T01:21:12.8Z,1,REGULAR,substitution,in,[],1630198,,,1610612753,13,9,2024-01-14T01:21:22Z,680000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M17.00S,2024-01-14T01:21:37.1Z,1,REGULAR,2pt,Jump Shot,[],1641710,96.27135348226018,90.68627450980392,1610612753,13,11,2024-01-14T01:21:42Z,690000,False,203.0,-17.0,1,right,A. Black 20' pullup Jump Shot (2 PTS) (G. Bitadze 1 AST),"[1641710, 1629048]",1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,16-24 Right,20.42,Made,,,,,2.0,,,G. Bitadze,1629048.0,1.0,,,,,,,,
74,PT04M59.00S,2024-01-14T01:21:56.9Z,1,REGULAR,foul,personal,[],1629048,,,1610612760,13,11,2024-01-14T01:22:06Z,710000,False,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 1631096]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Holmgren,1631096.0
76,PT04M50.00S,2024-01-14T01:22:25.3Z,1,REGULAR,3pt,Jump Shot,[],1631172,4.02431011826544,95.83333333333334,1610612760,13,11,2024-01-14T01:22:31Z,730000,False,-229.0,-15.0,1,left,MISS O. Dieng 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
77,PT04M49.00S,2024-01-14T01:22:26.3Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,13,11,2024-01-14T01:25:26Z,740000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,76.0,3.0,2.0,1.0,,,,,,,,,,,,,,
96,PT04M49.00S,2024-01-14T01:22:33.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631096,5.995400788436268,45.83333333333333,1610612760,13,11,2024-01-14T01:25:26Z,745000,False,21.0,4.0,1,left,MISS C. Holmgren tip Layup,[1631096],1610612760.0,OKC,tip,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
97,PT04M47.00S,2024-01-14T01:22:35.0Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,13,11,2024-01-14T01:25:18Z,747500,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,96.0,3.0,3.0,0.0,,,,,,,,,,,,,,
78,PT04M33.00S,2024-01-14T01:22:40.8Z,1,REGULAR,2pt,Jump Shot,[],1641710,73.66951379763469,51.470588235294116,1610612753,13,13,2024-01-14T01:22:44Z,750000,False,7.0,195.0,1,right,A. Black 19' pullup Jump Shot (4 PTS),[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,16-24 Center,19.51,Made,,,,,4.0,,,,,,,,,,,,,
79,PT04M21.00S,2024-01-14T01:22:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.046649145860711,50.49019607843137,1610612760,15,13,2024-01-14T01:22:59Z,760000,False,-2.0,14.0,1,left,S. Gilgeous-Alexander driving Layup (8 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,8.0,,,,,,,,,,,,,
80,PT04M21.00S,2024-01-14T01:22:58.1Z,1,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612760,15,13,2024-01-14T01:23:12Z,770000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1641710, 1628983]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Gilgeous-Alexander,1628983.0
82,PT04M21.00S,2024-01-14T01:23:07.1Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,15,13,2024-01-14T01:23:11Z,790000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
