actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT11M08.00S,2025-01-11T22:11:18.8Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,2,0,2025-01-11T22:13:04Z,150000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,14.0,3.0,2.0,1.0,,,,,,,,,,,,,,
17,PT10M44.00S,2025-01-11T22:11:51.4Z,1,REGULAR,3pt,Jump Shot,[],1642346,26.363337713534822,15.931372549019606,1610612756,2,0,2025-01-11T22:13:48Z,170000,False,170.0,195.0,1,left,MISS R. Dunn 25' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
18,PT10M38.00S,2025-01-11T22:11:57.4Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,2,0,2025-01-11T22:18:36Z,180000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M36.00S,2025-01-11T22:12:03.1Z,1,REGULAR,2pt,Jump Shot,[],1629012,79.31997371879106,59.31372549019608,1610612762,2,0,2025-01-11T23:13:37Z,190000,False,47.0,142.0,1,right,MISS C. Sexton 14' step back Shot,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Center,14.94,Missed,,,,,,,,,,,,,,,,,,
20,PT10M33.00S,2025-01-11T22:12:06.1Z,1,REGULAR,rebound,offensive,[],1630695,,,1610612762,2,0,2025-01-11T22:14:10Z,200000,False,,,0,,M. Potter REBOUND (Off:1 Def:0),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Mid-Range,8-16 Center,,,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,
21,PT10M26.00S,2025-01-11T22:12:12.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,93.82391590013141,60.58134191176471,1610612762,2,2,2025-01-11T22:16:49Z,210000,False,53.0,6.0,1,right,L. Markkanen driving reverse Layup (2 PTS) (C. Sexton 1 AST),"[1628374, 1629012]",1610612762.0,UTA,driving reverse,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,,,,,2.0,,,,C. Sexton,1629012.0,1.0,,,,,,,
22,PT10M14.00S,2025-01-11T22:12:25.5Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,2,2,2025-01-11T22:12:36Z,220000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (1 TO),[201142],1610612756.0,PHX,bad pass,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,1146.0,,,,,,
24,PT09M57.00S,2025-01-11T22:12:48.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630695,88.5676741130092,96.05545343137256,1610612762,2,2,2025-01-11T22:17:14Z,230000,False,230.0,55.0,1,right,MISS M. Potter 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
25,PT09M54.00S,2025-01-11T22:12:51.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,2,2,2025-01-11T22:17:14Z,240000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,24.0,,,,,,,,,,,,,,,,,
27,PT09M40.00S,2025-01-11T22:13:14.9Z,1,REGULAR,2pt,Jump Shot,[],201142,8.147174770039427,69.75719975490196,1610612756,2,2,2025-01-11T22:17:46Z,260000,False,-99.0,24.0,1,left,MISS K. Durant 10' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,10.17,Missed,,,,,,,,,,,,,,,,,,
28,PT09M38.00S,2025-01-11T22:13:16.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,2,2,2025-01-11T22:17:46Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,27.0,,,,,,,,,,,,,,,,,
30,PT09M29.00S,2025-01-11T22:13:43.5Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612756,2,2,2025-01-11T22:13:54Z,290000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1629012, 203486]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Plumlee,203486.0,,
32,PT09M29.00S,2025-01-11T22:14:12.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203486,,,1610612756,2,2,2025-01-11T22:14:12Z,310000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
33,PT09M29.00S,2025-01-11T22:14:12.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,2,2,2025-01-11T22:14:12Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,
34,PT09M29.00S,2025-01-11T22:14:23.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203486,,,1610612756,3,2,2025-01-11T22:14:23Z,330000,False,,,0,,M. Plumlee Free Throw 2 of 2 (3 PTS),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
35,PT09M12.00S,2025-01-11T22:14:44.9Z,1,REGULAR,3pt,Jump Shot,[],1629012,64.20827858081472,55.88235294117647,1610612762,3,2,2025-01-11T22:18:19Z,340000,False,29.0,284.0,1,right,MISS C. Sexton 28' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,28.54,Missed,,,,,,,,,,,,,,,,,,
36,PT09M09.00S,2025-01-11T22:14:47.9Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,3,2,2025-01-11T22:18:19Z,350000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,35.0,4.0,3.0,1.0,,,,,,,,,,,,,,
37,PT09M00.00S,2025-01-11T22:14:56.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,11.300919842312751,45.649509803921575,1610612756,5,2,2025-01-11T22:18:37Z,360000,False,22.0,54.0,1,left,M. Plumlee cutting DUNK (5 PTS) (D. Booker 1 AST),"[203486, 1626164]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,,,,,5.0,,,,D. Booker,1626164.0,1.0,,,,,,,
39,PT08M50.00S,2025-01-11T22:15:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,88.43626806833115,57.81632965686275,1610612762,5,2,2025-01-11T22:19:13Z,380000,False,39.0,56.0,1,right,MISS C. Sexton 6' driving Layup - blocked,"[1629012, 1642346]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,,,,,,,,,,,,,,,,,Dunn,1642346.0
40,PT08M50.00S,2025-01-11T22:15:07.9Z,1,REGULAR,block,,[],1642346,,,1610612762,5,2,2025-01-11T22:15:13Z,390000,False,,,0,,R. Dunn BLOCK (1 BLK),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M48.00S,2025-01-11T22:15:09.9Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,5,2,2025-01-11T22:21:13Z,400000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,39.0,5.0,4.0,1.0,,,,,,,,,,,,,,
42,PT08M46.00S,2025-01-11T22:15:15.3Z,1,REGULAR,foul,personal,[],1630695,,,1610612756,5,2,2025-01-11T22:15:28Z,410000,False,,,0,,M. Potter loose ball personal FOUL (1 PF),"[1630695, 201142]",1610612762.0,UTA,loose ball,,,Potter,M. Potter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Durant,201142.0,,
44,PT08M35.00S,2025-01-11T22:15:40.8Z,1,REGULAR,3pt,Jump Shot,[],1626164,29.6484888304862,24.019607843137255,1610612756,8,2,2025-01-11T22:15:45Z,430000,False,130.0,226.0,1,left,D. Booker 26' 3PT  (3 PTS) (K. Durant 1 AST),"[1626164, 201142]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.08,Made,,,,,3.0,,,,K. Durant,201142.0,1.0,,,,,,,
46,PT08M35.00S,2025-01-11T22:15:47.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,8,2,2025-01-11T22:15:47Z,450000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M25.00S,2025-01-11T22:18:47.9Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,8,2,2025-01-11T22:20:46Z,460000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 201142]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Durant,201142.0,,,,,,,,,,
48,PT08M25.00S,2025-01-11T22:18:47.9Z,1,REGULAR,steal,,[],201142,,,1610612756,8,2,2025-01-11T22:18:49Z,470000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
49,PT08M20.00S,2025-01-11T22:18:51.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,9.329829172141928,45.15931372549019,1610612756,10,2,2025-01-11T22:21:02Z,480000,False,24.0,35.0,1,left,D. Booker running DUNK (5 PTS) (K. Durant 2 AST),"[1626164, 201142]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,4.27,Made,,,,,5.0,,,,K. Durant,201142.0,2.0,,,,,,,
51,PT08M02.00S,2025-01-11T22:19:10.6Z,1,REGULAR,3pt,Jump Shot,[],1628374,68.05190538764784,66.15349264705883,1610612762,10,2,2025-01-11T22:21:26Z,500000,False,81.0,248.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
52,PT08M00.00S,2025-01-11T22:19:12.6Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,10,2,2025-01-11T22:21:26Z,510000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M55.00S,2025-01-11T22:19:16.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,10.118265440210251,51.63143382352941,1610612756,12,2,2025-01-11T22:21:41Z,520000,False,-8.0,43.0,1,left,D. Booker running Layup (7 PTS) (K. Durant 3 AST),"[1626164, 201142]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,4.34,Made,,,,,7.0,,,,K. Durant,201142.0,3.0,,,,,,,
55,PT07M37.00S,2025-01-11T22:19:35.4Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612762,12,2,2025-01-11T22:19:41Z,540000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Kessler 2 FT),"[203486, 1631117]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Kessler,1631117.0,,
57,PT07M37.00S,2025-01-11T22:20:11.0Z,1,REGULAR,freethrow,1 of 2,[],1631117,,,1610612762,12,2,2025-01-11T22:20:11Z,560000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
58,PT07M37.00S,2025-01-11T22:20:11.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,12,2,2025-01-11T22:20:11Z,570000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,
59,PT07M37.00S,2025-01-11T22:20:13.4Z,1,REGULAR,substitution,out,[],1630695,,,1610612762,12,2,2025-01-11T22:20:19Z,580000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M37.00S,2025-01-11T22:20:13.4Z,1,REGULAR,substitution,in,[],1642271,,,1610612762,12,2,2025-01-11T22:20:19Z,590000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M37.00S,2025-01-11T22:20:30.0Z,1,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,12,3,2025-01-11T22:20:30Z,600000,False,,,0,,W. Kessler Free Throw 2 of 2 (1 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
62,PT07M24.00S,2025-01-11T22:20:46.0Z,1,REGULAR,2pt,Jump Shot,[],201142,8.278580814717472,70.7797181372549,1610612756,14,3,2025-01-11T22:22:21Z,610000,False,-104.0,25.0,1,left,K. Durant 10' step back Jump Shot (2 PTS),[201142],1610612756.0,PHX,step back,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,10.69,Made,,,,,2.0,,,,,,,,,,,,,
63,PT07M10.00S,2025-01-11T22:21:01.3Z,1,REGULAR,3pt,Jump Shot,[],1642271,94.7437582128778,3.653492647058826,1610612762,14,3,2025-01-11T22:22:50Z,620000,False,-232.0,-3.0,1,right,MISS K. Filipowski 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
64,PT07M07.00S,2025-01-11T22:21:04.3Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,14,3,2025-01-11T22:22:50Z,630000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,63.0,6.0,5.0,1.0,,,,,,,,,,,,,,
65,PT07M02.00S,2025-01-11T22:21:09.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201142,19.44809461235218,7.820159313725497,1610612756,14,3,2025-01-11T22:23:10Z,640000,False,211.0,130.0,1,left,MISS K. Durant 24' running 3PT,[201142],1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
66,PT06M58.00S,2025-01-11T22:21:13.2Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,14,3,2025-01-11T22:23:10Z,650000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,65.0,1.0,0.0,1.0,,,,,,,,,,,,,,
67,PT06M56.00S,2025-01-11T22:21:15.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201142,26.231931668856767,13.970588235294118,1610612756,14,3,2025-01-11T22:23:26Z,660000,False,180.0,194.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
68,PT06M54.00S,2025-01-11T22:21:17.7Z,1,REGULAR,rebound,defensive,[],1642268,,,1610612762,14,3,2025-01-11T22:23:26Z,670000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M35.00S,2025-01-11T22:21:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,92.9862023653088,54.65686274509803,1610612762,14,5,2025-01-11T22:21:41Z,680000,False,23.0,13.0,1,right,W. Kessler reverse Layup (3 PTS) (C. Sexton 2 AST),"[1631117, 1629012]",1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,3.0,,,,C. Sexton,1629012.0,2.0,,,,,,,
71,PT06M35.00S,2025-01-11T22:21:39.7Z,1,REGULAR,foul,personal,['1freethrow'],203486,,,1610612762,14,5,2025-01-11T22:22:05Z,700000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Kessler 1 FT),"[203486, 1631117]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,2.0,0.0,Kessler,1631117.0,,
73,PT06M35.00S,2025-01-11T22:21:45.9Z,1,REGULAR,substitution,out,[],203486,,,1610612762,14,5,2025-01-11T22:22:03Z,720000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M35.00S,2025-01-11T22:21:45.9Z,1,REGULAR,substitution,in,[],203078,,,1610612762,14,5,2025-01-11T22:22:03Z,730000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M35.00S,2025-01-11T22:22:23.4Z,1,REGULAR,freethrow,1 of 1,[],1631117,,,1610612762,14,6,2025-01-11T22:22:23Z,740000,False,,,0,,W. Kessler Free Throw 1 of 1 (4 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
76,PT06M20.00S,2025-01-11T22:22:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,14.454664914586061,34.78094362745098,1610612756,14,6,2025-01-11T22:24:16Z,750000,False,76.0,83.0,1,left,MISS K. Durant 11' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,11.29,Missed,,,,,,,,,,,,,,,,,,
77,PT06M18.00S,2025-01-11T22:22:43.8Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,14,6,2025-01-11T22:24:16Z,760000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Right,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT06M04.00S,2025-01-11T22:22:57.2Z,1,REGULAR,3pt,Jump Shot,[],1642271,69.30026281208936,74.73958333333333,1610612762,14,6,2025-01-11T22:24:33Z,770000,False,124.0,236.0,1,right,MISS K. Filipowski 26' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
79,PT06M02.00S,2025-01-11T22:22:59.2Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,14,6,2025-01-11T22:24:33Z,780000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT05M59.00S,2025-01-11T22:23:02.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642346,13.009198423127472,50.77742034313725,1610612756,16,6,2025-01-11T22:24:46Z,790000,False,-4.0,70.0,1,left,R. Dunn 6' running DUNK (2 PTS) (K. Durant 4 AST),"[1642346, 201142]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,,,,,2.0,,,,K. Durant,201142.0,4.0,,,,,,,
82,PT05M40.00S,2025-01-11T22:23:19.9Z,1,REGULAR,3pt,Jump Shot,[],1628374,82.07950065703022,6.61764705882353,1610612762,16,9,2025-01-11T22:25:01Z,810000,False,-217.0,116.0,1,right,L. Markkanen 24' 3PT  (5 PTS) (I. Collier 1 AST),"[1628374, 1642268]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,24.6,Made,,,,,5.0,,,,I. Collier,1642268.0,1.0,,,,,,,
84,PT05M27.00S,2025-01-11T22:23:34.3Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,16,9,2025-01-11T22:25:17Z,830000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1642271]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Filipowski,1642271.0,,,,,,,,,,
85,PT05M27.00S,2025-01-11T22:23:34.3Z,1,REGULAR,steal,,[],1642271,,,1610612762,16,9,2025-01-11T22:23:36Z,840000,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
86,PT05M23.00S,2025-01-11T22:23:37.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642271,88.96189224704337,51.55101102941176,1610612762,16,11,2025-01-11T22:25:29Z,850000,False,8.0,51.0,1,right,K. Filipowski running DUNK (2 PTS),[1642271],1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,5.19,Made,,,,,2.0,,,,,,,,,,,,,
