actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
34,PT08M33.00S,2024-11-19T02:14:42.2Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612756,6,9,2024-11-19T02:15:28Z,340000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,
35,PT08M25.00S,2024-11-19T02:14:48.1Z,1,REGULAR,3pt,Jump Shot,[],1626145,67.09921156373193,59.55882352941176,1610612756,9,9,2024-11-19T02:14:52Z,350000,False,48.0,257.0,1,right,T. Jones 26' 3PT step back (5 PTS),[1626145],1610612756.0,PHX,step back,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,26.12,Made,5.0,,,,,,,,,,,,,,,,,
36,PT08M13.00S,2024-11-19T02:15:00.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,6.389618922470433,49.50980392156863,1610612753,9,11,2024-11-19T02:15:04Z,360000,False,2.0,8.0,1,left,G. Bitadze cutting DUNK (4 PTS) (T. da Silva 3 AST),"[1629048, 1641783]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.8,Made,4.0,,,,,T. da Silva,1641783.0,3.0,,,,,,,,,,
38,PT08M03.00S,2024-11-19T02:15:12.0Z,1,REGULAR,foul,personal,[],1629048,,,1610612756,9,11,2024-11-19T02:15:26Z,380000,False,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 1626164]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628951.0,1.0,0.0,Booker,1626164.0,,,,,
40,PT07M53.00S,2024-11-19T02:15:39.4Z,1,REGULAR,3pt,Jump Shot,[],1626145,72.22404730617609,14.215686274509803,1610612756,9,11,2024-11-19T02:16:16Z,400000,False,-179.0,209.0,1,right,MISS T. Jones 27' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,27.48,Missed,,,,,,,,,,,,,,,,,,
41,PT07M49.00S,2024-11-19T02:15:43.4Z,1,REGULAR,rebound,offensive,[],203486,,,1610612756,9,11,2024-11-19T02:16:16Z,410000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,
42,PT07M45.00S,2024-11-19T02:15:45.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,96.00854139290408,3.1862745098039214,1610612756,12,11,2024-11-19T02:16:29Z,420000,False,-234.0,-15.0,1,right,T. Jones 3PT step back (8 PTS) (M. Plumlee 2 AST),"[1626145, 203486]",1610612756.0,PHX,step back,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.46,Made,8.0,,,,,M. Plumlee,203486.0,2.0,,,,,,,,,,
44,PT07M39.00S,2024-11-19T02:15:51.3Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,12,11,2024-11-19T02:15:56Z,440000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1626164]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Booker,1626164.0,,
45,PT07M39.00S,2024-11-19T02:15:51.3Z,1,REGULAR,steal,,[],1626164,,,1610612756,12,11,2024-11-19T02:15:55Z,450000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
46,PT07M31.00S,2024-11-19T02:15:59.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,83.65637319316689,40.44117647058824,1610612756,12,11,2024-11-19T02:17:27Z,460000,False,-48.0,101.0,1,right,MISS D. Booker 11' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,11.18,Missed,,,,,,,,,,,,,,,,,,
47,PT07M28.00S,2024-11-19T02:16:02.2Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,12,11,2024-11-19T02:16:03Z,470000,False,,,0,,T. da Silva REBOUND (Off:1 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,
48,PT07M14.00S,2024-11-19T02:16:16.4Z,1,REGULAR,2pt,Jump Shot,[],203484,14.536793692509855,16.911764705882355,1610612753,12,11,2024-11-19T02:16:20Z,480000,False,165.0,84.0,1,left,MISS K. Caldwell-Pope 18' turnaround Shot,[203484],1610612753.0,ORL,turnaround,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right,18.56,Missed,,,,,,,,,,,,,,,,,,
49,PT07M11.00S,2024-11-19T02:16:19.4Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,12,11,2024-11-19T02:16:20Z,490000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right,,,,48.0,3.0,2.0,1.0,,,,,,,,,,,,,
50,PT07M07.00S,2024-11-19T02:16:24.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642346,90.75229960578186,95.58823529411765,1610612756,12,11,2024-11-19T02:16:29Z,500000,False,228.0,34.0,1,right,MISS R. Dunn running 3PT,[1642346],1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
51,PT07M04.00S,2024-11-19T02:16:27.7Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,12,11,2024-11-19T02:19:04Z,510000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,
52,PT06M55.00S,2024-11-19T02:16:36.6Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612753,12,11,2024-11-19T02:19:36Z,520000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Bitadze 2 FT),"[203486, 1629048]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1151.0,1.0,0.0,Bitadze,1629048.0,,,,,
54,PT06M55.00S,2024-11-19T02:16:49.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,12,11,2024-11-19T02:16:49Z,540000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M55.00S,2024-11-19T02:19:02.8Z,1,REGULAR,substitution,out,[],203486,,,1610612753,12,11,2024-11-19T02:19:32Z,550000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M55.00S,2024-11-19T02:19:02.8Z,1,REGULAR,substitution,in,[],1626220,,,1610612753,12,11,2024-11-19T02:19:32Z,560000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M55.00S,2024-11-19T02:19:54.9Z,1,REGULAR,freethrow,1 of 2,[],1629048,,,1610612753,12,12,2024-11-19T02:20:12Z,570000,False,,,0,,G. Bitadze Free Throw 1 of 2 (5 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
59,PT06M55.00S,2024-11-19T02:19:54.9Z,1,REGULAR,freethrow,2 of 2,[],1629048,,,1610612753,12,12,2024-11-19T02:20:12Z,580000,False,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT06M53.00S,2024-11-19T02:19:56.9Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,12,12,2024-11-19T02:20:12Z,590000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,
61,PT06M30.00S,2024-11-19T02:20:34.3Z,1,REGULAR,3pt,Jump Shot,[],1626145,75.1149802890933,84.31372549019608,1610612756,12,12,2024-11-19T02:20:39Z,600000,False,172.0,181.0,1,right,MISS T. Jones 24' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
62,PT06M27.00S,2024-11-19T02:20:37.2Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,12,12,2024-11-19T02:20:37Z,610000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,61.0,3.0,3.0,0.0,,,,,,,,,,,,,
63,PT06M17.00S,2024-11-19T02:20:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,15.193823915900131,34.31372549019608,1610612753,12,14,2024-11-19T02:20:51Z,620000,False,78.0,90.0,1,left,J. Suggs 11' fadeaway Jump Shot (7 PTS) (F. Wagner 2 AST),"[1630591, 1630532]",1610612753.0,ORL,fadeaway,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Right,11.96,Made,7.0,,,,,F. Wagner,1630532.0,2.0,,,,,,,,,,
65,PT06M04.00S,2024-11-19T02:21:01.2Z,1,REGULAR,3pt,Jump Shot,[],1626145,93.9060446780552,94.6078431372549,1610612756,15,14,2024-11-19T02:21:06Z,640000,False,223.0,5.0,1,right,T. Jones 3PT  (11 PTS) (D. Booker 1 AST),"[1626145, 1626164]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.31,Made,11.0,,,,,D. Booker,1626164.0,1.0,,,,,,,,,,
67,PT05M49.00S,2024-11-19T02:21:15.9Z,1,REGULAR,3pt,Jump Shot,[],1630591,24.52365308804205,87.00980392156863,1610612753,15,14,2024-11-19T02:21:20Z,660000,False,-185.0,178.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
68,PT05M46.00S,2024-11-19T02:21:18.9Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,15,14,2024-11-19T02:21:20Z,670000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,,
69,PT05M41.00S,2024-11-19T02:21:25.6Z,1,REGULAR,2pt,Jump Shot,[],1626145,88.38699080157687,67.40196078431373,1610612756,15,14,2024-11-19T02:22:13Z,680000,False,87.0,57.0,1,right,MISS T. Jones 10' driving floating Shot - blocked,"[1626145, 1630591]",1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,10.38,Missed,,,,,,,,,,,,,,,,,Suggs,1630591.0
70,PT05M41.00S,2024-11-19T02:21:25.6Z,1,REGULAR,block,,[],1630591,,,1610612756,15,14,2024-11-19T02:21:29Z,690000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
71,PT05M40.00S,2024-11-19T02:21:26.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,15,14,2024-11-19T02:22:13Z,700000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,,,,69.0,,,,,,,,,,,,,,,,
73,PT05M40.00S,2024-11-19T02:21:31.8Z,1,REGULAR,substitution,out,[],1642346,,,1610612756,15,14,2024-11-19T02:21:38Z,720000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M40.00S,2024-11-19T02:21:31.8Z,1,REGULAR,substitution,out,[],1630591,,,1610612756,15,14,2024-11-19T02:21:38Z,730000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M40.00S,2024-11-19T02:21:31.8Z,1,REGULAR,substitution,in,[],1628960,,,1610612756,15,14,2024-11-19T02:21:38Z,740000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M40.00S,2024-11-19T02:21:31.8Z,1,REGULAR,substitution,in,[],1641710,,,1610612756,15,14,2024-11-19T02:21:38Z,750000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M35.00S,2024-11-19T02:22:00.2Z,1,REGULAR,turnover,traveling,[],1626164,,,1610612756,15,14,2024-11-19T02:22:03Z,760000,False,,,0,,D. Booker traveling TURNOVER (1 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204059.0,,,,,1.0,,,,
78,PT05M18.00S,2024-11-19T02:22:26.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641783,20.844283837056505,6.862745098039216,1610612753,15,14,2024-11-19T02:22:33Z,770000,False,216.0,143.0,1,left,MISS T. da Silva 25' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
79,PT05M15.00S,2024-11-19T02:22:29.9Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,15,14,2024-11-19T02:22:45Z,780000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:2),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,78.0,3.0,2.0,1.0,,,,,,,,,,,,,
80,PT04M57.00S,2024-11-19T02:22:47.6Z,1,REGULAR,turnover,bad pass,[],1642345,,,1610612756,15,14,2024-11-19T02:22:50Z,790000,False,,,0,,O. Ighodaro bad pass TURNOVER (1 TO),"[1642345, 1641710]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Black,1641710.0,,
81,PT04M57.00S,2024-11-19T02:22:47.6Z,1,REGULAR,steal,,[],1641710,,,1610612753,15,14,2024-11-19T02:26:12Z,800000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
82,PT04M35.00S,2024-11-19T02:23:09.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629048,5.338370565045992,44.85294117647059,1610612753,15,16,2024-11-19T02:23:51Z,810000,False,26.0,-2.0,1,left,G. Bitadze DUNK (7 PTS) (K. Caldwell-Pope 1 AST),"[1629048, 203484]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.58,Made,7.0,,,,,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,
84,PT04M22.00S,2024-11-19T02:23:26.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,15,16,2024-11-19T02:23:26Z,830000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M22.00S,2024-11-19T02:25:44.1Z,1,REGULAR,substitution,out,[],1626145,,,1610612756,15,16,2024-11-19T02:26:13Z,840000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M22.00S,2024-11-19T02:25:44.1Z,1,REGULAR,substitution,out,[],1629048,,,1610612756,15,16,2024-11-19T02:26:13Z,850000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M22.00S,2024-11-19T02:25:44.1Z,1,REGULAR,substitution,in,[],1628420,,,1610612756,15,16,2024-11-19T02:26:13Z,860000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
