actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-16T01:10:08.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-16T01:10:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-12-16T01:10:11.7Z,1,REGULAR,jumpball,recovered,[],1626145,,,1610612756,0,0,2024-12-16T01:10:11Z,40000,False,,,0,,Jump Ball J. Nurkić vs. D. Clingan: Tip to T. Jones,"[1626145, 203994, 1642270]",1610612756.0,PHX,startperiod,T. Jones,1626145.0,Jones,T. Jones,Nurkić,203994.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-12-16T01:10:24.2Z,1,REGULAR,3pt,Jump Shot,[],1626164,72.48685939553219,14.950980392156863,1610612756,3,0,2024-12-16T01:10:43Z,70000,False,-175.0,206.0,1,right,D. Booker 27' 3PT  (3 PTS) (K. Durant 1 AST),"[1626164, 201142]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,27.05,Made,3.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-12-16T01:10:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,6.783837056504599,47.549019607843135,1610612757,3,2,2024-12-16T01:10:47Z,90000,False,12.0,11.0,1,left,D. Clingan alley-oop Layup (2 PTS) (J. Grant 1 AST),"[1642270, 203924]",1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
11,PT11M09.00S,2024-12-16T01:10:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,86.94152431011827,48.03921568627451,1610612756,3,2,2024-12-16T01:11:05Z,110000,False,-10.0,70.0,1,right,MISS J. Nurkić 7' floating Shot,[203994],1610612756.0,PHX,floating,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2024-12-16T01:11:00.5Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,3,2,2024-12-16T01:11:00Z,120000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M56.00S,2024-12-16T01:11:11.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,29.911300919842315,16.666666666666664,1610612757,3,2,2024-12-16T01:11:16Z,130000,False,167.0,229.0,1,left,MISS A. Simons 28' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,28.3,Missed,,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2024-12-16T01:11:14.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,3,2,2024-12-16T01:11:16Z,140000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M31.00S,2024-12-16T01:11:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,87.46714848883047,50.98039215686274,1610612756,3,2,2024-12-16T01:12:01Z,150000,False,5.0,65.0,1,right,MISS R. O'Neale 6' driving floating bank Shot,[1626220],1610612756.0,PHX,driving floating bank,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
16,PT10M28.00S,2024-12-16T01:11:39.0Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,3,2,2024-12-16T01:19:05Z,160000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:0),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
