actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M25.00S,2024-11-27T03:07:11.3Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,3,5,2024-11-27T03:07:15Z,180000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M18.00S,2024-11-27T03:07:19.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],2544,34.11629434954008,56.61764705882353,1610612747,3,5,2024-11-27T03:07:23Z,190000,False,-33.0,268.0,1,left,MISS L. James 27' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,27.02,Missed,,,,,,,,,,,,,,,,,,
20,PT10M14.00S,2024-11-27T03:07:23.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,3,5,2024-11-27T03:07:23Z,200000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,,19.0,2.0,1.0,1.0,,,,,,,,,,
71,PT09M59.00S,2024-11-27T03:08:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,91.06438896189225,53.16329656862745,1610612756,3,5,2024-11-27T03:20:56Z,215000,False,16.0,31.0,1,right,MISS J. Nurkić floating Shot,[203994],1610612756.0,PHX,floating,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
72,PT09M58.00S,2024-11-27T03:08:10.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,3,5,2024-11-27T03:20:56Z,222500,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,
23,PT09M41.00S,2024-11-27T03:08:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,15.850854139290407,41.911764705882355,1610612747,3,7,2024-11-27T03:44:18Z,230000,False,40.0,96.0,1,left,A. Davis 10' fadeaway Jump Shot (4 PTS),[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,10.46,Made,4.0,,,,,,,,,,,,,,,,,
24,PT09M12.00S,2024-11-27T03:08:24.1Z,1,REGULAR,2pt,Jump Shot,[],203078,84.70762155059133,25.245098039215684,1610612756,3,7,2024-11-27T03:08:27Z,240000,False,-124.0,91.0,1,right,MISS B. Beal 15' driving floating bank Shot,[203078],1610612756.0,PHX,driving floating bank,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,15.38,Missed,,,,,,,,,,,,,,,,,,
25,PT09M10.00S,2024-11-27T03:08:26.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,3,7,2024-11-27T03:08:26Z,250000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M08.00S,2024-11-27T03:08:28.6Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,3,7,2024-11-27T03:08:33Z,260000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1626145]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Jones,1626145.0,,,,,,,
27,PT09M08.00S,2024-11-27T03:08:28.6Z,1,REGULAR,steal,,[],1626145,,,1610612756,3,7,2024-11-27T03:10:49Z,270000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
28,PT09M03.00S,2024-11-27T03:08:33.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203078,89.04402102496715,3.1862745098039214,1610612756,6,7,2024-11-27T03:08:38Z,280000,False,-234.0,50.0,1,right,B. Beal 3PT running (3 PTS) (K. Durant 1 AST),"[203078, 201142]",1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,23.95,Made,3.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
30,PT08M36.00S,2024-11-27T03:09:00.6Z,1,REGULAR,2pt,Jump Shot,[],1629060,22.28975032851511,57.35294117647059,1610612747,6,9,2024-11-27T03:09:05Z,300000,False,-37.0,157.0,1,left,R. Hachimura 16' step back Jump Shot (2 PTS),[1629060],1610612747.0,LAL,step back,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,16.13,Made,2.0,,,,,,,,,,,,,,,,,
31,PT08M26.00S,2024-11-27T03:09:10.3Z,1,REGULAR,3pt,Jump Shot,[],203994,71.69842312746385,81.37254901960785,1610612756,6,9,2024-11-27T03:09:14Z,310000,False,157.0,214.0,1,right,MISS J. Nurkić 26' 3PT,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
32,PT08M24.00S,2024-11-27T03:09:12.3Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612747,6,9,2024-11-27T03:09:14Z,320000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,
33,PT08M16.00S,2024-11-27T03:09:23.3Z,1,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,6,9,2024-11-27T03:09:34Z,330000,False,,,0,,A. Davis bad pass out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,bad pass,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,204058.0,,,,,,
34,PT08M04.00S,2024-11-27T03:09:44.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626145,92.9862023653088,52.20588235294118,1610612756,8,9,2024-11-27T03:09:48Z,340000,False,11.0,13.0,1,right,T. Jones cutting Layup (2 PTS) (J. Nurkić 1 AST),"[1626145, 203994]",1610612756.0,PHX,cutting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.73,Made,2.0,J. Nurkić,203994.0,1.0,,,,,,,,,,,,,,
38,PT07M48.00S,2024-11-27T03:10:00.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.590000152587891,50.0,1610612747,8,11,2024-11-27T03:14:49Z,380000,False,0.0,0.0,1,left,A. Davis DUNK (6 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
41,PT07M33.00S,2024-11-27T03:10:35.6Z,1,REGULAR,2pt,Jump Shot,[],201142,82.21090670170827,69.36274509803921,1610612756,10,11,2024-11-27T03:10:42Z,410000,False,97.0,115.0,1,right,K. Durant 15' pullup Jump Shot (5 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,15.01,Made,5.0,,,,,,,,,,,,,,,,,
42,PT07M20.00S,2024-11-27T03:10:48.7Z,1,REGULAR,2pt,Jump Shot,[],2544,12.434296977660972,86.51960784313727,1610612747,10,13,2024-11-27T03:13:37Z,420000,False,-183.0,64.0,1,left,L. James 19' pullup Jump Shot (5 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Left,19.36,Made,5.0,,,,,,,,,,,,,,,,,
43,PT07M10.00S,2024-11-27T03:10:59.4Z,1,REGULAR,3pt,Jump Shot,[],203078,84.83902759526939,94.85294117647058,1610612756,13,13,2024-11-27T03:11:04Z,430000,False,224.0,90.0,1,right,B. Beal 24' 3PT  (6 PTS) (D. Booker 1 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right,24.17,Made,6.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
46,PT06M52.00S,2024-11-27T03:11:22.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,13,13,2024-11-27T03:11:22Z,460000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT06M52.00S,2024-11-27T03:14:13.5Z,1,REGULAR,substitution,out,[],203078,,,1610612747,13,13,2024-11-27T03:14:29Z,470000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M52.00S,2024-11-27T03:14:13.5Z,1,REGULAR,substitution,in,[],1626220,,,1610612747,13,13,2024-11-27T03:14:29Z,480000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M33.00S,2024-11-27T03:15:08.1Z,1,REGULAR,3pt,Jump Shot,[],1629060,16.90210249671485,96.32352941176471,1610612747,13,13,2024-11-27T03:15:14Z,490000,False,-232.0,106.0,1,left,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
50,PT06M28.00S,2024-11-27T03:15:13.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,13,13,2024-11-27T03:15:13Z,500000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:2),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,49.0,3.0,2.0,1.0,,,,,,,,,,
51,PT06M25.00S,2024-11-27T03:15:16.5Z,1,REGULAR,2pt,Jump Shot,[],201142,83.13074901445466,71.07843137254902,1610612756,13,13,2024-11-27T03:15:23Z,510000,False,105.0,106.0,1,right,MISS K. Durant 14' turnaround fadeaway Shot,[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,14.96,Missed,,,,,,,,,,,,,,,,,,
52,PT06M22.00S,2024-11-27T03:15:19.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,13,13,2024-11-27T03:15:23Z,520000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,
53,PT06M14.00S,2024-11-27T03:15:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.258212877792378,45.09803921568628,1610612747,13,15,2024-11-27T03:15:31Z,530000,False,25.0,6.0,1,left,R. Hachimura cutting Layup (4 PTS) (L. James 2 AST),"[1629060, 2544]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.53,Made,4.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
55,PT06M00.00S,2024-11-27T03:15:41.8Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,13,15,2024-11-27T03:15:45Z,550000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1630559]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Reaves,1630559.0,,,,,,,
56,PT06M00.00S,2024-11-27T03:15:41.8Z,1,REGULAR,steal,,[],1630559,,,1610612747,13,15,2024-11-27T03:15:44Z,560000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT05M45.00S,2024-11-27T03:15:56.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],2544,6.258212877792378,72.30392156862744,1610612747,13,15,2024-11-27T03:16:02Z,570000,False,-112.0,6.0,1,left,MISS L. James 11' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,11.17,Missed,,,,,,,,,,,,,,,,,,
58,PT05M40.00S,2024-11-27T03:16:01.3Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,13,15,2024-11-27T03:16:02Z,580000,False,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,57.0,3.0,2.0,1.0,,,,,,,,,,
59,PT05M40.00S,2024-11-27T03:16:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,5.590000152587891,50.0,1610612747,13,15,2024-11-27T03:16:01Z,590000,False,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
60,PT05M39.00S,2024-11-27T03:16:02.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612756,13,15,2024-11-27T03:16:02Z,600000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,
61,PT05M36.00S,2024-11-27T03:16:05.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,73.40670170827858,13.970588235294118,1610612756,13,15,2024-11-27T03:16:10Z,610000,False,-180.0,197.0,1,right,MISS R. O'Neale 26' running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
62,PT05M33.00S,2024-11-27T03:16:08.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,13,15,2024-11-27T03:16:10Z,620000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,61.0,4.0,3.0,1.0,,,,,,,,,,
63,PT05M25.00S,2024-11-27T03:16:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,6.652431011826544,60.049019607843135,1610612747,13,15,2024-11-27T03:24:30Z,630000,False,-50.0,10.0,1,left,MISS A. Reaves floating Shot,[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
64,PT05M23.00S,2024-11-27T03:16:19.0Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,13,15,2024-11-27T03:24:30Z,640000,False,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,63.0,1.0,0.0,1.0,,,,,,,,,,
65,PT05M22.00S,2024-11-27T03:16:19.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630559,6.652431011826544,50.0,1610612747,13,17,2024-11-27T03:25:03Z,650000,False,0.0,10.0,1,left,A. Reaves putback Layup (2 PTS),[1630559],1610612747.0,LAL,putback,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.0,Made,2.0,,,,,,,,,,,,,,,,,
66,PT05M12.00S,2024-11-27T03:16:29.6Z,1,REGULAR,2pt,Jump Shot,[],1626145,89.17542706964521,25.98039215686275,1610612756,15,17,2024-11-27T03:16:32Z,660000,False,-120.0,49.0,1,right,T. Jones 12' driving floating Jump Shot (4 PTS),[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,12.98,Made,4.0,,,,,,,,,,,,,,,,,
67,PT05M00.00S,2024-11-27T03:16:41.7Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,15,17,2024-11-27T03:16:45Z,670000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 1626145]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Jones,1626145.0,,,,,,,
68,PT05M00.00S,2024-11-27T03:16:41.7Z,1,REGULAR,steal,,[],1626145,,,1610612756,15,17,2024-11-27T03:16:43Z,680000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
69,PT04M57.00S,2024-11-27T03:16:44.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626145,92.46057818659659,49.754901960784316,1610612756,17,17,2024-11-27T03:25:34Z,690000,False,-1.0,18.0,1,right,T. Jones running finger roll Layup (6 PTS) (J. Nurkić 2 AST),"[1626145, 203994]",1610612756.0,PHX,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.84,Made,6.0,J. Nurkić,203994.0,2.0,,,,,,,,,,,,,,
73,PT04M35.00S,2024-11-27T03:17:06.5Z,1,REGULAR,3pt,Jump Shot,[],1629629,8.623521681997373,94.6078431372549,1610612747,17,17,2024-11-27T03:17:10Z,710000,False,-223.0,29.0,1,left,MISS C. Reddish 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,22.48,Missed,,,,,,,,,,,,,,,,,,
74,PT04M31.00S,2024-11-27T03:17:10.5Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,17,17,2024-11-27T03:17:10Z,720000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,
75,PT04M28.00S,2024-11-27T03:17:15.7Z,1,REGULAR,turnover,lost ball,[],1626220,,,1610612756,17,17,2024-11-27T03:23:55Z,730000,False,,,0,,R. O'Neale lost ball TURNOVER (1 TO),"[1626220, 1629629]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Reddish,1629629.0,,,,,,,
99,PT04M28.00S,2024-11-27T03:17:15.7Z,1,REGULAR,steal,,[],1629629,,,1610612747,17,17,2024-11-27T03:23:55Z,740000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
77,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,out,[],203994,,,1610612747,17,17,2024-11-27T03:17:48Z,750000,False,,,0,,SUB out: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,out,[],201142,,,1610612747,17,17,2024-11-27T03:17:48Z,760000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,out,[],1629629,,,1610612747,17,17,2024-11-27T03:17:48Z,770000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,out,[],2544,,,1610612747,17,17,2024-11-27T03:17:48Z,780000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,17,17,2024-11-27T03:17:48Z,790000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,in,[],1628960,,,1610612747,17,17,2024-11-27T03:17:48Z,800000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,in,[],203486,,,1610612747,17,17,2024-11-27T03:17:48Z,810000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,in,[],1642261,,,1610612747,17,17,2024-11-27T03:17:48Z,820000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,17,17,2024-11-27T03:17:48Z,830000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M28.00S,2024-11-27T03:17:20.7Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,17,17,2024-11-27T03:17:48Z,840000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M15.00S,2024-11-27T03:17:57.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,9.806176084099869,46.32352941176471,1610612747,17,17,2024-11-27T03:18:01Z,850000,False,18.0,40.0,1,left,MISS A. Davis driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,4.38,Missed,,,,,,,,,,,,,,,,,,
