actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-10-27T02:13:41.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-27T02:13:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-10-27T02:13:43.7Z,1,REGULAR,jumpball,recovered,[],1626145,,,1610612756,0,0,2024-10-27T02:13:43Z,40000,False,,,0,,Jump Ball J. Nurkić vs. D. Gafford: Tip to T. Jones,"[1626145, 203994, 1629655]",1610612756.0,PHX,startperiod,T. Jones,1626145.0,Jones,T. Jones,Nurkić,203994.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2024-10-27T02:13:53.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,70.77858081471747,78.67647058823529,1610612756,0,0,2024-10-27T02:13:59Z,70000,False,143.0,222.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2024-10-27T02:13:57.5Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,0,0,2024-10-27T02:13:59Z,80000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-10-27T02:14:17.2Z,1,REGULAR,foul,personal,[],1626164,,,1610612742,0,0,2024-10-27T02:14:31Z,90000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 202691]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,204059.0,1.0,0.0,Thompson,202691.0,,,,,,,,,
11,PT11M15.00S,2024-10-27T02:14:45.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,12.828515111695138,58.08823529411765,1610612742,0,0,2024-10-27T02:14:50Z,110000,False,-40.0,68.0,1,left,MISS K. Irving 7' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
12,PT11M13.00S,2024-10-27T02:14:47.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,0,0,2024-10-27T02:14:50Z,120000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M00.00S,2024-10-27T02:15:05.5Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612756,0,0,2024-10-27T02:31:43Z,140000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Nurkić 2 FT),"[202691, 203994]",1610612742.0,DAL,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,1.0,0.0,Nurkić,203994.0,,,,,,,,,
16,PT11M00.00S,2024-10-27T02:15:26.9Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,1,0,2024-10-27T02:15:26Z,160000,False,,,0,,J. Nurkić Free Throw 1 of 2 (1 PTS),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
17,PT11M00.00S,2024-10-27T02:15:40.7Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,2,0,2024-10-27T02:15:40Z,170000,False,,,0,,J. Nurkić Free Throw 2 of 2 (2 PTS),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
