actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-20T02:10:49.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-20T02:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-12-20T02:10:53.0Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612756,0,0,2024-12-20T02:10:53Z,40000,False,,,0,,Jump Ball J. Nurkić vs. M. Turner: Tip to B. Beal,"[203078, 203994, 1626167]",1610612756.0,PHX,startperiod,B. Beal,203078.0,Beal,B. Beal,Nurkić,203994.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-12-20T02:11:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.5722733245729295,45.588235294117645,1610612756,2,0,2024-12-20T02:11:14Z,70000,False,22.0,19.0,1,left,D. Booker cutting Layup (2 PTS) (K. Durant 1 AST),"[1626164, 201142]",1610612756.0,PHX,cutting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.89,Made,2.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-12-20T02:11:24.1Z,1,REGULAR,2pt,Jump Shot,[],1627783,83.13074901445466,67.15686274509804,1610612754,2,2,2024-12-20T02:12:02Z,90000,False,86.0,106.0,1,right,P. Siakam 13' fadeaway Jump Shot (2 PTS),[1627783],1610612754.0,IND,fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,13.65,Made,2.0,,,,,,,,,,,,,,,,,
10,PT10M58.00S,2024-12-20T02:11:49.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,9.149145860709593,54.166666666666664,1610612756,4,2,2024-12-20T02:11:53Z,100000,False,-21.0,34.0,1,left,J. Nurkić Hook (2 PTS) (D. Booker 1 AST),"[203994, 1626164]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,3.94,Made,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
12,PT10M46.00S,2024-12-20T02:12:02.4Z,1,REGULAR,3pt,Jump Shot,[],1626167,71.82982917214193,17.15686274509804,1610612754,4,2,2024-12-20T02:12:06Z,120000,False,-164.0,212.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
13,PT10M43.00S,2024-12-20T02:12:05.4Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612756,4,2,2024-12-20T02:12:06Z,130000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M31.00S,2024-12-20T02:12:17.7Z,1,REGULAR,3pt,Jump Shot,[],201142,31.750985545335087,63.23529411764706,1610612756,4,2,2024-12-20T02:12:23Z,140000,False,-66.0,246.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.48,Missed,,,,,,,,,,,,,,,,,,
15,PT10M28.00S,2024-12-20T02:12:20.7Z,1,REGULAR,rebound,offensive,[],203078,,,1610612756,4,2,2024-12-20T02:12:23Z,150000,False,,,0,,B. Beal REBOUND (Off:1 Def:0),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M22.00S,2024-12-20T02:12:26.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626164,8.09789750328515,45.34313725490196,1610612756,4,2,2024-12-20T02:13:38Z,160000,False,23.0,24.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
