actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-10-29T02:10:24.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-29T02:10:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-10-29T02:10:28.5Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612756,0,0,2024-10-29T02:10:28Z,40000,False,,,0,,Jump Ball J. Nurkić vs. A. Davis: Tip to B. Beal,"[203078, 203994, 203076]",1610612756.0,PHX,startperiod,B. Beal,203078.0,Beal,B. Beal,Nurkić,203994.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-10-29T02:10:43.3Z,1,REGULAR,2pt,Hook,[],203994,7.884362680683312,33.43673406862745,1610612756,0,0,2024-10-29T02:10:50Z,70000,False,83.0,22.0,1,left,MISS J. Nurkić 8' Hook - blocked,"[203994, 203076]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,8.56,Missed,Davis,203076.0,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-10-29T02:10:43.3Z,1,REGULAR,block,,[],203076,,,1610612756,0,0,2024-10-29T02:10:47Z,80000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2024-10-29T02:10:49.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,0,0,2024-10-29T02:10:50Z,90000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M16.00S,2024-10-29T02:11:07.5Z,1,REGULAR,2pt,Jump Shot,[],203076,74.85216819973719,31.127450980392158,1610612747,0,0,2024-10-29T02:11:14Z,100000,False,-94.0,184.0,1,right,MISS A. Davis 20' fadeaway Shot,[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,20.67,Missed,,,,,,,,,,,,,,,,,,
11,PT11M14.00S,2024-10-29T02:11:09.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,0,0,2024-10-29T02:11:14Z,110000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,
12,PT11M01.00S,2024-10-29T02:11:22.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,18.74178712220762,54.65686274509803,1610612756,2,0,2024-10-29T02:11:27Z,120000,False,-23.0,124.0,1,left,K. Durant 12' pullup Jump Shot (2 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.59,Made,,,,,,,2.0,,,,,,,,,,,
13,PT10M48.00S,2024-10-29T02:11:35.7Z,1,REGULAR,3pt,Jump Shot,[],1629060,75.50919842312747,8.333333333333332,1610612747,2,3,2024-10-29T02:11:40Z,130000,False,-208.0,178.0,1,right,R. Hachimura 27' 3PT  (3 PTS) (D. Russell 1 AST),"[1629060, 1626156]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,27.38,Made,,,,,,,3.0,D. Russell,1626156.0,1.0,,,,,,,,
15,PT10M33.00S,2024-10-29T02:11:50.5Z,1,REGULAR,3pt,Jump Shot,[],1626145,26.757555847568987,19.852941176470587,1610612756,2,3,2024-10-29T02:11:56Z,150000,False,151.0,199.0,1,left,MISS T. Jones 24' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
16,PT10M29.00S,2024-10-29T02:11:54.5Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,2,3,2024-10-29T02:11:56Z,160000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,
17,PT10M23.00S,2024-10-29T02:12:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,88.64980289093299,47.05882352941176,1610612747,2,3,2024-10-29T02:12:06Z,170000,False,-15.0,54.0,1,right,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,,,,,
19,PT10M23.00S,2024-10-29T02:12:00.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,2,3,2024-10-29T02:13:56Z,190000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,
20,PT10M16.00S,2024-10-29T02:12:08.5Z,1,REGULAR,2pt,Jump Shot,[],1626164,5.075558475689881,69.11764705882352,1610612756,4,3,2024-10-29T02:14:30Z,200000,False,-96.0,-5.0,1,left,D. Booker 9' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,9.57,Made,,,,,,,2.0,,,,,,,,,,,
21,PT09M50.00S,2024-10-29T02:12:33.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,78.26872536136662,8.57843137254902,1610612747,4,3,2024-10-29T02:12:39Z,210000,False,-207.0,152.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
22,PT09M46.00S,2024-10-29T02:12:37.5Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,4,3,2024-10-29T02:12:39Z,220000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,
23,PT09M43.00S,2024-10-29T02:12:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,92.72339027595268,50.98039215686274,1610612747,4,5,2024-10-29T02:12:47Z,230000,False,5.0,16.0,1,right,R. Hachimura Layup (5 PTS) (A. Davis 1 AST),"[1629060, 203076]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,5.0,A. Davis,203076.0,1.0,,,,,,,,
25,PT09M26.00S,2024-10-29T02:12:57.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,3.7614980289093296,94.36274509803921,1610612756,4,5,2024-10-29T02:13:02Z,250000,False,-222.0,-17.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,22.25,Missed,,,,,,,,,,,,,,,,,,
26,PT09M22.00S,2024-10-29T02:13:01.5Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,4,5,2024-10-29T02:13:02Z,260000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M15.00S,2024-10-29T02:13:08.5Z,1,REGULAR,3pt,Jump Shot,[],203076,66.3107752956636,46.07843137254902,1610612747,4,5,2024-10-29T02:13:13Z,270000,False,-20.0,264.0,1,right,MISS A. Davis 26' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,26.49,Missed,,,,,,,,,,,,,,,,,,
28,PT09M13.00S,2024-10-29T02:13:10.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,4,5,2024-10-29T02:13:13Z,280000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,27.0,,,,,,,,,,,,,,,
30,PT09M02.00S,2024-10-29T02:13:33.0Z,1,REGULAR,turnover,traveling,[],1626164,,,1610612756,4,5,2024-10-29T02:13:43Z,300000,False,,,0,,D. Booker traveling TURNOVER (1 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,1.0,,,,,,
31,PT08M53.00S,2024-10-29T02:13:53.7Z,1,REGULAR,foul,personal,['2freethrow'],201142,,,1610612747,4,5,2024-10-29T02:14:56Z,310000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Russell 2 FT),"[201142, 1626156]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,200833.0,,1.0,0.0,Russell,1626156.0,,
33,PT08M53.00S,2024-10-29T02:14:14.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612747,4,6,2024-10-29T02:14:14Z,330000,False,,,0,,D. Russell Free Throw 1 of 2 (1 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
34,PT08M53.00S,2024-10-29T02:14:26.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612747,4,7,2024-10-29T02:14:26Z,340000,False,,,0,,D. Russell Free Throw 2 of 2 (2 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
35,PT08M39.00S,2024-10-29T02:14:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.1268068331143235,52.94117647058824,1610612756,6,7,2024-10-29T02:16:36Z,350000,False,-15.0,5.0,1,left,D. Booker driving Layup (4 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,4.0,,,,,,,,,,,
36,PT08M25.00S,2024-10-29T02:14:55.5Z,1,REGULAR,3pt,Jump Shot,[],1630559,69.99014454664915,78.18627450980392,1610612747,6,10,2024-10-29T02:15:05Z,360000,False,141.0,230.0,1,right,A. Reaves 26' 3PT  (3 PTS) (R. Hachimura 1 AST),"[1630559, 1629060]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.94,Made,,,,,,,3.0,R. Hachimura,1629060.0,1.0,,,,,,,,
38,PT08M14.00S,2024-10-29T02:15:07.0Z,1,REGULAR,3pt,Jump Shot,[],1626145,23.866622864651774,13.725490196078432,1610612756,6,10,2024-10-29T02:15:13Z,380000,False,181.0,172.0,1,left,MISS T. Jones 24' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
39,PT08M10.00S,2024-10-29T02:15:11.0Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,6,10,2024-10-29T02:15:13Z,390000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,
40,PT08M02.00S,2024-10-29T02:15:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.19776609724047,49.01960784313725,1610612747,6,12,2024-10-29T02:15:24Z,400000,False,-5.0,21.0,1,right,A. Davis cutting Layup (2 PTS) (A. Reaves 1 AST),"[203076, 1630559]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,2.0,A. Reaves,1630559.0,1.0,,,,,,,,
42,PT07M51.00S,2024-10-29T02:15:29.4Z,1,REGULAR,3pt,Jump Shot,[],203994,32.14520367936925,40.19607843137255,1610612756,6,12,2024-10-29T02:15:35Z,420000,False,49.0,250.0,1,left,MISS J. Nurkić 25' 3PT,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,
43,PT07M48.00S,2024-10-29T02:15:32.4Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,6,12,2024-10-29T02:15:35Z,430000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,
44,PT07M39.00S,2024-10-29T02:15:41.9Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,6,12,2024-10-29T02:15:46Z,440000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 1626145]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Jones,1626145.0
45,PT07M39.00S,2024-10-29T02:15:41.9Z,1,REGULAR,steal,,[],1626145,,,1610612756,6,12,2024-10-29T02:15:44Z,450000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M35.00S,2024-10-29T02:15:48.7Z,1,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612756,6,12,2024-10-29T02:15:55Z,460000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (1 TO),[1626145],1610612756.0,PHX,bad pass,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1193.0,1.0,,,,,,
47,PT07M34.00S,2024-10-29T02:15:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,92.46057818659659,49.50980392156863,1610612747,6,14,2024-10-29T02:16:04Z,470000,False,-2.0,18.0,1,right,A. Davis Layup (4 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,4.0,L. James,2544.0,1.0,,,,,,,,
49,PT07M34.00S,2024-10-29T02:15:56.7Z,1,REGULAR,foul,personal,['1freethrow'],203078,,,1610612747,6,14,2024-10-29T02:16:10Z,490000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Davis 1 FT),"[203078, 203076]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,,1.0,0.0,Davis,203076.0,,
51,PT07M34.00S,2024-10-29T02:16:15.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,6,14,2024-10-29T02:19:34Z,510000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M34.00S,2024-10-29T02:19:12.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203076,,,1610612747,6,15,2024-10-29T02:19:12Z,520000,False,,,0,,A. Davis Free Throw 1 of 1 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
53,PT07M18.00S,2024-10-29T02:19:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,6.915243101182654,58.08823529411765,1610612756,6,15,2024-10-29T02:19:37Z,530000,False,-40.0,13.0,1,left,MISS T. Jones driving Layup - blocked,"[1626145, 1629060]",1610612756.0,PHX,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,4.23,Missed,Hachimura,1629060.0,,,,,,,,,,,,,,,,
54,PT07M18.00S,2024-10-29T02:19:31.7Z,1,REGULAR,block,,[],1629060,,,1610612756,6,15,2024-10-29T02:19:33Z,540000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M15.00S,2024-10-29T02:19:34.7Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,6,15,2024-10-29T02:19:37Z,550000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,,,
56,PT07M12.00S,2024-10-29T02:19:37.3Z,1,REGULAR,2pt,Layup,['fastbreak'],203076,79.36925098554534,13.503370098039216,1610612747,6,17,2024-10-29T02:20:58Z,560000,False,-182.0,141.0,1,right,A. Davis 23' alley-oop Layup (7 PTS) (D. Russell 2 AST),"[203076, 1626156]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,23.09,Made,,,,,,,7.0,D. Russell,1626156.0,2.0,,,,,,,,
58,PT06M54.00S,2024-10-29T02:19:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.835085413929041,46.81372549019608,1610612756,8,17,2024-10-29T02:20:11Z,580000,False,16.0,21.0,1,left,J. Nurkić driving Layup (2 PTS),[203994],1610612756.0,PHX,driving,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,,2.0,,,,,,,,,,,
59,PT06M54.00S,2024-10-29T02:20:13.1Z,1,REGULAR,foul,personal,['1freethrow'],1629060,,,1610612756,8,17,2024-10-29T02:20:42Z,590000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Nurkić 1 FT),"[1629060, 203994]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,,1.0,0.0,Nurkić,203994.0,,
61,PT06M54.00S,2024-10-29T02:20:21.1Z,1,REGULAR,substitution,out,[],203078,,,1610612756,8,17,2024-10-29T02:20:36Z,610000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2024-10-29T02:20:21.1Z,1,REGULAR,substitution,in,[],1628960,,,1610612756,8,17,2024-10-29T02:20:36Z,620000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M54.00S,2024-10-29T02:20:28.6Z,1,REGULAR,substitution,out,[],2544,,,1610612756,8,17,2024-10-29T02:20:36Z,630000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M54.00S,2024-10-29T02:20:28.6Z,1,REGULAR,substitution,in,[],1631108,,,1610612756,8,17,2024-10-29T02:20:36Z,640000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M54.00S,2024-10-29T02:20:42.8Z,1,REGULAR,freethrow,1 of 1,[],203994,,,1610612756,8,17,2024-10-29T02:20:49Z,650000,False,,,0,,MISS J. Nurkić Free Throw 1 of 1,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT06M35.00S,2024-10-29T02:21:01.8Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,8,17,2024-10-29T02:20:49Z,660000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,65.0,4.0,4.0,0.0,,,,,,,,,,,,
68,PT06M32.00S,2024-10-29T02:20:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,80.76544021024968,43.38235294117647,1610612747,8,17,2024-10-29T02:22:06Z,680000,False,-33.0,128.0,1,right,MISS A. Reaves 13' turnaround fadeaway Shot,[1630559],1610612747.0,LAL,turnaround fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,13.25,Missed,,,,,,,,,,,,,,,,,,
69,PT06M25.00S,2024-10-29T02:20:56.8Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,8,17,2024-10-29T02:20:56Z,690000,False,,,0,,A. Davis REBOUND (Off:2 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,68.0,3.0,1.0,2.0,,,,,,,,,,,,
70,PT06M25.00S,2024-10-29T02:20:56.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203076,94.40999984741211,50.0,1610612747,8,19,2024-10-29T02:20:56Z,700000,False,0.0,0.0,1,right,A. Davis tip DUNK (9 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,9.0,,,,,,,,,,,
71,PT06M21.00S,2024-10-29T02:21:01.6Z,1,REGULAR,3pt,Jump Shot,[],201142,27.283180026281208,16.42156862745098,1610612756,8,19,2024-10-29T02:23:15Z,710000,False,168.0,204.0,1,left,MISS K. Durant 26' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
