actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT04M08.00S,2025-03-05T03:26:12.6Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,12,17,2025-03-05T03:26:12Z,880000,False,,,0,,D. Booker Free Throw 1 of 2 (3 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
89,PT04M08.00S,2025-03-05T03:26:14.8Z,1,REGULAR,substitution,out,[],1630208,,,1610612756,12,17,2025-03-05T03:26:25Z,890000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M08.00S,2025-03-05T03:26:14.8Z,1,REGULAR,substitution,out,[],203078,,,1610612756,12,17,2025-03-05T03:26:25Z,900000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M08.00S,2025-03-05T03:26:14.8Z,1,REGULAR,substitution,in,[],203486,,,1610612756,12,17,2025-03-05T03:26:25Z,910000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M08.00S,2025-03-05T03:26:14.8Z,1,REGULAR,substitution,in,[],1628960,,,1610612756,12,17,2025-03-05T03:26:25Z,920000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M08.00S,2025-03-05T03:26:14.8Z,1,REGULAR,substitution,out,[],1627739,,,1610612756,12,17,2025-03-05T03:26:51Z,925000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M08.00S,2025-03-05T03:26:14.8Z,1,REGULAR,substitution,in,[],201587,,,1610612756,12,17,2025-03-05T03:26:51Z,927500,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M08.00S,2025-03-05T03:26:39.4Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,13,17,2025-03-05T03:26:39Z,930000,False,,,0,,D. Booker Free Throw 2 of 2 (4 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
96,PT03M54.00S,2025-03-05T03:26:59.9Z,1,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612746,13,17,2025-03-05T03:28:16Z,940000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Leonard 2 FT),"[1626220, 202695]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1155.0,,1.0,0.0,Leonard,202695.0,,,,,,,,,,,,,,
98,PT03M54.00S,2025-03-05T03:27:24.4Z,1,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,13,18,2025-03-05T03:27:24Z,960000,False,,,0,,K. Leonard Free Throw 1 of 2 (5 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
99,PT03M54.00S,2025-03-05T03:27:45.3Z,1,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,13,19,2025-03-05T03:27:45Z,970000,False,,,0,,K. Leonard Free Throw 2 of 2 (6 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
100,PT03M46.00S,2025-03-05T03:27:56.8Z,1,REGULAR,3pt,Jump Shot,[],1626164,34.08344283837057,73.52941176470588,1610612756,13,19,2025-03-05T03:28:39Z,980000,False,-118.0,268.0,1,left,MISS D. Booker 29' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,29.26,,,,,,,,,,,
101,PT03M44.00S,2025-03-05T03:27:58.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,13,19,2025-03-05T03:28:39Z,990000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,100.0,3.0,3.0,0.0,,,,,,,
102,PT03M35.00S,2025-03-05T03:28:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,87.91064388961892,54.12071078431372,1610612746,13,19,2025-03-05T03:29:07Z,1000000,False,21.0,61.0,1,right,MISS K. Leonard 6' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,6.45,,,,,,,,,,,
103,PT03M32.00S,2025-03-05T03:28:10.1Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612746,13,19,2025-03-05T03:29:07Z,1010000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,102.0,2.0,1.0,1.0,,,,,,,
104,PT03M25.00S,2025-03-05T03:28:18.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201587,97.3718791064389,3.1632965686274446,1610612746,13,19,2025-03-05T03:29:43Z,1020000,False,-234.0,-28.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.58,,,,,,,,,,,
105,PT03M23.00S,2025-03-05T03:28:20.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,13,19,2025-03-05T03:29:43Z,1030000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,
106,PT03M11.00S,2025-03-05T03:28:31.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,8.54139290407359,46.64905024509803,1610612756,15,19,2025-03-05T03:30:05Z,1040000,False,17.0,28.0,1,left,M. Plumlee cutting DUNK (2 PTS) (K. Durant 1 AST),"[203486, 201142]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,3.25,,,,,K. Durant,201142.0,1.0,,,,
108,PT03M10.00S,2025-03-05T03:28:39.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,15,19,2025-03-05T03:28:39Z,1060000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M10.00S,2025-03-05T03:31:33.0Z,1,REGULAR,substitution,out,[],1626164,,,1610612746,15,19,2025-03-05T03:31:59Z,1070000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M10.00S,2025-03-05T03:31:33.0Z,1,REGULAR,substitution,out,[],202695,,,1610612746,15,19,2025-03-05T03:31:59Z,1080000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M10.00S,2025-03-05T03:31:33.0Z,1,REGULAR,substitution,in,[],1626145,,,1610612746,15,19,2025-03-05T03:31:59Z,1090000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M10.00S,2025-03-05T03:31:33.0Z,1,REGULAR,substitution,in,[],1641757,,,1610612746,15,19,2025-03-05T03:31:59Z,1100000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M52.00S,2025-03-05T03:32:21.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612746,15,19,2025-03-05T03:32:41Z,1110000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Eubanks 2 FT),"[203486, 1629234]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1155.0,,1.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,
115,PT02M52.00S,2025-03-05T03:32:43.4Z,1,REGULAR,freethrow,1 of 2,[],1629234,,,1610612746,15,19,2025-03-05T03:32:43Z,1130000,False,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
116,PT02M52.00S,2025-03-05T03:32:43.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,15,19,2025-03-05T03:32:43Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,
117,PT02M52.00S,2025-03-05T03:32:55.7Z,1,REGULAR,freethrow,2 of 2,[],1629234,,,1610612746,15,20,2025-03-05T03:32:55Z,1150000,False,,,0,,D. Eubanks Free Throw 2 of 2 (1 PTS),[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
118,PT02M38.00S,2025-03-05T03:33:09.5Z,1,REGULAR,3pt,Jump Shot,[],1628960,31.488173455978973,23.774509803921568,1610612756,18,20,2025-03-05T03:33:18Z,1160000,False,131.0,243.0,1,left,G. Allen 27' 3PT  (3 PTS) (M. Plumlee 1 AST),"[1628960, 203486]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,3.0,27.65,,,,,M. Plumlee,203486.0,1.0,,,,
121,PT02M15.00S,2025-03-05T03:33:47.7Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,18,20,2025-03-05T03:34:16Z,1190000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1628960]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,Allen,1628960.0,,
122,PT02M15.00S,2025-03-05T03:33:47.7Z,1,REGULAR,steal,,[],1628960,,,1610612756,18,20,2025-03-05T03:33:49Z,1200000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
123,PT02M01.00S,2025-03-05T03:34:02.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,14.586070959264134,53.75689338235294,1610612756,20,20,2025-03-05T03:34:26Z,1210000,False,-19.0,85.0,1,left,K. Durant 8' pullup Jump Shot (2 PTS) (M. Plumlee 2 AST),"[201142, 203486]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,2.0,8.67,,,,,M. Plumlee,203486.0,2.0,,,,
125,PT02M01.00S,2025-03-05T03:34:06.0Z,1,REGULAR,foul,personal,['1freethrow'],1629599,,,1610612756,20,20,2025-03-05T03:34:31Z,1230000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Durant 1 FT),"[1629599, 201142]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,1155.0,,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,
127,PT02M01.00S,2025-03-05T03:34:27.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],201142,,,1610612756,21,20,2025-03-05T03:34:27Z,1250000,False,,,0,,K. Durant Free Throw 1 of 1 (3 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
128,PT01M48.00S,2025-03-05T03:34:47.2Z,1,REGULAR,3pt,Jump Shot,[],201935,79.63206307490145,93.11427696078431,1610612746,21,20,2025-03-05T03:35:16Z,1260000,False,216.0,139.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.65,,,,,,,,,,,
129,PT01M45.00S,2025-03-05T03:34:50.2Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,21,20,2025-03-05T03:35:16Z,1270000,False,,,0,,N. Batum REBOUND (Off:1 Def:0),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,128.0,1.0,0.0,1.0,,,,,,,
130,PT01M41.00S,2025-03-05T03:34:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629599,88.17345597897503,52.30162377450981,1610612746,21,20,2025-03-05T03:35:41Z,1280000,False,12.0,59.0,1,right,MISS A. Coffey driving Layup,[1629599],1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,5.98,,,,,,,,,,,
131,PT01M40.00S,2025-03-05T03:34:55.8Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,21,20,2025-03-05T03:35:41Z,1290000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,
132,PT01M31.00S,2025-03-05T03:35:04.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,8.015768725361369,47.44561887254902,1610612756,23,20,2025-03-05T03:35:59Z,1300000,False,13.0,23.0,1,left,M. Plumlee cutting Layup (4 PTS) (K. Durant 2 AST),"[203486, 201142]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,Made,4.0,2.61,,,,,K. Durant,201142.0,2.0,,,,
134,PT01M09.00S,2025-03-05T03:35:25.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,86.2023653088042,46.69117647058824,1610612746,23,20,2025-03-05T03:36:19Z,1320000,False,-17.0,77.0,1,right,MISS D. Eubanks 7' Hook - blocked,"[1629234, 201142]",1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,7.89,,,,,,,,,,Durant,201142.0
135,PT01M09.00S,2025-03-05T03:35:25.7Z,1,REGULAR,block,,[],201142,,,1610612746,23,20,2025-03-05T03:35:29Z,1330000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M08.00S,2025-03-05T03:35:26.7Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,23,20,2025-03-05T03:36:19Z,1340000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,134.0,4.0,4.0,0.0,,,,,,,
137,PT01M01.00S,2025-03-05T03:35:35.4Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612756,23,20,2025-03-05T03:37:00Z,1350000,False,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 1629599]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,Coffey,1629599.0,,
138,PT01M01.00S,2025-03-05T03:35:35.4Z,1,REGULAR,steal,,[],1629599,,,1610612746,23,20,2025-03-05T03:35:36Z,1360000,False,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
139,PT00M57.00S,2025-03-05T03:35:37.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629599,91.59001314060447,46.993719362745104,1610612746,23,22,2025-03-05T03:36:56Z,1370000,False,-15.0,27.0,1,right,A. Coffey running Layup (2 PTS),[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,3.05,,,,,,,,,,,
140,PT00M37.60S,2025-03-05T03:36:04.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641757,,,1610612756,23,22,2025-03-05T03:37:17Z,1380000,False,,,0,,J. Miller personal FOUL (1 PF) (Durant 2 FT),"[1641757, 201142]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Mid-Range,16-24 Left,1627524.0,,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,
142,PT00M37.60S,2025-03-05T03:36:32.7Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,24,22,2025-03-05T03:36:32Z,1400000,False,,,0,,K. Durant Free Throw 1 of 2 (4 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
143,PT00M37.60S,2025-03-05T03:36:49.9Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,25,22,2025-03-05T03:36:49Z,1410000,False,,,0,,K. Durant Free Throw 2 of 2 (5 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
144,PT00M28.20S,2025-03-05T03:37:02.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612746,25,22,2025-03-05T03:37:37Z,1420000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Eubanks 2 FT),"[203486, 1629234]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1627524.0,,2.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,
146,PT00M28.20S,2025-03-05T03:37:32.0Z,1,REGULAR,freethrow,1 of 2,[],1629234,,,1610612746,25,23,2025-03-05T03:37:32Z,1440000,False,,,0,,D. Eubanks Free Throw 1 of 2 (2 PTS),[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
147,PT00M28.20S,2025-03-05T03:37:45.9Z,1,REGULAR,freethrow,2 of 2,[],1629234,,,1610612746,25,24,2025-03-05T03:37:45Z,1450000,False,,,0,,D. Eubanks Free Throw 2 of 2 (3 PTS),[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
148,PT00M05.50S,2025-03-05T03:38:11.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,6.284904730617612,44.66911764705882,1610612756,27,24,2025-03-05T03:38:41Z,1460000,False,27.0,7.0,1,left,M. Plumlee alley-oop DUNK (6 PTS) (G. Allen 1 AST),"[203486, 1628960]",1610612756.0,PHX,alley-oop,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,Made,6.0,2.75,,,,,G. Allen,1628960.0,1.0,,,,
150,PT00M05.00S,2025-03-05T03:38:16.6Z,1,REGULAR,turnover,bad pass,[],1641757,,,1610612746,27,24,2025-03-05T03:39:00Z,1480000,False,,,0,,J. Miller bad pass TURNOVER (1 TO),"[1641757, 1626145]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,Jones,1626145.0,,
151,PT00M05.00S,2025-03-05T03:38:16.6Z,1,REGULAR,steal,,[],1626145,,,1610612756,27,24,2025-03-05T03:38:18Z,1490000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
152,PT00M00.40S,2025-03-05T03:38:20.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,26.65284165571616,14.192708333333343,1610612756,30,24,2025-03-05T03:39:16Z,1500000,False,179.0,198.0,1,left,R. O'Neale 26' 3PT  (6 PTS) (M. Plumlee 3 AST),"[1626220, 203486]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,6.0,26.69,,,,,M. Plumlee,203486.0,3.0,,,,
154,PT00M00.00S,2025-03-05T03:38:28.7Z,1,REGULAR,period,end,[],0,,,1610612746,30,24,2025-03-05T03:38:28Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-03-05T03:41:33.8Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612746,30,24,2025-03-05T03:41:47Z,1530000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-03-05T03:41:33.8Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,30,24,2025-03-05T03:41:47Z,1540000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-03-05T03:41:33.8Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612746,30,24,2025-03-05T03:41:47Z,1550000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-05T03:41:33.8Z,2,REGULAR,substitution,in,['startperiod'],1626164,,,1610612746,30,24,2025-03-05T03:41:47Z,1560000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-05T03:41:33.8Z,2,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,30,24,2025-03-05T03:41:47Z,1570000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-05T03:41:33.8Z,2,REGULAR,substitution,in,['startperiod'],203992,,,1610612746,30,24,2025-03-05T03:41:47Z,1580000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-03-05T03:42:07.2Z,2,REGULAR,period,start,[],0,,,1610612746,30,24,2025-03-05T03:42:07Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M45.00S,2025-03-05T03:42:22.6Z,2,REGULAR,2pt,Jump Shot,[],1629599,79.23784494086728,65.85477941176471,1610612746,30,26,2025-03-05T03:42:38Z,1600000,False,79.0,143.0,1,right,A. Coffey 16' pullup Jump Shot (4 PTS),[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Right Center,,,,,,,Made,4.0,16.33,,,,,,,,,,,
163,PT11M20.00S,2025-03-05T03:42:49.5Z,2,REGULAR,2pt,Jump Shot,[],1626220,8.672798948751648,72.52604166666667,1610612756,30,26,2025-03-05T03:43:18Z,1610000,False,-113.0,29.0,1,left,MISS R. O'Neale 11' pullup Shot,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,11.63,,,,,,,,,,,
164,PT11M18.00S,2025-03-05T03:42:51.5Z,2,REGULAR,rebound,defensive,[],1641757,,,1610612746,30,26,2025-03-05T03:43:18Z,1620000,False,,,0,,J. Miller REBOUND (Off:0 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Mid-Range,8-16 Left,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,
165,PT11M08.00S,2025-03-05T03:42:59.6Z,2,REGULAR,2pt,Jump Shot,[],203992,78.44940867279895,47.10094975490197,1610612746,30,28,2025-03-05T03:43:39Z,1630000,False,-14.0,150.0,1,right,B. Bogdanović 15' driving floating Jump Shot (8 PTS),[203992],1610612746.0,LAC,driving floating,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Center,,,,,,,Made,8.0,15.08,,,,,,,,,,,
166,PT10M48.00S,2025-03-05T03:43:20.4Z,2,REGULAR,3pt,Jump Shot,[],1626145,36.30091984231275,50.63189338235294,1610612756,30,28,2025-03-05T03:43:56Z,1640000,False,-3.0,289.0,1,left,MISS T. Jones 28' pullup 3PT,[1626145],1610612756.0,PHX,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,28.87,,,,,,,,,,,
167,PT10M45.00S,2025-03-05T03:43:23.4Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,30,28,2025-03-05T03:43:56Z,1650000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,
168,PT10M39.00S,2025-03-05T03:43:28.6Z,2,REGULAR,2pt,Jump Shot,[],1629599,78.58081471747701,43.604473039215684,1610612746,30,28,2025-03-05T03:44:14Z,1660000,False,-32.0,149.0,1,right,MISS A. Coffey 15' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Center,,,,,,,Missed,,15.22,,,,,,,,,,,
169,PT10M37.00S,2025-03-05T03:43:30.6Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,30,28,2025-03-05T03:44:14Z,1670000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Center,,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,,
170,PT10M28.00S,2025-03-05T03:43:39.6Z,2,REGULAR,3pt,Jump Shot,[],1626145,34.06701708278581,52.286305147058826,1610612756,30,28,2025-03-05T03:44:34Z,1680000,False,-11.0,268.0,1,left,MISS T. Jones 26' step back 3PT,[1626145],1610612756.0,PHX,step back,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,26.79,,,,,,,,,,,
171,PT10M26.00S,2025-03-05T03:43:41.6Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,30,28,2025-03-05T03:44:34Z,1690000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,170.0,3.0,3.0,0.0,,,,,,,
