actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-25T02:10:37.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-25T02:10:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-25T02:10:40.4Z,1,REGULAR,jumpball,recovered,[],1631221,,,1610612756,0,0,2025-03-25T02:10:40Z,40000,False,,,0,,Jump Ball N. Richards vs. B. Lopez: Tip to C. Gillespie,"[1631221, 1630208, 201572]",1610612756.0,PHX,startperiod,C. Gillespie,1631221.0,Gillespie,C. Gillespie,Richards,1630208.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-03-25T02:10:52.7Z,1,REGULAR,turnover,lost ball,[],1642346,,,1610612756,0,0,2025-03-25T02:10:58Z,70000,False,,,0,,R. Dunn lost ball TURNOVER (1 TO),"[1642346, 203507]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,1.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2025-03-25T02:10:52.7Z,1,REGULAR,steal,,[],203507,,,1610612749,0,0,2025-03-25T02:12:00Z,80000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M34.00S,2025-03-25T02:11:02.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,32.670827858081466,36.76470588235294,1610612749,0,3,2025-03-25T02:11:07Z,90000,False,66.0,255.0,1,left,K. Kuzma 26' 3PT  (3 PTS) (R. Rollins 1 AST),"[1628398, 1631157]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,26.31,Made,3.0,R. Rollins,1631157.0,1.0,,,,,,,,,,,
11,PT11M10.00S,2025-03-25T02:11:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.75886990801577,54.166666666666664,1610612756,2,3,2025-03-25T02:12:19Z,110000,False,21.0,81.0,1,right,K. Durant 8' fadeaway Jump Shot (2 PTS),[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,8.4,Made,2.0,,,,,,,,,,,,,,
12,PT10M48.00S,2025-03-25T02:11:48.7Z,1,REGULAR,3pt,Jump Shot,[],1627752,7.30946123521682,0.7352941176470588,1610612749,2,3,2025-03-25T02:11:54Z,120000,False,246.0,16.0,1,left,MISS T. Prince 24' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,24.68,Missed,,,,,,,,,,,,,,,
13,PT10M44.00S,2025-03-25T02:11:52.7Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,2,3,2025-03-25T02:11:54Z,130000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,
14,PT10M35.00S,2025-03-25T02:12:04.6Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,2,3,2025-03-25T02:12:15Z,140000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (1 TO),[201142],1610612756.0,PHX,bad pass,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,1204.0,,,,,,
16,PT10M20.00S,2025-03-25T02:12:30.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,6.389618922470433,2.696078431372549,1610612749,2,3,2025-03-25T02:12:35Z,160000,False,237.0,8.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,23.66,Missed,,,,,,,,,,,,,,,
17,PT10M16.00S,2025-03-25T02:12:34.9Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,2,3,2025-03-25T02:12:35Z,170000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,,,16.0,2.0,2.0,0.0,,,,,,,
18,PT10M09.00S,2025-03-25T02:12:43.3Z,1,REGULAR,turnover,traveling,[],1642346,,,1610612756,2,3,2025-03-25T02:12:48Z,180000,False,,,0,,R. Dunn traveling TURNOVER (2 TO),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,2.0,,,,,,,,,,,,,1627541.0,,,,,,
19,PT09M50.00S,2025-03-25T02:13:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201572,5.075558475689881,51.225490196078425,1610612749,2,5,2025-03-25T02:13:27Z,190000,False,-6.0,-5.0,1,left,B. Lopez reverse Layup (2 PTS) (K. Kuzma 1 AST),"[201572, 1628398]",1610612749.0,MIL,reverse,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,0.78,Made,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,
21,PT09M41.00S,2025-03-25T02:13:26.0Z,1,REGULAR,2pt,Jump Shot,[],1626164,80.76544021024968,25.245098039215684,1610612756,4,5,2025-03-25T02:13:36Z,210000,False,-124.0,128.0,1,right,D. Booker 17' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,17.83,Made,2.0,,,,,,,,,,,,,,
22,PT09M29.00S,2025-03-25T02:13:41.2Z,1,REGULAR,turnover,traveling,[],203507,,,1610612749,4,5,2025-03-25T02:13:46Z,220000,False,,,0,,G. Antetokounmpo traveling TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,,,1627541.0,,,,,,
