actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
15,PT11M19.00S,2024-12-01T02:11:19.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,0,0,2024-12-01T02:11:24Z,150000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,14.0,,,,,,,,,,,,,,,,,
17,PT11M02.00S,2024-12-01T02:11:44.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,31.488173455978973,64.2156862745098,1610612756,0,0,2024-12-01T02:11:48Z,170000,False,-71.0,243.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.37,Missed,,,,,,,,,,,,,,,,,,
18,PT10M59.00S,2024-12-01T02:11:47.6Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,0,2024-12-01T02:11:48Z,180000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M45.00S,2024-12-01T02:12:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,92.46057818659659,55.88235294117647,1610612744,0,2,2024-12-01T02:13:05Z,190000,False,29.0,18.0,1,right,T. Jackson-Davis Layup (2 PTS) (D. Green 1 AST),"[1631218, 203110]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,2.0,D. Green,203110.0,1.0,,,,,,,,
21,PT10M30.00S,2024-12-01T02:12:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,7.835085413929041,44.6078431372549,1610612756,0,2,2024-12-01T02:13:31Z,210000,False,27.0,21.0,1,left,MISS M. Plumlee Layup - blocked,"[203486, 1631218]",1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,Jackson-Davis,1631218.0,,,,,,,,,,,,
22,PT10M30.00S,2024-12-01T02:12:16.7Z,1,REGULAR,block,,[],1631218,,,1610612756,0,2,2024-12-01T02:12:18Z,220000,False,,,0,,T. Jackson-Davis BLOCK (2 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M28.00S,2024-12-01T02:12:18.7Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,0,2,2024-12-01T02:12:20Z,230000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,,
24,PT10M23.00S,2024-12-01T02:12:23.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203110,89.43823915900131,94.6078431372549,1610612744,0,5,2024-12-01T02:12:28Z,240000,False,223.0,47.0,1,right,D. Green 3PT running (3 PTS) (B. Podziemski 1 AST),"[203110, 1641764]",1610612744.0,GSW,running,,,Green,D. Green,,,,,Right Corner 3,24+ Right,22.79,Made,,,,,,,3.0,B. Podziemski,1641764.0,1.0,,,,,,,,
26,PT10M03.00S,2024-12-01T02:12:43.3Z,1,REGULAR,3pt,Jump Shot,[],201142,7.835085413929041,3.431372549019608,1610612756,3,5,2024-12-01T02:12:52Z,260000,False,233.0,21.0,1,left,K. Durant 3PT  (3 PTS) (D. Booker 1 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,23.38,Made,,,,,,,3.0,D. Booker,1626164.0,1.0,,,,,,,,
28,PT09M43.00S,2024-12-01T02:13:03.6Z,1,REGULAR,3pt,Jump Shot,[],1641764,68.67608409986859,27.205882352941174,1610612744,3,8,2024-12-01T02:13:07Z,280000,False,-114.0,242.0,1,right,B. Podziemski 26' 3PT  (3 PTS) (T. Jackson-Davis 1 AST),"[1641764, 1631218]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,26.74,Made,,,,,,,3.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,
30,PT09M25.00S,2024-12-01T02:13:22.1Z,1,REGULAR,3pt,Jump Shot,[],1626145,13.222733245729303,94.85294117647058,1610612756,6,8,2024-12-01T02:13:25Z,300000,False,-224.0,72.0,1,left,T. Jones 3PT  (3 PTS) (M. Plumlee 1 AST),"[1626145, 203486]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.55,Made,,,,,,,3.0,M. Plumlee,203486.0,1.0,,,,,,,,
32,PT09M10.00S,2024-12-01T02:13:44.7Z,1,REGULAR,foul,technical,['1freethrow'],203486,,,1610612744,6,8,2024-12-01T02:16:13Z,320000,False,,,0,,M. Plumlee defensive-3-second technical FOUL (1 Tech),[203486],1610612756.0,PHX,defensive-3-second,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,1146.0,0.0,1.0,,,,,
33,PT09M10.00S,2024-12-01T02:13:44.8Z,1,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,6,8,2024-12-01T02:14:54Z,330000,False,,,0,,MISS S. Curry technical Free Throw 1 of 1,[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT09M10.00S,2024-12-01T02:13:44.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,6,8,2024-12-01T02:14:54Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,
35,PT09M04.00S,2024-12-01T02:14:26.9Z,1,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612744,6,8,2024-12-01T02:14:33Z,350000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Curry 2 FT),"[1626145, 201939]",1610612756.0,PHX,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,Curry,201939.0,,,
37,PT09M04.00S,2024-12-01T02:14:48.2Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,6,9,2024-12-01T02:14:54Z,370000,False,,,0,,S. Curry Free Throw 1 of 2 (1 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
38,PT09M04.00S,2024-12-01T02:14:59.2Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,6,10,2024-12-01T02:14:59Z,380000,False,,,0,,S. Curry Free Throw 2 of 2 (2 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
39,PT08M49.00S,2024-12-01T02:15:20.1Z,1,REGULAR,foul,personal,[],201939,,,1610612756,6,10,2024-12-01T02:15:25Z,390000,False,,,0,,S. Curry personal FOUL (1 PF),"[201939, 1628960]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,200833.0,1.0,0.0,Allen,1628960.0,,,
41,PT08M35.00S,2024-12-01T02:15:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,8.623521681997373,44.11764705882353,1610612756,8,10,2024-12-01T02:18:26Z,410000,False,29.0,29.0,1,left,T. Jones driving finger roll Layup (5 PTS) (G. Allen 1 AST),"[1626145, 1628960]",1610612756.0,PHX,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,,,5.0,G. Allen,1628960.0,1.0,,,,,,,,
43,PT08M21.00S,2024-12-01T02:16:04.1Z,1,REGULAR,3pt,Jump Shot,[],203952,66.5735873850197,56.372549019607845,1610612744,8,10,2024-12-01T02:16:07Z,430000,False,32.0,262.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2024-12-01T02:16:07.1Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,8,10,2024-12-01T02:16:07Z,440000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M05.00S,2024-12-01T02:16:20.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203486,8.754927726675426,54.166666666666664,1610612756,10,10,2024-12-01T02:19:08Z,450000,False,-21.0,30.0,1,left,M. Plumlee turnaround Hook (2 PTS) (G. Allen 2 AST),"[203486, 1628960]",1610612756.0,PHX,turnaround,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.63,Made,,,,,,,2.0,G. Allen,1628960.0,2.0,,,,,,,,
47,PT07M41.00S,2024-12-01T02:16:44.0Z,1,REGULAR,3pt,Jump Shot,[],203952,90.48948751642575,3.6764705882352944,1610612744,10,13,2024-12-01T02:16:48Z,470000,False,-232.0,37.0,1,right,A. Wiggins 3PT  (3 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.45,Made,,,,,,,3.0,S. Curry,201939.0,1.0,,,,,,,,
49,PT07M30.00S,2024-12-01T02:16:54.7Z,1,REGULAR,3pt,Jump Shot,[],201142,28.465834428383708,78.18627450980392,1610612756,10,13,2024-12-01T02:16:59Z,490000,False,-141.0,215.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
50,PT07M27.00S,2024-12-01T02:16:57.7Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,10,13,2024-12-01T02:16:59Z,500000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M19.00S,2024-12-01T02:17:09.1Z,1,REGULAR,foul,offensive,[],1631218,,,1610612744,10,13,2024-12-01T02:17:18Z,510000,False,,,0,,T. Jackson-Davis offensive FOUL (1 PF),"[1631218, 1626145]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,1.0,0.0,Jones,1626145.0,,,
53,PT07M19.00S,2024-12-01T02:17:09.1Z,1,REGULAR,turnover,offensive foul,[],1631218,,,1610612744,10,13,2024-12-01T02:17:09Z,530000,False,,,0,,T. Jackson-Davis offensive foul TURNOVER (1 TO),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,,,,,1.0,,
54,PT07M19.00S,2024-12-01T02:17:23.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,10,13,2024-12-01T02:17:23Z,540000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M19.00S,2024-12-01T02:19:49.3Z,1,REGULAR,substitution,out,[],1631218,,,1610612756,10,13,2024-12-01T02:20:13Z,550000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M19.00S,2024-12-01T02:19:49.3Z,1,REGULAR,substitution,in,[],1627780,,,1610612756,10,13,2024-12-01T02:20:13Z,560000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M06.00S,2024-12-01T02:20:32.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201142,22.421156373193167,87.74509803921569,1610612756,13,13,2024-12-01T02:20:36Z,570000,False,-189.0,158.0,1,left,K. Durant 24' 3PT  (6 PTS) (T. Jones 1 AST),"[201142, 1626145]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,24.63,Made,,,,,,,6.0,T. Jones,1626145.0,1.0,,,,,,,,
59,PT06M50.00S,2024-12-01T02:20:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,91.93495400788436,45.83333333333333,1610612744,13,13,2024-12-01T02:20:51Z,590000,False,-21.0,23.0,1,right,MISS G. Payton II cutting Layup - blocked,"[1627780, 203486]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,Plumlee,203486.0,,,,,,,,,,,,
60,PT06M50.00S,2024-12-01T02:20:47.8Z,1,REGULAR,block,,[],203486,,,1610612744,13,13,2024-12-01T02:20:50Z,600000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M47.00S,2024-12-01T02:20:50.8Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,13,13,2024-12-01T02:20:51Z,610000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M41.00S,2024-12-01T02:20:57.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,13.61695137976347,54.166666666666664,1610612756,13,13,2024-12-01T02:21:02Z,620000,False,-21.0,75.0,1,left,MISS D. Booker 7' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.83,Missed,,,,,,,,,,,,,,,,,,
63,PT06M39.00S,2024-12-01T02:20:59.9Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,13,13,2024-12-01T02:21:02Z,630000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M29.00S,2024-12-01T02:21:09.6Z,1,REGULAR,3pt,Jump Shot,[],1641764,66.96780551905388,50.73529411764706,1610612744,13,16,2024-12-01T02:21:15Z,640000,False,4.0,258.0,1,right,B. Podziemski 25' 3PT bank (6 PTS) (A. Wiggins 1 AST),"[1641764, 203952]",1610612744.0,GSW,bank,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,,,6.0,A. Wiggins,203952.0,1.0,,,,,,,,
66,PT06M14.00S,2024-12-01T02:21:23.9Z,1,REGULAR,3pt,Jump Shot,[],1626145,32.013797634691194,27.205882352941174,1610612756,16,16,2024-12-01T02:21:27Z,660000,False,114.0,248.0,1,left,T. Jones 27' 3PT  (8 PTS) (D. Booker 2 AST),"[1626145, 1626164]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,27.33,Made,,,,,,,8.0,D. Booker,1626164.0,2.0,,,,,,,,
68,PT06M02.00S,2024-12-01T02:21:36.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,92.85479632063075,43.627450980392155,1610612744,16,18,2024-12-01T02:21:40Z,680000,False,-32.0,15.0,1,right,B. Podziemski Layup (8 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,,,8.0,,,,,,,,,,,
69,PT05M50.00S,2024-12-01T02:21:51.2Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,16,18,2024-12-01T02:22:06Z,690000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (1 TO),[201142],1610612756.0,PHX,bad pass,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1146.0,,,,,1.0,,
70,PT05M50.00S,2024-12-01T02:21:59.1Z,1,REGULAR,substitution,out,[],1628960,,,1610612744,16,18,2024-12-01T02:22:14Z,700000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M50.00S,2024-12-01T02:21:59.1Z,1,REGULAR,substitution,out,[],203486,,,1610612744,16,18,2024-12-01T02:22:14Z,710000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M50.00S,2024-12-01T02:21:59.1Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,16,18,2024-12-01T02:22:14Z,720000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M50.00S,2024-12-01T02:21:59.1Z,1,REGULAR,substitution,in,[],1626220,,,1610612744,16,18,2024-12-01T02:22:14Z,730000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M50.00S,2024-12-01T02:21:59.1Z,1,REGULAR,substitution,in,[],1642345,,,1610612744,16,18,2024-12-01T02:22:14Z,740000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M50.00S,2024-12-01T02:21:59.1Z,1,REGULAR,substitution,in,[],1627741,,,1610612744,16,18,2024-12-01T02:22:14Z,750000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M34.00S,2024-12-01T02:22:23.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201939,82.34231274638634,59.55882352941176,1610612744,16,18,2024-12-01T02:24:25Z,760000,False,48.0,113.0,1,right,MISS S. Curry 12' driving floating bank Shot,[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,12.32,Missed,,,,,,,,,,,,,,,,,,
77,PT05M32.00S,2024-12-01T02:22:25.3Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,16,18,2024-12-01T02:22:27Z,770000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT05M17.00S,2024-12-01T02:22:40.3Z,1,REGULAR,2pt,Jump Shot,[],201142,24.26084099868594,33.088235294117645,1610612756,16,18,2024-12-01T02:22:44Z,780000,False,85.0,176.0,1,left,MISS K. Durant 19' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,19.49,Missed,,,,,,,,,,,,,,,,,,
79,PT05M16.00S,2024-12-01T02:22:41.3Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,16,18,2024-12-01T02:26:26Z,790000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Right Center,,,78.0,1.0,0.0,1.0,,,,,,,,,,,,,,
105,PT05M16.00S,2024-12-01T02:22:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642345,11.300919842312746,51.49356617647059,1610612756,16,18,2024-12-01T02:26:15Z,795000,False,-7.0,54.0,1,left,MISS O. Ighodaro tip Layup,[1642345],1610612756.0,PHX,tip,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
106,PT05M15.00S,2024-12-01T02:22:48.0Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,16,18,2024-12-01T02:27:55Z,797500,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,105.0,2.0,2.0,0.0,,,,,,,,,,,,,,
82,PT05M06.00S,2024-12-01T02:22:59.4Z,1,REGULAR,substitution,out,[],203952,,,1610612744,16,18,2024-12-01T02:23:12Z,820000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M06.00S,2024-12-01T02:22:59.4Z,1,REGULAR,substitution,out,[],203110,,,1610612744,16,18,2024-12-01T02:23:12Z,830000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M06.00S,2024-12-01T02:22:59.4Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,16,18,2024-12-01T02:23:12Z,840000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M06.00S,2024-12-01T02:22:59.4Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,16,18,2024-12-01T02:23:12Z,850000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M58.00S,2024-12-01T02:23:30.0Z,1,REGULAR,3pt,Jump Shot,[],1627780,96.1892247043364,96.34650735294117,1610612744,16,18,2024-12-01T02:31:17Z,860000,False,232.0,-17.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
