actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-07T03:11:55.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-07T03:11:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-11-07T03:11:58.9Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612761,0,0,2024-11-07T03:11:58Z,40000,False,,,0,,Jump Ball J. Pöltl vs. D. Sabonis: Tip to D. Mitchell,"[1630558, 1627751, 1627734]",1610612761.0,TOR,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Pöltl,1627751.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-11-07T03:12:10.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641711,4.28712220762155,50.0,1610612761,0,2,2024-11-07T03:12:16Z,70000,False,0.0,-12.0,1,left,G. Dick driving DUNK (2 PTS) (D. Mitchell 1 AST),"[1641711, 1630558]",1610612761.0,TOR,driving,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,1.22,Made,2.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-11-07T03:12:25.0Z,1,REGULAR,3pt,Jump Shot,[],1628989,69.72733245729303,73.2843137254902,1610612758,0,2,2024-11-07T03:12:31Z,90000,False,116.0,232.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2024-11-07T03:12:26.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,0,2,2024-11-07T03:12:31Z,100000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,,,,,,,,,,,,,
12,PT11M10.00S,2024-11-07T03:12:46.6Z,1,REGULAR,3pt,Jump Shot,[],1641711,29.911300919842315,30.637254901960787,1610612761,0,2,2024-11-07T03:13:24Z,120000,False,97.0,229.0,1,left,MISS G. Dick 24' pullup 3PT,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
13,PT11M06.00S,2024-11-07T03:12:50.6Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,0,2,2024-11-07T03:12:56Z,130000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M51.00S,2024-11-07T03:13:05.6Z,1,REGULAR,2pt,Jump Shot,[],201942,93.11760840998686,74.26470588235294,1610612758,0,2,2024-11-07T03:13:53Z,140000,False,121.0,12.0,1,right,MISS D. DeRozan 12' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,12.19,Missed,,,,,,,,,,,,,,,,,,
15,PT10M49.00S,2024-11-07T03:13:07.6Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,0,2,2024-11-07T03:13:53Z,150000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M45.00S,2024-11-07T03:13:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,92.59198423127464,49.26470588235294,1610612758,2,2,2024-11-07T03:15:00Z,160000,False,-4.0,17.0,1,right,K. Murray driving finger roll Layup (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,driving finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.75,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
18,PT10M37.00S,2024-11-07T03:13:24.8Z,1,REGULAR,foul,offensive,[],1627751,,,1610612761,2,2,2024-11-07T03:13:34Z,180000,False,,,0,,J. Pöltl offensive FOUL (1 PF),"[1627751, 1628368]",1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202056.0,1.0,0.0,Fox,1628368.0,,,,,
20,PT10M37.00S,2024-11-07T03:13:24.8Z,1,REGULAR,turnover,offensive foul,[],1627751,,,1610612761,2,2,2024-11-07T03:13:24Z,200000,False,,,0,,J. Pöltl offensive foul TURNOVER (1 TO),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202056.0,,,,,1.0,,,,
21,PT10M17.00S,2024-11-07T03:13:53.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,93.5611038107753,91.68964460784314,1610612758,4,2,2024-11-07T04:28:27Z,210000,False,208.0,8.0,1,right,D. DeRozan 20' pullup Jump Shot (2 PTS) (D. Sabonis 2 AST),"[201942, 1627734]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,20.86,Made,2.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
22,PT10M00.00S,2024-11-07T03:14:11.3Z,1,REGULAR,2pt,Jump Shot,[],1641711,19.267411300919843,68.87254901960785,1610612761,4,4,2024-11-07T03:14:17Z,220000,False,-94.0,129.0,1,left,G. Dick 15' pullup Jump Shot (4 PTS) (J. Pöltl 1 AST),"[1641711, 1627751]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,8-16 Left,15.95,Made,4.0,J. Pöltl,1627751.0,1.0,,,,,,,,,,,,,,
24,PT09M51.00S,2024-11-07T03:14:19.1Z,1,REGULAR,turnover,bad pass,[],1628989,,,1610612758,4,4,2024-11-07T03:14:23Z,240000,False,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1627751]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Pöltl,1627751.0,,
25,PT09M51.00S,2024-11-07T03:14:19.1Z,1,REGULAR,steal,,[],1627751,,,1610612761,4,4,2024-11-07T03:14:21Z,250000,False,,,0,,J. Pöltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M47.00S,2024-11-07T03:14:26.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630534,5.863994743758213,54.166666666666664,1610612761,4,6,2024-11-07T03:18:15Z,260000,False,-21.0,3.0,1,left,O. Agbaji running Layup (2 PTS) (J. Pöltl 2 AST),"[1630534, 1627751]",1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.1,Made,2.0,J. Pöltl,1627751.0,2.0,,,,,,,,,,,,,,
27,PT09M47.00S,2024-11-07T03:14:40.6Z,1,REGULAR,foul,personal,['1freethrow'],201942,,,1610612761,4,6,2024-11-07T03:14:52Z,270000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Agbaji 1 FT),"[201942, 1630534]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,1.0,0.0,Agbaji,1630534.0,,,,,
29,PT09M47.00S,2024-11-07T03:14:55.2Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630534,,,1610612761,4,7,2024-11-07T03:14:55Z,290000,False,,,0,,O. Agbaji Free Throw 1 of 1 (3 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
30,PT09M22.00S,2024-11-07T03:15:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.40932982917214,50.0,1610612758,6,7,2024-11-07T03:16:26Z,300000,False,0.0,28.0,1,right,D. Sabonis Layup (2 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.83,Made,2.0,,,,,,,,,,,,,,,,,
31,PT09M00.00S,2024-11-07T03:15:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,13.485545335085414,58.333333333333336,1610612761,6,9,2024-11-07T03:19:51Z,310000,False,-42.0,74.0,1,left,R. Barrett 8' floating Jump Shot (2 PTS),[1629628],1610612761.0,TOR,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,8.52,Made,2.0,,,,,,,,,,,,,,,,,
32,PT08M49.00S,2024-11-07T03:15:54.8Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612758,6,9,2024-11-07T03:16:00Z,320000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1629628]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Barrett,1629628.0,,
33,PT08M49.00S,2024-11-07T03:15:54.8Z,1,REGULAR,steal,,[],1629628,,,1610612761,6,9,2024-11-07T03:15:58Z,330000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
