actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
103,PT10M36.00S,2024-11-14T03:11:39.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642346,10.036136662286467,50.73529411764706,1610612756,2,0,2024-11-14T03:23:35Z,165000,False,-4.0,42.0,1,left,MISS R. Dunn driving Layup - blocked,"[1642346, 201942]",1610612756.0,PHX,driving,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,DeRozan,201942.0,,,,,,,,
104,PT10M36.00S,2024-11-14T03:11:39.1Z,1,REGULAR,block,,[],201942,,,1610612756,2,0,2024-11-14T03:23:35Z,172500,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT10M34.00S,2024-11-14T03:11:41.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,2,0,2024-11-14T03:23:35Z,176250,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M28.00S,2024-11-14T03:11:50.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631099,92.59198423127464,51.470588235294116,1610612758,4,0,2024-11-14T03:23:02Z,180000,False,7.0,17.0,1,right,K. Murray running reverse Layup (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,running reverse,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,2.0,,,D. Sabonis,1627734.0,1.0,,,,,
20,PT10M12.00S,2024-11-14T03:12:06.1Z,1,REGULAR,3pt,Jump Shot,[],1626145,29.122864651773984,73.52941176470588,1610612756,4,0,2024-11-14T03:12:14Z,200000,False,-118.0,221.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612756.0,PHX,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
21,PT10M10.00S,2024-11-14T03:12:08.1Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,4,0,2024-11-14T03:12:14Z,210000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,
22,PT10M08.00S,2024-11-14T03:12:11.1Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612758,4,0,2024-11-14T03:12:17Z,220000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1626220]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,O'Neale,1626220.0,,,,,,,,,,,
23,PT10M08.00S,2024-11-14T03:12:11.1Z,1,REGULAR,steal,,[],1626220,,,1610612756,4,0,2024-11-14T03:12:13Z,230000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
24,PT10M06.00S,2024-11-14T03:12:16.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,31.35676741130092,37.99019607843137,1610612756,4,0,2024-11-14T03:13:17Z,240000,False,60.0,242.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
25,PT10M04.00S,2024-11-14T03:12:18.9Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,4,0,2024-11-14T03:13:17Z,250000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT10M03.00S,2024-11-14T03:12:20.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626164,18.528252299605782,53.41605392156863,1610612756,4,0,2024-11-14T03:24:48Z,260000,False,-17.0,122.0,1,left,MISS D. Booker 12' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,12.29,Missed,,,,,,,,,,,,,,,,,,
27,PT10M01.00S,2024-11-14T03:12:22.7Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,4,0,2024-11-14T03:24:55Z,270000,False,,,0,,D. Booker REBOUND (Off:2 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,2.0,0.0,2.0,,,,,,,,,,,,,,
114,PT10M00.00S,2024-11-14T03:12:24.1Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626164,20.41721419185282,47.549019607843135,1610612756,4,0,2024-11-14T03:25:21Z,275000,False,12.0,139.0,1,left,MISS D. Booker 13' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,13.99,Missed,,,,,,,,,,,,,,,,,,
115,PT09M59.00S,2024-11-14T03:12:25.1Z,1,REGULAR,rebound,offensive,[],1642346,,,1610612756,4,0,2024-11-14T03:25:21Z,277500,False,,,0,,R. Dunn REBOUND (Off:1 Def:0),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Center,,,114.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,PT09M58.00S,2024-11-14T03:12:27.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642346,5.590000152587891,50.0,1610612756,4,2,2024-11-14T03:25:34Z,280000,False,0.0,0.0,1,left,R. Dunn tip Layup (2 PTS),[1642346],1610612756.0,PHX,tip,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
29,PT09M36.00S,2024-11-14T03:12:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,90.3580814717477,47.05882352941176,1610612758,6,2,2024-11-14T03:14:42Z,290000,False,-15.0,38.0,1,right,D. Fox driving Layup (2 PTS) (D. Sabonis 2 AST),"[1628368, 1627734]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,4.08,Made,,,,,,,,2.0,,,D. Sabonis,1627734.0,2.0,,,,,
30,PT09M24.00S,2024-11-14T03:12:56.8Z,1,REGULAR,foul,personal,[],1628368,,,1610612756,6,2,2024-11-14T03:13:18Z,300000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1626164]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Booker,1626164.0
32,PT09M20.00S,2024-11-14T03:13:27.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,32.40801576872536,51.470588235294116,1610612756,6,2,2024-11-14T03:13:33Z,320000,False,-7.0,252.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612756.0,PHX,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
33,PT09M16.00S,2024-11-14T03:13:31.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,6,2,2024-11-14T03:13:33Z,330000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT09M09.00S,2024-11-14T03:13:39.1Z,1,REGULAR,turnover,lost ball,[],201942,,,1610612758,6,2,2024-11-14T03:13:42Z,340000,False,,,0,,D. DeRozan lost ball TURNOVER (2 TO),"[201942, 203994]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,Nurkić,203994.0,,,,,,,,,,,
35,PT09M09.00S,2024-11-14T03:13:39.1Z,1,REGULAR,steal,,[],203994,,,1610612756,6,2,2024-11-14T03:13:41Z,350000,False,,,0,,J. Nurkić STEAL (2 STL),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
36,PT09M05.00S,2024-11-14T03:13:43.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626220,6.783837056504599,49.01960784313725,1610612756,6,4,2024-11-14T03:13:51Z,360000,False,5.0,11.0,1,left,R. O'Neale running Layup (2 PTS) (T. Jones 1 AST),"[1626220, 1626145]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,2.0,,,T. Jones,1626145.0,1.0,,,,,
38,PT08M58.00S,2024-11-14T03:13:53.8Z,1,REGULAR,2pt,Jump Shot,[],1628368,79.58278580814718,44.36274509803921,1610612758,8,4,2024-11-14T04:15:05Z,380000,False,-28.0,139.0,1,right,D. Fox 14' pullup Jump Shot (4 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,14.22,Made,,,,,,,,4.0,,,,,,,,,,
39,PT08M45.00S,2024-11-14T03:14:02.5Z,1,REGULAR,3pt,Jump Shot,[],1626220,32.013797634691194,48.529411764705884,1610612756,8,4,2024-11-14T03:14:09Z,390000,False,7.0,248.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,24.85,Missed,,,,,,,,,,,,,,,,,,
40,PT08M43.00S,2024-11-14T03:14:04.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,8,4,2024-11-14T03:17:31Z,400000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M30.00S,2024-11-14T03:14:17.5Z,1,REGULAR,3pt,Jump Shot,[],1631099,92.46057818659659,5.147058823529411,1610612758,11,4,2024-11-14T03:14:22Z,410000,False,-224.0,18.0,1,right,K. Murray 3PT  (5 PTS) (D. Fox 1 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,22.51,Made,,,,,,,,5.0,,,D. Fox,1628368.0,1.0,,,,,
44,PT08M14.00S,2024-11-14T03:14:34.0Z,1,REGULAR,turnover,lost ball,[],1626164,,,1610612756,11,4,2024-11-14T03:14:40Z,440000,False,,,0,,D. Booker lost ball TURNOVER (1 TO),"[1626164, 1628989]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,,,,,1.0,Huerter,1628989.0,,,,,,,,,,,
45,PT08M14.00S,2024-11-14T03:14:34.0Z,1,REGULAR,steal,,[],1628989,,,1610612758,11,4,2024-11-14T03:14:37Z,450000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
46,PT08M09.00S,2024-11-14T03:14:41.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628368,91.93495400788436,49.754901960784316,1610612758,13,4,2024-11-14T03:17:58Z,460000,False,-1.0,23.0,1,right,D. Fox running Layup (6 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,,6.0,,,,,,,,,,
48,PT07M51.00S,2024-11-14T03:14:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,7.30946123521682,45.588235294117645,1610612756,13,4,2024-11-14T03:18:48Z,470000,False,22.0,16.0,1,left,MISS R. O'Neale driving Layup,[1626220],1610612756.0,PHX,driving,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
49,PT07M50.00S,2024-11-14T03:14:59.7Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612756,13,4,2024-11-14T03:18:48Z,480000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:0),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,48.0,1.0,0.0,1.0,,,,,,,,,,,,,,
50,PT07M49.00S,2024-11-14T03:15:01.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626220,5.590000152587891,50.0,1610612756,13,4,2024-11-14T03:18:55Z,490000,False,0.0,0.0,1,left,MISS R. O'Neale tip Layup,[1626220],1610612756.0,PHX,tip,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
51,PT07M48.00S,2024-11-14T03:15:02.5Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,13,4,2024-11-14T03:18:55Z,500000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT07M38.00S,2024-11-14T03:15:09.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,83.39356110381078,64.2156862745098,1610612758,15,4,2024-11-14T03:15:14Z,510000,False,71.0,104.0,1,right,K. Huerter 12' pullup Jump Shot (2 PTS) (D. Sabonis 3 AST),"[1628989, 1627734]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Right,12.57,Made,,,,,,,,2.0,,,D. Sabonis,1627734.0,3.0,,,,,
54,PT07M38.00S,2024-11-14T03:15:15.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,15,4,2024-11-14T03:15:15Z,530000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M38.00S,2024-11-14T03:15:55.8Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,15,4,2024-11-14T03:17:52Z,540000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M38.00S,2024-11-14T03:15:55.8Z,1,REGULAR,substitution,in,[],1629006,,,1610612756,15,4,2024-11-14T03:17:52Z,550000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M26.00S,2024-11-14T03:18:18.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,18.478975032851512,91.91176470588235,1610612756,15,7,2024-11-14T03:18:23Z,560000,False,-210.0,121.0,1,left,T. Jones 24' 3PT  (3 PTS) (J. Okogie 1 AST),"[1626145, 1629006]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.21,Made,,,,,,,,3.0,,,J. Okogie,1629006.0,1.0,,,,,
60,PT07M06.00S,2024-11-14T03:18:52.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,92.59198423127464,47.794117647058826,1610612758,15,7,2024-11-14T03:20:02Z,590000,False,-11.0,17.0,1,right,MISS D. Sabonis cutting DUNK - blocked,"[1627734, 1642346]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,Dunn,1642346.0,,,,,,,,
61,PT07M06.00S,2024-11-14T03:18:52.8Z,1,REGULAR,block,,[],1642346,,,1610612758,15,7,2024-11-14T03:35:27Z,600000,False,,,0,,R. Dunn BLOCK (1 BLK),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M05.00S,2024-11-14T03:18:53.8Z,1,REGULAR,rebound,offensive,[],201942,,,1610612758,15,7,2024-11-14T03:20:02Z,610000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,60.0,3.0,2.0,1.0,,,,,,,,,,,,,,
63,PT07M04.00S,2024-11-14T03:18:57.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,67.36202365308804,49.26470588235294,1610612758,15,7,2024-11-14T03:20:12Z,620000,False,-4.0,254.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
64,PT07M03.00S,2024-11-14T03:18:58.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,15,7,2024-11-14T03:20:12Z,630000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,
65,PT06M53.00S,2024-11-14T03:19:04.1Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,15,7,2024-11-14T03:20:37Z,640000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1628989]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Huerter,1628989.0,,,,,,,,,,,
66,PT06M53.00S,2024-11-14T03:19:04.1Z,1,REGULAR,steal,,[],1628989,,,1610612758,15,7,2024-11-14T03:19:06Z,650000,False,,,0,,K. Huerter STEAL (2 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M49.00S,2024-11-14T03:19:08.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631099,92.85479632063075,47.794117647058826,1610612758,17,7,2024-11-14T03:19:16Z,660000,False,-11.0,15.0,1,right,K. Murray running Layup (7 PTS) (K. Huerter 1 AST),"[1631099, 1628989]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,7.0,,,K. Huerter,1628989.0,1.0,,,,,
69,PT06M33.00S,2024-11-14T03:19:28.1Z,1,REGULAR,3pt,Jump Shot,[],203994,26.757555847568987,22.058823529411764,1610612756,17,7,2024-11-14T03:20:58Z,680000,False,140.0,199.0,1,left,MISS J. Nurkić 24' pullup 3PT,[203994],1610612756.0,PHX,pullup,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,24.31,Missed,,,,,,,,,,,,,,,,,,
70,PT06M30.00S,2024-11-14T03:19:31.1Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,17,7,2024-11-14T03:20:58Z,690000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,69.0,4.0,3.0,1.0,,,,,,,,,,,,,,
71,PT06M24.00S,2024-11-14T03:19:34.3Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612758,17,7,2024-11-14T03:19:45Z,700000,False,,,0,,J. Nurkić shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203994, 1627734]",1610612756.0,PHX,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Sabonis,1627734.0
73,PT06M24.00S,2024-11-14T03:19:59.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627734,,,1610612758,18,7,2024-11-14T03:19:59Z,720000,False,,,0,,D. Sabonis Free Throw 1 of 2 (1 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
74,PT06M24.00S,2024-11-14T03:20:00.2Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,18,7,2024-11-14T03:20:14Z,730000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M24.00S,2024-11-14T03:20:00.2Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,18,7,2024-11-14T03:20:14Z,740000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M24.00S,2024-11-14T03:20:00.2Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,18,7,2024-11-14T03:20:14Z,750000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M24.00S,2024-11-14T03:20:00.2Z,1,REGULAR,substitution,in,[],1629162,,,1610612758,18,7,2024-11-14T03:20:14Z,760000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M24.00S,2024-11-14T03:20:00.2Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,18,7,2024-11-14T03:20:14Z,770000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M24.00S,2024-11-14T03:20:00.2Z,1,REGULAR,substitution,in,[],1631165,,,1610612758,18,7,2024-11-14T03:20:14Z,780000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
