actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-28T02:10:39.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-28T02:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-03-28T02:10:43.3Z,1,REGULAR,jumpball,recovered,[],1631165,,,1610612758,0,0,2025-03-28T02:10:43Z,40000,False,,,0,,Jump Ball D. Sabonis vs. D. Clingan: Tip to K. Ellis,"[1631165, 1627734, 1642270]",1610612758.0,SAC,startperiod,K. Ellis,1631165.0,Ellis,K. Ellis,Sabonis,1627734.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-03-28T02:10:44.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,88.64980289093299,57.35294117647059,1610612758,2,0,2025-03-28T02:19:43Z,70000,False,37.0,54.0,1,right,D. Sabonis 6' floating Jump Shot (2 PTS) (D. DeRozan 1 AST),"[1627734, 201942]",1610612758.0,SAC,floating,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.55,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
8,PT11M17.00S,2025-03-28T02:11:07.4Z,1,REGULAR,3pt,Jump Shot,[],1630166,29.6484888304862,78.43137254901961,1610612757,2,3,2025-03-28T02:11:11Z,80000,False,-142.0,226.0,1,left,D. Avdija 26' 3PT  (3 PTS) (A. Simons 1 AST),"[1630166, 1629014]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.72,Made,3.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
10,PT10M59.00S,2025-03-28T02:11:26.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,80.6340341655716,52.20588235294118,1610612758,4,3,2025-03-28T02:12:06Z,100000,False,11.0,130.0,1,right,K. Murray 13' driving floating Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.0,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
13,PT10M32.00S,2025-03-28T02:11:52.9Z,1,REGULAR,3pt,Jump Shot,[],1641739,9.149145860709593,1.2254901960784315,1610612757,4,3,2025-03-28T02:11:56Z,120000,False,244.0,34.0,1,left,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,24.62,Missed,,,,,,,,,,,,,,,,,,
14,PT10M30.00S,2025-03-28T02:11:54.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,4,3,2025-03-28T02:11:56Z,130000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M20.00S,2025-03-28T02:12:04.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,83.52496714848883,54.41176470588235,1610612758,6,3,2025-03-28T02:12:39Z,140000,False,22.0,102.0,1,right,K. Murray 10' driving floating Jump Shot (4 PTS) (D. Sabonis 2 AST),"[1631099, 1627734]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.48,Made,4.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
17,PT10M02.00S,2025-03-28T02:12:25.3Z,1,REGULAR,3pt,Jump Shot,[],1631101,31.750985545335087,19.11764705882353,1610612757,6,3,2025-03-28T02:13:17Z,160000,False,154.0,246.0,1,left,MISS S. Sharpe 29' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,29.04,Missed,,,,,,,,,,,,,,,,,,
18,PT09M59.00S,2025-03-28T02:12:28.3Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,6,3,2025-03-28T02:13:17Z,170000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT09M56.00S,2025-03-28T02:12:30.5Z,1,REGULAR,foul,personal,[],1629014,,,1610612758,6,3,2025-03-28T02:12:40Z,180000,False,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 203897]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,203593.0,1.0,0.0,LaVine,203897.0,,,,,
21,PT09M50.00S,2025-03-28T02:12:56.1Z,1,REGULAR,2pt,Jump Shot,[],201942,77.34888304862024,50.49019607843137,1610612758,6,3,2025-03-28T02:13:33Z,200000,False,2.0,160.0,1,right,MISS D. DeRozan 16' step back Shot - blocked,"[201942, 1642270]",1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.04,Missed,,,,,,,,,,,,,,Clingan,1642270.0,,,
22,PT09M50.00S,2025-03-28T02:12:56.1Z,1,REGULAR,block,,[],1642270,,,1610612758,6,3,2025-03-28T02:13:00Z,210000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M43.00S,2025-03-28T02:13:03.1Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,6,3,2025-03-28T02:13:05Z,220000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,21.0,2.0,1.0,1.0,,,,,,,,,,
24,PT09M43.00S,2025-03-28T02:13:04.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,72.61826544021025,14.460784313725492,1610612758,6,3,2025-03-28T02:13:54Z,230000,False,-178.0,205.0,1,right,MISS K. Ellis 27' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
25,PT09M41.00S,2025-03-28T02:13:06.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,6,3,2025-03-28T02:13:54Z,240000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
