actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
35,PT08M28.00S,2025-04-13T19:44:46.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,10,6,2025-04-13T19:45:45Z,350000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M18.00S,2025-04-13T19:44:56.8Z,1,REGULAR,3pt,Jump Shot,[],203897,73.01248357424441,84.31372549019608,1610612758,13,6,2025-04-13T19:46:04Z,360000,False,172.0,201.0,1,right,Z. LaVine 26' 3PT pullup (8 PTS) (D. Sabonis 1 AST),"[203897, 1627734]",1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.44,Made,,,,,8.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,
38,PT08M05.00S,2025-04-13T19:45:10.5Z,1,REGULAR,3pt,Jump Shot,[],1628960,7.703679369250986,98.77450980392157,1610612756,13,9,2025-04-13T19:45:14Z,380000,False,-244.0,20.0,1,left,G. Allen 24' 3PT  (6 PTS) (T. Jones 1 AST),"[1628960, 1626145]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,24.47,Made,,,,,6.0,T. Jones,1626145.0,1.0,,,,,,,,,,
40,PT07M56.00S,2025-04-13T19:45:19.9Z,1,REGULAR,2pt,Jump Shot,[],203897,76.95466491458606,27.696078431372552,1610612758,15,9,2025-04-13T19:46:30Z,400000,False,-112.0,164.0,1,right,Z. LaVine 19' fadeaway Jump Shot (10 PTS),[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,19.84,Made,,,,,10.0,,,,,,,,,,,,,
41,PT07M29.00S,2025-04-13T19:45:47.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,17.821944809461236,51.470588235294116,1610612756,15,9,2025-04-13T19:47:41Z,410000,False,-7.0,115.0,1,left,MISS G. Allen 11' driving floating Shot - blocked,"[1628960, 1631165]",1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,11.52,Missed,,,,,,,,,,,,Ellis,1631165.0,,,,,
42,PT07M29.00S,2025-04-13T19:45:47.6Z,1,REGULAR,block,,[],1631165,,,1610612756,15,9,2025-04-13T19:48:40Z,420000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
43,PT07M28.00S,2025-04-13T19:45:48.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,15,9,2025-04-13T19:47:41Z,430000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,41.0,3.0,3.0,0.0,,,,,,,,,,,,,,
44,PT07M24.00S,2025-04-13T19:45:54.3Z,1,REGULAR,turnover,out-of-bounds,[],203897,,,1610612758,15,9,2025-04-13T19:46:02Z,440000,False,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (1 TO),[203897],1610612758.0,SAC,lost ball,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,1627524.0,,,,
45,PT07M05.00S,2025-04-13T19:46:18.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642346,14.011169513797633,3.9215686274509802,1610612756,15,9,2025-04-13T19:46:22Z,450000,False,230.0,79.0,1,left,MISS R. Dunn 24' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,24.36,Missed,,,,,,,,,,,,,,,,,,
46,PT07M02.00S,2025-04-13T19:46:21.3Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,15,9,2025-04-13T19:46:22Z,460000,False,,,0,,K. Murray REBOUND (Off:0 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,45.0,4.0,4.0,0.0,,,,,,,,,,,,,,
47,PT06M42.00S,2025-04-13T19:46:41.0Z,1,REGULAR,3pt,Jump Shot,[],1627734,66.17936925098554,45.09803921568628,1610612758,18,9,2025-04-13T19:46:45Z,470000,False,-25.0,265.0,1,right,D. Sabonis 26' 3PT  (8 PTS) (D. DeRozan 3 AST),"[1627734, 201942]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,26.65,Made,,,,,8.0,D. DeRozan,201942.0,3.0,,,,,,,,,,
49,PT06M41.00S,2025-04-13T19:46:48.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,18,9,2025-04-13T19:46:48Z,490000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M28.00S,2025-04-13T19:49:59.5Z,1,REGULAR,foul,personal,[],1631165,,,1610612756,18,9,2025-04-13T19:50:36Z,500000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1626145]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Jones,1626145.0
52,PT06M28.00S,2025-04-13T19:50:11.8Z,1,REGULAR,substitution,out,[],1627734,,,1610612756,18,9,2025-04-13T19:50:21Z,520000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M28.00S,2025-04-13T19:50:11.8Z,1,REGULAR,substitution,out,[],1631099,,,1610612756,18,9,2025-04-13T19:50:21Z,530000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M28.00S,2025-04-13T19:50:11.8Z,1,REGULAR,substitution,in,[],202685,,,1610612756,18,9,2025-04-13T19:50:21Z,540000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M28.00S,2025-04-13T19:50:11.8Z,1,REGULAR,substitution,in,[],1626168,,,1610612756,18,9,2025-04-13T19:50:21Z,550000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M23.00S,2025-04-13T19:50:26.9Z,1,REGULAR,3pt,Jump Shot,[],1642346,22.026938239159,6.862745098039216,1610612756,18,12,2025-04-13T19:50:36Z,560000,False,216.0,155.0,1,left,R. Dunn 26' 3PT  (3 PTS) (T. Jones 2 AST),"[1642346, 1626145]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,26.54,Made,,,,,3.0,T. Jones,1626145.0,2.0,,,,,,,,,,
58,PT06M05.00S,2025-04-13T19:50:43.8Z,1,REGULAR,3pt,Jump Shot,[],1626168,69.20170827858082,18.872549019607842,1610612758,21,12,2025-04-13T19:50:49Z,580000,False,-156.0,237.0,1,right,T. Lyles 28' 3PT  (3 PTS) (J. Valančiūnas 1 AST),"[1626168, 202685]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,28.35,Made,,,,,3.0,J. Valančiūnas,202685.0,1.0,,,,,,,,,,
60,PT05M47.00S,2025-04-13T19:51:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,17.95335085413929,44.11764705882353,1610612756,21,14,2025-04-13T19:51:30Z,600000,False,29.0,116.0,1,left,M. Plumlee 12' cutting Layup (2 PTS) (G. Allen 1 AST),"[203486, 1628960]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,12.0,Made,,,,,2.0,G. Allen,1628960.0,1.0,,,,,,,,,,
62,PT05M34.00S,2025-04-13T19:51:19.6Z,1,REGULAR,turnover,backcourt,[],202685,,,1610612758,21,14,2025-04-13T19:51:41Z,620000,False,,,0,,J. Valančiūnas backcourt TURNOVER (1 TO),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,2530.0,,,,
63,PT05M34.00S,2025-04-13T19:51:23.7Z,1,REGULAR,substitution,out,[],1631221,,,1610612756,21,14,2025-04-13T19:51:33Z,630000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M34.00S,2025-04-13T19:51:23.7Z,1,REGULAR,substitution,out,[],203486,,,1610612756,21,14,2025-04-13T19:51:33Z,640000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M34.00S,2025-04-13T19:51:23.7Z,1,REGULAR,substitution,in,[],1642345,,,1610612756,21,14,2025-04-13T19:51:33Z,650000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M34.00S,2025-04-13T19:51:23.7Z,1,REGULAR,substitution,in,[],1626220,,,1610612756,21,14,2025-04-13T19:51:33Z,660000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M25.00S,2025-04-13T19:51:47.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642345,9.543363994743759,50.73529411764706,1610612756,21,14,2025-04-13T19:51:52Z,670000,False,-4.0,37.0,1,left,MISS O. Ighodaro alley-oop DUNK,[1642345],1610612756.0,PHX,alley-oop,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
68,PT05M23.00S,2025-04-13T19:51:49.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,21,14,2025-04-13T19:51:52Z,680000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,67.0,,,,,,,,,,,,,,,,,
70,PT05M09.00S,2025-04-13T19:52:09.9Z,1,REGULAR,2pt,Jump Shot,[],203897,90.48948751642575,18.627450980392158,1610612758,21,14,2025-04-13T19:52:27Z,700000,False,-157.0,37.0,1,right,MISS Z. LaVine 16' fadeaway Shot,[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,16.12,Missed,,,,,,,,,,,,,,,,,,
71,PT05M08.00S,2025-04-13T19:52:10.9Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,21,14,2025-04-13T19:52:27Z,710000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT04M56.00S,2025-04-13T19:52:23.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,10.068988173455978,55.63725490196079,1610612756,21,16,2025-04-13T19:52:49Z,720000,False,-28.0,42.0,1,left,T. Jones driving floating bank Jump Shot (2 PTS) (R. O'Neale 1 AST),"[1626145, 1626220]",1610612756.0,PHX,driving floating bank,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,,,,,2.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,
73,PT04M42.00S,2025-04-13T19:52:35.8Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612758,21,16,2025-04-13T19:52:41Z,730000,False,,,0,,J. Valančiūnas lost ball TURNOVER (2 TO),"[202685, 1626145]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Jones,1626145.0,,,,,,,
74,PT04M42.00S,2025-04-13T19:52:35.8Z,1,REGULAR,steal,,[],1626145,,,1610612756,21,16,2025-04-13T19:52:37Z,740000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
75,PT04M39.00S,2025-04-13T19:52:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,8.09789750328515,48.28431372549019,1610612756,21,18,2025-04-13T19:52:45Z,750000,False,9.0,24.0,1,left,T. Jones running Layup (4 PTS),[1626145],1610612756.0,PHX,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,4.0,,,,,,,,,,,,,
76,PT04M39.00S,2025-04-13T19:52:45.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,21,18,2025-04-13T19:52:45Z,760000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M39.00S,2025-04-13T19:54:23.9Z,1,REGULAR,substitution,out,[],1628960,,,1610612758,21,18,2025-04-13T19:55:33Z,770000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M39.00S,2025-04-13T19:54:23.9Z,1,REGULAR,substitution,in,[],1628998,,,1610612758,21,18,2025-04-13T19:55:33Z,780000,False,,,0,,SUB in: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M19.00S,2025-04-13T19:56:00.3Z,1,REGULAR,3pt,Jump Shot,[],203897,69.07030223390277,21.568627450980394,1610612758,21,18,2025-04-13T19:56:29Z,790000,False,-142.0,238.0,1,right,MISS Z. LaVine 27' step back 3PT,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,27.74,Missed,,,,,,,,,,,,,,,,,,
81,PT04M18.00S,2025-04-13T19:56:01.3Z,1,REGULAR,rebound,offensive,[],202685,,,1610612758,21,18,2025-04-13T19:56:06Z,800000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:0),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,80.0,1.0,0.0,1.0,,,,,,,,,,,,,,
82,PT04M18.00S,2025-04-13T19:56:04.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202685,87.86136662286465,49.50980392156863,1610612758,23,18,2025-04-13T19:56:16Z,810000,False,-2.0,62.0,1,right,J. Valančiūnas 6' fadeaway Jump Shot (2 PTS),[202685],1610612758.0,SAC,fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,,,,,2.0,,,,,,,,,,,,,
83,PT04M18.00S,2025-04-13T19:56:07.6Z,1,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612758,23,18,2025-04-13T19:56:20Z,820000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Valančiūnas 1 FT),"[1626220, 202685]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Valančiūnas,202685.0
85,PT04M18.00S,2025-04-13T19:56:32.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],202685,,,1610612758,24,18,2025-04-13T19:56:32Z,840000,False,,,0,,J. Valančiūnas Free Throw 1 of 1 (3 PTS),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
86,PT04M03.00S,2025-04-13T19:56:48.4Z,1,REGULAR,3pt,Jump Shot,[],1642346,31.35676741130092,71.81372549019608,1610612756,24,18,2025-04-13T19:56:53Z,850000,False,-109.0,242.0,1,left,MISS R. Dunn 26' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
87,PT03M59.00S,2025-04-13T19:56:52.4Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,24,18,2025-04-13T19:58:19Z,860000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,86.0,1.0,0.0,1.0,,,,,,,,,,,,,,
88,PT03M55.00S,2025-04-13T19:56:56.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,24.78646517739816,87.99019607843137,1610612756,24,18,2025-04-13T19:57:07Z,870000,False,-190.0,180.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
