actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-09T03:10:39.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-09T03:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-09T03:10:42.6Z,1,REGULAR,jumpball,recovered,[],1628989,,,1610612758,0,0,2024-11-09T03:10:42Z,40000,False,,,0,,Jump Ball D. Sabonis vs. I. Zubac: Tip to K. Huerter,"[1628989, 1627734, 1627826]",1610612758.0,SAC,startperiod,K. Huerter,1628989.0,Huerter,K. Huerter,Sabonis,1627734.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-11-09T03:10:57.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,66.96780551905388,41.17647058823529,1610612758,3,0,2024-11-09T03:11:04Z,70000,False,-44.0,258.0,1,right,D. Fox 26' 3PT  (3 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,26.17,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-11-09T03:11:27.1Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612746,3,0,2024-11-09T03:11:37Z,90000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Harden 2 FT),"[1628368, 201935]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,1162.0,1.0,0.0,Harden,201935.0,,,,,,,,,
11,PT11M18.00S,2024-11-09T03:11:51.8Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,3,1,2024-11-09T03:11:51Z,110000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
12,PT11M18.00S,2024-11-09T03:12:10.1Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,3,2,2024-11-09T03:12:10Z,120000,False,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M53.00S,2024-11-09T03:12:36.0Z,1,REGULAR,2pt,Jump Shot,[],201942,79.58278580814718,68.38235294117648,1610612758,3,2,2024-11-09T03:12:50Z,130000,False,92.0,139.0,1,right,MISS D. DeRozan 16' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,16.7,Missed,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2024-11-09T03:12:40.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,3,2,2024-11-09T03:12:50Z,140000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT10M44.00S,2024-11-09T03:12:43.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,7.178055190538765,57.35294117647059,1610612746,3,2,2024-11-09T03:12:52Z,150000,False,-37.0,15.0,1,left,MISS N. Powell running Layup,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,,
16,PT10M42.00S,2024-11-09T03:12:45.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,2,2024-11-09T03:12:52Z,160000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,
