actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-26T02:05:25.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-26T02:05:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-03-26T02:05:29.8Z,1,REGULAR,jumpball,recovered,[],1631165,,,1610612758,0,0,2025-03-26T02:05:29Z,40000,False,,,0,,Jump Ball D. Sabonis vs. C. Holmgren: Tip to K. Ellis,"[1631165, 1627734, 1631096]",1610612758.0,SAC,startperiod,K. Ellis,1631165.0,Ellis,K. Ellis,Sabonis,1627734.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-03-26T02:05:42.5Z,1,REGULAR,2pt,Jump Shot,[],201942,81.2089356110381,72.1890318627451,1610612758,2,0,2025-03-26T02:06:10Z,70000,False,111.0,124.0,1,right,D. DeRozan 16' pullup Jump Shot (2 PTS) (D. Sabonis 1 AST),"[201942, 1627734]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,16.64,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
8,PT11M27.00S,2025-03-26T02:05:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,6.964520367936927,44.68826593137255,1610612760,2,2,2025-03-26T02:06:24Z,80000,False,27.0,13.0,1,left,C. Holmgren cutting Layup (2 PTS) (I. Hartenstein 1 AST),"[1631096, 1628392]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.96,Made,2.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
10,PT11M07.00S,2025-03-26T02:06:17.1Z,1,REGULAR,3pt,Jump Shot,[],1631099,95.0065703022339,3.1632965686274446,1610612758,5,2,2025-03-26T02:06:35Z,100000,False,-234.0,-6.0,1,right,K. Murray 3PT  (3 PTS) (D. Sabonis 2 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.43,Made,3.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
12,PT10M52.00S,2025-03-26T02:06:32.5Z,1,REGULAR,3pt,Jump Shot,[],1631096,31.307490144546648,25.222120098039213,1610612760,5,5,2025-03-26T02:06:49Z,120000,False,124.0,242.0,1,left,C. Holmgren 27' 3PT  (5 PTS) (I. Hartenstein 2 AST),"[1631096, 1628392]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,27.17,Made,5.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,
14,PT10M27.00S,2025-03-26T02:06:58.6Z,1,REGULAR,2pt,Jump Shot,[],1631099,94.87516425755585,20.075061274509807,1610612758,5,5,2025-03-26T02:07:31Z,140000,False,-150.0,-4.0,1,right,MISS K. Murray 14' step back Shot,[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,14.97,Missed,,,,,,,,,,,,,,,,,,
15,PT10M25.00S,2025-03-26T02:07:00.6Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,5,5,2025-03-26T02:07:31Z,150000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M10.00S,2025-03-26T02:07:16.0Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,5,5,2025-03-26T02:08:03Z,160000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1631165]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Ellis,1631165.0,,,,,,,
17,PT10M10.00S,2025-03-26T02:07:16.0Z,1,REGULAR,steal,,[],1631165,,,1610612758,5,5,2025-03-26T02:07:19Z,170000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
