actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
18,PT10M51.00S,2024-11-25T02:12:46.3Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,2,5,2024-11-25T02:12:46Z,180000,False,,,0,,D. Fox Free Throw 2 of 2 (2 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
19,PT10M28.00S,2024-11-25T02:13:13.8Z,1,REGULAR,turnover,traveling,[],1630560,,,1610612751,2,5,2024-11-25T02:13:25Z,190000,False,,,0,,C. Thomas traveling TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,202053.0,,,,,,,1.0,,,,,,,,,,,,
20,PT10M19.00S,2024-11-25T02:13:33.2Z,1,REGULAR,violation,kicked ball,[],1630533,,,1610612758,2,5,2024-11-25T02:13:41Z,200000,False,,,0,,Z. Williams kicked ball VIOLATION,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,1627526.0,,,,,,,,,,,,,,,,,,,
21,PT10M11.00S,2024-11-25T02:13:50.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,6.1268068331143235,46.32352941176471,1610612758,4,5,2024-11-25T02:13:57Z,210000,False,18.0,5.0,1,left,D. Fox cutting Layup (4 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,1.91,D. Sabonis,1627734.0,1.0,,,,,,
23,PT09M59.00S,2024-11-25T02:14:04.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,84.57621550591328,60.5392156862745,1610612751,4,7,2024-11-25T02:21:34Z,230000,False,53.0,92.0,1,right,C. Thomas 10' driving bank Jump Shot (7 PTS) (B. Simmons 1 AST),"[1630560, 1627732]",1610612751.0,BKN,driving bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,7.0,,,,10.65,B. Simmons,1627732.0,1.0,,,,,,
25,PT09M39.00S,2024-11-25T02:14:21.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,27.677398160315374,21.07843137254902,1610612758,7,7,2024-11-25T02:14:28Z,250000,False,145.0,208.0,1,left,K. Murray 25' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,25.31,D. DeRozan,201942.0,1.0,,,,,,
27,PT09M24.00S,2024-11-25T02:14:36.3Z,1,REGULAR,3pt,Jump Shot,[],1629661,72.61826544021025,18.872549019607842,1610612751,7,10,2024-11-25T02:14:44Z,270000,False,-156.0,205.0,1,right,C. Johnson 25' 3PT pullup (3 PTS) (N. Claxton 1 AST),"[1629661, 1629651]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,25.73,N. Claxton,1629651.0,1.0,,,,,,
29,PT09M10.00S,2024-11-25T02:14:54.5Z,1,REGULAR,turnover,traveling,[],1627734,,,1610612758,7,10,2024-11-25T02:15:03Z,290000,False,,,0,,D. Sabonis traveling TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1627526.0,,,,,,,1.0,,,,,,,,,,,,
30,PT09M01.00S,2024-11-25T02:15:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630560,91.5407358738502,52.450980392156865,1610612751,7,10,2024-11-25T02:15:45Z,300000,False,12.0,27.0,1,right,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.97,,,,,,,,,
31,PT08M58.00S,2024-11-25T02:15:20.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,10,2024-11-25T02:15:45Z,310000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,
32,PT08M45.00S,2024-11-25T02:15:30.4Z,1,REGULAR,3pt,Jump Shot,[],1631099,6.783837056504599,2.696078431372549,1610612758,7,10,2024-11-25T02:15:37Z,320000,False,237.0,11.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.68,,,,,,,,,
33,PT08M42.00S,2024-11-25T02:15:33.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,7,10,2024-11-25T02:15:37Z,330000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,32.0,1.0,1.0,0.0,,
34,PT08M36.00S,2024-11-25T02:15:42.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,87.07293035479631,38.970588235294116,1610612751,7,10,2024-11-25T02:16:23Z,340000,False,-55.0,69.0,1,right,MISS B. Simmons 8' turnaround Hook,[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,8.83,,,,,,,,,
35,PT08M33.00S,2024-11-25T02:15:45.4Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,7,10,2024-11-25T02:16:23Z,350000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,34.0,1.0,1.0,0.0,,
36,PT08M27.00S,2024-11-25T02:15:48.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,25.312089356110377,81.37254901960785,1610612758,10,10,2024-11-25T02:16:52Z,360000,False,-157.0,185.0,1,left,D. Fox 24' 3PT running pullup (7 PTS) (D. DeRozan 2 AST),"[1628368, 201942]",1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,,,,24.29,D. DeRozan,201942.0,2.0,,,,,,
38,PT08M12.00S,2024-11-25T02:16:04.1Z,1,REGULAR,3pt,Jump Shot,[],1630533,87.86136662286465,97.30392156862744,1610612751,10,10,2024-11-25T02:17:14Z,380000,False,237.0,62.0,1,right,MISS Z. Williams 24' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,24.44,,,,,,,,,
39,PT08M10.00S,2024-11-25T02:16:06.1Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,10,10,2024-11-25T02:17:14Z,390000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,38.0,2.0,1.0,1.0,,
40,PT08M07.00S,2024-11-25T02:16:09.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,77.08607095926413,89.70588235294117,1610612751,10,10,2024-11-25T02:16:15Z,400000,False,199.0,163.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.68,,,,,,,,,
41,PT08M03.00S,2024-11-25T02:16:13.2Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,10,10,2024-11-25T02:16:15Z,410000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,40.0,2.0,2.0,0.0,,
42,PT08M00.00S,2024-11-25T02:16:19.2Z,1,REGULAR,foul,offensive,[],201942,,,1610612758,10,10,2024-11-25T02:16:42Z,420000,False,,,0,,D. DeRozan offensive FOUL (1 PF),"[201942, 1627732]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,202053.0,1.0,0.0,Simmons,1627732.0,,,,,,,,,,,,,,,
44,PT08M00.00S,2024-11-25T02:16:19.2Z,1,REGULAR,turnover,offensive foul,[],201942,,,1610612758,10,10,2024-11-25T02:16:19Z,440000,False,,,0,,D. DeRozan offensive foul TURNOVER (1 TO),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,202053.0,,,,,,,1.0,,,,,,,,,,,,
45,PT07M45.00S,2024-11-25T02:16:51.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,90.75229960578186,97.05882352941177,1610612751,10,10,2024-11-25T02:16:59Z,450000,False,235.0,34.0,1,right,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.78,,,,,,,,,
46,PT07M43.00S,2024-11-25T02:16:53.4Z,1,REGULAR,rebound,offensive,[],1630533,,,1610612751,10,10,2024-11-25T02:18:02Z,460000,False,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,45.0,1.0,0.0,1.0,,
47,PT07M42.00S,2024-11-25T02:16:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630533,92.46057818659659,49.754901960784316,1610612751,10,12,2024-11-25T02:18:17Z,470000,False,-1.0,18.0,1,right,Z. Williams putback Layup (2 PTS),[1630533],1610612751.0,BKN,putback,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.84,,,,,,,,,
48,PT07M23.00S,2024-11-25T02:17:17.0Z,1,REGULAR,foul,personal,[],1629651,,,1610612758,10,12,2024-11-25T02:17:26Z,480000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1627734]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,202053.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
50,PT07M15.00S,2024-11-25T02:17:40.9Z,1,REGULAR,3pt,Jump Shot,[],1628368,26.62614980289093,19.362745098039216,1610612758,13,12,2024-11-25T02:17:47Z,500000,False,153.0,198.0,1,left,D. Fox 25' 3PT  (10 PTS) (D. Sabonis 2 AST),"[1628368, 1627734]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,,,,25.02,D. Sabonis,1627734.0,2.0,,,,,,
52,PT06M56.00S,2024-11-25T02:17:59.3Z,1,REGULAR,3pt,Jump Shot,[],1630533,87.20433639947439,97.30392156862744,1610612751,13,15,2024-11-25T02:18:04Z,520000,False,237.0,68.0,1,right,Z. Williams 24' 3PT  (5 PTS) (C. Thomas 1 AST),"[1630533, 1630560]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,,,,24.6,C. Thomas,1630560.0,1.0,,,,,,
54,PT06M42.00S,2024-11-25T02:18:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.732588699080158,46.81372549019608,1610612758,15,15,2024-11-25T02:18:24Z,540000,False,16.0,1.0,1,left,K. Huerter cutting Layup (2 PTS) (D. Sabonis 3 AST),"[1628989, 1627734]",1610612758.0,SAC,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.6,D. Sabonis,1627734.0,3.0,,,,,,
56,PT06M25.00S,2024-11-25T02:18:32.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,88.12417871222075,57.59803921568627,1610612751,15,15,2024-11-25T02:19:30Z,560000,False,38.0,59.0,1,right,MISS N. Claxton 7' turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.03,,,,,,,,,
57,PT06M23.00S,2024-11-25T02:18:34.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,15,15,2024-11-25T02:19:30Z,570000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,56.0,2.0,2.0,0.0,,
58,PT06M18.00S,2024-11-25T02:18:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,6.389618922470433,54.65686274509803,1610612758,15,15,2024-11-25T02:20:05Z,580000,False,-23.0,8.0,1,left,MISS K. Murray driving Layup,[1631099],1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.45,,,,,,,,,
59,PT06M16.00S,2024-11-25T02:18:44.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,15,15,2024-11-25T02:20:05Z,590000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,58.0,,,,,
60,PT06M16.00S,2024-11-25T02:18:47.8Z,1,REGULAR,foul,personal,[],1627734,,,1610612751,15,15,2024-11-25T02:19:14Z,600000,False,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1630533]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,204058.0,1.0,0.0,Williams,1630533.0,,,,,,,,,,,,,,,
62,PT06M16.00S,2024-11-25T02:19:19.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,15,15,2024-11-25T02:19:19Z,620000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,out,[],1628368,,,1610612751,15,15,2024-11-25T02:21:49Z,630000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,out,[],1628989,,,1610612751,15,15,2024-11-25T02:21:49Z,640000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,out,[],1630533,,,1610612751,15,15,2024-11-25T02:21:49Z,650000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,out,[],1627732,,,1610612751,15,15,2024-11-25T02:21:49Z,660000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,in,[],1641732,,,1610612751,15,15,2024-11-25T02:21:49Z,670000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,in,[],1631165,,,1610612751,15,15,2024-11-25T02:21:49Z,680000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,15,15,2024-11-25T02:21:49Z,690000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,in,[],1629003,,,1610612751,15,15,2024-11-25T02:21:49Z,700000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,out,[],1631099,,,1610612751,15,15,2024-11-25T02:22:04Z,710000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M16.00S,2024-11-25T02:20:12.1Z,1,REGULAR,substitution,in,[],1626168,,,1610612751,15,15,2024-11-25T02:22:04Z,720000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M54.00S,2024-11-25T02:22:13.6Z,1,REGULAR,2pt,Jump Shot,[],1630560,91.40932982917214,23.03921568627451,1610612751,15,17,2024-11-25T02:22:52Z,730000,False,-135.0,28.0,1,right,C. Thomas 13' pullup Jump Shot (9 PTS) (C. Johnson 2 AST),"[1630560, 1629661]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,,,Made,9.0,,,,13.77,C. Johnson,1629661.0,2.0,,,,,,
75,PT05M35.00S,2024-11-25T02:22:33.5Z,1,REGULAR,2pt,Jump Shot,[],201942,5.732588699080158,70.34313725490196,1610612758,17,17,2024-11-25T02:22:41Z,750000,False,-102.0,1.0,1,left,D. DeRozan 10' turnaround Jump Shot (2 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,,,,10.17,,,,,,,,,
76,PT05M14.00S,2024-11-25T02:22:54.3Z,1,REGULAR,3pt,Jump Shot,[],1629661,69.72733245729303,82.35294117647058,1610612751,17,20,2024-11-25T02:23:32Z,760000,False,162.0,232.0,1,right,C. Johnson 28' 3PT pullup (6 PTS),[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,,,,28.29,,,,,,,,,
77,PT04M54.00S,2024-11-25T02:23:13.6Z,1,REGULAR,2pt,Jump Shot,[],201942,24.52365308804205,42.64705882352941,1610612758,17,20,2024-11-25T02:23:20Z,770000,False,37.0,178.0,1,left,MISS D. DeRozan 18' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,18.18,,,,,,,,,
78,PT04M52.00S,2024-11-25T02:23:15.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,17,20,2024-11-25T02:23:20Z,780000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,77.0,3.0,2.0,1.0,,
79,PT04M39.00S,2024-11-25T02:23:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,92.72339027595268,45.09803921568628,1610612751,17,20,2024-11-25T02:24:12Z,790000,False,-25.0,16.0,1,right,MISS C. Thomas driving Layup - blocked,"[1630560, 1641732]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.92,,,,,,,,Jones,1641732.0
80,PT04M39.00S,2024-11-25T02:23:32.8Z,1,REGULAR,block,,[],1641732,,,1610612751,17,20,2024-11-25T02:23:35Z,800000,False,,,0,,C. Jones BLOCK (1 BLK),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT04M37.00S,2024-11-25T02:23:34.8Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,17,20,2024-11-25T02:24:12Z,810000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,79.0,3.0,3.0,0.0,,
82,PT04M30.00S,2024-11-25T02:23:38.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,11.777266754270697,2.696078431372549,1610612758,20,20,2024-11-25T02:23:52Z,820000,False,237.0,58.0,1,left,K. Ellis 24' 3PT running (3 PTS) (D. DeRozan 3 AST),"[1631165, 201942]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,24.36,D. DeRozan,201942.0,3.0,,,,,,
84,PT04M05.00S,2024-11-25T02:24:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.24901445466492,48.529411764705884,1610612751,20,22,2024-11-25T02:24:19Z,840000,False,-7.0,11.0,1,right,N. Claxton cutting Layup (2 PTS) (C. Johnson 3 AST),"[1629651, 1629661]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.33,C. Johnson,1629661.0,3.0,,,,,,
89,PT03M54.00S,2024-11-25T02:24:11.0Z,1,REGULAR,turnover,out-of-bounds,[],201942,,,1610612758,20,22,2024-11-25T02:29:11Z,855000,False,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (2 TO),[201942],1610612758.0,SAC,bad pass,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,202053.0,,,,,,,2.0,,,,,,,,,,,,
87,PT03M54.00S,2024-11-25T02:24:32.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,20,22,2024-11-25T02:27:02Z,870000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M54.00S,2024-11-25T02:24:32.8Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,20,22,2024-11-25T02:27:13Z,875000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
