actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
21,PT10M05.00S,2025-01-23T03:15:57.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626172,9.149145860709593,42.64705882352941,1610612744,2,3,2025-01-23T03:16:53Z,210000,False,37.0,34.0,1,left,MISS K. Looney driving floating Shot - blocked,"[1626172, 201942]",1610612744.0,GSW,driving floating,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,DeRozan,201942.0,,,,,,,,
22,PT10M05.00S,2025-01-23T03:15:57.7Z,1,REGULAR,block,,[],201942,,,1610612744,2,3,2025-01-23T03:16:00Z,220000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M02.00S,2025-01-23T03:16:00.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,2,3,2025-01-23T03:16:04Z,230000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT09M58.00S,2025-01-23T03:16:05.0Z,1,REGULAR,3pt,Jump Shot,[],1631099,73.53810775295663,12.745098039215685,1610612758,2,3,2025-01-23T03:18:26Z,240000,False,-186.0,196.0,1,right,MISS K. Murray 27' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
25,PT09M54.00S,2025-01-23T03:16:09.0Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,2,3,2025-01-23T03:16:18Z,250000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M39.00S,2025-01-23T03:16:23.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,28.465834428383708,75.73529411764706,1610612744,2,3,2025-01-23T03:16:31Z,260000,False,-129.0,215.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
27,PT09M36.00S,2025-01-23T03:16:26.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,2,3,2025-01-23T03:16:31Z,270000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,26.0,3.0,3.0,0.0,,,,,,,,,,,,,,
28,PT09M27.00S,2025-01-23T03:16:35.0Z,1,REGULAR,3pt,Jump Shot,[],1627734,66.70499342969777,67.64705882352942,1610612758,2,3,2025-01-23T03:16:42Z,280000,False,88.0,260.0,1,right,MISS D. Sabonis 27' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,27.5,Missed,,,,,,,,,,,,,,,,,,
29,PT09M27.00S,2025-01-23T03:16:35.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,2,3,2025-01-23T03:16:42Z,290000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,28.0,,,,,,,,,,,,,,,,,
31,PT09M14.00S,2025-01-23T03:16:57.7Z,1,REGULAR,foul,offensive,[],1627780,,,1610612744,2,3,2025-01-23T03:17:37Z,310000,False,,,0,,G. Payton II offensive FOUL (1 PF),"[1627780, 1628368]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200833.0,1.0,0.0,Fox,1628368.0,,,
33,PT09M14.00S,2025-01-23T03:16:57.7Z,1,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,2,3,2025-01-23T03:17:15Z,330000,False,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200833.0,,,,,1.0,,
34,PT09M05.00S,2025-01-23T03:17:20.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,90.3580814717477,2.941176470588235,1610612758,5,3,2025-01-23T03:17:28Z,340000,False,-235.0,38.0,1,right,K. Murray 3PT  (5 PTS) (M. Monk 1 AST),"[1631099, 1628370]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.84,Made,,,,,5.0,M. Monk,1628370.0,1.0,,,,,,,,,,
36,PT08M53.00S,2025-01-23T03:17:31.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,7.835085413929041,58.82352941176471,1610612744,5,5,2025-01-23T03:21:37Z,360000,False,-44.0,21.0,1,left,G. Payton II driving floating bank Jump Shot (2 PTS) (S. Curry 1 AST),"[1627780, 201939]",1610612744.0,GSW,driving floating bank,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,4.89,Made,,,,,2.0,S. Curry,201939.0,1.0,,,,,,,,,,
38,PT08M41.00S,2025-01-23T03:17:43.8Z,1,REGULAR,2pt,Jump Shot,[],201942,92.85479632063075,77.69607843137256,1610612758,7,5,2025-01-23T03:17:50Z,380000,False,138.0,15.0,1,right,D. DeRozan 13' turnaround Jump Shot (2 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,13.93,Made,,,,,2.0,,,,,,,,,,,,,
39,PT08M18.00S,2025-01-23T03:18:05.8Z,1,REGULAR,3pt,Jump Shot,[],1627780,30.436925098554536,70.34313725490196,1610612744,7,5,2025-01-23T03:18:13Z,390000,False,-102.0,234.0,1,left,MISS G. Payton II 25' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
40,PT08M17.00S,2025-01-23T03:18:06.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,7,5,2025-01-23T03:18:13Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,39.0,,,,,,,,,,,,,,,,,
42,PT08M05.00S,2025-01-23T03:18:23.5Z,1,REGULAR,3pt,Jump Shot,[],1628370,70.90998685939553,78.18627450980392,1610612758,7,5,2025-01-23T03:18:30Z,420000,False,141.0,221.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
43,PT08M01.00S,2025-01-23T03:18:27.7Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,7,5,2025-01-23T03:18:27Z,430000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
44,PT07M57.00S,2025-01-23T03:18:32.2Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,7,5,2025-01-23T03:18:38Z,440000,False,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 1627741]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Hield,1627741.0
45,PT07M57.00S,2025-01-23T03:18:32.2Z,1,REGULAR,steal,,[],1627741,,,1610612744,7,5,2025-01-23T03:18:34Z,450000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M51.00S,2025-01-23T03:18:37.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,24.917871222076215,10.784313725490197,1610612744,7,8,2025-01-23T03:23:03Z,460000,False,196.0,182.0,1,left,A. Wiggins 26' 3PT  (3 PTS) (S. Curry 2 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.73,Made,,,,,3.0,S. Curry,201939.0,2.0,,,,,,,,,,
48,PT07M40.00S,2025-01-23T03:18:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.93495400788436,44.85294117647059,1610612758,9,8,2025-01-23T03:18:57Z,480000,False,-26.0,23.0,1,right,D. Sabonis cutting Layup (2 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,2.0,M. Monk,1628370.0,2.0,,,,,,,,,,
50,PT07M32.00S,2025-01-23T03:18:56.6Z,1,REGULAR,3pt,Jump Shot,[],201939,32.802233902759525,67.8921568627451,1610612744,9,11,2025-01-23T03:19:05Z,500000,False,-89.0,256.0,1,left,S. Curry 27' 3PT  (3 PTS) (A. Wiggins 1 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.1,Made,,,,,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,
52,PT07M09.00S,2025-01-23T03:19:25.6Z,1,REGULAR,violation,kicked ball,[],201939,,,1610612758,9,11,2025-01-23T03:19:35Z,520000,False,,,0,,S. Curry kicked ball VIOLATION,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,
53,PT07M09.00S,2025-01-23T03:19:37.7Z,1,REGULAR,substitution,out,[],1627780,,,1610612758,9,11,2025-01-23T03:19:42Z,530000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M09.00S,2025-01-23T03:19:37.7Z,1,REGULAR,substitution,in,[],1630541,,,1610612758,9,11,2025-01-23T03:19:42Z,540000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M03.00S,2025-01-23T03:19:50.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,82.34231274638634,49.50980392156863,1610612758,9,11,2025-01-23T03:20:00Z,550000,False,-2.0,113.0,1,right,MISS D. Fox 11' turnaround Shot,[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,11.35,Missed,,,,,,,,,,,,,,,,,,
56,PT07M00.00S,2025-01-23T03:19:53.8Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,9,11,2025-01-23T03:20:00Z,560000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT06M57.00S,2025-01-23T03:20:00.7Z,1,REGULAR,foul,personal,[],1628368,,,1610612744,9,11,2025-01-23T03:20:09Z,570000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 201939]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,200832.0,1.0,0.0,Curry,201939.0,,,
59,PT06M57.00S,2025-01-23T03:20:12.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,9,11,2025-01-23T03:20:12Z,590000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M57.00S,2025-01-23T03:23:05.3Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,9,11,2025-01-23T03:23:26Z,600000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M57.00S,2025-01-23T03:23:05.3Z,1,REGULAR,substitution,in,[],1631218,,,1610612744,9,11,2025-01-23T03:23:26Z,610000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M45.00S,2025-01-23T03:24:00.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631218,7.703679369250986,62.745098039215684,1610612744,9,11,2025-01-23T03:25:02Z,620000,False,-64.0,20.0,1,left,MISS T. Jackson-Davis 6' bank Hook,[1631218],1610612744.0,GSW,bank,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,,
63,PT06M43.00S,2025-01-23T03:24:02.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,9,11,2025-01-23T03:24:06Z,630000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,62.0,4.0,4.0,0.0,,,,,,,,,,,,,,
64,PT06M38.00S,2025-01-23T03:24:11.5Z,1,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612758,9,11,2025-01-23T03:24:21Z,640000,False,,,0,,M. Monk bad pass out-of-bounds TURNOVER (1 TO),[1628370],1610612758.0,SAC,bad pass,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,200832.0,,,,,1.0,,
65,PT06M23.00S,2025-01-23T03:24:32.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,12.302890932982917,3.6764705882352944,1610612744,9,14,2025-01-23T03:24:37Z,650000,False,232.0,63.0,1,left,A. Wiggins 24' 3PT  (6 PTS) (S. Curry 3 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,24.0,Made,,,,,6.0,S. Curry,201939.0,3.0,,,,,,,,,,
67,PT06M07.00S,2025-01-23T03:24:49.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,73.27529566360053,13.23529411764706,1610612758,9,14,2025-01-23T03:24:55Z,670000,False,-184.0,199.0,1,right,MISS K. Murray 27' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
68,PT06M02.00S,2025-01-23T03:24:54.6Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,9,14,2025-01-23T03:24:55Z,680000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,,,
69,PT05M45.00S,2025-01-23T03:25:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,3.1044678055190538,57.35294117647059,1610612744,9,14,2025-01-23T03:25:15Z,690000,False,-37.0,-23.0,1,left,MISS B. Hield driving Layup,[1627741],1610612744.0,GSW,driving,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
70,PT05M42.00S,2025-01-23T03:25:13.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,9,14,2025-01-23T03:25:15Z,700000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,69.0,5.0,5.0,0.0,,,,,,,,,,,,,,
71,PT05M37.00S,2025-01-23T03:25:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,90.48948751642575,48.03921568627451,1610612758,9,14,2025-01-23T03:27:22Z,710000,False,-10.0,37.0,1,right,MISS M. Monk driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
72,PT05M34.00S,2025-01-23T03:25:21.2Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,9,14,2025-01-23T03:25:31Z,720000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT05M24.00S,2025-01-23T03:25:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.046649145860711,42.8921568627451,1610612744,9,16,2025-01-23T03:25:37Z,730000,False,36.0,14.0,1,left,S. Curry cutting Layup (5 PTS) (T. Jackson-Davis 1 AST),"[201939, 1631218]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,5.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,
75,PT05M17.00S,2025-01-23T03:25:40.0Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612758,9,16,2025-01-23T03:25:53Z,750000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Monk 2 FT),"[1630541, 1628370]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200833.0,1.0,0.0,Monk,1628370.0,,,
77,PT05M17.00S,2025-01-23T03:26:07.7Z,1,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,10,16,2025-01-23T03:26:07Z,770000,False,,,0,,M. Monk Free Throw 1 of 2 (1 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
78,PT05M17.00S,2025-01-23T03:26:09.0Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,10,16,2025-01-23T03:26:28Z,780000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M17.00S,2025-01-23T03:26:09.0Z,1,REGULAR,substitution,out,[],201942,,,1610612758,10,16,2025-01-23T03:26:28Z,790000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M17.00S,2025-01-23T03:26:09.0Z,1,REGULAR,substitution,out,[],1627741,,,1610612758,10,16,2025-01-23T03:26:28Z,800000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M17.00S,2025-01-23T03:26:09.0Z,1,REGULAR,substitution,out,[],203952,,,1610612758,10,16,2025-01-23T03:26:28Z,810000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M17.00S,2025-01-23T03:26:09.0Z,1,REGULAR,substitution,in,[],1628989,,,1610612758,10,16,2025-01-23T03:26:28Z,820000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2025-01-23T03:26:09.0Z,1,REGULAR,substitution,in,[],1631165,,,1610612758,10,16,2025-01-23T03:26:28Z,830000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M17.00S,2025-01-23T03:26:09.0Z,1,REGULAR,substitution,in,[],1630322,,,1610612758,10,16,2025-01-23T03:26:28Z,850000,False,,,0,,SUB in: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M17.00S,2025-01-23T03:26:09.0Z,1,REGULAR,substitution,in,[],203471,,,1610612758,10,16,2025-01-23T03:28:26Z,855000,False,,,0,,SUB in: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M17.00S,2025-01-23T03:26:32.1Z,1,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,11,16,2025-01-23T03:26:32Z,860000,False,,,0,,M. Monk Free Throw 2 of 2 (2 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
