actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-04T03:10:27.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-04T03:10:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-01-04T03:10:31.4Z,1,REGULAR,jumpball,recovered,[],1631165,,,1610612758,0,0,2025-01-04T03:10:31Z,40000,False,,,0,,Jump Ball D. Sabonis vs. J. Jackson Jr.: Tip to K. Ellis,"[1631165, 1627734, 1628991]",1610612758.0,SAC,startperiod,K. Ellis,1631165.0,Ellis,K. Ellis,Sabonis,1627734.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M54.00S,2025-01-04T03:10:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631165,88.12417871222075,50.73529411764706,1610612758,0,0,2025-01-04T03:11:05Z,70000,False,4.0,59.0,1,right,MISS K. Ellis driving Layup,[1631165],1610612758.0,SAC,driving,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
8,PT11M50.00S,2025-01-04T03:10:37.1Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,0,0,2025-01-04T03:10:37Z,80000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M46.00S,2025-01-04T03:10:40.6Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612763,0,0,2025-01-04T03:10:44Z,90000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1628368]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,
10,PT11M46.00S,2025-01-04T03:10:40.6Z,1,REGULAR,steal,,[],1628368,,,1610612758,0,0,2025-01-04T03:18:07Z,100000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M41.00S,2025-01-04T03:10:45.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628368,73.66951379763469,84.31372549019608,1610612758,0,0,2025-01-04T03:10:59Z,110000,False,172.0,195.0,1,right,MISS D. Fox 25' running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
12,PT11M35.00S,2025-01-04T03:10:51.5Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,0,0,2025-01-04T03:10:51Z,120000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M32.00S,2025-01-04T03:10:54.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,89.70105124835742,43.872549019607845,1610612758,0,0,2025-01-04T03:11:01Z,130000,False,-31.0,44.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,,
14,PT11M30.00S,2025-01-04T03:10:56.2Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,0,0,2025-01-04T03:10:56Z,140000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,2.0,0.0,2.0,,,,,,,,,,,,,,
15,PT11M27.00S,2025-01-04T03:10:58.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628370,73.80091984231275,11.029411764705882,1610612758,0,0,2025-01-04T03:11:04Z,150000,False,-195.0,194.0,1,right,MISS M. Monk 27' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,,
16,PT11M27.00S,2025-01-04T03:10:58.8Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,0,2025-01-04T03:11:29Z,160000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT11M14.00S,2025-01-04T03:11:12.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,5.469776609724048,62.99019607843137,1610612763,0,0,2025-01-04T03:12:58Z,170000,False,-65.0,-1.0,1,left,MISS J. Jackson Jr. 6' driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
18,PT11M09.00S,2025-01-04T03:11:16.9Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,0,0,2025-01-04T03:11:16Z,180000,False,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
19,PT11M09.00S,2025-01-04T03:11:17.3Z,1,REGULAR,turnover,bad pass,[],1629634,,,1610612763,0,0,2025-01-04T03:11:22Z,190000,False,,,0,,B. Clarke bad pass TURNOVER (1 TO),"[1629634, 1628368]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,
20,PT11M09.00S,2025-01-04T03:11:17.3Z,1,REGULAR,steal,,[],1628368,,,1610612758,0,0,2025-01-04T03:11:20Z,200000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
21,PT10M56.00S,2025-01-04T03:11:30.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,74.85216819973719,86.27450980392157,1610612758,0,0,2025-01-04T03:11:35Z,210000,False,181.0,184.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
22,PT10M52.00S,2025-01-04T03:11:34.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,0,2025-01-04T03:11:35Z,220000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M48.00S,2025-01-04T03:11:38.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629634,11.645860709592641,39.950980392156865,1610612763,0,0,2025-01-04T03:13:54Z,230000,False,50.0,57.0,1,left,MISS B. Clarke 7' running Layup,[1629634],1610612763.0,MEM,running,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
24,PT10M44.00S,2025-01-04T03:11:42.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,0,2025-01-04T03:11:46Z,240000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,23.0,3.0,1.0,2.0,,,,,,,,,,,,,,
25,PT10M40.00S,2025-01-04T03:11:45.8Z,1,REGULAR,3pt,Jump Shot,[],1628370,92.32917214191852,3.431372549019608,1610612758,3,0,2025-01-04T03:11:54Z,250000,False,-233.0,20.0,1,right,M. Monk 3PT  (3 PTS) (D. DeRozan 1 AST),"[1628370, 201942]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,23.36,Made,,,,,,,,3.0,D. DeRozan,201942.0,1.0,,,,,,,
27,PT10M17.00S,2025-01-04T03:12:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630590,28.728646517739815,74.50980392156863,1610612763,3,3,2025-01-04T03:13:14Z,270000,False,-123.0,218.0,1,left,S. Pippen Jr. 24' 3PT  (3 PTS) (J. Jackson Jr. 1 AST),"[1630590, 1628991]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,24.96,Made,,,,,,,,3.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,
