actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M25.00S,2024-12-04T03:11:56.8Z,1,REGULAR,steal,,[],1628368,,,1610612758,2,4,2024-12-04T03:11:59Z,180000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
19,PT10M02.00S,2024-12-04T03:12:19.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,67.36202365308804,63.48039215686274,1610612758,2,4,2024-12-04T03:12:24Z,190000,False,67.0,254.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
20,PT09M58.00S,2024-12-04T03:12:23.4Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,2,4,2024-12-04T03:12:24Z,200000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,19.0,3.0,3.0,0.0,,,,,,,,,,,,,,
21,PT09M40.00S,2024-12-04T03:12:40.9Z,1,REGULAR,3pt,Jump Shot,[],1630578,27.677398160315374,21.813725490196077,1610612745,2,4,2024-12-04T03:12:45Z,210000,False,141.0,208.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
22,PT09M37.00S,2024-12-04T03:12:43.9Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,2,4,2024-12-04T03:12:45Z,220000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M32.00S,2024-12-04T03:12:48.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],201942,76.82325886990802,52.94117647058824,1610612758,2,4,2024-12-04T03:14:45Z,230000,False,15.0,165.0,1,right,MISS D. DeRozan 16' running pullup Shot,[201942],1610612758.0,SAC,running pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.61,Missed,,,,,,,,,,,,,,,,,,
24,PT09M29.00S,2024-12-04T03:12:51.7Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,2,4,2024-12-04T03:12:54Z,240000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M23.00S,2024-12-04T03:12:57.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628415,14.011169513797633,45.34313725490196,1610612745,2,4,2024-12-04T03:16:03Z,250000,False,23.0,79.0,1,left,MISS D. Brooks 8' driving floating Shot - blocked,"[1628415, 1631099]",1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,8.26,Missed,,,,,,,,,,,,Murray,1631099.0,,,,,
29,PT09M23.00S,2024-12-04T03:12:57.3Z,1,REGULAR,block,,[],1631099,,,1610612745,2,4,2024-12-04T03:13:11Z,255000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M21.00S,2024-12-04T03:12:59.3Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,2,4,2024-12-04T03:13:11Z,260000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:0),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M13.00S,2024-12-04T03:13:07.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630578,17.559132720105126,46.07843137254902,1610612745,2,4,2024-12-04T03:13:13Z,270000,False,20.0,113.0,1,left,MISS A. Sengun 11' Jump Shot,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.43,Missed,,,,,,,,,,,,,,,,,,
28,PT09M11.00S,2024-12-04T03:13:09.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,2,4,2024-12-04T03:13:13Z,280000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M05.00S,2024-12-04T03:13:16.6Z,1,REGULAR,3pt,Jump Shot,[],1627734,69.85873850197109,70.34313725490196,1610612758,2,4,2024-12-04T03:13:22Z,290000,False,102.0,231.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
31,PT09M00.00S,2024-12-04T03:13:20.7Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,2,4,2024-12-04T03:13:20Z,300000,False,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,
32,PT08M57.00S,2024-12-04T03:13:23.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,79.71419185282524,7.352941176470589,1610612758,5,4,2024-12-04T03:13:27Z,310000,False,-213.0,138.0,1,right,D. Fox 25' 3PT  (3 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.41,Made,,,,,3.0,,,,,,,,,,,,,
33,PT08M38.00S,2024-12-04T03:13:43.1Z,1,REGULAR,3pt,Jump Shot,[],1631095,3.892904073587385,96.81372549019608,1610612745,5,4,2024-12-04T03:13:47Z,320000,False,-234.0,-16.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
34,PT08M35.00S,2024-12-04T03:13:46.1Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,5,4,2024-12-04T03:13:47Z,330000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M25.00S,2024-12-04T03:13:56.1Z,1,REGULAR,2pt,Jump Shot,[],1627734,79.188567674113,59.31372549019608,1610612758,5,4,2024-12-04T03:14:02Z,340000,False,47.0,143.0,1,right,MISS D. Sabonis 15' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,15.05,Missed,,,,,,,,,,,,,,,,,,
36,PT08M19.00S,2024-12-04T03:14:02.1Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,5,4,2024-12-04T03:14:02Z,350000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Center,,,35.0,4.0,4.0,0.0,,,,,,,,,,,,,,
37,PT08M19.00S,2024-12-04T03:14:04.2Z,1,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612745,5,4,2024-12-04T03:14:20Z,360000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Green 2 FT),"[1628370, 1630224]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Green,1630224.0
39,PT08M19.00S,2024-12-04T03:14:28.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630224,,,1610612745,5,5,2024-12-04T03:14:28Z,380000,False,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
40,PT08M19.00S,2024-12-04T03:14:37.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630224,,,1610612745,5,6,2024-12-04T03:14:37Z,390000,False,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
41,PT08M07.00S,2024-12-04T03:14:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.24901445466492,46.07843137254902,1610612758,7,6,2024-12-04T03:14:54Z,400000,False,-20.0,11.0,1,right,D. Sabonis Layup (4 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,4.0,D. Fox,1628368.0,1.0,,,,,,,,,,
43,PT07M55.00S,2024-12-04T03:15:02.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,29.38567674113009,28.186274509803923,1610612745,7,6,2024-12-04T03:15:06Z,420000,False,109.0,224.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
44,PT07M52.00S,2024-12-04T03:15:05.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,6,2024-12-04T03:15:06Z,430000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,,,
45,PT07M44.00S,2024-12-04T03:15:13.5Z,1,REGULAR,2pt,Jump Shot,[],201942,84.57621550591328,75.98039215686273,1610612758,7,6,2024-12-04T03:19:55Z,440000,False,130.0,92.0,1,right,MISS D. DeRozan 15' step back Shot,[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,15.95,Missed,,,,,,,,,,,,,,,,,,
46,PT07M42.00S,2024-12-04T03:15:15.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,7,6,2024-12-04T03:15:18Z,450000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,45.0,5.0,5.0,0.0,,,,,,,,,,,,,,
47,PT07M30.00S,2024-12-04T03:15:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,7.703679369250986,45.83333333333333,1610612745,7,6,2024-12-04T03:15:47Z,460000,False,21.0,20.0,1,left,MISS F. VanVleet driving Layup,[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
48,PT07M30.00S,2024-12-04T03:15:33.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,7,6,2024-12-04T03:15:33Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,47.0,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2024-12-04T03:15:35.0Z,1,REGULAR,foul,personal,[],1627734,,,1610612745,7,6,2024-12-04T03:15:58Z,480000,False,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1630578]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Sengun,1630578.0
51,PT07M20.00S,2024-12-04T03:16:01.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,15.456636005256241,50.49019607843137,1610612745,7,6,2024-12-04T03:16:06Z,500000,False,-2.0,93.0,1,left,MISS A. Sengun 9' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,,,,,
52,PT07M20.00S,2024-12-04T03:16:01.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,7,6,2024-12-04T03:16:06Z,510000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,51.0,,,,,,,,,,,,,,,,,
54,PT07M12.00S,2024-12-04T03:16:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,87.59855453350855,48.03921568627451,1610612758,7,6,2024-12-04T03:16:19Z,530000,False,-10.0,64.0,1,right,MISS D. Fox 6' driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
55,PT07M09.00S,2024-12-04T03:16:17.2Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,7,6,2024-12-04T03:16:17Z,540000,False,,,0,,D. Fox REBOUND (Off:2 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,2.0,0.0,2.0,,,,,,,,,,,,,,
56,PT07M09.00S,2024-12-04T03:16:17.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628368,94.40999984741211,50.0,1610612758,7,6,2024-12-04T03:16:21Z,550000,False,0.0,0.0,1,right,MISS D. Fox tip Layup,[1628368],1610612758.0,SAC,tip,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
57,PT07M09.00S,2024-12-04T03:16:17.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,7,6,2024-12-04T03:16:21Z,560000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,56.0,2.0,1.0,1.0,,,,,,,,,,,,,,
58,PT06M59.00S,2024-12-04T03:16:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.521024967148489,49.26470588235294,1610612745,7,8,2024-12-04T03:16:32Z,570000,False,4.0,9.0,1,left,A. Sengun driving Layup (4 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,4.0,,,,,,,,,,,,,
59,PT06M52.00S,2024-12-04T03:16:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.06636005256242,46.32352941176471,1610612758,9,8,2024-12-04T03:16:46Z,580000,False,-18.0,22.0,1,right,M. Monk driving Layup (2 PTS) (D. Fox 2 AST),"[1628370, 1628368]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,
60,PT06M39.00S,2024-12-04T03:16:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,4.28712220762155,47.794117647058826,1610612745,9,8,2024-12-04T03:17:08Z,590000,False,11.0,-12.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1631099]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,Murray,1631099.0,,,,,
61,PT06M39.00S,2024-12-04T03:16:49.0Z,1,REGULAR,block,,[],1631099,,,1610612745,9,8,2024-12-04T03:16:58Z,600000,False,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M39.00S,2024-12-04T03:16:49.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,9,8,2024-12-04T03:26:44Z,610000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,60.0,,,,,,,,,,,,,,,,,
63,PT06M39.00S,2024-12-04T03:17:08.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,9,8,2024-12-04T03:26:44Z,620000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M34.00S,2024-12-04T03:20:09.5Z,1,REGULAR,jumpball,recovered,[],1631099,,,1610612758,9,8,2024-12-04T03:26:44Z,630000,False,,,0,,Jump Ball D. Sabonis vs. A. Sengun: Tip to K. Murray,"[1631099, 1627734, 1630578]",1610612758.0,SAC,heldball,K. Murray,1631099.0,Murray,K. Murray,Sabonis,1627734.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
69,PT06M12.00S,2024-12-04T03:20:31.5Z,1,REGULAR,2pt,Jump Shot,[],1628368,93.9060446780552,88.72549019607843,1610612758,9,8,2024-12-04T03:30:44Z,680000,False,194.0,5.0,1,right,MISS D. Fox 19' Jump Shot,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right,19.37,Missed,,,,,,,,,,,,,,,,,,
70,PT06M09.00S,2024-12-04T03:20:34.5Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,9,8,2024-12-04T03:30:44Z,690000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT05M52.00S,2024-12-04T03:20:51.4Z,1,REGULAR,3pt,Jump Shot,[],1631095,3.630091984231275,96.81372549019608,1610612745,9,11,2024-12-04T03:21:06Z,700000,False,-234.0,-18.0,1,left,J. Smith Jr. 3PT  (3 PTS) (A. Sengun 1 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,23.48,Made,,,,,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
73,PT05M36.00S,2024-12-04T03:21:10.7Z,1,REGULAR,foul,personal,[],1628415,,,1610612758,9,11,2024-12-04T03:21:27Z,720000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1627734]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Sabonis,1627734.0
76,PT05M36.00S,2024-12-04T03:21:23.6Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,9,11,2024-12-04T03:21:38Z,750000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M36.00S,2024-12-04T03:21:23.6Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,9,11,2024-12-04T03:21:38Z,760000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M36.00S,2024-12-04T03:21:23.6Z,1,REGULAR,substitution,out,[],1630578,,,1610612758,9,11,2024-12-04T03:21:38Z,770000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M36.00S,2024-12-04T03:21:23.6Z,1,REGULAR,substitution,in,[],1642403,,,1610612758,9,11,2024-12-04T03:21:38Z,780000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M36.00S,2024-12-04T03:21:23.6Z,1,REGULAR,substitution,in,[],1628989,,,1610612758,9,11,2024-12-04T03:21:38Z,790000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M36.00S,2024-12-04T03:21:23.6Z,1,REGULAR,substitution,in,[],203500,,,1610612758,9,11,2024-12-04T03:21:38Z,810000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M21.00S,2024-12-04T03:21:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.01511169513797,49.754901960784316,1610612758,9,11,2024-12-04T03:21:51Z,820000,False,-1.0,32.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
84,PT05M17.00S,2024-12-04T03:21:50.1Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,9,11,2024-12-04T03:21:51Z,830000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
