actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M49.00S,2025-03-25T02:12:11.5Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,3,5,2025-03-25T02:12:11Z,190000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:0),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,18.0,1.0,0.0,1.0,,,,,
20,PT10M47.00S,2025-03-25T02:12:14.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204001,84.70762155059133,46.81372549019608,1610612738,3,5,2025-03-25T02:28:29Z,200000,False,-16.0,91.0,1,right,MISS K. Porziņģis 9' turnaround fadeaway Shot,[204001],1610612738.0,BOS,turnaround fadeaway,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.26,Missed,,,,,,,,,,,,,
21,PT10M44.00S,2025-03-25T02:12:17.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,5,2025-03-25T02:12:19Z,210000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,
22,PT10M33.00S,2025-03-25T02:12:26.9Z,1,REGULAR,3pt,Jump Shot,[],1631099,30.436925098554536,71.81372549019608,1610612758,6,5,2025-03-25T02:12:32Z,220000,False,-109.0,234.0,1,left,K. Murray 25' 3PT  (6 PTS) (D. DeRozan 1 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,25.78,Made,6.0,D. DeRozan,201942.0,1.0,,,,,,,,,
24,PT10M12.00S,2025-03-25T02:12:47.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,76.16622864651774,8.088235294117647,1610612738,6,5,2025-03-25T02:12:53Z,240000,False,-210.0,172.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,27.08,Missed,,,,,,,,,,,,,
25,PT10M10.00S,2025-03-25T02:12:49.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,6,5,2025-03-25T02:12:53Z,250000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,24.0,2.0,2.0,0.0,,,,,
26,PT10M05.00S,2025-03-25T02:12:57.4Z,1,REGULAR,foul,personal,[],201950,,,1610612758,6,5,2025-03-25T02:13:05Z,260000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1627734]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,204058.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
28,PT09M56.00S,2025-03-25T02:13:21.7Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612758,6,5,2025-03-25T02:13:33Z,280000,False,,,0,,D. White shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1628401, 1627734]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
30,PT09M56.00S,2025-03-25T02:13:46.1Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,7,5,2025-03-25T02:13:46Z,300000,False,,,0,,D. Sabonis Free Throw 1 of 2 (1 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
31,PT09M56.00S,2025-03-25T02:14:05.1Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,8,5,2025-03-25T02:14:05Z,310000,False,,,0,,D. Sabonis Free Throw 2 of 2 (2 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
32,PT09M53.00S,2025-03-25T02:14:11.9Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,8,5,2025-03-25T02:14:17Z,320000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1631099]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Murray,1631099.0,,
33,PT09M53.00S,2025-03-25T02:14:11.9Z,1,REGULAR,steal,,[],1631099,,,1610612758,8,5,2025-03-25T02:14:14Z,330000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
34,PT09M36.00S,2025-03-25T02:14:29.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201942,34.773324572930356,51.470588235294116,1610612758,8,5,2025-03-25T02:14:33Z,340000,False,-7.0,274.0,1,left,MISS D. DeRozan 27' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,27.45,Missed,,,,,,,,,,,,,
35,PT09M33.00S,2025-03-25T02:14:32.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,8,5,2025-03-25T02:14:33Z,350000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,34.0,2.0,1.0,1.0,,,,,
36,PT09M24.00S,2025-03-25T02:14:40.2Z,1,REGULAR,2pt,Jump Shot,[],204001,76.95466491458606,45.34313725490196,1610612738,8,5,2025-03-25T02:14:45Z,360000,False,-23.0,164.0,1,right,MISS K. Porziņģis 16' Jump Shot,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Center,,,,,,16.57,Missed,,,,,,,,,,,,,
37,PT09M22.00S,2025-03-25T02:14:42.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,8,5,2025-03-25T02:14:45Z,370000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,36.0,3.0,3.0,0.0,,,,,
38,PT09M13.00S,2025-03-25T02:14:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,9.280551905387648,43.627450980392155,1610612758,10,5,2025-03-25T02:14:58Z,380000,False,32.0,35.0,1,left,D. Sabonis finger roll Layup (4 PTS) (D. DeRozan 2 AST),"[1627734, 201942]",1610612758.0,SAC,finger roll,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.71,Made,4.0,D. DeRozan,201942.0,2.0,,,,,,,,,
40,PT08M56.00S,2025-03-25T02:15:10.5Z,1,REGULAR,foul,personal,['2freethrow'],201942,,,1610612738,10,5,2025-03-25T02:15:23Z,400000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Tatum 2 FT),"[201942, 1628369]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
42,PT08M56.00S,2025-03-25T02:15:34.9Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,10,6,2025-03-25T02:15:34Z,420000,False,,,0,,J. Tatum Free Throw 1 of 2 (1 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
43,PT08M56.00S,2025-03-25T02:15:52.6Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,10,7,2025-03-25T02:15:52Z,430000,False,,,0,,J. Tatum Free Throw 2 of 2 (2 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
44,PT08M47.00S,2025-03-25T02:16:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,13.87976346911958,58.57843137254902,1610612758,10,7,2025-03-25T02:16:34Z,440000,False,-43.0,78.0,1,left,MISS K. Murray 8' driving floating Shot,[1631099],1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.9,Missed,,,,,,,,,,,,,
45,PT08M46.00S,2025-03-25T02:16:06.6Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,10,7,2025-03-25T02:16:34Z,450000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,44.0,1.0,0.0,1.0,,,,,
46,PT08M43.00S,2025-03-25T02:16:08.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,11.514454664914586,54.65686274509803,1610612758,12,7,2025-03-25T02:16:44Z,460000,False,-23.0,56.0,1,left,K. Murray 6' putback Layup (8 PTS),[1631099],1610612758.0,SAC,putback,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.04,Made,8.0,,,,,,,,,,,,
47,PT08M30.00S,2025-03-25T02:16:19.9Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,12,7,2025-03-25T02:16:28Z,470000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1631165]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Ellis,1631165.0,,
48,PT08M30.00S,2025-03-25T02:16:19.9Z,1,REGULAR,steal,,[],1631165,,,1610612758,12,7,2025-03-25T02:16:21Z,480000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
49,PT08M28.00S,2025-03-25T02:16:24.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631165,10.200394218134035,48.529411764705884,1610612758,14,7,2025-03-25T02:17:06Z,490000,False,7.0,43.0,1,left,K. Ellis running Layup (2 PTS),[1631165],1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,4.4,Made,2.0,,,,,,,,,,,,
50,PT08M28.00S,2025-03-25T02:16:30.9Z,1,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612758,14,7,2025-03-25T02:16:43Z,500000,False,,,0,,D. White shooting personal FOUL (2 PF) (Ellis 1 FT),"[1628401, 1631165]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,2.0,0.0,Ellis,1631165.0,,,,,,,,,,,,,,,
52,PT08M28.00S,2025-03-25T02:17:04.0Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631165,,,1610612758,15,7,2025-03-25T02:17:04Z,520000,False,,,0,,K. Ellis Free Throw 1 of 1 (3 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
53,PT08M13.00S,2025-03-25T02:17:20.5Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612738,15,7,2025-03-25T02:17:33Z,530000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Porziņģis 2 FT),"[1631099, 204001]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,1.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
55,PT08M13.00S,2025-03-25T02:17:46.7Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,15,8,2025-03-25T02:17:46Z,550000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (1 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
56,PT08M13.00S,2025-03-25T02:17:55.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,15,8,2025-03-25T02:18:04Z,560000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M13.00S,2025-03-25T02:17:55.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,15,8,2025-03-25T02:18:04Z,570000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT08M13.00S,2025-03-25T02:18:16.7Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,15,9,2025-03-25T02:18:16Z,580000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (2 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
59,PT07M59.00S,2025-03-25T02:18:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,10.726018396846255,43.872549019607845,1610612758,17,9,2025-03-25T02:18:38Z,590000,False,31.0,48.0,1,left,D. DeRozan driving Layup (2 PTS) (D. Sabonis 1 AST),"[201942, 1627734]",1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.72,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,
60,PT07M50.00S,2025-03-25T02:18:42.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627759,85.89027595269383,37.5,1610612738,17,9,2025-03-25T03:08:39Z,600000,False,-62.0,80.0,1,right,MISS J. Brown 10' Hook,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,10.16,Missed,,,,,,,,,,,,,
61,PT07M48.00S,2025-03-25T02:18:44.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,17,9,2025-03-25T02:18:46Z,610000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,60.0,4.0,4.0,0.0,,,,,
62,PT07M43.00S,2025-03-25T02:18:50.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,12.040078843626807,57.35294117647059,1610612758,17,9,2025-03-25T02:18:57Z,620000,False,-37.0,61.0,1,left,MISS D. Sabonis 7' running Layup,[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.1,Missed,,,,,,,,,,,,,
63,PT07M39.00S,2025-03-25T02:18:53.1Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,17,9,2025-03-25T02:18:53Z,630000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,62.0,5.0,4.0,1.0,,,,,
64,PT07M36.00S,2025-03-25T02:18:55.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,10.5946123521682,98.52941176470588,1610612758,17,9,2025-03-25T02:18:59Z,640000,False,-243.0,47.0,1,left,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,24.71,Missed,,,,,,,,,,,,,
65,PT07M36.00S,2025-03-25T02:18:55.8Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,17,9,2025-03-25T02:18:59Z,650000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,64.0,3.0,2.0,1.0,,,,,
66,PT07M28.00S,2025-03-25T02:19:04.9Z,1,REGULAR,3pt,Jump Shot,[],204001,68.15045992115637,75.73529411764706,1610612738,17,9,2025-03-25T02:19:09Z,660000,False,129.0,247.0,1,right,MISS K. Porziņģis 27' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,,,,27.84,Missed,,,,,,,,,,,,,
67,PT07M26.00S,2025-03-25T02:19:06.9Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,17,9,2025-03-25T02:19:09Z,670000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,
68,PT07M19.00S,2025-03-25T02:19:14.3Z,1,REGULAR,turnover,lost ball,[],203897,,,1610612758,17,9,2025-03-25T02:19:20Z,680000,False,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 201950]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Holiday,201950.0,,
69,PT07M19.00S,2025-03-25T02:19:14.3Z,1,REGULAR,steal,,[],201950,,,1610612738,17,9,2025-03-25T02:19:32Z,690000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT07M14.00S,2025-03-25T02:19:18.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204001,88.25558475689881,50.98039215686274,1610612738,17,11,2025-03-25T02:19:28Z,700000,False,5.0,58.0,1,right,K. Porziņģis running DUNK (4 PTS) (J. Holiday 1 AST),"[204001, 201950]",1610612738.0,BOS,running,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.81,Made,4.0,J. Holiday,201950.0,1.0,,,,,,,,,
72,PT06M55.00S,2025-03-25T02:19:37.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,19.398817345597898,54.166666666666664,1610612758,19,11,2025-03-25T02:27:39Z,720000,False,-21.0,130.0,1,left,D. Sabonis 13' Layup (6 PTS) (D. DeRozan 3 AST),"[1627734, 201942]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.15,Made,6.0,D. DeRozan,201942.0,3.0,,,,,,,,,
73,PT06M55.00S,2025-03-25T02:19:46.1Z,1,REGULAR,foul,personal,['1freethrow'],204001,,,1610612758,19,11,2025-03-25T02:21:44Z,730000,False,,,0,,K. Porziņģis shooting personal FOUL (1 PF) (Sabonis 1 FT),"[204001, 1627734]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
75,PT06M55.00S,2025-03-25T02:20:08.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,19,11,2025-03-25T02:20:08Z,750000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M55.00S,2025-03-25T02:23:12.0Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,19,11,2025-03-25T02:25:45Z,760000,False,,,0,,MISS D. Sabonis Free Throw 1 of 1,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
81,PT06M51.00S,2025-03-25T02:23:16.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,19,11,2025-03-25T02:23:22Z,770000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,80.0,4.0,3.0,1.0,,,,,
82,PT06M34.00S,2025-03-25T02:23:30.4Z,1,REGULAR,3pt,Jump Shot,[],1630202,71.56701708278581,13.725490196078432,1610612738,19,14,2025-03-25T02:23:35Z,780000,False,-181.0,215.0,1,right,P. Pritchard 28' 3PT  (3 PTS) (J. Tatum 2 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,28.11,Made,3.0,J. Tatum,1628369.0,2.0,,,,,,,,,
84,PT06M07.00S,2025-03-25T02:23:57.1Z,1,REGULAR,2pt,Jump Shot,[],1631165,23.340998685939553,26.715686274509803,1610612758,21,14,2025-03-25T02:24:06Z,800000,False,116.0,167.0,1,left,K. Ellis 20' step back Jump Shot (5 PTS) (D. DeRozan 4 AST),"[1631165, 201942]",1610612758.0,SAC,step back,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Right Center,,,,,,20.35,Made,5.0,D. DeRozan,201942.0,4.0,,,,,,,,,
86,PT06M00.00S,2025-03-25T02:24:04.4Z,1,REGULAR,3pt,Jump Shot,[],1630202,93.51182654402102,1.2254901960784315,1610612738,21,14,2025-03-25T02:24:13Z,820000,False,-244.0,8.0,1,right,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,,,,24.4,Missed,,,,,,,,,,,,,
87,PT05M57.00S,2025-03-25T02:24:07.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,21,14,2025-03-25T02:24:13Z,830000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,86.0,6.0,5.0,1.0,,,,,
