actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT04M53.00S,2024-12-27T03:28:00.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631165,24.26084099868594,12.990196078431374,1610612758,28,20,2024-12-27T03:30:59Z,890000,False,185.0,176.0,1,left,K. Ellis 25' 3PT running (5 PTS) (K. Huerter 1 AST),"[1631165, 1628989]",1610612758.0,SAC,running,,,,,,Above the Break 3,24+ Right Center,25.51,Made,5.0,Ellis,K. Ellis,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
93,PT04M45.00S,2024-12-27T03:28:12.5Z,1,REGULAR,foul,personal,[],1628989,,,1610612765,28,20,2024-12-27T03:28:36Z,910000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1641709]",1610612758.0,SAC,,,,,,,Mid-Range,16-24 Right Center,,,,Huerter,K. Huerter,,,,202035.0,1.0,0.0,Thompson,1641709.0,,,,,,,,,
95,PT04M45.00S,2024-12-27T03:28:20.1Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,28,20,2024-12-27T03:28:33Z,930000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,
96,PT04M45.00S,2024-12-27T03:28:20.1Z,1,REGULAR,substitution,out,[],202699,,,1610612765,28,20,2024-12-27T03:28:33Z,940000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
97,PT04M45.00S,2024-12-27T03:28:20.1Z,1,REGULAR,substitution,in,[],1630194,,,1610612765,28,20,2024-12-27T03:28:33Z,950000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
98,PT04M45.00S,2024-12-27T03:28:20.1Z,1,REGULAR,substitution,in,[],1631323,,,1610612765,28,20,2024-12-27T03:28:33Z,960000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,
99,PT04M39.00S,2024-12-27T03:28:42.6Z,1,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612765,28,20,2024-12-27T03:28:55Z,970000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1631165, 1630595]",1610612758.0,SAC,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ellis,K. Ellis,,,,202035.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,
101,PT04M39.00S,2024-12-27T03:29:07.2Z,1,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,28,21,2024-12-27T03:29:07Z,990000,False,,,0,,C. Cunningham Free Throw 1 of 2 (6 PTS),[1630595],1610612765.0,DET,,,,,,,,,,Made,6.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
102,PT04M39.00S,2024-12-27T03:29:25.0Z,1,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,28,22,2024-12-27T03:29:25Z,1000000,False,,,0,,C. Cunningham Free Throw 2 of 2 (7 PTS),[1630595],1610612765.0,DET,,,,,,,,,,Made,7.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
103,PT04M18.00S,2024-12-27T03:29:47.0Z,1,REGULAR,turnover,lost ball,[],1631099,,,1610612758,28,22,2024-12-27T03:29:54Z,1010000,False,,,0,,K. Murray lost ball TURNOVER (1 TO),"[1631099, 1630194]",1610612758.0,SAC,,,,,,,Mid-Range,8-16 Center,,,,Murray,K. Murray,,,,,,,,,,,,,,,1.0,Reed,1630194.0
104,PT04M18.00S,2024-12-27T03:29:47.0Z,1,REGULAR,steal,,[],1630194,,,1610612765,28,22,2024-12-27T03:30:05Z,1020000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612765.0,DET,,,,,,,Mid-Range,8-16 Center,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
105,PT04M12.00S,2024-12-27T03:29:55.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630595,71.56701708278581,78.43137254901961,1610612765,28,25,2024-12-27T03:32:20Z,1030000,False,142.0,215.0,1,right,C. Cunningham 25' 3PT running pullup (10 PTS) (S. Fontecchio 1 AST),"[1630595, 1631323]",1610612765.0,DET,running pullup,,,,,,Above the Break 3,24+ Right Center,25.76,Made,10.0,Cunningham,C. Cunningham,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,,,,
107,PT03M58.00S,2024-12-27T03:30:10.8Z,1,REGULAR,violation,kicked ball,[],1630194,,,1610612758,28,25,2024-12-27T03:32:50Z,1050000,False,,,0,,P. Reed kicked ball VIOLATION,[1630194],1610612765.0,DET,,,,,,,,,,,,Reed,P. Reed,,,,1627963.0,,,,,,,,,,,,,
108,PT03M49.00S,2024-12-27T03:30:32.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203458,9.411957950065702,57.59803921568627,1610612758,30,25,2024-12-27T03:33:32Z,1060000,False,-38.0,36.0,1,left,A. Len driving Hook (2 PTS) (D. DeRozan 3 AST),"[203458, 201942]",1610612758.0,SAC,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,2.0,Len,A. Len,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,
110,PT03M36.00S,2024-12-27T03:30:47.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.11760840998686,60.5392156862745,1610612765,30,25,2024-12-27T03:34:17Z,1080000,False,53.0,12.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
111,PT03M34.00S,2024-12-27T03:30:49.5Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,30,25,2024-12-27T03:34:17Z,1090000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641709],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Thompson,A. Thompson,,,,,,,,,110.0,1.0,0.0,1.0,,,,,
112,PT03M31.00S,2024-12-27T03:30:53.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,73.96312417871222,86.54258578431373,1610612765,30,25,2024-12-27T03:34:33Z,1100000,False,183.0,192.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,
113,PT03M29.00S,2024-12-27T03:30:55.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,30,25,2024-12-27T03:34:33Z,1110000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Murray,K. Murray,,,,,,,,,112.0,3.0,2.0,1.0,,,,,
114,PT03M21.00S,2024-12-27T03:31:01.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630194,,,1610612758,30,25,2024-12-27T03:31:15Z,1120000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630194, 201942]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Reed,P. Reed,,,,1162.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,
116,PT03M21.00S,2024-12-27T03:31:39.2Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,31,25,2024-12-27T03:32:09Z,1140000,False,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612758.0,SAC,,,,,,,,,,Made,8.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
117,PT03M21.00S,2024-12-27T03:31:40.0Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,31,25,2024-12-27T03:31:54Z,1150000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,
118,PT03M21.00S,2024-12-27T03:31:40.0Z,1,REGULAR,substitution,out,[],1631165,,,1610612758,31,25,2024-12-27T03:31:54Z,1160000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,,,,,,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,
119,PT03M21.00S,2024-12-27T03:31:40.0Z,1,REGULAR,substitution,out,[],203458,,,1610612758,31,25,2024-12-27T03:31:54Z,1170000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,,,,,,,,,Len,A. Len,,,,,,,,,,,,,,,,,
120,PT03M21.00S,2024-12-27T03:31:40.0Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,31,25,2024-12-27T03:31:54Z,1180000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,
121,PT03M21.00S,2024-12-27T03:31:40.0Z,1,REGULAR,substitution,in,[],1642403,,,1610612758,31,25,2024-12-27T03:31:54Z,1190000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,,,,,,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,
122,PT03M21.00S,2024-12-27T03:31:40.0Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,31,25,2024-12-27T03:31:54Z,1200000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
123,PT03M21.00S,2024-12-27T03:31:39.2Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,31,25,2024-12-27T03:32:09Z,1210000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612758.0,SAC,,,,,,,,,,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
124,PT03M17.00S,2024-12-27T03:31:43.2Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,31,25,2024-12-27T03:32:09Z,1220000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,123.0,2.0,1.0,1.0,,,,,
125,PT03M01.00S,2024-12-27T03:32:23.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,87.33574244415243,51.9607843137255,1610612765,31,27,2024-12-27T03:32:29Z,1230000,False,10.0,67.0,1,right,C. Cunningham 6' driving Hook (12 PTS),[1630595],1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,12.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
126,PT02M51.00S,2024-12-27T03:32:35.7Z,1,REGULAR,3pt,Jump Shot,[],1628368,28.86005256241787,75.73529411764706,1610612758,31,27,2024-12-27T03:35:25Z,1240000,False,-129.0,219.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,
127,PT02M48.00S,2024-12-27T03:32:38.7Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,31,27,2024-12-27T03:35:25Z,1250000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641709],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Thompson,A. Thompson,,,,,,,,,126.0,3.0,2.0,1.0,,,,,
128,PT02M41.00S,2024-12-27T03:32:42.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,93.51182654402102,3.1862745098039214,1610612765,31,30,2024-12-27T03:32:51Z,1260000,False,-234.0,8.0,1,right,M. Beasley 3PT running (3 PTS) (P. Reed 1 AST),"[1627736, 1630194]",1610612765.0,DET,running,,,,,,Left Corner 3,24+ Left,23.43,Made,3.0,Beasley,M. Beasley,P. Reed,1630194.0,1.0,,,,,,,,,,,,,,
130,PT02M40.00S,2024-12-27T03:32:51.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612758,31,30,2024-12-27T03:32:51Z,1280000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M40.00S,2024-12-27T03:34:02.6Z,1,REGULAR,substitution,out,[],201942,,,1610612758,31,30,2024-12-27T03:34:18Z,1290000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
132,PT02M40.00S,2024-12-27T03:34:02.6Z,1,REGULAR,substitution,out,[],1630595,,,1610612758,31,30,2024-12-27T03:34:18Z,1300000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
133,PT02M40.00S,2024-12-27T03:34:02.6Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,31,30,2024-12-27T03:34:18Z,1310000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,
134,PT02M40.00S,2024-12-27T03:34:02.6Z,1,REGULAR,substitution,in,[],1631093,,,1610612758,31,30,2024-12-27T03:34:18Z,1320000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
135,PT02M25.00S,2024-12-27T03:34:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.062417871222076,51.225490196078425,1610612758,31,30,2024-12-27T03:35:03Z,1330000,False,-6.0,89.0,1,left,MISS D. Fox 8' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,8.93,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,
136,PT02M22.00S,2024-12-27T03:34:59.3Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,31,30,2024-12-27T03:35:03Z,1340000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641709],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Thompson,A. Thompson,,,,,,,,,135.0,4.0,3.0,1.0,,,,,
137,PT02M19.00S,2024-12-27T03:35:05.0Z,1,REGULAR,turnover,bad pass,[],1631323,,,1610612765,31,30,2024-12-27T03:36:23Z,1350000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1628370]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,1.0,Monk,1628370.0
138,PT02M19.00S,2024-12-27T03:35:05.0Z,1,REGULAR,steal,,[],1628370,,,1610612758,31,30,2024-12-27T03:35:07Z,1360000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,
139,PT02M15.00S,2024-12-27T03:35:09.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628368,5.601182654402102,53.431372549019606,1610612758,31,30,2024-12-27T03:36:47Z,1370000,False,-17.0,0.0,1,left,MISS D. Fox running alley-oop Layup,[1628368],1610612758.0,SAC,running alley-oop,,,,,,Restricted Area,0-8 Center,1.72,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,
140,PT02M13.00S,2024-12-27T03:35:11.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,31,30,2024-12-27T03:36:47Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,139.0,,,,,,,,
142,PT02M11.00S,2024-12-27T03:35:34.4Z,1,REGULAR,turnover,out-of-bounds,[],1642403,,,1610612758,31,30,2024-12-27T03:35:44Z,1400000,False,,,0,,I. Jones step out-of-bounds TURNOVER (1 TO),[1642403],1610612758.0,SAC,step,,,,,,Mid-Range,16-24 Left,,,,Jones,I. Jones,,,,1162.0,,,,,,,,,,,1.0,,
143,PT01M55.00S,2024-12-27T03:35:59.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641709,88.38699080157687,51.470588235294116,1610612765,31,32,2024-12-27T03:37:39Z,1410000,False,7.0,57.0,1,right,A. Thompson driving Layup (2 PTS),[1641709],1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.72,Made,2.0,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
145,PT01M40.00S,2024-12-27T03:36:19.0Z,1,REGULAR,substitution,out,[],1641709,,,1610612758,31,32,2024-12-27T03:36:24Z,1430000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
146,PT01M40.00S,2024-12-27T03:36:19.0Z,1,REGULAR,substitution,in,[],1641842,,,1610612758,31,32,2024-12-27T03:36:24Z,1440000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,,,,,,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,
147,PT01M30.00S,2024-12-27T03:36:45.5Z,1,REGULAR,3pt,Jump Shot,[],1628370,23.078186596583443,87.00980392156863,1610612758,34,32,2024-12-27T03:36:51Z,1450000,False,-185.0,164.0,1,left,M. Monk 24' 3PT step back (6 PTS) (I. Jones 1 AST),"[1628370, 1642403]",1610612758.0,SAC,step back,,,,,,Above the Break 3,24+ Left Center,24.75,Made,6.0,Monk,M. Monk,I. Jones,1642403.0,1.0,,,,,,,,,,,,,,
149,PT01M12.00S,2024-12-27T03:37:05.5Z,1,REGULAR,3pt,Jump Shot,[],1627736,73.27529566360053,82.59803921568627,1610612765,34,32,2024-12-27T03:38:31Z,1470000,False,163.0,199.0,1,right,MISS M. Beasley 25' pullup bank 3PT,[1627736],1610612765.0,DET,pullup bank,,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,
150,PT01M10.00S,2024-12-27T03:37:07.5Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,34,32,2024-12-27T03:38:31Z,1480000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Lyles,T. Lyles,,,,,,,,,149.0,1.0,1.0,0.0,,,,,
151,PT00M55.50S,2024-12-27T03:37:20.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,4.944152431011826,95.34313725490196,1610612758,34,32,2024-12-27T03:37:24Z,1490000,False,-227.0,-6.0,1,left,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,22.68,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,
152,PT00M52.40S,2024-12-27T03:37:23.4Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,34,32,2024-12-27T03:37:23Z,1500000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Holland II,R. Holland II,,,,,,,,,151.0,1.0,1.0,0.0,,,,,
153,PT00M45.20S,2024-12-27T03:37:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,84.31340341655716,46.07843137254902,1610612765,34,32,2024-12-27T03:39:14Z,1510000,False,-20.0,95.0,1,right,MISS J. Ivey 9' driving finger roll Layup,[1631093],1610612765.0,DET,driving finger roll,,,,,,In The Paint (Non-RA),8-16 Center,9.7,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
154,PT00M44.50S,2024-12-27T03:37:31.4Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,34,32,2024-12-27T03:39:14Z,1520000,False,,,0,,J. Ivey REBOUND (Off:2 Def:0),[1631093],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ivey,J. Ivey,,,,,,,,,153.0,2.0,0.0,2.0,,,,,
155,PT00M44.50S,2024-12-27T03:37:37.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631093,94.40999984741211,50.0,1610612765,34,34,2024-12-27T03:39:20Z,1530000,False,0.0,0.0,1,right,J. Ivey tip Layup (8 PTS),[1631093],1610612765.0,DET,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
156,PT00M31.60S,2024-12-27T03:37:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642403,6.389618922470433,54.65686274509803,1610612758,36,34,2024-12-27T03:37:53Z,1540000,False,-23.0,8.0,1,left,I. Jones Layup (2 PTS) (D. Fox 1 AST),"[1642403, 1628368]",1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,2.45,Made,2.0,Jones,I. Jones,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
158,PT00M31.60S,2024-12-27T03:37:53.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630194,,,1610612758,36,34,2024-12-27T03:38:04Z,1560000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Jones 1 FT),"[1630194, 1642403]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Reed,P. Reed,,,,1627963.0,2.0,0.0,Jones,1642403.0,,,,,,,,,
160,PT00M31.60S,2024-12-27T03:38:19.8Z,1,REGULAR,substitution,out,[],1630194,,,1610612758,36,34,2024-12-27T03:38:29Z,1580000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
161,PT00M31.60S,2024-12-27T03:38:19.8Z,1,REGULAR,substitution,in,[],1641709,,,1610612758,36,34,2024-12-27T03:38:29Z,1590000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
162,PT00M31.60S,2024-12-27T03:38:37.3Z,1,REGULAR,freethrow,1 of 1,[],1642403,,,1610612758,37,34,2024-12-27T03:38:37Z,1600000,False,,,0,,I. Jones Free Throw 1 of 1 (3 PTS),[1642403],1610612758.0,SAC,,,,,,,,,,Made,3.0,Jones,I. Jones,,,,,,,,,,,,,,,,,
163,PT00M13.10S,2024-12-27T03:39:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641842,93.9060446780552,61.274509803921575,1610612765,37,34,2024-12-27T03:40:53Z,1610000,False,56.0,5.0,1,right,MISS R. Holland II driving floating Shot,[1641842],1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,
164,PT00M10.20S,2024-12-27T03:39:03.1Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,37,34,2024-12-27T03:40:53Z,1620000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Huerter,K. Huerter,,,,,,,,,163.0,1.0,1.0,0.0,,,,,
165,PT00M05.70S,2024-12-27T03:39:07.9Z,1,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,37,34,2024-12-27T03:39:21Z,1630000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (1 TO),[1628368],1610612758.0,SAC,bad pass,,,,,,Mid-Range,8-16 Right,,,,Fox,D. Fox,,,,202035.0,,,,,,,,,,,1.0,,
166,PT00M05.70S,2024-12-27T03:39:18.7Z,1,REGULAR,substitution,out,[],1628989,,,1610612765,37,34,2024-12-27T03:39:32Z,1640000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,
167,PT00M05.70S,2024-12-27T03:39:18.7Z,1,REGULAR,substitution,out,[],1642403,,,1610612765,37,34,2024-12-27T03:39:32Z,1650000,False,,,0,,SUB out: I. Jones,[1642403],1610612758.0,SAC,,,,,,,,,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,
168,PT00M05.70S,2024-12-27T03:39:18.7Z,1,REGULAR,substitution,in,[],1631099,,,1610612765,37,34,2024-12-27T03:39:32Z,1660000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,
169,PT00M05.70S,2024-12-27T03:39:18.7Z,1,REGULAR,substitution,in,[],1631165,,,1610612765,37,34,2024-12-27T03:39:32Z,1670000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,,,,,,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,
170,PT00M00.20S,2024-12-27T03:39:45.2Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,37,34,2024-12-27T03:39:51Z,1680000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (1 TO),[1631093],1610612765.0,DET,bad pass,,,,,,Mid-Range,8-16 Left,,,,Ivey,J. Ivey,,,,1162.0,,,,,,,,,,,1.0,,
171,PT00M00.00S,2024-12-27T03:39:58.5Z,1,REGULAR,period,end,[],0,,,1610612758,37,34,2024-12-27T03:39:58Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-12-27T03:42:08.0Z,2,REGULAR,substitution,out,['startperiod'],1631099,,,1610612758,37,34,2024-12-27T03:42:30Z,1700000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-12-27T03:42:08.0Z,2,REGULAR,substitution,out,['startperiod'],1631165,,,1610612758,37,34,2024-12-27T03:42:30Z,1710000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,,,,,,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2024-12-27T03:42:08.0Z,2,REGULAR,substitution,out,['startperiod'],1641709,,,1610612758,37,34,2024-12-27T03:42:30Z,1720000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2024-12-27T03:42:08.0Z,2,REGULAR,substitution,in,['startperiod'],1628989,,,1610612758,37,34,2024-12-27T03:42:30Z,1730000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2024-12-27T03:42:08.0Z,2,REGULAR,substitution,in,['startperiod'],1641732,,,1610612758,37,34,2024-12-27T03:42:30Z,1740000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,,,,,,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,
