actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
17,PT11M03.00S,2024-12-21T23:12:01.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",2544,,,1610612747,0,2,2024-12-21T23:12:01Z,160000,False,,,0,,L. James Free Throw 2 of 2 (2 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
18,PT10M47.00S,2024-12-21T23:12:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,9.543363994743759,63.48039215686274,1610612758,0,2,2024-12-21T23:13:31Z,170000,False,-67.0,37.0,1,left,MISS M. Monk 7' driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,,,,,,,,,,,,,
19,PT10M45.00S,2024-12-21T23:12:24.0Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,0,2,2024-12-21T23:13:31Z,180000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M41.00S,2024-12-21T23:12:27.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629060,91.80354796320631,47.30392156862745,1610612747,0,4,2024-12-21T23:12:36Z,190000,False,-13.0,25.0,1,right,R. Hachimura running DUNK (2 PTS) (L. James 1 AST),"[1629060, 2544]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,,,,,,,2.0,L. James,2544.0,1.0,,
22,PT10M31.00S,2024-12-21T23:12:38.6Z,1,REGULAR,foul,personal,[],2544,,,1610612758,0,4,2024-12-21T23:12:54Z,210000,False,,,0,,L. James personal FOUL (1 PF),"[2544, 1628370]",1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,,,,,202041.0,1.0,0.0,Monk,1628370.0,,,,,,
24,PT10M18.00S,2024-12-21T23:13:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.601182654402102,60.049019607843135,1610612758,0,4,2024-12-21T23:14:05Z,230000,False,-50.0,0.0,1,left,MISS D. Sabonis driving Layup - blocked,"[1627734, 203076]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
25,PT10M18.00S,2024-12-21T23:13:14.3Z,1,REGULAR,block,,[],203076,,,1610612758,0,4,2024-12-21T23:13:17Z,240000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M15.00S,2024-12-21T23:13:17.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,0,4,2024-12-21T23:14:05Z,250000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT10M08.00S,2024-12-21T23:13:21.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,92.46057818659659,3.431372549019608,1610612747,0,7,2024-12-21T23:13:30Z,260000,False,-233.0,18.0,1,right,M. Christie 3PT running (3 PTS) (L. James 2 AST),"[1631108, 2544]",1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.35,Made,,,,,,,,,,,,,3.0,L. James,2544.0,2.0,,
29,PT09M51.00S,2024-12-21T23:13:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.623521681997373,60.049019607843135,1610612758,2,7,2024-12-21T23:13:46Z,280000,False,-50.0,29.0,1,left,D. Sabonis cutting Layup (2 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.78,Made,,,,,,,,,,,,,2.0,M. Monk,1628370.0,1.0,,
31,PT09M35.00S,2024-12-21T23:13:54.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,82.21090670170827,41.42156862745098,1610612747,2,9,2024-12-21T23:14:00Z,300000,False,-43.0,115.0,1,right,A. Reaves 12' fadeaway Jump Shot (2 PTS),[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,12.25,Made,,,,,,,,,,,,,2.0,,,,,
32,PT09M20.00S,2024-12-21T23:14:11.0Z,1,REGULAR,3pt,Jump Shot,[],1628370,26.888961892247043,79.16666666666666,1610612758,2,9,2024-12-21T23:14:59Z,310000,False,-146.0,200.0,1,left,MISS M. Monk 24' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
33,PT09M17.00S,2024-12-21T23:14:14.0Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,2,9,2024-12-21T23:14:59Z,320000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M10.00S,2024-12-21T23:14:20.3Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,2,9,2024-12-21T23:14:27Z,330000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 201942]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,
35,PT09M10.00S,2024-12-21T23:14:20.3Z,1,REGULAR,steal,,[],201942,,,1610612758,2,9,2024-12-21T23:14:23Z,340000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M03.00S,2024-12-21T23:14:26.5Z,1,REGULAR,turnover,lost ball,[],1628370,,,1610612758,2,9,2024-12-21T23:14:34Z,350000,False,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 2544]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,,,,1.0,James,2544.0,,,,,,,,,,,
37,PT09M03.00S,2024-12-21T23:14:26.5Z,1,REGULAR,steal,,[],2544,,,1610612747,2,9,2024-12-21T23:14:28Z,360000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
38,PT09M02.00S,2024-12-21T23:14:30.3Z,1,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,2,9,2024-12-21T23:14:42Z,370000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (1 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,202056.0,,,,,,,,,,
39,PT08M53.00S,2024-12-21T23:14:58.5Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612758,2,9,2024-12-21T23:15:15Z,380000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Fox 2 FT),"[1631108, 1628368]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1179.0,1.0,0.0,Fox,1628368.0,,,,,,
41,PT08M53.00S,2024-12-21T23:15:22.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628368,,,1610612758,3,9,2024-12-21T23:15:22Z,400000,False,,,0,,D. Fox Free Throw 1 of 2 (1 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
42,PT08M53.00S,2024-12-21T23:15:42.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628368,,,1610612758,4,9,2024-12-21T23:15:42Z,410000,False,,,0,,D. Fox Free Throw 2 of 2 (2 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
43,PT08M43.00S,2024-12-21T23:15:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,89.70105124835742,52.20588235294118,1610612747,4,11,2024-12-21T23:16:01Z,420000,False,11.0,44.0,1,right,L. James driving Layup (4 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,,,,,,,,,,,,,4.0,,,,,
44,PT08M25.00S,2024-12-21T23:16:13.6Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,4,11,2024-12-21T23:18:17Z,430000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 1631108]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Christie,1631108.0,,,,,,,,,,,
45,PT08M25.00S,2024-12-21T23:16:13.6Z,1,REGULAR,steal,,[],1631108,,,1610612747,4,11,2024-12-21T23:18:17Z,440000,False,,,0,,M. Christie STEAL (2 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
46,PT08M21.00S,2024-12-21T23:16:19.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",2544,69.07030223390277,84.06862745098039,1610612747,4,11,2024-12-21T23:17:46Z,450000,False,170.0,238.0,1,right,MISS L. James 29' running 3PT,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Above the Break 3,24+ Right Center,29.28,Missed,,,,,,,,,,,,,,,,,,
47,PT08M17.00S,2024-12-21T23:16:23.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,4,11,2024-12-21T23:17:46Z,460000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M08.00S,2024-12-21T23:16:30.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,18.74178712220762,6.127450980392156,1610612758,7,11,2024-12-21T23:16:36Z,470000,False,219.0,124.0,1,left,D. Fox 25' 3PT  (5 PTS) (M. Monk 2 AST),"[1628368, 1628370]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.19,Made,,,,,,,,,,,,,5.0,M. Monk,1628370.0,2.0,,
50,PT07M55.00S,2024-12-21T23:16:44.3Z,1,REGULAR,2pt,Jump Shot,[],203076,73.66951379763469,36.27450980392157,1610612747,7,11,2024-12-21T23:16:49Z,490000,False,-69.0,195.0,1,right,MISS A. Davis 20' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,20.67,Missed,,,,,,,,,,,,,,,,,,
51,PT07M53.00S,2024-12-21T23:16:46.3Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,7,11,2024-12-21T23:16:49Z,500000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT07M44.00S,2024-12-21T23:16:54.4Z,1,REGULAR,3pt,Jump Shot,[],1627734,5.206964520367937,5.392156862745098,1610612758,7,11,2024-12-21T23:17:04Z,510000,False,223.0,-4.0,1,left,MISS D. Sabonis 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
53,PT07M40.00S,2024-12-21T23:16:58.4Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,7,11,2024-12-21T23:18:34Z,520000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,52.0,2.0,1.0,1.0,,,,,,,,,,,,,,
54,PT07M36.00S,2024-12-21T23:17:02.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629060,90.3580814717477,58.333333333333336,1610612747,7,13,2024-12-21T23:18:57Z,530000,False,42.0,38.0,1,right,R. Hachimura running alley-oop DUNK (4 PTS) (A. Reaves 1 AST),"[1629060, 1630559]",1610612747.0,LAL,running alley-oop,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,,,,,,,,,,,,,4.0,A. Reaves,1630559.0,1.0,,
56,PT07M27.00S,2024-12-21T23:17:11.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,32.802233902759525,46.81372549019608,1610612758,7,13,2024-12-21T23:17:19Z,550000,False,16.0,256.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
57,PT07M23.00S,2024-12-21T23:17:15.7Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,7,13,2024-12-21T23:17:15Z,560000,False,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,56.0,2.0,1.0,1.0,,,,,,,,,,,,,,
58,PT07M22.00S,2024-12-21T23:17:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,6.1268068331143235,38.970588235294116,1610612758,7,13,2024-12-21T23:19:39Z,570000,False,55.0,5.0,1,left,MISS K. Murray driving Layup - blocked,"[1631099, 203076]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
59,PT07M22.00S,2024-12-21T23:17:19.3Z,1,REGULAR,block,,[],203076,,,1610612758,7,13,2024-12-21T23:17:23Z,580000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT07M20.00S,2024-12-21T23:17:21.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,7,13,2024-12-21T23:19:39Z,590000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT07M14.00S,2024-12-21T23:17:27.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,89.70105124835742,51.71568627450981,1610612747,7,15,2024-12-21T23:18:43Z,600000,False,9.0,44.0,1,right,L. James running Layup (6 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,running,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,,,,,,,,,,,,,6.0,A. Davis,203076.0,1.0,,
63,PT07M14.00S,2024-12-21T23:17:36.7Z,1,REGULAR,foul,personal,['1freethrow'],201942,,,1610612747,7,15,2024-12-21T23:17:46Z,620000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (James 1 FT),"[201942, 2544]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1179.0,1.0,0.0,James,2544.0,,,,,,
65,PT07M14.00S,2024-12-21T23:17:59.7Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],2544,,,1610612747,7,15,2024-12-21T23:18:28Z,640000,False,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT07M10.00S,2024-12-21T23:18:03.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,15,2024-12-21T23:18:28Z,650000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M51.00S,2024-12-21T23:18:25.1Z,1,REGULAR,turnover,traveling,[],1628368,,,1610612758,7,15,2024-12-21T23:18:35Z,660000,False,,,0,,D. Fox traveling TURNOVER (1 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,1179.0,,,,,,,,,,
68,PT06M51.00S,2024-12-21T23:18:36.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,7,15,2024-12-21T23:18:36Z,670000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M32.00S,2024-12-21T23:21:44.5Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,7,15,2024-12-21T23:21:50Z,680000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 201942]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,DeRozan,201942.0,,,,,,,,,,,
70,PT06M32.00S,2024-12-21T23:21:44.5Z,1,REGULAR,steal,,[],201942,,,1610612758,7,15,2024-12-21T23:21:46Z,690000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M22.00S,2024-12-21T23:21:54.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,6.783837056504599,2.941176470588235,1610612758,7,15,2024-12-21T23:21:59Z,700000,False,235.0,11.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
72,PT06M20.00S,2024-12-21T23:21:56.0Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,7,15,2024-12-21T23:21:59Z,710000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
73,PT05M58.00S,2024-12-21T23:22:18.7Z,1,REGULAR,3pt,Jump Shot,[],2544,65.1281208935611,20.098039215686274,1610612747,7,15,2024-12-21T23:22:24Z,720000,False,-150.0,275.0,1,right,MISS L. James 31' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,31.33,Missed,,,,,,,,,,,,,,,,,,
74,PT05M54.00S,2024-12-21T23:22:21.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,15,2024-12-21T23:22:22Z,730000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
136,PT05M50.00S,2024-12-21T23:22:36.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,7,15,2024-12-21T23:32:34Z,742500,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT05M50.00S,2024-12-21T23:22:36.5Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,7,15,2024-12-21T23:32:34Z,743750,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT05M50.00S,2024-12-21T23:22:36.5Z,1,REGULAR,substitution,in,[],1628989,,,1610612758,7,15,2024-12-21T23:32:34Z,744375,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT05M50.00S,2024-12-21T23:22:36.5Z,1,REGULAR,substitution,in,[],1631165,,,1610612758,7,15,2024-12-21T23:32:34Z,744687,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT05M49.00S,2024-12-21T23:22:38.7Z,1,REGULAR,2pt,Jump Shot,[],1627734,19.8915900131406,27.450980392156865,1610612758,7,15,2024-12-21T23:31:52Z,745000,False,113.0,134.0,1,left,MISS D. Sabonis 17' bank Shot,[1627734],1610612758.0,SAC,bank,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,17.55,Missed,,,,,,,,,,,,,,,,,,
135,PT05M47.00S,2024-12-21T23:22:40.7Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,7,15,2024-12-21T23:31:59Z,747500,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT05M36.00S,2024-12-21T23:23:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,81.8166885676741,41.17647058823529,1610612747,7,17,2024-12-21T23:27:28Z,790000,False,-44.0,118.0,1,right,A. Reaves 12' fadeaway Jump Shot (4 PTS),[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,12.63,Made,,,,,,,,,,,,,4.0,,,,,
96,PT05M36.00S,2024-12-21T23:23:13.2Z,1,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612747,7,17,2024-12-21T23:26:04Z,795000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Reaves 1 FT),"[1628370, 1630559]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Mid-Range,8-16 Center,,,,,,,,,,1179.0,1.0,0.0,Reaves,1630559.0,,,,,,
81,PT05M36.00S,2024-12-21T23:23:20.8Z,1,REGULAR,substitution,out,[],1631108,,,1610612747,7,17,2024-12-21T23:33:48Z,798125,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
