actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-11T02:40:37.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-11T02:40:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-03-11T02:40:38.7Z,1,REGULAR,jumpball,recovered,[],203897,,,1610612758,0,0,2025-03-11T02:40:38Z,40000,False,,,0,,Jump Ball J. Valančiūnas vs. K. Towns: Tip to Z. LaVine,"[203897, 202685, 1626157]",1610612758.0,SAC,startperiod,Z. LaVine,203897.0,LaVine,Z. LaVine,Valančiūnas,202685.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-03-11T02:40:42.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,9.72404730617609,49.08088235294118,1610612758,2,0,2025-03-11T02:41:03Z,70000,False,5.0,39.0,1,left,J. Valančiūnas cutting DUNK (2 PTS) (Z. LaVine 1 AST),"[202685, 203897]",1610612758.0,SAC,cutting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,3.92,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-03-11T02:40:56.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,87.91064388961892,40.908394607843135,1610612752,2,0,2025-03-11T02:46:25Z,90000,False,-45.0,61.0,1,right,MISS K. Towns 7' driving floating Shot,[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.62,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2025-03-11T02:40:56.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,2,0,2025-03-11T02:46:35Z,100000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M10.00S,2025-03-11T02:41:11.4Z,1,REGULAR,3pt,Jump Shot,[],1631099,27.677398160315374,87.5,1610612758,5,0,2025-03-11T02:46:44Z,110000,False,-188.0,208.0,1,left,K. Murray 27' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,27.98,Made,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
13,PT10M56.00S,2025-03-11T02:41:25.5Z,1,REGULAR,2pt,Jump Shot,[],1628384,79.23784494086728,57.10018382352941,1610612752,5,0,2025-03-11T02:47:05Z,130000,False,36.0,143.0,1,right,MISS O. Anunoby 14' pullup Shot,[1628384],1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Center,14.7,Missed,,,,,,,,,,,,,,,,,,
14,PT10M54.00S,2025-03-11T02:41:27.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,5,0,2025-03-11T02:47:05Z,140000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Center,,,,,,,13.0,2.0,2.0,0.0,,,,,,,,,,
15,PT10M45.00S,2025-03-11T02:41:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,17.47700394218134,48.60983455882353,1610612758,5,0,2025-03-11T02:47:35Z,150000,False,7.0,112.0,1,left,MISS M. Monk 11' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,11.2,Missed,,,,,,,,,,,,,,,,,,
16,PT10M42.00S,2025-03-11T02:41:39.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,5,0,2025-03-11T02:47:35Z,160000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M33.00S,2025-03-11T02:41:50.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,93.5611038107753,40.908394607843135,1610612752,5,2,2025-03-11T02:47:51Z,170000,False,-45.0,8.0,1,right,O. Anunoby driving DUNK (2 PTS) (J. Hart 1 AST),"[1628384, 1628404]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,2.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
19,PT10M11.00S,2025-03-11T02:42:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,14.980289093298296,46.13970588235294,1610612758,5,2,2025-03-11T02:48:21Z,190000,False,19.0,88.0,1,left,MISS D. DeRozan 9' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,9.04,Missed,,,,,,,,,,,,,,,,,,
20,PT10M09.00S,2025-03-11T02:42:12.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,5,2,2025-03-11T02:48:11Z,200000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M00.00S,2025-03-11T02:42:22.7Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612752,5,2,2025-03-11T02:48:39Z,210000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Towns 2 FT),"[1631099, 1626157]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Towns,1626157.0,,,,,
23,PT10M00.00S,2025-03-11T02:43:00.2Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,5,3,2025-03-11T02:43:28Z,230000,False,,,0,,K. Towns Free Throw 1 of 2 (1 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
24,PT10M00.00S,2025-03-11T02:43:00.2Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,5,3,2025-03-11T02:43:28Z,240000,False,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2025-03-11T02:43:02.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,5,3,2025-03-11T02:43:28Z,250000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,
