actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-23T02:10:19.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-23T02:10:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M52.00S,2025-03-23T02:10:26.3Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2025-03-23T02:10:26Z,40000,False,,,0,,Jump Ball B. Lopez vs. J. Valančiūnas: Tip to G. Antetokounmpo,"[203507, 201572, 202685]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2025-03-23T02:10:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,85.89027595269383,49.754901960784316,1610612749,0,2,2025-03-23T02:11:01Z,70000,False,-1.0,80.0,1,right,T. Prince 8' fadeaway Jump Shot (2 PTS),[1627752],1610612749.0,MIL,fadeaway,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M14.00S,2025-03-23T02:11:05.6Z,1,REGULAR,2pt,Jump Shot,[],202685,17.95335085413929,74.26470588235294,1610612758,2,2,2025-03-23T02:11:16Z,80000,False,-121.0,116.0,1,left,J. Valančiūnas 16' Jump Shot (2 PTS) (Z. LaVine 1 AST),"[202685, 203897]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left Center,16.8,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
10,PT10M52.00S,2025-03-23T02:11:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,91.14651773981603,53.67647058823529,1610612749,2,2,2025-03-23T02:11:55Z,100000,False,18.0,31.0,1,right,MISS T. Prince driving Layup,[1627752],1610612749.0,MIL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
11,PT10M49.00S,2025-03-23T02:11:29.4Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,2,2,2025-03-23T02:11:35Z,110000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M46.00S,2025-03-23T02:11:34.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,10.200394218134035,4.6568627450980395,1610612758,2,2,2025-03-23T02:12:35Z,120000,False,227.0,43.0,1,left,MISS K. Murray running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
13,PT10M45.00S,2025-03-23T02:11:35.8Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,2,2,2025-03-23T02:12:35Z,130000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,12.0,1.0,0.0,1.0,,,,,,,,,,
14,PT10M43.00S,2025-03-23T02:11:42.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631099,5.124835742444152,51.73866421568627,1610612758,4,2,2025-03-23T02:14:17Z,140000,False,-9.0,-4.0,1,left,K. Murray DUNK (2 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.97,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M18.00S,2025-03-23T02:12:00.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,85.23324572930355,48.28431372549019,1610612749,4,2,2025-03-23T02:13:25Z,150000,False,-9.0,86.0,1,right,MISS K. Kuzma 8' turnaround fadeaway Shot,[1628398],1610612749.0,MIL,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,8.67,Missed,,,,,,,,,,,,,,,,,,
16,PT10M15.00S,2025-03-23T02:12:03.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,4,2,2025-03-23T02:12:06Z,160000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M11.00S,2025-03-23T02:12:07.8Z,1,REGULAR,turnover,lost ball,[],203897,,,1610612758,4,2,2025-03-23T02:12:13Z,170000,False,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 201572]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Lopez,201572.0,,,,,,,
18,PT10M11.00S,2025-03-23T02:12:07.8Z,1,REGULAR,steal,,[],201572,,,1610612749,4,2,2025-03-23T02:12:09Z,180000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M08.00S,2025-03-23T02:12:15.2Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612749,4,2,2025-03-23T02:12:33Z,190000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202685, 203507]",1610612758.0,SAC,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Antetokounmpo,203507.0,,
21,PT10M08.00S,2025-03-23T02:12:57.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,4,2,2025-03-23T02:12:57Z,210000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT10M08.00S,2025-03-23T02:12:57.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,4,2,2025-03-23T02:12:57Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,
23,PT10M08.00S,2025-03-23T02:13:24.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,4,3,2025-03-23T02:13:24Z,230000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
24,PT09M50.00S,2025-03-23T02:13:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,7.835085413929041,37.254901960784316,1610612758,4,3,2025-03-23T02:14:57Z,240000,False,64.0,21.0,1,left,MISS K. Murray 6' driving Layup - blocked,"[1631099, 1627752]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.71,Missed,,,,,,,,,,,,,,,,,Prince,1627752.0
25,PT09M50.00S,2025-03-23T02:13:49.4Z,1,REGULAR,block,,[],1627752,,,1610612758,4,3,2025-03-23T02:13:52Z,250000,False,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M50.00S,2025-03-23T02:13:49.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,4,3,2025-03-23T02:14:02Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,24.0,,,,,,,,,,,,,
28,PT09M47.00S,2025-03-23T02:14:03.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202685,21.23850197109067,44.36274509803921,1610612758,6,3,2025-03-23T02:14:19Z,280000,False,28.0,147.0,1,left,J. Valančiūnas 14' Jump Shot (4 PTS) (K. Ellis 1 AST),"[202685, 1631165]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Center,14.98,Made,4.0,K. Ellis,1631165.0,1.0,,,,,,,,,,,,,,
30,PT09M31.00S,2025-03-23T02:14:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,87.72996057818659,47.794117647058826,1610612749,6,3,2025-03-23T02:15:38Z,300000,False,-11.0,63.0,1,right,MISS G. Antetokounmpo 6' floating Shot,[203507],1610612749.0,MIL,floating,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,,,,,,,
31,PT09M29.00S,2025-03-23T02:14:24.6Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,6,3,2025-03-23T02:15:38Z,310000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,
32,PT09M29.00S,2025-03-23T02:14:28.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201572,94.40999984741211,50.0,1610612749,6,5,2025-03-23T02:15:48Z,320000,False,0.0,0.0,1,right,B. Lopez tip Layup (2 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M15.00S,2025-03-23T02:14:36.9Z,1,REGULAR,2pt,Jump Shot,[],201942,6.389618922470433,75.49019607843137,1610612758,8,5,2025-03-23T02:14:42Z,330000,False,-127.0,8.0,1,left,D. DeRozan 12' turnaround Jump Shot (2 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.77,Made,2.0,,,,,,,,,,,,,,,,,
34,PT09M00.00S,2025-03-23T02:14:51.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,90.62089356110381,47.05882352941176,1610612749,8,7,2025-03-23T02:14:57Z,340000,False,-15.0,36.0,1,right,G. Antetokounmpo DUNK (3 PTS) (T. Prince 1 AST),"[203507, 1627752]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.86,Made,3.0,T. Prince,1627752.0,1.0,,,,,,,,,,,,,,
36,PT08M47.00S,2025-03-23T02:15:04.6Z,1,REGULAR,3pt,Jump Shot,[],1631165,3.892904073587385,97.54901960784314,1610612758,11,7,2025-03-23T02:15:10Z,360000,False,-238.0,-16.0,1,left,K. Ellis 3PT  (3 PTS) (Z. LaVine 2 AST),"[1631165, 203897]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,23.82,Made,3.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,
38,PT08M27.00S,2025-03-23T02:15:23.9Z,1,REGULAR,3pt,Jump Shot,[],1628398,71.17279894875165,76.22549019607843,1610612749,11,7,2025-03-23T02:15:29Z,380000,False,131.0,218.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
39,PT08M24.00S,2025-03-23T02:15:26.9Z,1,REGULAR,rebound,offensive,[],1631157,,,1610612749,11,7,2025-03-23T02:15:29Z,390000,False,,,0,,R. Rollins REBOUND (Off:1 Def:0),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,,,,,38.0,1.0,0.0,1.0,,,,,,,,,,
40,PT08M23.00S,2025-03-23T02:15:30.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,91.93495400788436,45.83333333333333,1610612749,11,7,2025-03-23T02:26:11Z,400000,False,-21.0,23.0,1,right,MISS G. Antetokounmpo DUNK,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
