actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-03-08T03:10:39.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-08T03:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-03-08T03:10:43.2Z,1,REGULAR,jumpball,recovered,[],1631165,,,1610612758,0,0,2025-03-08T03:10:43Z,40000,False,,,0,,Jump Ball J. Valančiūnas vs. B. Biyombo: Tip to K. Ellis,"[1631165, 202685, 202687]",1610612758.0,SAC,startperiod,K. Ellis,1631165.0,Ellis,K. Ellis,Valančiūnas,202685.0,Biyombo,202687.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-03-08T03:10:57.4Z,1,REGULAR,3pt,Jump Shot,[],203897,70.12155059132719,81.37254901960785,1610612758,0,0,2025-03-08T03:11:01Z,70000,False,157.0,228.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,27.71,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2025-03-08T03:11:00.1Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,0,0,2025-03-08T03:11:00Z,80000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2025-03-08T03:11:13.2Z,1,REGULAR,2pt,Jump Shot,[],1628368,14.931011826544022,77.69607843137256,1610612759,0,2,2025-03-08T03:11:19Z,90000,False,-138.0,88.0,1,left,D. Fox 16' fadeaway Jump Shot (2 PTS) (C. Paul 1 AST),"[1628368, 101108]",1610612759.0,SAS,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left,16.4,Made,,,,,2.0,C. Paul,101108.0,1.0,,,,,,,,,,
11,PT11M08.00S,2025-03-08T03:11:31.1Z,1,REGULAR,3pt,Jump Shot,[],201942,92.46057818659659,0.24509803921568626,1610612758,0,2,2025-03-08T03:11:35Z,110000,False,-249.0,18.0,1,right,MISS D. DeRozan 24' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,24.95,Missed,,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2025-03-08T03:11:34.1Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,0,2,2025-03-08T03:11:35Z,120000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M59.00S,2025-03-08T03:11:40.6Z,1,REGULAR,2pt,Jump Shot,[],101108,12.302890932982917,80.88235294117648,1610612759,0,2,2025-03-08T03:11:44Z,130000,False,-154.0,63.0,1,left,MISS C. Paul 16' Jump Shot,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left,16.68,Missed,,,,,,,,,,,,,,,,,,
14,PT10M57.00S,2025-03-08T03:11:42.6Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,0,2,2025-03-08T03:11:44Z,140000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M48.00S,2025-03-08T03:11:50.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,75.1149802890933,6.372549019607843,1610612758,3,2,2025-03-08T03:11:56Z,150000,False,-218.0,181.0,1,right,K. Murray 28' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,28.37,Made,,,,,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,
