actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-14T00:36:13.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-14T00:36:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-02-14T00:36:15.8Z,1,REGULAR,jumpball,recovered,[],1628365,,,1610612753,0,0,2024-02-14T00:36:15Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. C. Holmgren: Tip to M. Fultz,"[1628365, 1628976, 1631096]",1610612753.0,ORL,startperiod,M. Fultz,1628365.0,Fultz,M. Fultz,Carter Jr.,1628976.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-02-14T00:36:35.2Z,1,REGULAR,3pt,Jump Shot,[],1628976,87.72996057818659,94.11764705882352,1610612753,0,0,2024-02-14T00:36:39Z,70000,False,221.0,63.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-02-14T00:36:37.2Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,0,0,2024-02-14T00:36:39Z,80000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2024-02-14T00:36:50.2Z,1,REGULAR,3pt,Jump Shot,[],1629652,32.53942181340342,61.029411764705884,1610612760,0,3,2024-02-14T00:36:56Z,90000,False,-55.0,253.0,1,left,L. Dort 25' 3PT  (3 PTS) (J. Giddey 1 AST),"[1629652, 1630581]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,25.93,Made,,,,,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,
12,PT11M01.00S,2024-02-14T00:37:29.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.32917214191852,55.63725490196079,1610612753,2,3,2024-02-14T00:37:43Z,120000,False,28.0,20.0,1,right,F. Wagner cutting Layup (2 PTS) (M. Fultz 1 AST),"[1630532, 1628365]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,2.0,M. Fultz,1628365.0,1.0,,,,,,,,,,
14,PT10M51.00S,2024-02-14T00:37:43.4Z,1,REGULAR,foul,offensive,[],1629652,,,1610612760,2,3,2024-02-14T00:38:01Z,140000,False,,,0,,L. Dort off-the-ball offensive FOUL (1 PF),"[1629652, 1628976]",1610612760.0,OKC,off-the-ball,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,1.0,0.0,Carter Jr.,1628976.0,,,,,
16,PT10M51.00S,2024-02-14T00:37:43.4Z,1,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,2,3,2024-02-14T00:37:43Z,160000,False,,,0,,L. Dort offensive foul TURNOVER (1 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,,,,,1.0,,,,
17,PT10M41.00S,2024-02-14T00:38:07.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628365,91.40932982917214,50.245098039215684,1610612753,2,3,2024-02-14T00:38:13Z,170000,False,1.0,28.0,1,right,MISS M. Fultz driving Layup - blocked,"[1628365, 1628983]",1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,
82,PT10M41.00S,2024-02-14T00:38:07.7Z,1,REGULAR,block,,[],1628983,,,1610612753,2,3,2024-02-14T00:48:38Z,175000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M38.00S,2024-02-14T00:38:10.7Z,1,REGULAR,rebound,offensive,[],1628365,,,1610612753,2,3,2024-02-14T00:46:34Z,180000,False,,,0,,M. Fultz REBOUND (Off:1 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
