actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
39,PT08M19.00S,2024-02-11T00:17:31.2Z,1,REGULAR,steal,,[],1630245,,,1610612741,9,6,2024-02-11T00:17:33Z,390000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
40,PT08M06.00S,2024-02-11T00:17:43.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,12.697109067017081,50.73529411764706,1610612741,9,8,2024-02-11T00:17:49Z,400000,False,-4.0,67.0,1,left,N. Vucevic 6' Layup (2 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.7,Made,,,,,2.0,,,,,,A. Caruso,1627936.0,1.0,,,,,
42,PT07M48.00S,2024-02-11T00:18:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,91.80354796320631,47.05882352941176,1610612753,11,8,2024-02-11T00:18:07Z,420000,False,-15.0,25.0,1,right,M. Fultz cutting Layup (2 PTS) (P. Banchero 1 AST),"[1628365, 1631094]",1610612753.0,ORL,cutting,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,2.0,,,,,,P. Banchero,1631094.0,1.0,,,,,
44,PT07M35.00S,2024-02-11T00:18:14.8Z,1,REGULAR,3pt,Jump Shot,[],201942,28.465834428383708,82.84313725490196,1610612741,11,8,2024-02-11T00:18:18Z,440000,False,-164.0,215.0,1,left,MISS D. DeRozan 27' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
45,PT07M32.00S,2024-02-11T00:18:17.5Z,1,REGULAR,rebound,offensive,[],1629632,,,1610612741,11,8,2024-02-11T00:18:17Z,450000,False,,,0,,C. White REBOUND (Off:1 Def:0),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,44.0,1.0,0.0,1.0,,,,,,,,,,,,,,
46,PT07M21.00S,2024-02-11T00:18:28.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201942,26.62614980289093,37.5,1610612741,11,8,2024-02-11T00:18:33Z,460000,False,62.0,198.0,1,left,MISS D. DeRozan 20' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,20.74,Missed,,,,,,,,,,,,,,,,,,
47,PT07M18.00S,2024-02-11T00:18:31.9Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,11,8,2024-02-11T00:18:33Z,470000,False,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Center,,,46.0,3.0,3.0,0.0,,,,,,,,,,,,,,
48,PT07M08.00S,2024-02-11T00:18:41.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628365,86.94152431011827,52.450980392156865,1610612753,11,8,2024-02-11T00:18:49Z,480000,False,12.0,70.0,1,right,MISS M. Fultz 7' turnaround Hook,[1628365],1610612753.0,ORL,turnaround,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
49,PT07M07.00S,2024-02-11T00:18:42.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,11,8,2024-02-11T00:18:49Z,490000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT06M56.00S,2024-02-11T00:18:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,20.05584756898817,61.76470588235294,1610612741,11,8,2024-02-11T00:18:59Z,500000,False,-59.0,136.0,1,left,MISS C. White 14' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,14.82,Missed,,,,,,,,,,,,,,,,,,
51,PT06M53.00S,2024-02-11T00:18:56.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,11,8,2024-02-11T00:18:59Z,510000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT06M44.00S,2024-02-11T00:19:08.5Z,1,REGULAR,turnover,traveling,[],1631094,,,1610612753,11,8,2024-02-11T00:19:12Z,520000,False,,,0,,P. Banchero traveling TURNOVER (1 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202035.0,,,,,,,,1.0,,,,
53,PT06M44.00S,2024-02-11T00:19:13.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,11,8,2024-02-11T00:19:13Z,530000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M44.00S,2024-02-11T00:21:26.2Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,11,8,2024-02-11T00:21:50Z,540000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M44.00S,2024-02-11T00:21:26.2Z,1,REGULAR,substitution,in,[],203083,,,1610612741,11,8,2024-02-11T00:21:50Z,550000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M35.00S,2024-02-11T00:22:11.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202696,25.837713534822605,55.88235294117647,1610612741,11,10,2024-02-11T00:22:15Z,560000,False,-29.0,190.0,1,left,N. Vucevic 19' Jump Shot (4 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,19.27,Made,,,,,4.0,,,,,,C. White,1629632.0,1.0,,,,,
58,PT06M12.00S,2024-02-11T00:22:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,86.28449408672799,50.98039215686274,1610612753,13,10,2024-02-11T00:22:38Z,580000,False,5.0,76.0,1,right,W. Carter Jr. 7' Jump Shot (2 PTS) (M. Fultz 2 AST),"[1628976, 1628365]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,,,,,2.0,,,,,,M. Fultz,1628365.0,2.0,,,,,
60,PT06M01.00S,2024-02-11T00:22:46.3Z,1,REGULAR,turnover,lost ball,[],203083,,,1610612741,13,10,2024-02-11T00:22:52Z,600000,False,,,0,,A. Drummond lost ball TURNOVER (1 TO),"[203083, 1630591]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0,,
61,PT06M01.00S,2024-02-11T00:22:46.3Z,1,REGULAR,steal,,[],1630591,,,1610612753,13,10,2024-02-11T00:22:48Z,610000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT05M54.00S,2024-02-11T00:22:52.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1630591,76.95466491458606,31.862745098039213,1610612753,15,10,2024-02-11T01:09:32Z,620000,False,-91.0,164.0,1,right,J. Suggs 18' running pullup Jump Shot (5 PTS),[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,18.75,Made,,,,,5.0,,,,,,,,,,,,,
63,PT05M39.00S,2024-02-11T00:23:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.835085413929041,60.78431372549019,1610612741,15,12,2024-02-11T00:23:11Z,630000,False,-54.0,21.0,1,left,D. DeRozan driving Layup (2 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,2.0,,,,,,,,,,,,,
64,PT05M27.00S,2024-02-11T00:23:18.8Z,1,REGULAR,2pt,Jump Shot,[],1630591,94.30026281208936,75.49019607843137,1610612753,15,12,2024-02-11T00:32:31Z,640000,False,127.0,1.0,1,right,MISS J. Suggs 12' step back Shot,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,12.75,Missed,,,,,,,,,,,,,,,,,,
65,PT05M24.00S,2024-02-11T00:23:21.8Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,15,12,2024-02-11T00:23:23Z,650000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT05M15.00S,2024-02-11T00:23:31.7Z,1,REGULAR,3pt,Jump Shot,[],1630245,7.670827858081481,4.166666666666657,1610612741,15,12,2024-02-11T00:30:16Z,660000,False,229.0,20.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
67,PT05M12.00S,2024-02-11T00:23:34.7Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,15,12,2024-02-11T00:23:38Z,670000,False,,,0,,M. Fultz REBOUND (Off:0 Def:4),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right Center,,,66.0,4.0,4.0,0.0,,,,,,,,,,,,,,
68,PT05M09.00S,2024-02-11T00:23:38.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631094,81.553876478318,81.12745098039215,1610612753,15,12,2024-02-11T00:25:03Z,680000,False,156.0,121.0,1,right,MISS P. Banchero 19' running pullup Shot,[1631094],1610612753.0,ORL,running pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,19.7,Missed,,,,,,,,,,,,,,,,,,
69,PT05M08.00S,2024-02-11T00:23:39.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,15,12,2024-02-11T00:25:03Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right Center,,,68.0,,,,,,,,,,,,,,,,,
70,PT05M08.00S,2024-02-11T00:23:43.5Z,1,REGULAR,foul,personal,[],203083,,,1610612753,15,12,2024-02-11T00:24:28Z,700000,False,,,0,,A. Drummond loose ball personal FOUL (1 PF),"[203083, 1628976]",1610612741.0,CHI,loose ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,200832.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,
72,PT05M08.00S,2024-02-11T00:23:53.4Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,15,12,2024-02-11T00:24:00Z,720000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M08.00S,2024-02-11T00:23:53.4Z,1,REGULAR,substitution,in,[],203914,,,1610612753,15,12,2024-02-11T00:24:00Z,740000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M08.00S,2024-02-11T00:23:53.4Z,1,REGULAR,substitution,in,[],1628470,,,1610612753,15,12,2024-02-11T00:24:00Z,750000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT05M08.00S,2024-02-11T00:23:53.4Z,1,REGULAR,substitution,out,[],201942,,,1610612753,15,12,2024-02-11T00:30:13Z,755000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M08.00S,2024-02-11T00:24:12.7Z,1,REGULAR,substitution,out,[],1628365,,,1610612753,15,12,2024-02-11T00:24:18Z,760000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M08.00S,2024-02-11T00:24:12.7Z,1,REGULAR,substitution,in,[],204060,,,1610612753,15,12,2024-02-11T00:24:18Z,770000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M59.00S,2024-02-11T00:24:37.4Z,1,REGULAR,foul,personal,[],203083,,,1610612753,15,12,2024-02-11T00:24:43Z,780000,False,,,0,,A. Drummond personal FOUL (2 PF),"[203083, 1631094]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,2.0,0.0,Banchero,1631094.0,,,,,,,,
80,PT04M54.00S,2024-02-11T00:25:00.7Z,1,REGULAR,violation,kicked ball,[],203083,,,1610612753,15,12,2024-02-11T00:25:11Z,800000,False,,,0,,A. Drummond kicked ball VIOLATION,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,202035.0,,,,,,,,,,,,
81,PT04M48.00S,2024-02-11T00:25:18.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631094,80.76544021024968,66.17647058823529,1610612753,15,12,2024-02-11T00:25:23Z,810000,False,81.0,128.0,1,right,MISS P. Banchero 15' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,15.17,Missed,,,,,,,,,,,,,,,,,,
82,PT04M44.00S,2024-02-11T00:25:22.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,12,2024-02-11T00:25:23Z,820000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
83,PT04M34.00S,2024-02-11T00:25:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,7.440867279894875,48.28431372549019,1610612741,15,14,2024-02-11T00:25:36Z,830000,False,9.0,17.0,1,left,A. Drummond Layup (2 PTS) (N. Vucevic 1 AST),"[203083, 202696]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,2.0,,,,,,N. Vucevic,202696.0,1.0,,,,,
85,PT04M21.00S,2024-02-11T00:25:44.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,80.89684625492772,52.20588235294118,1610612753,17,14,2024-02-11T00:25:50Z,850000,False,11.0,127.0,1,right,W. Carter Jr. 12' Jump Shot (4 PTS) (J. Ingles 1 AST),"[1628976, 204060]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.76,Made,,,,,4.0,,,,,,J. Ingles,204060.0,1.0,,,,,
