actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-01-07T23:10:29.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-07T23:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-01-07T23:10:32.5Z,1,REGULAR,jumpball,recovered,[],1629027,,,1610612737,0,0,2024-01-07T23:10:32Z,40000,False,,,0,,Jump Ball C. Capela vs. G. Bitadze: Tip to T. Young,"[1629027, 203991, 1629048]",1610612737.0,ATL,startperiod,T. Young,1629027.0,Young,T. Young,Capela,203991.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-01-07T23:10:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,92.85479632063075,63.23529411764706,1610612737,0,0,2024-01-07T23:10:55Z,70000,False,66.0,15.0,1,right,MISS T. Young 6' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2024-01-07T23:10:51.2Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,0,0,2024-01-07T23:10:55Z,80000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M28.00S,2024-01-07T23:10:59.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629643,3.4986859395532193,95.83333333333334,1610612753,3,0,2024-01-07T23:11:32Z,100000,False,-229.0,-20.0,1,left,C. Okeke 3PT running (3 PTS) (J. Suggs 1 AST),"[1629643, 1630591]",1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,23.0,Made,,,,,3.0,J. Suggs,1630591.0,1.0,,,,,,,,,,
12,PT11M11.00S,2024-01-07T23:11:16.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,70.25295663600527,80.14705882352942,1610612737,3,0,2024-01-07T23:11:24Z,120000,False,151.0,227.0,1,right,MISS D. Murray 27' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
13,PT11M09.00S,2024-01-07T23:11:18.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,3,0,2024-01-07T23:11:24Z,130000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,12.0,2.0,2.0,0.0,,,,,,,,,,,,,,
14,PT10M48.00S,2024-01-07T23:11:40.5Z,1,REGULAR,3pt,Jump Shot,[],1631216,2.9730617608409986,95.83333333333334,1610612753,3,0,2024-01-07T23:11:45Z,140000,False,-229.0,-25.0,1,left,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
15,PT10M45.00S,2024-01-07T23:11:43.5Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,3,0,2024-01-07T23:11:45Z,150000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M36.00S,2024-01-07T23:11:52.0Z,1,REGULAR,turnover,lost ball,[],1630552,,,1610612737,3,0,2024-01-07T23:11:58Z,160000,False,,,0,,J. Johnson lost ball TURNOVER (1 TO),"[1630552, 1631094]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Banchero,1631094.0,,,,,,,
