actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-21T23:10:49.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-21T23:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-21T23:10:52.2Z,1,REGULAR,jumpball,recovered,[],1629627,,,1610612740,0,0,2024-03-21T23:10:52Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. W. Carter Jr.: Tip to Z. Williamson,"[1629627, 202685, 1628976]",1610612740.0,NOP,startperiod,Z. Williamson,1629627.0,Williamson,Z. Williamson,Valanciunas,202685.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2024-03-21T23:11:11.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,21.369908015768726,43.627450980392155,1610612740,0,2,2024-03-21T23:21:27Z,70000,False,32.0,148.0,1,left,B. Ingram 15' fadeaway Jump Shot (2 PTS) (Z. Williamson 1 AST),"[1627742, 1629627]",1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,15.18,Made,2.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-03-21T23:11:29.7Z,1,REGULAR,3pt,Jump Shot,[],1628976,67.62483574244416,40.68627450980392,1610612753,0,2,2024-03-21T23:11:33Z,90000,False,-47.0,252.0,1,right,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2024-03-21T23:11:31.7Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,0,2,2024-03-21T23:11:33Z,100000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M09.00S,2024-03-21T23:11:39.8Z,1,REGULAR,turnover,lost ball,[],1629627,,,1610612740,0,2,2024-03-21T23:11:45Z,110000,False,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 1628976]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Carter Jr.,1628976.0,,,,,,,
12,PT11M09.00S,2024-03-21T23:11:39.8Z,1,REGULAR,steal,,[],1628976,,,1610612753,0,2,2024-03-21T23:12:11Z,120000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M05.00S,2024-03-21T23:11:43.8Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,0,2,2024-03-21T23:11:48Z,130000,False,,,0,,P. Banchero bad pass TURNOVER (1 TO),"[1631094, 1627742]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Ingram,1627742.0,,,,,,,
14,PT11M05.00S,2024-03-21T23:11:43.8Z,1,REGULAR,steal,,[],1627742,,,1610612740,0,2,2024-03-21T23:11:45Z,140000,False,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M57.00S,2024-03-21T23:11:51.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630529,28.465834428383708,84.80392156862744,1610612740,0,2,2024-03-21T23:11:56Z,150000,False,-174.0,215.0,1,left,MISS H. Jones 27' running 3PT,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,27.67,Missed,,,,,,,,,,,,,,,,,,
