actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-28T00:10:39.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-28T00:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-28T00:10:42.5Z,1,REGULAR,jumpball,recovered,[],1627827,,,1610612751,0,0,2024-02-28T00:10:42Z,40000,False,,,0,,Jump Ball N. Claxton vs. W. Carter Jr.: Tip to D. Finney-Smith,"[1627827, 1629651, 1628976]",1610612751.0,BKN,startperiod,D. Finney-Smith,1627827.0,Finney-Smith,D. Finney-Smith,Claxton,1629651.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-02-28T00:10:58.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,6.783837056504599,47.794117647058826,1610612751,0,2,2024-02-28T00:11:17Z,70000,False,11.0,11.0,1,left,N. Claxton driving Hook (2 PTS) (D. Finney-Smith 1 AST),"[1629651, 1627827]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.58,Made,2.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-02-28T00:11:16.7Z,1,REGULAR,3pt,Jump Shot,[],1631216,93.51182654402102,3.9215686274509802,1610612753,0,2,2024-02-28T00:11:22Z,90000,False,-230.0,8.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2024-02-28T00:11:19.7Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,0,2,2024-02-28T00:11:22Z,100000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M16.00S,2024-02-28T00:11:22.6Z,1,REGULAR,turnover,lost ball,[],1627827,,,1610612751,0,2,2024-02-28T00:11:28Z,110000,False,,,0,,D. Finney-Smith lost ball TURNOVER (1 TO),"[1627827, 1631216]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Houstan,1631216.0,,,,,,,
12,PT11M16.00S,2024-02-28T00:11:22.6Z,1,REGULAR,steal,,[],1631216,,,1610612753,0,2,2024-02-28T00:11:48Z,120000,False,,,0,,C. Houstan STEAL (1 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M11.00S,2024-02-28T00:11:28.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,71.96123521681997,83.33333333333334,1610612753,3,2,2024-02-28T00:12:27Z,130000,False,167.0,211.0,1,right,J. Suggs 26' 3PT step back (3 PTS) (W. Carter Jr. 1 AST),"[1630591, 1628976]",1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.9,Made,3.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
15,PT10M48.00S,2024-02-28T00:11:49.8Z,1,REGULAR,3pt,Jump Shot,[],1629661,4.28712220762155,96.81372549019608,1610612751,3,5,2024-02-28T00:11:57Z,150000,False,-234.0,-12.0,1,left,C. Johnson 3PT  (3 PTS) (D. Schroder 1 AST),"[1629661, 203471]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.44,Made,3.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,
17,PT10M29.00S,2024-02-28T00:12:08.8Z,1,REGULAR,3pt,Jump Shot,[],1628976,92.59198423127464,3.6764705882352944,1610612753,3,5,2024-02-28T00:12:14Z,170000,False,-232.0,17.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2024-02-28T00:12:11.8Z,1,REGULAR,rebound,offensive,[],1631216,,,1610612753,3,5,2024-02-28T00:12:14Z,180000,False,,,0,,C. Houstan REBOUND (Off:1 Def:0),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,
19,PT10M16.00S,2024-02-28T00:12:22.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,74.85216819973719,15.931372549019606,1610612753,3,5,2024-02-28T00:12:29Z,190000,False,-170.0,184.0,1,right,MISS F. Wagner 25' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
20,PT10M11.00S,2024-02-28T00:12:27.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,3,5,2024-02-28T00:12:29Z,200000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT09M57.00S,2024-02-28T00:12:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.915243101182654,47.794117647058826,1610612751,3,5,2024-02-28T00:12:50Z,210000,False,11.0,13.0,1,left,MISS D. Schroder driving Layup,[203471],1610612751.0,BKN,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
23,PT09M53.00S,2024-02-28T00:12:46.3Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,3,5,2024-02-28T00:12:50Z,230000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M50.00S,2024-02-28T00:12:48.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203914,91.40932982917214,95.83333333333334,1610612753,6,5,2024-02-28T00:12:58Z,240000,False,229.0,28.0,1,right,G. Harris 3PT running (3 PTS) (C. Houstan 1 AST),"[203914, 1631216]",1610612753.0,ORL,running,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,23.09,Made,3.0,C. Houstan,1631216.0,1.0,,,,,,,,,,,,,,
26,PT09M26.00S,2024-02-28T00:13:17.2Z,1,REGULAR,foul,personal,[],1631216,,,1610612751,6,5,2024-02-28T00:13:30Z,260000,False,,,0,,C. Houstan personal FOUL (1 PF),"[1631216, 1627827]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1193.0,1.0,0.0,Finney-Smith,1627827.0,,
28,PT09M14.00S,2024-02-28T00:13:53.1Z,1,REGULAR,foul,personal,[],1630591,,,1610612751,6,5,2024-02-28T00:13:59Z,280000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 203471]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,203591.0,1.0,0.0,Schroder,203471.0,,
