actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-04-01T23:10:33.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-01T23:10:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-04-01T23:10:36.5Z,1,REGULAR,jumpball,recovered,[],1630591,,,1610612753,0,0,2024-04-01T23:10:36Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. D. Ayton: Tip to J. Suggs,"[1630591, 1628976, 1629028]",1610612753.0,ORL,startperiod,J. Suggs,1630591.0,Suggs,J. Suggs,Carter Jr.,1628976.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-04-01T23:10:52.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,19.530223390275953,56.61764705882353,1610612753,2,0,2024-04-01T23:10:58Z,70000,False,-33.0,131.0,1,left,G. Harris 13' driving floating Jump Shot (2 PTS) (W. Carter Jr. 1 AST),"[203914, 1628976]",1610612753.0,ORL,driving floating,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,13.52,Made,2.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-04-01T23:11:07.2Z,1,REGULAR,3pt,Jump Shot,[],1641712,94.1688567674113,98.52941176470588,1610612757,2,0,2024-04-01T23:11:12Z,90000,False,243.0,2.0,1,right,MISS R. Rupert 24' 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,24.26,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2024-04-01T23:11:09.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,2,0,2024-04-01T23:11:12Z,100000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M16.00S,2024-04-01T23:11:15.9Z,1,REGULAR,3pt,Jump Shot,[],1631094,28.86005256241787,28.431372549019606,1610612753,2,0,2024-04-01T23:12:44Z,110000,False,108.0,219.0,1,left,MISS P. Banchero 24' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,24.39,Missed,,,,,,,,,,,,,,,,,,
12,PT11M13.00S,2024-04-01T23:11:18.9Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,2,0,2024-04-01T23:11:20Z,120000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M55.00S,2024-04-01T23:11:36.9Z,1,REGULAR,2pt,Jump Shot,[],1630703,80.23981603153744,65.93137254901961,1610612757,2,2,2024-04-01T23:11:40Z,130000,False,80.0,133.0,1,right,S. Henderson 15' pullup Jump Shot (2 PTS) (D. Ayton 1 AST),"[1630703, 1629028]",1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,15.52,Made,2.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,
15,PT10M32.00S,2024-04-01T23:12:00.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,12.171484888304862,51.71568627450981,1610612753,2,2,2024-04-01T23:12:07Z,150000,False,-9.0,62.0,1,left,MISS P. Banchero 6' floating Shot,[1631094],1610612753.0,ORL,floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
16,PT10M27.00S,2024-04-01T23:12:05.5Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,2,2,2024-04-01T23:12:07Z,160000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M20.00S,2024-04-01T23:12:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,91.67214191852825,45.83333333333333,1610612757,2,2,2024-04-01T23:12:17Z,170000,False,-21.0,26.0,1,right,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
18,PT10M18.00S,2024-04-01T23:12:14.1Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,2,2,2024-04-01T23:12:14Z,180000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,
19,PT10M09.00S,2024-04-01T23:12:23.3Z,1,REGULAR,3pt,Jump Shot,[],1630591,6.783837056504599,96.56862745098039,1610612753,5,2,2024-04-01T23:12:28Z,190000,False,-233.0,11.0,1,left,J. Suggs 3PT step back (3 PTS),[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.31,Made,3.0,,,,,,,,,,,,,,,,,
20,PT09M49.00S,2024-04-01T23:12:42.6Z,1,REGULAR,3pt,Jump Shot,[],1631200,70.38436268068331,85.7843137254902,1610612757,5,2,2024-04-01T23:12:47Z,200000,False,179.0,226.0,1,right,MISS K. Murray 28' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,28.82,Missed,,,,,,,,,,,,,,,,,,
21,PT09M47.00S,2024-04-01T23:12:44.6Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,5,2,2024-04-01T23:12:47Z,210000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT09M38.00S,2024-04-01T23:12:55.9Z,1,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612753,5,2,2024-04-01T23:13:08Z,220000,False,,,0,,S. Henderson shooting personal FOUL (1 PF) (Harris 2 FT),"[1630703, 203914]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,Harris,203914.0,,,,,
24,PT09M38.00S,2024-04-01T23:13:21.1Z,1,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,6,2,2024-04-01T23:13:21Z,240000,False,,,0,,G. Harris Free Throw 1 of 2 (3 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
